

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190715_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	7/15/2019
Time	4:39:30 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	A1..A8
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8					Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A1	A2	A3	A4	A5	A6	A7	A8
0:09:40	30.0	6397	6813	6950	7311	5848	7677	7468	7823
0:09:45	30.0	6388	6845	6957	7309	5849	7715	7491	7803
0:09:50	30.0	6410	6903	6952	7350	5841	7649	7515	7863
0:09:55	30.0	6446	6781	6903	7317	5881	7650	7479	7876
0:10:00	30.0	6471	6861	6955	7386	5811	7751	7499	7903
0:10:05	30.0	6376	6862	6951	7374	5826	7690	7513	7862
0:10:10	30.0	6408	6848	6958	7459	5879	7723	7511	7804
0:10:15	30.0	6370	6820	7017	7427	5903	7629	7464	7881
0:10:20	30.0	6427	6853	6955	7460	5849	7770	7477	7856
0:10:25	30.0	6397	6809	6969	7505	5849	7675	7528	7986
0:10:30	30.0	6433	6840	6937	7515	5866	7723	7504	7898
0:10:35	30.0	6388	6860	6992	7560	5877	7762	7475	7920
0:10:40	30.0	6437	6824	6967	7547	5884	7779	7516	7844
0:10:45	30.0	6439	6863	7013	7644	5852	7771	7464	7966
0:10:50	30.0	6372	6897	7037	7530	5853	7714	7429	7928
0:10:55	30.0	6342	6909	6952	7639	5863	7742	7499	7978
0:11:00	30.0	6428	6845	7018	7605	5881	7672	7503	7984
0:11:05	30.0	6422	6871	6926	7689	5877	7705	7493	8018
0:11:10	30.0	6459	6893	6964	7647	5848	7702	7487	8004
0:11:15	30.0	6438	6899	7018	7683	5868	7698	7526	8029
0:11:20	30.0	6461	6854	6925	7720	5865	7731	7480	8009
0:11:25	30.0	6456	6855	6978	7781	5837	7759	7477	7995
0:11:30	30.0	6339	6905	6952	7850	5894	7739	7488	8020
0:11:35	30.0	6421	6892	6939	7802	5872	7718	7515	8014
0:11:40	30.0	6389	6853	6947	7792	5840	7741	7494	8077
0:11:45	30.0	6370	6888	6987	7874	5860	7823	7570	8057
0:11:50	30.0	6446	6833	6949	7879	5900	7742	7515	8155
0:11:55	30.0	6442	6904	6983	7917	5866	7813	7507	8120
0:12:00	30.0	6459	6920	6958	7995	5868	7802	7458	8081
0:12:05	30.0	6453	6880	7017	7935	5874	7735	7543	8149
0:12:10	30.0	6374	6919	6980	7988	5938	7811	7512	8170
0:12:15	30.0	6453	6932	6907	8036	5843	7766	7454	8172
0:12:20	30.0	6439	6905	6973	8030	5848	7738	7504	8119
0:12:25	30.0	6450	6902	6936	8113	5852	7751	7471	8158
0:12:30	30.0	6404	6922	6993	8143	5864	7815	7537	8122
0:12:35	30.0	6432	6908	6989	8126	5871	7780	7492	8165
0:12:40	30.0	6468	6878	6955	8167	5912	7737	7490	8164
0:12:45	30.0	6411	6950	6912	8198	5870	7822	7519	8240
0:12:50	30.0	6416	6890	6971	8249	5884	7799	7505	8152
0:12:55	30.0	6421	6928	6944	8217	5862	7782	7490	8158
0:13:00	30.0	6465	6923	6962	8322	5884	7762	7540	8208
0:13:05	30.0	6431	6955	6954	8321	5878	7816	7490	8206
0:13:10	30.0	6432	6938	6984	8308	5831	7753	7462	8332
0:13:15	30.0	6454	6946	6959	8385	5841	7838	7522	8262
0:13:20	30.0	6379	6963	6959	8405	5864	7797	7493	8268
0:13:25	29.9	6387	6978	6981	8473	5837	7843	7503	8253
0:13:30	30.0	6421	6958	6929	8454	5867	7884	7524	8315
0:13:35	30.0	6400	7022	6946	8508	5888	7860	7515	8297
0:13:40	30.0	6414	6967	6986	8527	5860	7825	7498	8305
0:13:45	30.1	6410	6990	6962	8581	5883	7832	7514	8328
0:13:50	30.0	6440	6983	6966	8538	5879	7812	7479	8355
0:13:55	30.0	6463	7004	6974	8621	5864	7809	7464	8311
0:14:00	30.0	6365	7009	6983	8632	5872	7860	7520	8426
0:14:05	30.0	6400	6974	7023	8681	5875	7826	7514	8409
0:14:10	30.0	6437	6960	6959	8726	5879	7802	7539	8424
0:14:15	30.0	6432	6912	7040	8770	5877	7840	7487	8425
0:14:20	30.0	6457	6947	7010	8727	5853	7893	7558	8438
0:14:25	30.0	6443	6983	6960	8730	5936	7862	7509	8447
0:14:30	30.0	6400	7021	6913	8798	5880	7900	7555	8432
0:14:35	30.0	6347	6989	6986	8819	5889	7866	7525	8462
0:14:40	30.0	6446	6935	6935	8865	5877	7946	7544	8483
0:14:45	30.0	6405	6982	6918	8896	5867	7834	7510	8437
0:14:50	30.0	6416	7035	6982	8905	5877	7915	7474	8460
0:14:55	30.0	6402	7046	6921	8976	5894	7861	7539	8510
0:15:00	30.0	6405	7001	6975	9016	5918	7871	7539	8522
0:15:05	30.0	6423	6968	7000	9045	5871	7838	7459	8580
0:15:10	30.0	6400	6961	6910	8997	5912	7859	7453	8527
0:15:15	30.0	6428	7009	6937	9088	5886	7878	7531	8540
0:15:20	30.0	6409	7005	6969	9173	5924	7785	7515	8569
0:15:25	30.0	6412	6986	6934	9201	5872	7829	7480	8583
0:15:30	30.0	6414	7056	6931	9189	5879	7947	7527	8572
0:15:35	30.0	6420	7055	6929	9220	5857	7861	7497	8649
0:15:40	30.0	6421	6988	6940	9261	5883	7917	7491	8609
0:15:45	30.0	6396	7075	7053	9297	5916	7804	7483	8592
0:15:50	30.0	6416	6991	6964	9348	5888	7856	7456	8742
0:15:55	30.0	6427	7026	6973	9402	5889	7906	7437	8717
0:16:00	30.0	6423	7083	6985	9390	5872	7870	7508	8636
0:16:05	30.0	6402	7008	6954	9434	5911	7852	7474	8722
0:16:10	30.0	6392	7066	6942	9475	5906	7868	7479	8685
0:16:15	30.0	6407	7099	6953	9472	5871	7890	7504	8685
0:16:20	30.0	6367	7083	6906	9580	5873	7883	7484	8742
0:16:25	30.0	6415	7049	6953	9599	5929	7887	7492	8733
0:16:30	30.0	6395	7097	6971	9690	5874	7925	7507	8770
0:16:35	30.0	6401	7081	6947	9669	5858	7897	7510	8772
0:16:40	30.0	6442	7044	6945	9642	5908	7934	7464	8800
0:16:45	30.0	6417	7087	6973	9802	5902	7978	7498	8757
0:16:50	30.0	6431	7155	6964	9708	5960	7997	7522	8777
0:16:55	30.0	6420	7091	6971	9893	5863	7966	7489	8785
0:17:00	30.0	6467	7051	6922	9851	5863	7922	7459	8879
0:17:05	30.0	6416	7079	7058	9888	5881	7922	7490	8915
0:17:10	30.0	6448	7159	6945	9913	5862	7933	7493	8903
0:17:15	30.0	6409	7129	6999	9884	5872	7983	7489	8872
0:17:20	30.0	6407	7154	6982	9993	5862	7979	7494	8900
0:17:25	30.0	6413	7086	6946	10002	5905	7836	7522	8935
0:17:30	30.0	6390	7101	6980	10053	5975	7974	7502	8965
0:17:35	30.0	6428	7195	6906	10105	5905	7943	7490	8963
0:17:40	30.0	6402	7158	6941	10208	5909	7951	7483	8952
0:17:45	30.0	6373	7111	6966	10155	5876	7993	7530	8990
0:17:50	30.0	6469	7172	6958	10170	5864	7958	7519	9042
0:17:55	30.0	6433	7159	6933	10208	5881	7921	7493	9040
0:18:00	30.0	6409	7138	6925	10355	5879	7881	7557	8989
0:18:05	30.0	6417	7084	6914	10312	5921	7998	7514	9075
0:18:10	30.0	6347	7183	6969	10391	5843	7978	7464	9047
0:18:15	30.0	6438	7122	6983	10419	5889	7933	7512	9069
0:18:20	30.0	6394	7147	6916	10372	5860	8024	7484	9075
0:18:25	30.0	6367	7173	6937	10433	5889	8047	7505	9138
0:18:30	30.1	6413	7136	6970	10595	5870	7999	7497	9123
0:18:35	30.1	6393	7136	6939	10505	5843	7993	7470	9124
0:18:40	30.1	6388	7191	6956	10605	5880	7995	7517	9123
0:18:45	30.0	6405	7198	6984	10623	5882	8007	7523	9175
0:18:50	30.0	6431	7171	6940	10673	5885	7997	7477	9131
0:18:55	30.0	6402	7204	6962	10699	5818	8038	7502	9224
0:19:00	30.0	6448	7108	6945	10711	5886	7938	7542	9208
0:19:05	30.0	6321	7198	6979	10779	5848	8011	7430	9133
0:19:10	30.0	6390	7146	6899	10767	5853	8028	7476	9290
0:19:15	30.0	6463	7170	6950	10920	5881	8015	7517	9341
0:19:20	30.0	6417	7197	6929	10906	5905	8100	7545	9290
0:19:25	30.0	6430	7226	6942	10930	5944	8069	7519	9264
0:19:30	30.0	6432	7156	6922	10961	5915	8043	7467	9304
0:19:35	30.0	6386	7201	6938	11027	5925	8074	7474	9399
0:19:40	30.0	6419	7288	6952	11047	5939	8023	7514	9341
0:19:45	30.0	6396	7234	6980	11079	5896	8033	7455	9382
0:19:50	30.0	6408	7238	6960	11138	5915	8038	7499	9314
0:19:55	30.0	6358	7198	7010	11126	5888	8078	7545	9385
0:20:00	30.0	6404	7221	6924	11223	5885	8080	7577	9428
0:20:05	30.0	6402	7298	6982	11348	5876	8091	7501	9419
0:20:10	30.0	6434	7184	6954	11348	5947	8032	7496	9404
0:20:15	30.0	6416	7198	6967	11349	5920	8083	7524	9496
0:20:20	30.0	6394	7244	6963	11327	5911	8006	7459	9557
0:20:25	30.0	6436	7234	6977	11474	5914	8037	7534	9565
0:20:30	30.0	6440	7252	7013	11505	5884	8066	7440	9494
0:20:35	30.0	6418	7236	6937	11500	5861	8016	7522	9480
0:20:40	30.0	6396	7180	6987	11477	5885	8075	7455	9526
0:20:45	30.0	6405	7189	6913	11635	5907	8118	7497	9555
0:20:50	30.0	6376	7228	6928	11609	5921	8115	7532	9591
0:20:55	30.0	6332	7270	7011	11677	5927	8053	7466	9577
0:21:00	30.0	6385	7254	6994	11727	5862	8046	7451	9617
0:21:05	30.0	6413	7192	7017	11824	5931	8131	7549	9637
0:21:10	30.0	6390	7257	6938	11827	5873	8055	7515	9676
0:21:15	30.0	6440	7212	6963	11858	5907	8081	7439	9660
0:21:20	30.0	6381	7287	6951	11860	5927	8085	7416	9697
0:21:25	30.0	6367	7272	6943	11978	5903	8135	7529	9680
0:21:30	30.0	6397	7237	7008	11964	5880	8044	7558	9671
0:21:35	30.0	6405	7292	6927	12141	5890	8123	7462	9756
0:21:40	30.0	6447	7272	6961	12072	5889	8096	7542	9760
0:21:45	30.0	6388	7341	6972	12113	5905	8087	7472	9765
0:21:50	30.0	6374	7309	6966	12119	5933	8073	7508	9730
0:21:55	30.0	6409	7286	6957	12124	5856	8133	7549	9860
0:22:00	30.0	6396	7255	6887	12221	5875	8147	7437	9820
0:22:05	30.0	6398	7289	6916	12328	5871	8120	7497	9860
0:22:10	30.0	6390	7307	6935	12244	5887	8104	7422	9785
0:22:15	30.0	6438	7251	6951	12375	5902	8090	7495	9927
0:22:20	30.0	6427	7361	6955	12439	5892	8141	7498	9958
0:22:25	30.0	6384	7340	6982	12489	5935	8197	7477	9974
0:22:30	30.0	6397	7306	6883	12451	5908	8171	7503	10041
0:22:35	30.0	6424	7331	6968	12519	5921	8153	7490	10022
0:22:40	30.1	6356	7285	6946	12613	5902	8149	7474	9943
0:22:45	30.1	6386	7327	6958	12671	5904	8147	7520	10050
0:22:50	30.0	6417	7296	6935	12599	5879	8135	7563	10073
0:22:55	30.0	6404	7334	6919	12684	5924	8189	7503	10209
0:23:00	30.0	6380	7330	6931	12794	5912	8094	7472	10124
0:23:05	30.0	6429	7354	6952	12786	5884	8088	7466	10082
0:23:10	30.0	6383	7373	6974	12810	5906	8185	7474	10096
0:23:15	30.0	6399	7334	6910	12864	5886	8129	7486	10076
0:23:20	30.0	6435	7320	6956	12936	5916	8196	7495	10182
0:23:25	30.0	6373	7343	6968	12958	5919	8155	7500	10197
0:23:30	30.0	6369	7338	6934	13041	5929	8112	7562	10192
0:23:35	30.0	6385	7287	6945	13095	5858	8222	7502	10230
0:23:40	30.0	6378	7340	6934	13061	5912	8220	7487	10256
0:23:45	30.0	6466	7396	6952	13177	5897	8105	7437	10249
0:23:50	30.0	6360	7382	6941	13149	5857	8209	7461	10198
0:23:55	30.0	6352	7376	6952	13212	5931	8177	7485	10288
0:24:00	30.0	6415	7369	6995	13205	5892	8178	7476	10296
0:24:05	30.0	6375	7383	6986	13338	5949	8195	7503	10288
0:24:10	30.0	6414	7413	6952	13369	5928	8228	7482	10355
0:24:15	30.0	6441	7372	6964	13387	5948	8253	7470	10401
0:24:20	30.0	6395	7422	6975	13513	5906	8159	7452	10490
0:24:25	30.0	6406	7387	6955	13596	5896	8240	7481	10406
0:24:30	30.0	6459	7371	6959	13509	5894	8168	7483	10424
0:24:35	30.0	6451	7412	6938	13655	5949	8199	7457	10444
0:24:40	30.0	6430	7399	6960	13612	5907	8244	7477	10480
0:24:45	30.0	6393	7421	6992	13780	5953	8291	7488	10532
0:24:50	30.0	6371	7497	6963	13743	5901	8237	7498	10559
0:24:55	30.0	6411	7435	6906	13762	5900	8243	7554	10491
0:25:00	30.0	6405	7441	6943	13780	5911	8229	7446	10662
0:25:05	30.0	6402	7463	6953	13847	5913	8258	7459	10618
0:25:10	30.0	6446	7449	6991	13920	5882	8234	7512	10585
0:25:15	30.0	6429	7415	6918	13857	5946	8239	7495	10615
0:25:20	30.0	6420	7463	6947	14014	5917	8250	7475	10601
0:25:25	30.0	6401	7464	6950	14050	5913	8318	7473	10683
0:25:30	30.0	6380	7407	6923	14079	5902	8225	7490	10675
0:25:35	30.0	6372	7407	6921	14111	5946	8229	7497	10763
0:25:40	30.0	6389	7519	6985	14168	5949	8266	7488	10727
0:25:45	30.0	6362	7478	6924	14204	5886	8272	7517	10733
0:25:50	30.0	6370	7491	6943	14265	5936	8275	7500	10765
0:25:55	30.0	6411	7535	6940	14270	5912	8236	7508	10830
0:26:00	30.0	6370	7497	6963	14428	5869	8245	7475	10802
0:26:05	30.0	6407	7506	6970	14411	5922	8268	7501	10931
0:26:10	30.0	6387	7438	6952	14402	5894	8270	7556	10833
0:26:15	30.0	6357	7470	6953	14479	5926	8262	7479	10779
0:26:20	30.0	6394	7530	6966	14549	5994	8278	7494	10876
0:26:25	30.0	6390	7481	7015	14484	5872	8320	7520	10959
0:26:30	30.0	6412	7484	6923	14534	5931	8390	7467	10997
0:26:35	30.0	6431	7542	6969	14661	5907	8266	7488	10950
0:26:40	30.0	6386	7487	6928	14666	5903	8311	7476	11016
0:26:45	30.0	6399	7455	6960	14683	5920	8350	7456	10972
0:26:50	30.0	6392	7571	6991	14813	5931	8353	7469	11091
0:26:55	30.0	6399	7527	6895	14767	5942	8332	7523	11096
0:27:00	30.0	6436	7523	6897	14855	5930	8366	7504	11111
0:27:05	30.0	6386	7522	6913	14858	5888	8297	7446	11179
0:27:10	30.0	6420	7532	6934	14932	5910	8361	7420	11191
0:27:15	30.0	6403	7554	6955	15137	5949	8313	7449	11218
0:27:20	30.0	6388	7548	6952	15013	5910	8390	7528	11237
0:27:25	30.0	6386	7520	6994	15045	5930	8318	7420	11182
0:27:30	30.0	6432	7583	6904	15225	5932	8405	7492	11236
0:27:35	30.0	6401	7542	6932	15079	6016	8378	7506	11328
0:27:40	30.0	6398	7559	6956	15208	5929	8342	7493	11307
0:27:45	30.0	6426	7572	6973	15258	5954	8351	7457	11302
0:27:50	30.0	6383	7583	6931	15274	5934	8357	7479	11433
0:27:55	30.0	6410	7567	6998	15382	5900	8367	7458	11362
0:28:00	30.0	6358	7597	6966	15376	5950	8301	7486	11377
0:28:05	30.0	6380	7570	6944	15498	5922	8300	7431	11451
0:28:10	30.0	6388	7541	6923	15427	5926	8364	7535	11371
0:28:15	30.0	6444	7610	7003	15594	5929	8341	7492	11421
0:28:20	30.0	6334	7600	6940	15538	5870	8427	7459	11554
0:28:25	30.0	6405	7620	6929	15596	5922	8370	7492	11484
0:28:30	30.0	6376	7677	6957	15757	5975	8385	7478	11562
0:28:35	30.0	6423	7619	6947	15607	5912	8359	7471	11563
0:28:40	30.0	6395	7625	6932	15667	5948	8400	7512	11621
0:28:45	30.0	6382	7570	6949	15797	5915	8455	7448	11605
0:28:50	30.0	6442	7629	6988	15767	5974	8441	7542	11741
0:28:55	30.0	6394	7604	6955	15811	5908	8355	7564	11715
0:29:00	30.0	6397	7584	6907	15951	5887	8431	7440	11726
0:29:05	30.0	6437	7600	6898	16027	5903	8348	7414	11712
0:29:10	30.0	6433	7609	6987	15993	5950	8379	7491	11739
0:29:15	30.0	6369	7655	6988	16106	5942	8482	7449	11748
0:29:20	30.0	6343	7698	6946	16193	5914	8430	7513	11807
0:29:25	30.0	6410	7609	6922	16123	5972	8410	7497	11816
0:29:30	30.0	6379	7628	6954	16176	5986	8475	7546	11893
0:29:35	30.0	6361	7667	6909	16182	5936	8421	7478	11861
0:29:40	30.0	6343	7590	6955	16246	5907	8435	7407	11920
0:29:45	30.0	6407	7632	6934	16274	5946	8436	7507	11958
0:29:50	30.0	6361	7642	6962	16288	5920	8467	7490	11934
0:29:55	30.0	6361	7658	6980	16323	5975	8448	7524	11948
0:30:00	30.0	6369	7703	6978	16476	6009	8420	7495	11992
0:30:05	30.0	6405	7690	6946	16401	5957	8468	7501	12099
0:30:10	30.0	6329	7710	6991	16572	5957	8470	7455	12120
0:30:15	30.0	6438	7700	6935	16473	5989	8482	7441	12173
0:30:20	30.0	6377	7683	6935	16650	5925	8496	7445	12138
0:30:25	30.0	6405	7728	6957	16681	5930	8480	7482	12076
0:30:30	30.0	6442	7757	6935	16718	5952	8472	7474	12218
0:30:35	30.0	6377	7653	6936	16621	5908	8438	7448	12167
0:30:40	30.0	6332	7683	6972	16767	5933	8458	7472	12176
0:30:45	30.0	6363	7693	6916	16631	5939	8493	7553	12191
0:30:50	30.0	6416	7721	6944	16728	5925	8501	7487	12319
0:30:55	30.0	6390	7740	6952	16845	5991	8494	7500	12418
0:31:00	30.0	6401	7703	6916	16847	5968	8498	7470	12310
0:31:05	30.0	6395	7714	6937	16996	5955	8557	7496	12310
0:31:10	30.0	6417	7714	6914	16966	5914	8545	7502	12394
0:31:15	30.0	6374	7704	6985	17086	5899	8434	7481	12447
0:31:20	30.0	6396	7725	6925	17122	5897	8504	7438	12447
