

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190212_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/12/2019
Time	1:37:18 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:06:00 (HH:MM:SS), Interval 0:00:04, 991 Reads
    Read	Fluorescence Endpoint
	C2..C10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C		SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11			Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	C2	C3	C4	C5	C6	C7	C8	C9	C10
0:05:28	30.0	6564	11920	12088	5982	10199	9871	6159	11399	11146
0:05:32	30.0	6566	11925	12105	5995	10093	10097	6162	11479	11184
0:05:36	30.0	6551	12018	12158	5906	10147	10047	6162	11463	11211
0:05:40	30.0	6564	11987	12132	5934	10198	10095	6168	11669	11404
0:05:44	30.0	6583	12072	12290	5932	10263	10126	6197	11558	11318
0:05:48	30.0	6501	12156	12312	5883	10326	10225	6176	11825	11431
0:05:52	30.0	6612	12254	12379	5920	10333	10221	6171	11649	11641
0:05:56	30.0	6625	12364	12495	5950	10442	10361	6136	11777	11545
0:06:00	30.1	6617	12470	12551	6010	10428	10333	6172	11913	11713
0:06:04	30.1	6573	12460	12579	5935	10542	10239	6194	11922	11632
0:06:08	30.0	6626	12535	12617	5960	10464	10309	6071	12023	11742
0:06:12	30.0	6557	12521	12850	5959	10478	10401	6201	11999	11926
0:06:16	30.0	6570	12742	12804	6001	10616	10421	6180	12098	11890
0:06:20	30.0	6628	12694	12921	5919	10675	10506	6196	12201	11941
0:06:24	30.0	6664	12745	12893	6016	10744	10595	6215	12199	11936
0:06:28	30.0	6634	12841	12968	5946	10651	10628	6169	12349	12120
0:06:32	30.0	6680	12805	13124	5938	10680	10628	6203	12404	12188
0:06:36	30.0	6606	12968	13204	5997	10834	10616	6172	12273	12180
0:06:40	30.0	6635	13010	13192	5985	10850	10623	6129	12509	12314
0:06:44	30.1	6649	13040	13214	5993	11016	10722	6160	12553	12345
0:06:48	30.0	6656	13184	13372	5931	10914	10788	6181	12644	12383
0:06:52	30.0	6609	13141	13452	5939	10977	10822	6101	12737	12450
0:06:56	30.0	6577	13282	13360	5940	11039	10845	6151	12785	12561
0:07:00	30.0	6613	13290	13505	5977	10992	10968	6133	12795	12501
0:07:04	30.0	6633	13299	13526	5917	11067	10892	6138	12787	12638
0:07:08	30.0	6636	13424	13655	6025	11057	11070	6145	12838	12677
0:07:12	30.0	6609	13570	13715	5940	11203	11016	6220	12942	12704
0:07:16	30.0	6648	13511	13920	5969	11232	11154	6169	13078	12816
0:07:20	30.0	6628	13565	13755	5956	11350	11116	6180	13011	12802
0:07:24	30.0	6626	13605	13940	5934	11301	11108	6181	13223	12951
0:07:28	30.0	6594	13578	13918	5923	11389	11071	6112	13136	13041
0:07:32	30.0	6631	13744	13944	5944	11405	11132	6118	13325	12909
0:07:36	30.0	6673	13787	14181	5956	11434	11235	6134	13339	13093
0:07:40	30.0	6615	13823	14050	5937	11510	11271	6159	13344	13110
0:07:44	30.0	6621	13945	14218	6004	11532	11376	6146	13463	13218
0:07:48	30.0	6618	14043	14283	5897	11548	11377	6207	13376	13255
0:07:52	30.0	6661	14013	14393	5959	11568	11524	6184	13602	13265
0:07:56	30.0	6640	14099	14435	5990	11623	11477	6172	13701	13334
0:08:00	30.0	6662	14229	14545	5942	11700	11493	6191	13781	13427
0:08:04	30.0	6641	14274	14438	5922	11736	11554	6146	13837	13415
0:08:08	30.0	6650	14216	14524	5945	11808	11600	6216	13937	13510
0:08:12	30.0	6678	14413	14703	5944	11845	11559	6219	13752	13779
0:08:16	30.0	6632	14488	14698	5987	11798	11642	6154	14049	13768
0:08:20	30.0	6625	14447	14887	5932	11852	11639	6194	14037	13672
0:08:24	30.0	6630	14589	14907	6031	11816	11686	6135	14158	13898
0:08:28	30.0	6662	14606	14869	5971	11816	11684	6173	14248	13795
0:08:32	30.0	6693	14736	14880	5918	12021	11864	6177	14209	13947
0:08:36	30.0	6648	14760	15061	5965	11983	11786	6196	14296	13980
0:08:40	30.0	6661	14894	15203	5964	11989	11831	6188	14294	13909
0:08:44	30.0	6621	14872	15095	5964	12153	11983	6184	14466	14080
0:08:48	30.0	6670	15015	15221	5939	12044	11850	6155	14462	14096
0:08:52	30.0	6728	14974	15185	5935	12201	11966	6131	14618	14254
0:08:56	30.0	6669	15077	15402	5989	12113	11949	6182	14546	14284
0:09:00	30.0	6692	15115	15318	5987	12254	11952	6263	14600	14338
0:09:04	30.0	6656	15233	15403	5977	12284	12108	6228	14797	14397
0:09:08	30.0	6592	15193	15480	5990	12298	12131	6202	14851	14483
0:09:12	30.0	6655	15309	15581	5972	12255	12136	6155	14804	14557
0:09:16	30.0	6681	15420	15651	5976	12322	12150	6267	14784	14664
0:09:20	30.0	6662	15394	15878	5999	12360	12252	6264	14947	14563
0:09:24	30.0	6671	15420	15733	5964	12466	12300	6210	15039	14599
0:09:28	30.0	6671	15605	15859	5892	12476	12319	6228	14987	14669
0:09:32	30.0	6690	15609	15882	5959	12395	12308	6128	15046	14767
0:09:36	30.0	6645	15643	16024	5968	12552	12319	6182	15167	14810
0:09:40	30.0	6664	15669	15988	5946	12627	12379	6223	15239	14850
0:09:44	30.0	6654	15777	16013	5953	12545	12523	6147	15359	14971
0:09:48	30.0	6720	15785	16085	5960	12754	12470	6193	15328	15001
0:09:52	30.0	6624	15907	16251	5983	12745	12456	6221	15419	15023
0:09:56	30.0	6611	15911	16151	5946	12611	12496	6219	15443	15273
0:10:00	30.0	6695	15847	16219	6005	12669	12469	6181	15433	15090
0:10:04	30.0	6659	15981	16320	6046	12722	12551	6208	15756	15254
0:10:08	30.0	6745	16252	16452	5943	12708	12631	6293	15607	15165
0:10:12	30.0	6698	16243	16587	5921	12744	12678	6232	15717	15314
0:10:16	30.0	6661	16221	16576	5957	12879	12635	6185	15812	15395
0:10:20	30.0	6714	16237	16739	5945	12907	12660	6205	15955	15615
0:10:24	30.0	6681	16280	16693	5958	12880	12676	6207	15923	15438
0:10:28	30.0	6690	16336	16796	6023	12877	12736	6192	16079	15499
0:10:32	30.0	6675	16551	16769	5961	12980	12831	6202	16135	15692
0:10:36	30.0	6706	16466	16792	5992	12876	12620	6213	15992	15828
0:10:40	30.0	6707	16702	16914	5947	13065	12948	6211	15981	15779
0:10:44	30.0	6707	16668	17035	5929	12884	12862	6200	16174	15863
0:10:48	30.0	6738	16654	16828	5981	12950	12723	6177	16168	15862
0:10:52	30.0	6681	16876	17271	6019	13100	12982	6260	16341	16079
0:10:56	30.0	6662	16739	17149	6002	13113	12825	6216	16393	15984
0:11:00	30.0	6710	16818	17135	6025	13204	12933	6191	16455	16059
0:11:04	30.0	6730	16872	17321	5951	13156	13085	6262	16418	16038
0:11:08	30.0	6694	16958	17246	5984	13304	13031	6259	16531	16298
0:11:12	30.0	6655	16957	17285	5983	13167	12976	6216	16712	16267
0:11:16	30.0	6686	17094	17313	5963	13286	13054	6208	16781	16358
0:11:20	30.0	6697	17128	17418	5945	13167	13195	6281	16758	16425
0:11:24	30.0	6729	17162	17496	5988	13312	13225	6230	16848	16440
0:11:28	30.0	6706	17303	17443	5979	13326	13201	6244	16920	16475
0:11:32	30.0	6723	17349	17547	5970	13300	13058	6226	16806	16619
0:11:36	30.0	6682	17359	17719	5922	13468	13147	6287	17104	16530
0:11:40	30.0	6692	17557	17895	5972	13431	13302	6213	17057	16677
0:11:44	30.0	6743	17540	17887	5990	13344	13282	6241	17170	16712
0:11:48	30.0	6742	17453	18035	5992	13525	13354	6258	17108	16687
0:11:52	30.1	6743	17653	17951	5974	13294	13335	6306	17353	16966
0:11:56	30.0	6728	17621	18137	5917	13519	13270	6180	17229	16862
0:12:00	30.0	6668	17737	18033	5979	13508	13335	6233	17264	16972
0:12:04	30.0	6764	17647	18156	5999	13432	13334	6260	17437	16955
0:12:08	30.0	6760	17790	18092	5996	13615	13431	6226	17391	16949
0:12:12	30.0	6705	18006	18227	6014	13553	13464	6267	17509	17197
0:12:16	30.0	6787	18010	18210	5938	13663	13505	6288	17577	17128
0:12:20	30.0	6751	18025	18333	5979	13529	13555	6240	17602	17126
0:12:24	30.0	6702	17871	18349	5955	13733	13372	6206	17568	17280
0:12:28	30.0	6691	18051	18464	5988	13665	13644	6274	17616	17304
0:12:32	30.1	6719	18182	18498	5998	13739	13612	6215	17806	17358
0:12:36	30.1	6750	18161	18565	5966	13750	13681	6266	17991	17458
0:12:40	30.0	6786	18254	18534	5943	13711	13524	6183	17924	17447
0:12:44	30.0	6840	18467	18720	5957	13840	13737	6265	17809	17495
0:12:48	30.0	6733	18342	18654	5992	13918	13639	6247	18165	17709
0:12:52	30.0	6781	18302	18687	5958	13862	13710	6242	18156	17628
0:12:56	30.0	6828	18516	18820	6002	14018	13657	6219	18173	17648
0:13:00	30.0	6736	18619	18824	5952	13777	13731	6227	18344	17731
0:13:04	30.0	6782	18403	18933	5977	13921	13602	6262	18350	17708
0:13:08	30.0	6717	18534	19046	5913	13893	13674	6246	18334	17902
0:13:12	30.0	6758	18435	18994	5925	13897	13821	6264	18265	17836
0:13:16	30.0	6697	18749	19059	5970	13918	13874	6226	18449	17964
0:13:20	30.0	6757	18535	19121	5915	13929	13773	6250	18616	18111
0:13:24	30.0	6755	18932	19082	5933	14042	13881	6287	18575	18023
0:13:28	30.0	6747	19010	19126	6032	14085	13784	6278	18644	18102
0:13:32	30.0	6729	18761	19123	5924	13971	13871	6244	18756	18062
0:13:36	30.0	6730	19037	19207	5969	14049	13895	6260	18729	18182
0:13:40	30.0	6709	19039	19326	5948	14136	13889	6264	18591	18379
0:13:44	30.0	6748	19110	19458	5901	14114	13996	6248	18701	18372
0:13:48	30.0	6781	19110	19436	5951	14169	13904	6262	18972	18331
0:13:52	30.0	6771	19266	19396	5941	14166	13969	6201	18946	18432
0:13:56	30.1	6778	19252	19529	5980	14245	14005	6280	19070	18528
0:14:00	30.0	6760	19388	19700	5972	14287	13998	6290	19111	18420
0:14:04	30.0	6797	19430	19623	6022	14194	14028	6284	19030	18666
0:14:08	30.0	6765	19350	19768	5926	14107	13904	6284	18931	18830
0:14:12	30.0	6746	19438	19845	5961	14199	14095	6261	19104	18819
0:14:16	30.0	6756	19444	19820	5953	14198	14141	6286	19107	18801
0:14:20	30.0	6783	19655	19778	5937	14321	14046	6251	19431	18725
0:14:24	30.0	6777	19547	19663	5974	14272	14171	6353	19310	18842
0:14:28	30.0	6780	19487	19925	5962	14185	14124	6316	19368	18974
0:14:32	30.0	6770	19705	19911	5978	14379	14072	6300	19425	18916
0:14:36	30.0	6758	19740	19961	5958	14434	14190	6298	19629	19144
0:14:40	30.0	6799	19575	20028	6024	14271	14208	6251	19631	19089
0:14:44	30.0	6813	19730	20071	5975	14419	14180	6248	19761	19094
0:14:48	30.0	6838	19745	19944	5949	14369	14205	6231	19771	19248
0:14:52	30.0	6812	19845	20277	5991	14414	14224	6312	19544	19282
0:14:56	30.0	6777	19826	20079	5963	14275	14227	6298	19727	19380
0:15:00	30.0	6819	20028	20276	5972	14503	14209	6294	19973	19300
0:15:04	30.0	6793	19982	20194	5944	14370	14213	6243	19979	19274
0:15:08	30.0	6839	19973	20257	6022	14344	14231	6304	19856	19566
0:15:12	30.0	6827	20101	20305	5958	14401	14143	6334	20058	19453
0:15:16	30.0	6842	19979	20248	5981	14495	14247	6304	19896	19678
0:15:20	30.0	6823	19957	20428	5960	14479	14352	6356	20168	19688
0:15:24	30.0	6791	20201	20233	6044	14408	14326	6281	20120	19611
0:15:28	30.0	6836	20094	20435	6011	14566	14312	6326	20115	19669
0:15:32	30.0	6795	20448	20408	5944	14586	14367	6362	20202	19618
0:15:36	30.0	6776	20379	20316	5960	14543	14279	6275	20439	19745
0:15:40	30.0	6781	20396	20446	5957	14435	14458	6240	20401	20034
0:15:44	30.0	6792	20357	20525	5961	14514	14323	6226	20415	19814
0:15:48	30.0	6825	20365	20675	5963	14553	14407	6287	20478	19932
0:15:52	30.0	6814	20493	20802	5912	14576	14504	6320	20426	20052
0:15:56	30.0	6778	20359	20800	5984	14610	14396	6247	20472	20193
0:16:00	30.0	6862	20594	20957	5944	14570	14490	6273	20777	20123
0:16:04	30.0	6818	20604	20662	5977	14568	14388	6280	20708	20123
0:16:08	30.0	6752	20550	20821	5921	14467	14562	6311	20713	20348
0:16:12	30.0	6829	20572	20849	5955	14501	14463	6302	20850	20315
0:16:16	30.0	6792	20705	20662	5953	14597	14600	6325	20953	20283
0:16:20	30.0	6789	20776	20771	5959	14602	14428	6297	20891	20358
0:16:24	30.0	6799	20673	20838	5995	14741	14569	6347	20846	20272
0:16:28	30.0	6808	20790	20711	5948	14615	14461	6318	21029	20292
0:16:32	30.0	6836	20637	20808	5955	14782	14630	6354	21180	20385
0:16:36	30.0	6800	20803	20971	5963	14597	14553	6275	20925	20498
0:16:40	30.0	6803	20618	20910	5971	14750	14610	6313	21129	20516
0:16:44	30.0	6828	20903	20949	5978	14605	14586	6330	21047	20681
0:16:48	30.0	6786	20862	21077	5995	14817	14497	6271	21242	20595
0:16:52	30.0	6843	20757	21119	5998	14687	14758	6314	21000	20788
0:16:56	30.0	6797	20913	20953	5928	14672	14666	6304	21256	20843
0:17:00	30.0	6808	20807	20940	5986	14837	14650	6260	21185	20859
0:17:04	30.0	6767	20908	21037	5934	14792	14611	6324	21348	20871
0:17:08	30.0	6868	21075	21097	5983	14861	14700	6320	21433	20846
0:17:12	30.0	6830	21108	21117	5998	14748	14652	6342	21403	20769
0:17:16	30.0	6897	21009	21041	5967	14847	14725	6283	21367	21033
0:17:20	30.0	6853	20997	21213	5932	14853	14808	6288	21360	21081
0:17:24	30.0	6822	21017	20987	5986	14912	14621	6268	21676	20963
0:17:28	30.0	6807	21023	21071	5982	14801	14637	6283	21621	21017
0:17:32	30.0	6848	21005	21341	5946	14751	14780	6290	21581	21053
0:17:36	30.0	6802	20988	21051	5960	14861	14661	6275	21605	21273
0:17:40	30.0	6876	20964	21157	5968	14781	14729	6309	21602	21360
0:17:44	30.0	6866	21076	21027	6018	14777	14656	6319	21598	21144
0:17:48	30.0	6815	21158	21089	5981	14810	14757	6279	21771	21441
0:17:52	30.0	6852	21142	21042	5970	14890	14688	6313	21710	21548
0:17:56	30.1	6863	21154	21237	6013	14984	14734	6318	21811	21357
0:18:00	30.0	6846	21123	21079	5981	14864	14754	6313	21877	21416
0:18:04	30.0	6848	21222	21113	6026	14995	14710	6355	21858	21386
0:18:08	30.0	6817	21167	21209	6000	14961	14805	6336	21928	21454
0:18:12	30.0	6834	21187	21239	5938	15062	14872	6318	22004	21543
0:18:16	30.0	6827	21203	21272	6016	14910	14940	6306	22222	21654
0:18:20	30.0	6861	21189	21088	5977	14890	14743	6350	21756	21374
0:18:24	30.0	6864	21209	21201	5949	14856	14884	6352	22038	21734
0:18:28	30.0	6933	21189	21160	6015	14934	14815	6314	21775	21453
0:18:32	30.0	6902	21265	21111	5972	14975	14863	6334	22125	21763
0:18:36	30.0	6890	21110	21067	6010	15008	14873	6340	22068	21653
0:18:40	30.0	6867	21190	21102	5968	14969	14832	6302	22098	21541
0:18:44	30.1	6862	21356	21080	5982	14928	14768	6345	22141	21936
0:18:48	30.0	6883	21253	21216	5959	15040	14759	6362	22088	21660
0:18:52	30.0	6844	21342	21240	5920	14915	14926	6333	22155	21902
0:18:56	30.0	6946	21251	21307	5974	15069	14903	6321	22109	21951
0:19:00	30.0	6870	21166	21218	5968	15050	14903	6316	22186	21743
0:19:04	30.0	6914	21359	21040	5966	15016	14957	6367	22382	21825
0:19:08	30.0	6859	21182	21319	5979	14979	14891	6276	22314	21992
0:19:12	30.0	6898	21190	21093	5964	14928	14917	6324	22153	21892
0:19:16	30.0	6915	21281	21133	6064	15081	14892	6306	22289	21957
0:19:20	30.0	6794	21212	21347	5975	14978	14899	6325	22306	21899
0:19:24	30.0	6833	21435	21149	5963	15089	14843	6300	22397	21977
0:19:28	30.0	6871	20920	21173	5960	14981	14939	6351	22224	22006
0:19:32	30.0	6972	21223	21292	6002	15016	14826	6403	22384	21903
0:19:36	30.0	6918	21257	21200	5933	15048	14880	6331	22275	22023
0:19:40	30.0	6900	21218	20948	6005	14904	14946	6391	22490	22138
0:19:44	30.0	6803	21247	21047	6005	15047	14859	6382	22076	21878
0:19:48	30.0	6889	21331	21097	6035	14930	14881	6338	22301	21876
0:19:52	30.0	6887	21394	21161	5984	15170	14841	6347	22379	22272
0:19:56	30.0	6907	21228	21164	5981	15000	14989	6358	22429	21972
0:20:00	30.0	6851	21236	21037	6010	15029	14939	6350	22243	22098
0:20:04	30.0	6895	21181	21096	5969	15060	14834	6307	22411	21959
0:20:08	30.0	6867	21259	21320	6003	15079	14899	6304	22238	21979
0:20:12	30.0	6915	21353	21056	6040	15040	14945	6333	22324	22117
0:20:16	30.0	6892	21230	21059	5951	14990	15006	6335	22363	22080
0:20:20	30.0	6860	21372	21237	6016	15124	14811	6400	22418	22121
0:20:24	30.0	6953	21319	21164	5974	15072	15008	6399	22389	22210
0:20:28	30.0	6930	21316	21056	6001	15170	14952	6362	22499	22016
0:20:32	30.0	6932	21068	21121	5985	15042	15043	6352	22384	22136
0:20:36	30.0	6919	21186	21279	6005	15095	14960	6410	22417	22112
0:20:40	30.0	6847	21472	21200	5958	15164	15164	6393	22405	22105
0:20:44	30.0	6866	21094	21201	5978	15195	15130	6306	22267	22376
0:20:48	30.0	6945	21176	21239	6004	15135	14894	6309	22571	22009
0:20:52	30.0	6900	21214	21243	5976	15159	14990	6333	22281	22327
0:20:56	30.0	6964	21160	21102	5954	15141	15003	6330	22339	22020
0:21:00	30.0	6912	21339	21195	6025	15204	15063	6363	22244	22086
0:21:04	30.0	6938	21324	21235	6013	15091	14998	6395	22347	22280
0:21:08	30.0	6964	21344	21218	5987	15228	14994	6409	22448	21877
0:21:12	30.0	6952	21252	21088	5966	15147	15052	6336	22215	22205
0:21:16	30.0	6948	21414	21172	5971	15153	14996	6399	22303	22035
0:21:20	30.0	6912	21245	21020	5938	15194	15011	6365	22199	22165
0:21:24	30.0	6877	21502	21275	6009	15163	15078	6356	22403	22266
0:21:28	30.0	6915	21443	21135	5944	15220	15022	6407	22508	22124
0:21:32	30.0	6892	21351	21323	5966	15162	15089	6326	22357	22168
0:21:36	30.0	6933	21346	21174	6005	15178	15090	6385	22272	22014
0:21:40	30.0	6954	21377	21257	6013	15102	15125	6345	22189	22170
0:21:44	30.0	6965	21202	21149	5959	15091	15088	6401	22345	22304
0:21:48	30.0	6912	21275	21176	6015	15163	15044	6360	22333	22165
0:21:52	30.0	6948	21162	21211	6013	15180	15154	6342	22274	22155
0:21:56	30.0	6972	21302	21115	5972	15221	15140	6395	22338	22059
0:22:00	30.0	6903	21248	21276	6055	15120	15039	6379	22308	22044
0:22:04	30.0	6972	21231	21234	6011	15074	14979	6367	22303	21929
0:22:08	30.0	6943	21226	21278	6051	15077	15117	6357	22386	21997
0:22:12	30.0	6915	21284	20986	5962	15277	15078	6407	22305	22131
0:22:16	30.0	6924	21327	21405	5986	15166	15070	6396	22356	22254
0:22:20	30.0	6946	21427	21248	5984	15298	15012	6380	22166	22045
0:22:24	30.0	6927	21100	21233	5959	15261	15066	6441	22243	22235
0:22:28	30.0	6918	21092	21093	5978	15074	15151	6407	22229	22217
0:22:32	30.0	6963	21418	21160	5998	15256	15053	6369	22327	22179
0:22:36	30.0	6957	21338	21193	6011	15075	15140	6423	22314	22091
0:22:40	30.0	6909	21402	21187	6009	15272	15222	6396	22245	22062
0:22:44	30.0	6951	21371	21160	5976	15158	14962	6417	22355	21998
0:22:48	30.0	6927	21288	21109	6050	15283	14980	6412	22168	22075
0:22:52	30.0	6974	21338	21054	5977	15128	15169	6415	22254	22095
0:22:56	30.1	6951	21283	21195	6014	15218	15109	6376	22342	21929
0:23:00	30.1	6946	21279	21101	5998	15263	15067	6330	22169	22218
