

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190214_GAP_assay3.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/14/2019
Time	5:01:36 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	A2..A10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9			Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A2	A3	A4	A5	A6	A7	A8	A9	A10
0:00:00	30.0	5344	5395	5423	5652	5803	5711	5713	5814	5773
0:00:05	30.0	5380	5455	5482	5709	5872	5769	5798	5879	5862
0:00:10	30.0	5381	5489	5542	5725	5846	5759	5812	5927	5880
0:00:15	30.0	5382	5522	5521	5735	5908	5826	5796	6000	5917
0:00:20	30.0	5392	5547	5600	5726	5939	5827	5836	6102	5931
0:00:25	30.0	5400	5589	5548	5812	6022	5912	5827	6101	5994
0:00:30	30.0	5418	5623	5662	5783	6095	5920	5853	6110	6026
0:00:35	30.0	5418	5621	5701	5819	5999	5937	5803	6145	6039
0:00:40	30.0	5408	5658	5623	5790	6125	5983	5791	6128	6077
0:00:45	30.0	5391	5707	5719	5840	6117	6067	5834	6164	6152
0:00:50	30.0	5386	5720	5764	5852	6180	6052	5847	6232	6163
0:00:55	30.0	5346	5768	5764	5783	6185	6084	5837	6224	6213
0:01:00	30.0	5461	5791	5885	5809	6190	6115	5836	6283	6247
0:01:05	30.0	5399	5820	5771	5850	6234	6098	5870	6318	6252
0:01:10	30.0	5469	5846	5816	5820	6235	6205	5881	6328	6308
0:01:15	30.0	5422	5880	5833	5806	6280	6207	5868	6379	6349
0:01:20	30.0	5506	5949	5945	5802	6300	6264	5819	6445	6383
0:01:25	30.0	5424	5922	5974	5827	6331	6277	5905	6481	6379
0:01:30	30.0	5459	5990	5937	5781	6381	6269	5877	6531	6408
0:01:35	30.0	5413	6046	5968	5836	6409	6331	5856	6551	6432
0:01:40	30.0	5496	6048	5970	5827	6443	6339	5833	6508	6485
0:01:45	30.0	5487	6060	6015	5827	6498	6286	5891	6655	6514
0:01:50	30.0	5434	6137	6029	5837	6524	6396	5851	6641	6536
0:01:55	30.0	5438	6137	6103	5861	6503	6423	5798	6658	6586
0:02:00	30.0	5459	6150	6114	5826	6604	6436	5831	6730	6624
0:02:05	30.0	5403	6176	6163	5847	6662	6450	5854	6736	6670
0:02:10	30.0	5519	6213	6156	5856	6601	6482	5853	6767	6673
0:02:15	30.0	5495	6281	6140	5807	6659	6526	5898	6842	6722
0:02:20	30.0	5538	6351	6240	5779	6714	6526	5865	6879	6748
0:02:25	30.0	5510	6357	6291	5823	6709	6587	5868	6896	6835
0:02:30	30.0	5509	6370	6268	5747	6763	6604	5889	6945	6832
0:02:35	30.0	5467	6407	6267	5785	6864	6637	5930	6944	6812
0:02:40	30.0	5474	6412	6302	5791	6830	6640	5901	6942	6919
0:02:45	30.0	5464	6429	6306	5844	6859	6691	5926	6956	6923
0:02:50	30.0	5493	6454	6379	5842	6839	6653	5894	7088	6897
0:02:55	30.0	5478	6558	6453	5873	6973	6693	5889	7098	6997
0:03:00	30.0	5532	6594	6399	5864	6975	6775	5900	7102	7018
0:03:05	30.0	5512	6566	6437	5849	6971	6785	5909	7094	7047
0:03:10	30.0	5529	6634	6472	5835	7021	6865	5912	7253	7104
0:03:15	30.0	5528	6604	6485	5855	7063	6864	5953	7251	7160
0:03:20	30.0	5572	6687	6474	5902	7111	6903	5912	7249	7154
0:03:25	30.0	5512	6722	6561	5888	7039	6892	5892	7329	7254
0:03:30	30.0	5523	6722	6569	5894	7122	6923	5939	7338	7259
0:03:35	30.0	5514	6778	6608	5879	7167	7053	5947	7351	7295
0:03:40	30.1	5513	6796	6642	5872	7231	7004	5913	7422	7303
0:03:45	30.0	5508	6844	6689	5847	7279	7058	5929	7486	7376
0:03:50	30.0	5531	6913	6717	5824	7291	7063	5927	7561	7338
0:03:55	30.0	5539	6937	6619	5865	7341	7057	5924	7548	7402
0:04:00	30.0	5490	6924	6750	5932	7315	7072	5892	7479	7370
0:04:05	30.0	5511	6998	6791	5918	7346	7197	5889	7570	7499
0:04:10	30.0	5536	7021	6810	5881	7386	7181	5974	7684	7529
0:04:15	30.0	5523	7052	6850	5874	7433	7282	5980	7673	7523
0:04:20	30.0	5510	7077	6841	5853	7503	7256	5945	7749	7558
0:04:25	30.0	5543	7071	6883	5889	7548	7262	5944	7765	7615
0:04:30	30.0	5518	7112	6914	5890	7561	7353	5963	7840	7677
0:04:35	30.0	5535	7180	6947	5890	7564	7354	5958	7893	7677
0:04:40	30.0	5531	7218	6974	5860	7613	7337	5920	7809	7732
0:04:45	30.0	5516	7227	6990	5883	7612	7435	5902	7969	7761
0:04:50	30.0	5554	7241	7029	5911	7668	7419	5969	7928	7715
0:04:55	30.0	5573	7379	7042	5901	7690	7418	5913	7967	7845
0:05:00	30.0	5550	7309	7103	5929	7698	7495	5986	7993	7824
0:05:05	30.0	5566	7378	7107	5938	7821	7521	5910	8103	7821
0:05:10	30.0	5562	7355	7233	5948	7920	7567	5943	8122	7953
0:05:15	30.0	5520	7483	7151	5959	7808	7493	5933	8151	7884
0:05:20	30.0	5558	7521	7187	5938	7823	7614	5961	8160	8025
0:05:25	30.0	5549	7414	7236	5915	7927	7678	5974	8169	8113
0:05:30	30.0	5530	7559	7217	5962	7864	7647	5977	8236	8182
0:05:35	30.0	5510	7575	7328	5962	8009	7700	5957	8311	8104
0:05:40	30.0	5551	7580	7306	5995	7975	7733	5966	8294	8194
0:05:45	30.0	5571	7650	7360	5932	8026	7723	6000	8400	8235
0:05:50	30.0	5483	7679	7383	5959	8072	7763	6006	8414	8254
0:05:55	30.0	5539	7664	7373	6006	8120	7786	5986	8402	8364
0:06:00	30.0	5488	7698	7429	5917	8138	7851	5978	8478	8333
0:06:05	30.0	5520	7731	7468	5922	8271	7932	5957	8471	8306
0:06:10	30.0	5565	7798	7494	5979	8208	7896	6031	8531	8390
0:06:15	30.0	5563	7833	7516	5917	8239	7902	6034	8548	8426
0:06:20	30.0	5536	7832	7567	5976	8348	7941	5947	8539	8379
0:06:25	30.0	5495	7919	7575	5950	8342	8021	6053	8651	8507
0:06:30	30.0	5515	8022	7568	5968	8331	8056	5988	8619	8553
0:06:35	30.0	5525	7919	7658	5972	8350	8129	6044	8751	8573
0:06:40	30.0	5531	7971	7663	5960	8452	8140	6040	8778	8694
0:06:45	30.0	5536	8000	7653	5978	8443	8065	5933	8820	8567
0:06:50	30.0	5546	8008	7634	5979	8449	8221	5974	8858	8750
0:06:55	30.0	5561	8137	7768	5923	8527	8189	6007	8887	8776
0:07:00	30.0	5565	8137	7718	5981	8586	8241	6013	8886	8708
0:07:05	30.0	5583	8206	7815	5971	8570	8186	6062	8881	8827
0:07:10	30.0	5566	8214	7768	5955	8615	8283	6041	8967	8799
0:07:15	30.0	5490	8184	7876	5965	8705	8308	6038	8985	8910
0:07:20	30.0	5532	8231	7870	5989	8720	8315	6028	9009	8861
0:07:25	30.0	5543	8290	7856	6033	8712	8436	5993	9031	8932
0:07:30	30.0	5578	8280	7866	5969	8669	8500	6066	9133	9006
0:07:35	30.0	5524	8312	7946	5944	8818	8408	6010	9202	9041
0:07:40	30.0	5542	8335	7983	5991	8740	8481	6078	9197	9056
0:07:45	30.0	5601	8410	8079	5939	8900	8532	6082	9264	9108
0:07:50	30.0	5582	8460	8103	6000	8893	8565	6106	9313	9185
0:07:55	30.0	5498	8508	8055	5981	8887	8592	6083	9279	9180
0:08:00	30.0	5562	8508	8090	6019	9011	8644	6121	9285	9253
0:08:05	30.0	5558	8468	8062	5999	9046	8626	6035	9461	9293
0:08:10	30.0	5542	8574	8170	5980	9040	8750	6113	9436	9406
0:08:15	30.0	5557	8577	8177	5995	9070	8742	6063	9525	9349
0:08:20	30.0	5540	8649	8174	6052	9122	8743	6048	9492	9435
0:08:25	30.0	5534	8785	8234	6032	9142	8793	6114	9465	9324
0:08:30	30.1	5562	8722	8282	6035	9148	8862	6109	9477	9487
0:08:35	30.1	5553	8731	8314	5939	9143	8943	6082	9562	9480
0:08:40	30.1	5510	8770	8319	6010	9270	8888	6074	9672	9514
0:08:45	30.1	5558	8718	8389	6056	9307	8875	6101	9653	9465
0:08:50	30.0	5541	8808	8352	6046	9221	8918	6058	9735	9651
0:08:55	30.1	5546	8869	8488	6056	9295	8949	6027	9723	9693
0:09:00	30.0	5562	8850	8446	6060	9379	8917	6076	9830	9646
0:09:05	30.0	5556	8981	8466	5993	9415	9047	6140	9787	9747
0:09:10	30.0	5555	8988	8448	6015	9419	9038	6091	9867	9698
0:09:15	30.0	5544	8981	8518	6040	9555	9137	6125	9906	9829
0:09:20	30.0	5518	8974	8636	6074	9481	9082	6084	9865	9854
0:09:25	30.0	5545	9046	8627	6052	9610	9266	6116	10008	9850
0:09:30	30.0	5567	9128	8575	6055	9656	9228	6099	10068	9920
0:09:35	30.0	5595	9203	8669	6025	9604	9248	6107	10041	9893
0:09:40	30.0	5580	9133	8671	6029	9706	9290	6159	10102	9986
0:09:45	30.0	5585	9180	8687	6057	9786	9258	6131	10071	10052
0:09:50	30.0	5595	9219	8660	6066	9714	9358	6070	10143	10077
0:09:55	30.0	5563	9291	8743	6094	9759	9408	6134	10143	10147
0:10:00	30.0	5552	9204	8828	6085	9864	9381	6047	10197	10150
0:10:05	30.0	5551	9354	8757	6087	9884	9401	6147	10197	10179
0:10:10	30.0	5555	9306	8848	5999	9870	9507	6120	10306	10278
0:10:15	30.0	5567	9390	8835	6038	9957	9513	6133	10280	10210
0:10:20	30.0	5576	9378	8808	6086	9982	9498	6162	10307	10206
0:10:25	30.0	5614	9465	8926	6113	10059	9518	6079	10377	10320
0:10:30	30.0	5549	9512	8880	6087	9931	9629	6171	10493	10339
0:10:35	30.0	5537	9468	9023	6094	10035	9678	6157	10386	10463
0:10:40	30.0	5579	9626	9005	5999	9977	9680	6101	10510	10478
0:10:45	30.0	5593	9602	9059	6039	10109	9769	6106	10629	10442
0:10:50	30.0	5566	9590	9079	6102	10192	9769	6135	10510	10570
0:10:55	30.0	5562	9575	9125	6016	10168	9790	6125	10578	10685
0:11:00	30.0	5529	9601	9105	6084	10231	9847	6171	10618	10567
0:11:05	30.0	5581	9603	8981	6044	10242	9806	6151	10726	10546
0:11:10	30.0	5567	9694	9146	6088	10248	9736	6202	10769	10645
0:11:15	30.0	5512	9724	9193	6082	10369	9911	6133	10710	10721
0:11:20	30.0	5612	9734	9203	6093	10426	9960	6152	10720	10740
0:11:25	30.0	5563	9817	9295	6094	10383	9889	6153	10863	10721
0:11:30	30.0	5593	9888	9347	6109	10361	10017	6162	10897	10890
0:11:35	30.0	5603	9825	9310	6035	10448	10092	6215	10888	10849
0:11:40	30.0	5567	9914	9405	6041	10531	10078	6208	10956	10828
0:11:45	30.0	5616	9920	9350	6070	10476	10058	6167	11026	10832
0:11:50	30.0	5548	9863	9435	6061	10633	10034	6216	10987	11008
0:11:55	30.0	5577	10067	9426	6044	10590	10174	6168	11040	10998
0:12:00	30.0	5579	9980	9447	6125	10590	10203	6131	11119	11102
0:12:05	30.0	5624	10034	9485	6102	10657	10236	6144	11079	11095
0:12:10	30.0	5539	10065	9486	6078	10694	10236	6175	11180	11123
0:12:15	30.0	5565	10140	9529	6111	10783	10289	6178	11228	11141
0:12:20	30.0	5604	10220	9558	6133	10841	10265	6216	11247	11238
0:12:25	30.0	5586	10166	9527	6067	10751	10316	6223	11282	11132
0:12:30	30.0	5562	10127	9596	6136	10822	10411	6220	11296	11250
0:12:35	30.0	5554	10179	9587	6143	10879	10388	6161	11328	11232
0:12:40	30.0	5582	10235	9677	6128	10930	10477	6213	11308	11318
0:12:45	30.0	5574	10346	9717	6088	11021	10536	6194	11527	11405
0:12:50	30.0	5618	10387	9729	6131	10949	10527	6183	11461	11414
0:12:55	30.0	5643	10355	9687	6102	10995	10469	6200	11497	11494
0:13:00	30.0	5607	10358	9799	6138	11099	10560	6167	11497	11412
0:13:05	30.0	5607	10379	9861	6089	11016	10553	6210	11521	11577
0:13:10	30.0	5591	10356	9801	6075	11156	10681	6140	11648	11681
0:13:15	30.0	5606	10498	9926	6094	11206	10617	6127	11676	11731
0:13:20	30.0	5566	10505	9823	6093	11259	10654	6192	11697	11705
0:13:25	30.0	5612	10496	9904	6154	11197	10719	6168	11711	11655
0:13:30	30.0	5626	10500	9892	6167	11280	10834	6161	11745	11820
0:13:35	30.0	5619	10567	9929	6103	11374	10796	6140	11826	11692
0:13:40	30.0	5636	10578	9979	6115	11372	10774	6213	11819	11803
0:13:45	30.0	5601	10643	10049	6142	11351	10811	6147	11737	11872
0:13:50	30.0	5599	10730	10076	6158	11411	10909	6257	11899	11892
0:13:55	30.1	5644	10658	10050	6118	11473	10922	6244	11975	11896
0:14:00	30.0	5620	10732	10214	6175	11489	10951	6201	11999	11898
0:14:05	30.0	5609	10725	10104	6167	11507	10926	6263	12072	11983
0:14:10	30.0	5654	10745	10022	6139	11647	11076	6165	12082	12040
0:14:15	30.0	5616	10807	10215	6130	11610	10980	6157	12085	12068
0:14:20	30.0	5643	10774	10153	6130	11679	10973	6262	12038	12132
0:14:25	30.0	5662	10840	10261	6126	11705	11051	6254	12102	12132
0:14:30	30.0	5623	10814	10206	6150	11749	11176	6171	12165	12096
0:14:35	30.0	5637	10919	10334	6121	11764	11180	6208	12242	12174
0:14:40	30.0	5631	10924	10214	6138	11792	11208	6184	12292	12369
0:14:45	30.0	5582	10963	10343	6122	11847	11178	6214	12325	12364
0:14:50	30.0	5590	11050	10378	6224	11854	11232	6190	12418	12348
0:14:55	30.0	5641	11036	10315	6133	11974	11293	6262	12378	12340
0:15:00	30.0	5607	11002	10329	6156	11967	11323	6212	12583	12453
0:15:05	30.0	5632	11058	10476	6120	11986	11388	6257	12458	12360
0:15:10	30.0	5615	11140	10536	6149	12011	11390	6273	12529	12524
0:15:15	30.0	5626	11225	10510	6132	12052	11421	6215	12559	12469
0:15:20	30.0	5636	11208	10476	6148	12108	11453	6210	12564	12632
0:15:25	30.0	5587	11207	10503	6145	12102	11351	6187	12576	12516
0:15:30	30.0	5608	11178	10556	6131	12183	11622	6272	12598	12628
0:15:35	30.0	5681	11311	10497	6203	12156	11516	6191	12716	12727
0:15:40	30.0	5621	11200	10687	6196	12187	11518	6268	12716	12678
0:15:45	30.0	5630	11309	10594	6117	12182	11554	6267	12758	12708
0:15:50	30.0	5646	11306	10690	6216	12294	11620	6210	12768	12625
0:15:55	30.0	5601	11324	10720	6164	12322	11737	6222	12912	12833
0:16:00	30.0	5623	11488	10684	6175	12431	11600	6270	12791	12760
0:16:05	30.0	5688	11416	10817	6150	12420	11716	6232	12971	12859
0:16:10	30.0	5624	11478	10713	6164	12398	11779	6274	12828	12785
0:16:15	30.0	5669	11393	10739	6094	12432	11678	6245	12905	13061
0:16:20	30.0	5641	11514	10852	6195	12568	11777	6222	13048	13016
0:16:25	30.0	5659	11514	10855	6170	12483	11758	6280	13010	13060
0:16:30	30.0	5670	11509	10918	6184	12658	11953	6261	13104	13109
0:16:35	30.0	5670	11624	10864	6132	12657	11855	6276	13072	13072
0:16:40	30.0	5654	11553	10861	6174	12657	11868	6292	13161	13131
0:16:45	30.0	5652	11640	11007	6176	12605	11956	6221	13220	13176
0:16:50	30.0	5640	11654	11064	6156	12743	11968	6212	13193	13148
0:16:55	30.0	5680	11724	11044	6197	12750	12008	6290	13353	13250
0:17:00	30.0	5660	11747	11050	6200	12836	11936	6303	13238	13231
0:17:05	30.0	5644	11794	11081	6195	12955	12034	6260	13344	13421
0:17:10	30.0	5658	11786	11013	6201	12923	12116	6244	13209	13338
0:17:15	30.0	5648	11797	11082	6169	12938	12164	6293	13423	13493
0:17:20	30.0	5689	11807	11132	6187	12941	12225	6285	13469	13450
0:17:25	30.0	5647	11803	11138	6212	12944	12192	6279	13525	13397
0:17:30	30.0	5674	11767	11173	6156	12984	12133	6290	13472	13553
0:17:35	30.0	5662	11929	11246	6183	12970	12234	6308	13513	13580
0:17:40	30.0	5648	12019	11222	6237	13079	12293	6280	13536	13513
0:17:45	30.0	5659	11966	11293	6200	13199	12236	6304	13644	13649
0:17:50	30.0	5646	12039	11296	6249	13166	12430	6283	13648	13581
0:17:55	30.1	5656	11971	11360	6164	13308	12297	6236	13671	13789
0:18:00	30.0	5629	12011	11382	6209	13117	12364	6284	13579	13765
0:18:05	30.0	5663	12095	11353	6128	13190	12361	6368	13732	13820
0:18:10	30.0	5697	11984	11332	6190	13427	12516	6256	13746	13917
0:18:15	30.0	5666	12135	11454	6238	13287	12585	6277	13827	13790
0:18:20	30.0	5684	12131	11327	6267	13415	12510	6363	13863	13859
0:18:25	30.0	5676	12143	11536	6269	13428	12521	6334	13842	13830
0:18:30	30.0	5672	12213	11514	6216	13464	12509	6341	13908	14072
0:18:35	30.0	5666	12245	11561	6225	13519	12618	6270	13988	14039
0:18:40	30.0	5671	12236	11500	6214	13553	12649	6308	14079	14049
0:18:45	30.0	5658	12219	11612	6219	13497	12628	6319	14068	14090
0:18:50	30.0	5662	12205	11549	6224	13518	12629	6286	14039	14078
0:18:55	30.0	5694	12271	11572	6263	13658	12869	6356	14201	14112
0:19:00	30.0	5612	12312	11523	6174	13738	12729	6294	14121	14206
0:19:05	30.0	5676	12273	11634	6263	13670	12767	6317	14200	14322
0:19:10	30.0	5635	12322	11705	6211	13835	12863	6364	14223	14206
0:19:15	30.0	5666	12375	11665	6202	13779	12947	6282	14227	14330
0:19:20	30.0	5643	12468	11745	6221	13791	12950	6333	14375	14296
0:19:25	30.0	5654	12344	11724	6241	13798	12878	6317	14452	14363
0:19:30	30.0	5682	12428	11665	6283	13778	13061	6292	14413	14470
0:19:35	30.0	5680	12403	11713	6225	13916	12994	6300	14373	14469
0:19:40	30.0	5602	12440	11741	6232	13889	13056	6315	14429	14439
0:19:45	30.0	5651	12476	11768	6269	13930	13141	6360	14480	14363
0:19:50	30.0	5671	12688	11887	6282	13941	13095	6325	14567	14497
0:19:55	30.0	5733	12493	11851	6261	14010	13092	6317	14496	14460
0:20:00	30.0	5739	12624	11836	6212	14066	13150	6348	14567	14648
0:20:05	30.0	5742	12677	11959	6298	14043	13171	6370	14688	14580
0:20:10	30.0	5699	12695	11838	6259	14198	13266	6314	14547	14509
0:20:15	30.0	5677	12688	11966	6264	14131	13224	6346	14642	14614
0:20:20	30.0	5667	12826	11779	6272	14246	13353	6335	14776	14775
0:20:25	30.0	5665	12754	12055	6281	14273	13255	6335	14760	14728
0:20:30	30.0	5737	12658	12033	6286	14181	13332	6376	14778	14695
0:20:35	30.0	5692	12848	12087	6249	14353	13369	6313	14873	14846
0:20:40	30.0	5656	12748	12072	6316	14395	13388	6333	14821	14871
0:20:45	30.0	5723	12837	12110	6245	14279	13253	6383	14957	14885
0:20:50	30.0	5712	12855	12048	6257	14311	13500	6331	14910	14946
0:20:55	30.0	5675	12849	12102	6286	14501	13519	6376	15079	15009
0:21:00	30.0	5659	12869	12095	6324	14413	13616	6432	15036	14992
0:21:05	30.0	5653	12862	12253	6241	14530	13642	6344	14996	14884
0:21:10	30.0	5693	12930	12258	6272	14540	13507	6333	14952	15076
0:21:15	30.0	5650	12918	12158	6280	14560	13664	6372	15145	15067
0:21:20	30.0	5715	12914	12086	6313	14489	13672	6393	15194	15138
0:21:25	30.0	5663	12982	12246	6218	14660	13820	6352	15214	15257
0:21:30	30.0	5753	12955	12403	6352	14608	13842	6346	15337	15084
0:21:35	30.0	5717	13012	12212	6261	14780	13850	6412	15382	15246
0:21:40	30.0	5720	13124	12314	6334	14842	13752	6377	15341	15241
0:21:45	30.0	5736	13082	12243	6281	14762	13878	6367	15266	15392
0:21:50	30.0	5712	13169	12489	6315	14818	13927	6382	15390	15372
0:21:55	30.0	5715	12888	12303	6295	14806	13862	6435	15512	15312
0:22:00	30.0	5685	13128	12388	6301	14836	13968	6456	15489	15554
0:22:05	30.0	5754	13110	12359	6309	14979	13945	6457	15551	15466
0:22:10	30.0	5697	13135	12379	6325	15057	14068	6402	15504	15564
0:22:15	30.0	5702	13220	12432	6301	14925	13974	6417	15605	15561
0:22:20	30.0	5725	13167	12579	6308	15045	14144	6329	15665	15640
0:22:25	30.0	5699	13190	12512	6282	15052	14094	6381	15766	15610
0:22:30	30.0	5685	13243	12558	6324	14935	14177	6439	15673	15522
0:22:35	30.0	5743	13329	12617	6307	15010	14153	6417	15729	15750
0:22:40	30.0	5748	13178	12570	6343	15060	14204	6375	15690	15762
0:22:45	30.0	5667	13300	12530	6301	15140	14188	6419	15707	15772
0:22:50	30.0	5711	13429	12588	6329	15142	14259	6441	15835	15834
0:22:55	30.0	5699	13358	12711	6319	15286	14240	6453	15739	15858
0:23:00	30.0	5716	13327	12600	6373	15356	14312	6423	15827	15802
0:23:05	30.0	5696	13295	12606	6321	15191	14326	6379	15904	15860
0:23:10	30.0	5739	13414	12599	6350	15320	14405	6409	15940	15834
0:23:15	30.1	5730	13415	12728	6344	15436	14408	6401	15996	15978
0:23:20	30.0	5705	13481	12680	6333	15441	14434	6427	16030	15951
0:23:25	30.0	5749	13454	12746	6280	15438	14471	6473	16023	16105
0:23:30	30.0	5676	13414	12749	6371	15480	14530	6441	16163	16075
0:23:35	30.0	5694	13349	12669	6366	15459	14524	6418	16055	16129
0:23:40	30.0	5716	13497	12792	6386	15479	14562	6491	16216	16210
0:23:45	30.0	5736	13518	12812	6379	15543	14661	6458	16270	16236
0:23:50	30.0	5697	13458	12688	6373	15577	14664	6463	16100	16166
0:23:55	30.0	5725	13590	12903	6353	15674	14760	6445	16143	16137
0:24:00	30.0	5771	13490	12869	6394	15669	14740	6456	16380	16310
0:24:05	30.0	5734	13592	12835	6391	15692	14782	6457	16254	16420
0:24:10	30.0	5719	13677	12853	6377	15822	14744	6470	16233	16337
0:24:15	30.0	5790	13599	12944	6345	15773	14815	6461	16537	16463
0:24:20	30.0	5740	13678	13022	6333	15934	14762	6428	16536	16383
0:24:25	30.0	5698	13603	12989	6347	15807	14894	6459	16443	16557
0:24:30	30.0	5701	13623	12872	6408	15881	14859	6467	16517	16460
0:24:35	30.0	5734	13770	12943	6363	16000	15046	6472	16473	16534
0:24:40	30.0	5779	13760	13044	6400	15870	14853	6432	16608	16542
0:24:45	30.0	5730	13669	13013	6394	16029	15069	6415	16537	16630
0:24:50	30.0	5726	13564	13081	6348	15928	15135	6443	16674	16642
0:24:55	30.0	5765	13748	13021	6376	16088	14997	6408	16654	16746
0:25:00	30.0	5768	13713	13076	6371	16094	15064	6462	16676	16645
0:25:05	30.0	5751	13776	13141	6363	16088	15064	6512	16773	16728
0:25:10	30.0	5655	13883	13137	6344	16177	15126	6405	16853	16797
0:25:15	30.0	5755	13902	13078	6383	16289	15214	6477	16796	16729
0:25:20	30.1	5777	13910	13117	6415	16214	15285	6495	16994	16955
0:25:25	30.0	5743	13856	13223	6449	16254	15190	6501	16859	16941
0:25:30	30.0	5700	13869	13096	6408	16300	15238	6542	16801	16945
0:25:35	30.0	5714	13821	13182	6383	16236	15183	6444	16976	16972
0:25:40	30.0	5716	13959	13246	6387	16245	15328	6495	16903	17049
0:25:45	30.0	5733	13886	13198	6417	16359	15293	6429	17017	17063
0:25:50	30.0	5746	13902	13260	6400	16416	15246	6427	17068	16910
0:25:55	30.0	5741	13979	13283	6416	16515	15347	6459	16994	16986
0:26:00	30.1	5734	13928	13267	6469	16536	15447	6487	16993	17048
0:26:05	30.0	5752	13882	13317	6417	16560	15592	6527	17120	16942
0:26:10	30.0	5772	13963	13250	6442	16583	15465	6479	17358	17162
0:26:15	30.0	5722	14085	13281	6435	16539	15461	6496	17221	17229
0:26:20	30.0	5802	14102	13432	6390	16678	15646	6523	17335	17179
0:26:25	30.0	5730	14032	13280	6391	16460	15612	6501	17233	17133
0:26:30	30.0	5754	14025	13265	6425	16698	15581	6456	17322	17364
0:26:35	30.0	5809	14021	13443	6414	16619	15626	6547	17126	17489
0:26:40	30.0	5765	14107	13461	6487	16732	15571	6513	17461	17248
0:26:45	30.0	5765	14227	13458	6445	16835	15816	6578	17343	17331
0:26:50	30.0	5763	14167	13524	6379	16833	15818	6542	17428	17446
0:26:55	30.0	5778	14028	13418	6330	16935	15813	6496	17525	17437
0:27:00	30.0	5756	14131	13512	6444	16835	15875	6491	17394	17430
0:27:05	30.0	5719	14057	13391	6453	16867	15869	6565	17588	17599
0:27:10	30.0	5773	14030	13318	6420	16942	15723	6548	17660	17611
0:27:15	30.0	5727	14299	13467	6405	16903	15869	6539	17493	17505
0:27:20	30.0	5747	14250	13560	6401	17041	16016	6543	17602	17653
0:27:25	30.0	5735	14188	13529	6427	16990	15884	6504	17668	17577
0:27:30	30.0	5760	14079	13553	6441	17130	16063	6544	17672	17655
0:27:35	30.0	5768	14200	13517	6359	17081	16121	6545	17562	17681
0:27:40	30.0	5766	14113	13658	6457	17111	16034	6522	17585	17816
0:27:45	30.0	5723	14235	13673	6468	17107	16138	6543	17654	17856
0:27:50	30.0	5740	14249	13583	6460	17265	16111	6533	17947	17776
0:27:55	30.0	5801	14193	13654	6433	17186	16090	6544	17758	17868
0:28:00	30.0	5748	14158	13675	6439	17164	16255	6524	17838	17864
0:28:05	30.0	5774	14198	13601	6450	17193	16261	6487	17939	17963
0:28:10	30.0	5760	14422	13667	6422	17378	16223	6581	17969	17915
0:28:15	30.0	5767	14362	13707	6497	17208	16237	6520	17954	17928
0:28:20	30.0	5762	14368	13759	6442	17349	16331	6551	17984	18046
0:28:25	30.0	5742	14293	13700	6502	17501	16288	6479	18086	17974
0:28:30	30.0	5801	14378	13710	6506	17520	16362	6601	18008	17978
0:28:35	30.0	5720	14399	13720	6462	17425	16244	6536	18044	18215
0:28:40	30.0	5768	14266	13854	6471	17673	16388	6524	18154	18065
0:28:45	30.0	5823	14368	13750	6442	17527	16310	6503	18022	18077
0:28:50	30.0	5786	14339	13569	6469	17572	16475	6582	18286	18225
0:28:55	30.0	5720	14373	13775	6437	17563	16442	6582	18231	18143
0:29:00	30.0	5804	14459	13806	6469	17548	16463	6562	18228	18091
0:29:05	30.0	5817	14577	13869	6402	17552	16485	6569	18294	18286
0:29:10	30.0	5753	14338	13861	6513	17658	16643	6574	18191	18301
0:29:15	30.0	5867	14470	13879	6498	17726	16764	6581	18248	18191
0:29:20	30.0	5753	14566	13843	6468	17881	16739	6564	18321	18412
0:29:25	30.0	5817	14486	13962	6504	17752	16616	6620	18331	18465
0:29:30	30.0	5852	14487	13851	6505	17771	16846	6567	18274	18376
0:29:35	30.0	5786	14306	13846	6470	17759	16619	6542	18493	18564
0:29:40	30.0	5763	14422	13822	6504	17942	16828	6644	18427	18590
0:29:45	30.1	5797	14607	13888	6520	17888	16816	6621	18528	18636
0:29:50	30.0	5756	14381	13898	6514	18170	16842	6583	18621	18445
0:29:55	30.0	5818	14411	13939	6492	17973	16970	6606	18604	18666
0:30:00	30.0	5808	14480	14025	6460	18040	16745	6558	18672	18762
0:30:05	30.0	5813	14539	13997	6463	18096	16768	6590	18750	18606
