

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190215_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/15/2019
Time	3:45:25 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	G2..G10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9			Well ID
H													Well ID

425,457

Time	T° 425,457	G2	G3	G4	G5	G6	G7	G8	G9	G10
0:46:50	30.0	7266	21250	21277	6189	14804	15003	6582	19293	18874
0:46:55	30.0	7273	21236	21237	6245	14898	15026	6604	19280	19080
0:47:00	30.0	7250	21384	21240	6236	14999	14909	6574	19305	19084
0:47:05	30.0	7255	21364	21334	6219	15074	14851	6605	19273	19034
0:47:10	30.0	7192	21309	21219	6287	14862	15082	6662	19153	19025
0:47:15	30.0	7303	21206	21298	6310	14984	14994	6636	19314	18865
0:47:20	30.0	7255	21335	21336	6229	14964	14972	6696	19189	18983
0:47:25	30.0	7240	21213	21401	6222	15051	15025	6657	19408	18855
0:47:30	30.0	7308	21243	21445	6230	14927	15079	6621	19120	18967
0:47:35	30.0	7277	21198	21213	6185	14979	14928	6639	19147	19047
0:47:40	30.0	7264	21409	21255	6277	15043	15123	6595	19366	18969
0:47:45	30.0	7315	21180	21402	6206	15033	14911	6706	19227	18894
0:47:50	30.0	7318	21324	21340	6226	14998	14973	6690	19264	19029
0:47:55	30.0	7315	21239	21327	6257	15030	15031	6601	19281	19218
0:48:00	30.0	7197	21253	21403	6258	15096	14986	6644	19203	19001
0:48:05	30.0	7276	21263	21355	6240	14996	15040	6676	19111	19188
0:48:10	30.0	7318	21439	21294	6248	15035	15023	6619	19315	18890
0:48:15	30.0	7306	21072	21311	6244	15010	14955	6700	19137	18864
0:48:20	30.0	7326	21201	21359	6252	15027	14972	6615	19190	18993
0:48:25	30.0	7308	21327	21494	6236	14852	14919	6646	19172	19087
0:48:30	30.0	7315	21356	21262	6237	14994	14917	6613	19153	18953
0:48:35	30.0	7319	21280	21560	6226	14976	15113	6673	19076	19013
0:48:40	30.0	7391	21510	21265	6260	14932	14957	6674	19208	19042
0:48:45	30.0	7311	21328	21359	6302	15028	14979	6656	19264	18854
0:48:50	30.0	7326	21150	21514	6241	14916	14946	6713	19344	19046
0:48:55	30.0	7287	21235	21309	6252	15055	14904	6702	19130	18963
0:49:00	30.0	7334	21287	21381	6243	15062	14937	6713	19179	18983
0:49:05	30.0	7334	21397	21280	6217	14885	15067	6672	19322	19076
0:49:10	30.0	7332	21168	21265	6222	15016	15042	6685	19175	19021
0:49:15	30.0	7334	21392	21259	6279	14927	14884	6745	19237	18947
0:49:20	30.0	7336	21188	21293	6319	15032	14995	6662	19174	18938
0:49:25	30.0	7297	21344	21300	6297	15081	15007	6668	19225	18932
0:49:30	30.0	7276	21133	21315	6257	14871	14989	6670	19261	19016
0:49:35	30.0	7322	21116	21567	6285	15034	14860	6674	19248	18844
0:49:40	30.0	7299	21407	21234	6311	15011	15108	6643	19260	19079
0:49:45	30.0	7358	21237	21380	6285	14875	14963	6689	19242	18910
0:49:50	30.0	7305	21418	21289	6297	14954	14873	6724	19206	19189
0:49:55	30.0	7387	21428	21356	6251	14964	15069	6700	19143	19049
0:50:00	30.0	7354	21306	21316	6269	14909	14984	6714	19189	19142
0:50:05	30.0	7382	21417	21329	6276	15003	14910	6678	19247	18948
0:50:10	30.0	7335	21276	21438	6282	14931	14918	6607	19113	18943
0:50:15	30.0	7367	21299	21534	6267	14996	15004	6707	19261	19174
0:50:20	30.0	7332	21416	21280	6269	15031	14827	6723	19093	19031
0:50:25	30.0	7428	21395	21318	6256	14942	14919	6650	19123	19002
0:50:30	30.0	7369	21325	21354	6211	15106	14895	6718	19354	18965
0:50:35	30.0	7417	21250	21429	6310	14906	15042	6683	19231	19030
0:50:40	30.0	7337	21374	21278	6283	14876	14973	6669	19231	19017
0:50:45	30.0	7350	21217	21416	6266	15012	14899	6674	19083	19100
0:50:50	30.0	7364	21327	21437	6243	14838	14904	6744	19195	19086
0:50:55	30.0	7408	21206	21265	6315	14938	14874	6684	19158	18955
0:51:00	30.0	7419	21352	21340	6261	15002	15024	6720	19346	18850
0:51:05	30.0	7313	21372	21372	6300	14945	14972	6745	19149	19187
0:51:10	30.0	7420	21224	21311	6295	14998	15062	6664	19184	19034
0:51:15	30.0	7390	21208	21202	6305	15006	14896	6722	19237	19038
0:51:20	30.0	7384	21310	21295	6221	14749	14901	6710	19296	18965
0:51:25	30.0	7417	21236	21308	6293	14873	15024	6752	19433	18891
0:51:30	30.0	7417	21357	21552	6308	14953	15024	6706	19209	19082
0:51:35	30.0	7393	21180	21376	6335	14849	14974	6771	19237	19066
0:51:40	30.0	7410	21400	21278	6312	15002	14841	6686	19144	18911
0:51:45	30.0	7426	21284	21404	6355	14965	14904	6705	19262	18992
0:51:50	30.0	7367	21241	21274	6298	14860	15030	6693	19235	19123
0:51:55	30.0	7421	21172	21300	6213	14973	14965	6813	19277	19005
0:52:00	30.0	7430	21326	21430	6316	14988	14917	6684	19314	19117
0:52:05	30.0	7445	21348	21459	6290	14857	14923	6777	19346	18827
0:52:10	30.0	7415	21381	21348	6331	15045	15008	6718	19225	18937
0:52:15	30.0	7398	21214	21323	6330	14900	14995	6744	19314	18900
0:52:20	30.0	7431	21249	21489	6343	14907	14913	6729	19156	18934
0:52:25	30.0	7399	21367	21271	6302	15063	15068	6778	19170	18896
0:52:30	30.0	7456	21105	21414	6320	14853	14942	6723	19192	18893
0:52:35	30.0	7468	21419	21371	6343	14858	14912	6746	18926	18949
0:52:40	30.0	7385	21200	21189	6315	14973	15057	6713	19267	19165
0:52:45	30.0	7460	21128	21370	6285	14924	14943	6674	19104	19160
0:52:50	30.0	7450	21307	21404	6328	14959	14912	6768	19235	19093
0:52:55	30.0	7487	21211	21382	6314	14999	14969	6728	19309	19050
0:53:00	30.0	7455	21103	21475	6268	14926	15151	6762	19016	18982
0:53:05	30.0	7449	21353	21349	6313	15040	14899	6722	19251	18903
0:53:10	30.0	7462	21352	21272	6275	14979	15017	6763	19253	18911
0:53:15	30.0	7438	21238	21370	6342	14884	15131	6775	19081	19004
0:53:20	30.0	7458	21300	21293	6294	14898	14933	6785	19005	18972
0:53:25	30.0	7443	21127	21365	6246	14990	15051	6752	19152	19031
0:53:30	30.0	7422	21191	21261	6341	14941	14942	6726	18953	19009
0:53:35	30.0	7466	21026	21267	6356	15031	14864	6747	19084	19075
0:53:40	30.0	7480	21231	21528	6360	15039	14995	6733	19232	19072
0:53:45	30.0	7506	21239	21297	6330	14962	14826	6742	19099	19059
0:53:50	30.0	7479	21376	21387	6317	14988	14983	6801	19208	18845
0:53:55	30.0	7436	21377	21294	6336	15049	14965	6732	19290	18891
0:54:00	30.0	7518	21318	21353	6326	14793	14970	6777	19183	18909
0:54:05	30.0	7523	21347	21537	6326	14967	14947	6741	19144	19102
0:54:10	30.0	7449	21233	21302	6307	15043	14910	6736	19281	19055
0:54:15	30.0	7530	21329	21259	6328	14862	14931	6790	19273	18938
0:54:20	30.0	7422	21286	21482	6321	14883	14894	6771	19158	18967
0:54:25	30.0	7430	21373	21400	6283	14898	14939	6798	19143	19015
0:54:30	30.0	7517	21285	21227	6379	14961	14919	6809	19217	19022
0:54:35	30.0	7540	21337	21419	6366	15096	14986	6767	19272	18955
0:54:40	30.0	7495	21453	21219	6334	14926	14920	6787	19022	18931
0:54:45	30.0	7442	21304	21332	6376	14990	14995	6736	19152	18976
0:54:50	30.0	7482	21403	21293	6355	14969	14974	6830	19131	18941
0:54:55	30.0	7529	21202	21310	6367	14930	15002	6799	19102	19018
0:55:00	30.0	7466	21255	21257	6306	14956	15025	6823	19263	19072
0:55:05	30.0	7465	21156	21228	6353	14945	14960	6776	19209	19133
0:55:10	30.0	7482	21178	21297	6313	15021	14957	6770	19297	19018
0:55:15	30.0	7539	21170	21320	6374	15006	14837	6734	19240	18955
0:55:20	30.0	7522	21208	21420	6351	15004	14913	6778	19135	19025
0:55:25	30.0	7454	21317	21132	6358	14898	14816	6805	19124	19037
0:55:30	30.0	7505	21320	21454	6390	14883	14928	6768	19308	18997
0:55:35	30.0	7550	21164	21322	6397	14905	14966	6816	19192	19119
0:55:40	30.0	7550	21099	21477	6343	15034	15015	6814	19238	18975
0:55:45	30.0	7608	21209	21341	6328	14944	14989	6809	19168	19061
0:55:50	30.0	7472	21336	21353	6371	15087	14897	6839	19085	19205
0:55:55	30.0	7493	21258	21330	6433	15025	14959	6795	19386	19074
0:56:00	30.0	7556	21298	21352	6343	15005	14905	6761	19071	18767
0:56:05	30.0	7537	21206	21391	6392	15040	14975	6777	19151	19027
0:56:10	30.0	7554	21245	21430	6312	14895	14831	6776	19159	18928
0:56:15	30.0	7501	21134	21218	6383	14974	14851	6808	19261	18819
0:56:20	30.0	7538	21350	21449	6277	15070	14925	6771	19203	18815
0:56:25	30.0	7545	21300	21277	6333	15004	14907	6790	19231	19157
0:56:30	30.0	7510	21162	21207	6374	15095	15027	6804	19240	19098
0:56:35	30.0	7581	21223	21134	6347	14821	15090	6871	19154	18925
0:56:40	30.0	7596	21250	21362	6357	15095	14916	6823	19258	19024
0:56:45	30.0	7537	21338	21358	6314	14948	15008	6842	19206	19084
0:56:50	30.0	7527	21281	21251	6368	14989	14917	6858	19185	18983
0:56:55	30.0	7487	21299	21317	6396	14965	14920	6822	19190	19091
0:57:00	30.0	7556	21320	21385	6364	15034	15010	6761	19104	18981
0:57:05	30.0	7550	21300	21226	6371	14967	14921	6773	19141	18869
0:57:10	30.0	7592	21271	21272	6413	15042	15038	6847	19169	19051
0:57:15	30.0	7569	21350	21330	6354	14972	14947	6776	19111	18923
0:57:20	30.0	7591	21202	21181	6377	14944	14966	6849	19350	18963
0:57:25	30.0	7544	21222	21400	6371	14912	14910	6795	19041	19106
0:57:30	30.0	7589	21112	21495	6364	14846	14978	6809	18909	18946
0:57:35	30.0	7536	21421	21204	6389	14991	15034	6784	18974	18900
0:57:40	30.0	7583	21470	21364	6389	15025	14939	6811	19273	19003
0:57:45	30.0	7583	21204	21331	6386	14961	15012	6862	19109	18741
0:57:50	30.0	7564	21212	21262	6410	14961	14820	6877	19045	18926
0:57:55	30.0	7589	21411	21351	6438	14987	14966	6834	19215	18979
0:58:00	30.0	7592	21316	21466	6404	14935	14888	6806	19106	19153
0:58:05	30.0	7632	21292	21172	6376	14898	14895	6856	19160	19098
0:58:10	30.0	7595	21193	21458	6429	15053	14819	6856	19194	18954
0:58:15	30.0	7626	21215	21338	6410	14932	14854	6788	19144	18890
0:58:20	30.0	7612	21325	21284	6390	14894	14917	6812	19180	18999
0:58:25	30.0	7625	21180	21387	6452	14928	14915	6849	19109	19019
0:58:30	30.0	7612	21234	21437	6402	14983	14876	6828	19117	18994
0:58:35	30.0	7642	21363	21443	6427	14964	14991	6834	19220	18892
0:58:40	30.0	7635	21252	21336	6374	14940	14908	6796	19181	18955
0:58:45	30.0	7587	21308	21382	6403	14912	14876	6861	19333	19070
0:58:50	30.0	7607	21342	21254	6458	15031	14898	6828	19146	18974
0:58:55	30.0	7626	21449	21298	6396	14946	14895	6874	19200	18925
0:59:00	30.0	7573	21252	21323	6382	14850	14881	6828	19311	19106
0:59:05	30.0	7608	21204	21228	6340	14997	14783	6868	19036	19020
0:59:10	30.0	7621	21367	21324	6371	15041	14938	6904	18973	19113
0:59:15	30.0	7605	21195	21403	6434	14992	15018	6852	19287	19038
0:59:20	30.0	7641	21321	21374	6435	15003	15020	6792	19174	18984
0:59:25	30.0	7623	21212	21425	6402	15095	14957	6823	19095	19034
0:59:30	30.0	7569	21487	21381	6420	15068	14829	6820	19034	19016
0:59:35	30.0	7596	21089	21361	6407	15105	14973	6865	19352	19012
0:59:40	30.0	7616	21376	21082	6390	15116	14914	6789	19474	19080
0:59:45	30.0	7663	21328	21279	6438	14927	14995	6818	19205	18943
0:59:50	30.0	7587	21262	21303	6463	14846	14837	6854	19089	18991
0:59:55	30.0	7583	21239	21288	6452	14958	14878	6864	19244	18879
1:00:00	30.0	7609	21122	21294	6397	14869	14916	6873	19116	19023
1:00:05	30.0	7591	21352	21354	6470	14949	14995	6815	19129	18879
1:00:10	30.0	7662	21309	21347	6416	14985	14959	6844	19229	18921
1:00:15	30.0	7640	21203	21259	6497	14828	14975	6788	19020	18912
1:00:20	30.0	7612	21330	21217	6429	14960	14912	6937	19187	18908
1:00:25	30.0	7682	21256	21263	6431	14936	15041	6895	19031	19065
1:00:30	30.0	7662	21185	21219	6430	14730	14968	6847	19177	18969
1:00:35	30.0	7600	21319	21197	6411	14904	14978	6859	19078	19001
1:00:40	30.0	7638	21428	21169	6437	14939	14928	6913	19093	18966
1:00:45	30.0	7659	21142	21198	6414	14806	14973	6865	19068	19030
1:00:50	30.0	7695	21279	21388	6449	14913	14900	6930	19145	18995
1:00:55	30.0	7637	21307	21424	6428	14918	14895	6847	19180	19174
1:01:00	30.0	7724	21238	21155	6395	15073	15032	6879	19216	19082
1:01:05	30.0	7659	21286	21131	6429	14969	14858	6880	19074	18759
1:01:10	30.0	7658	21295	21240	6410	14885	14970	6872	19150	18912
1:01:15	30.0	7688	21212	21269	6360	14953	14895	6838	19166	19017
1:01:20	30.0	7691	21333	21265	6447	15032	14895	6880	19249	18910
1:01:25	30.0	7736	21333	21340	6459	14848	14807	6930	19106	18992
1:01:30	30.0	7670	21126	21435	6408	14803	14866	6882	19249	19033
1:01:35	30.0	7672	21140	21123	6455	14991	14924	6875	19249	19158
1:01:40	30.0	7748	21251	21255	6419	15035	14936	6888	19146	19024
1:01:45	30.0	7668	21448	21398	6385	15065	14850	6880	19196	19092
1:01:50	30.0	7724	21332	21356	6449	14967	14874	6860	19128	18977
1:01:55	30.0	7724	21403	21288	6386	15043	14869	6958	19150	18895
1:02:00	30.0	7681	21370	21372	6382	14982	14915	6889	19143	18976
1:02:05	30.0	7671	21183	21265	6408	15023	14899	6824	19220	19131
1:02:10	30.0	7711	21432	21377	6449	14832	14964	6896	19132	19059
1:02:15	30.0	7728	21326	21435	6442	14894	14990	6898	19096	19030
1:02:20	30.0	7701	21312	21390	6460	14901	14969	6877	19109	19028
1:02:25	30.0	7738	21217	21230	6505	14964	14975	6917	19121	18866
1:02:30	30.0	7734	21110	21167	6440	14921	14765	6924	19133	19050
1:02:35	30.0	7716	21208	21118	6400	14911	14959	6891	19027	19029
1:02:40	30.0	7697	21306	21301	6432	14827	14839	6955	19133	18892
1:02:45	30.0	7729	21162	21430	6404	14881	14928	6930	19095	18900
1:02:50	30.0	7700	21228	21311	6408	15065	14867	6895	19116	18955
1:02:55	30.0	7710	21420	21314	6366	15015	15007	6911	19234	18935
1:03:00	30.0	7707	21175	21147	6525	15035	14889	6880	19247	18930
1:03:05	30.0	7714	21329	21281	6454	14901	14902	6872	19144	18892
1:03:10	30.0	7695	21223	21379	6456	14918	14907	6890	19179	19097
1:03:15	30.0	7699	21129	21184	6459	15053	14853	6897	19148	18952
1:03:20	30.0	7752	21312	21263	6397	14852	14899	6897	19284	18831
1:03:25	30.0	7757	21281	21338	6452	14920	14856	6914	19104	19122
1:03:30	30.0	7681	21240	21346	6427	15020	14922	6934	19202	18921
1:03:35	30.0	7755	21196	21375	6520	14956	14956	6979	19076	18936
1:03:40	30.0	7774	21332	21453	6485	14876	14920	7001	19236	18896
1:03:45	30.0	7776	21213	21433	6401	14914	14940	6930	19197	18973
1:03:50	30.0	7811	21150	21188	6457	14941	14974	6851	19187	18956
1:03:55	30.0	7774	21314	21223	6475	14939	14961	6970	19105	19019
1:04:00	30.0	7828	21142	21302	6488	14756	14889	6907	19372	18853
1:04:05	30.0	7775	21254	21399	6440	15001	14981	6978	19254	18900
1:04:10	30.0	7679	21229	21348	6482	14949	14877	6936	19273	18929
1:04:15	30.0	7827	21331	21180	6397	15075	14911	6882	19189	19065
1:04:20	30.0	7763	21273	21397	6427	15016	14934	6898	19094	18774
1:04:25	30.0	7782	21268	21402	6534	14945	14902	6906	19323	18913
1:04:30	30.0	7779	21241	21401	6440	14859	14861	6852	19280	19009
1:04:35	30.0	7785	21221	21295	6496	14975	14901	6921	19006	18902
1:04:40	30.0	7748	21135	21262	6458	15034	14936	6868	19088	18959
1:04:45	30.0	7784	21139	21270	6460	14834	14877	6946	19051	19133
1:04:50	30.0	7778	21195	21405	6474	14920	14883	6929	19081	18893
1:04:55	30.0	7828	21315	21280	6442	14878	15025	7026	19080	18931
1:05:00	30.0	7776	21189	21315	6470	14892	15018	6934	19201	19145
1:05:05	30.0	7792	21277	21247	6474	14853	14882	6982	19308	18862
1:05:10	30.0	7720	21326	21289	6461	14874	14854	6960	19129	18866
1:05:15	30.0	7830	21133	21193	6481	14933	14943	6940	19100	18849
1:05:20	30.0	7777	21071	21322	6469	14941	14706	6995	19193	19074
1:05:25	30.0	7762	21293	21193	6499	14972	14869	6944	19095	18883
1:05:30	30.0	7783	21198	21303	6455	14943	14956	6965	19210	19061
1:05:35	30.0	7803	21139	21178	6494	14822	14934	6951	19106	18957
1:05:40	30.0	7827	21192	21313	6470	14880	14914	6945	19175	18956
1:05:45	30.0	7790	21156	21082	6437	14914	14865	6964	19300	18893
1:05:50	30.0	7775	21060	21323	6474	14843	14871	6935	19190	19016
1:05:55	30.0	7802	21120	21269	6450	14955	14829	6944	19161	19059
1:06:00	30.0	7754	21337	21407	6488	14919	14786	6920	19345	18919
1:06:05	30.0	7805	21316	21333	6493	14909	14875	6933	19286	19051
1:06:10	30.0	7843	21305	21360	6519	14969	14816	6979	19079	19031
1:06:15	30.0	7816	21266	21284	6507	14895	14893	7018	19176	19017
1:06:20	30.0	7859	21254	21349	6527	14920	14972	6958	19178	18878
1:06:25	30.0	7808	21140	21437	6540	14910	14908	6955	19266	19022
1:06:30	30.0	7838	21260	21222	6486	14946	14829	6989	19070	19063
1:06:35	30.0	7836	21223	21117	6541	15022	14849	6997	19183	19010
1:06:40	30.0	7811	21074	21303	6524	14905	14921	6984	18987	19043
1:06:45	30.0	7816	21117	21103	6500	14918	14886	6989	19171	18908
1:06:50	30.0	7893	21025	21430	6500	14950	14996	7028	19289	19003
1:06:55	30.0	7827	21287	21223	6524	15034	14870	6987	19204	18798
1:07:00	30.0	7851	21211	21390	6449	14873	14783	6981	19083	19031
1:07:05	30.0	7833	21204	21321	6517	14944	14908	6969	19191	19059
1:07:10	30.0	7890	21138	21246	6474	14995	14809	6996	19224	18872
1:07:15	30.0	7897	21382	21179	6507	15016	14933	6930	19115	18883
1:07:20	30.0	7849	21272	21259	6507	14988	14904	7001	19115	19163
1:07:25	30.0	7835	21414	21341	6450	14905	14848	6981	19155	18874
1:07:30	30.0	7909	21289	21094	6515	14854	14792	7013	19090	18992
1:07:35	30.0	7851	21300	21222	6508	14776	14874	6980	19099	18770
1:07:40	30.0	7813	21144	21323	6536	14925	14851	6981	19288	19038
1:07:45	30.0	7851	21398	21305	6512	14860	14993	7022	19057	18943
1:07:50	30.0	7847	21132	21121	6498	14952	14701	6928	19250	18935
1:07:55	30.0	7805	21251	21182	6470	14914	14923	6985	19200	19038
1:08:00	30.0	7824	21295	21412	6486	14847	14939	6985	19160	18997
1:08:05	30.0	7874	21274	21242	6549	14864	14957	6990	19142	19051
1:08:10	30.0	7812	21178	21424	6521	14973	14885	7026	19063	18912
1:08:15	30.0	7837	21107	21387	6581	15014	14946	7017	19051	18976
1:08:20	30.0	7950	21406	21254	6512	14927	14940	7008	19096	18995
1:08:25	30.0	7979	21253	21283	6489	15032	14885	7021	19217	18891
1:08:30	30.0	7874	21072	21426	6532	14926	14953	6985	19235	18937
1:08:35	30.0	7951	21014	21332	6473	14944	14935	7049	19058	18982
1:08:40	30.0	7843	21285	21484	6581	14960	14976	7061	18910	19137
1:08:45	30.0	7843	21108	21107	6517	14846	14816	7050	19117	18962
1:08:50	30.0	7893	21348	21357	6502	14936	14887	7057	19015	18997
1:08:55	30.0	7922	21250	21273	6471	15033	14787	7003	19217	19019
1:09:00	30.0	7893	21215	21428	6574	14919	14787	7039	19174	18956
1:09:05	30.0	7825	21285	21220	6588	14997	14978	7032	19165	19101
1:09:10	30.0	7792	21198	21253	6513	14905	14845	7015	19197	18928
1:09:15	30.0	7932	21236	21488	6533	14801	14951	7079	19212	18945
1:09:20	30.0	7941	21141	21299	6523	14912	14882	7037	19172	19023
1:09:25	30.0	7913	21212	21273	6583	14886	14669	7018	19005	18983
1:09:30	30.0	7943	21328	21308	6510	14899	14956	6993	19152	19019
1:09:35	30.0	7882	21294	21276	6556	14904	14974	7088	19265	18912
1:09:40	30.0	7937	21177	21401	6558	14818	14948	6988	19113	19020
1:09:45	30.0	7922	21052	21188	6551	14979	14915	7121	19140	19033
1:09:50	30.0	7977	21228	21393	6490	14975	14916	7071	19050	19076
1:09:55	30.0	7945	21079	21296	6559	15002	14849	7016	19223	18994
1:10:00	30.0	8022	21278	21179	6535	14892	14948	7056	19144	19074
1:10:05	30.0	7851	21283	21222	6525	14963	14868	7006	19190	19010
1:10:10	30.0	7894	21174	21279	6567	14917	14909	6985	19137	18929
1:10:15	30.0	7904	21114	21363	6526	14962	14945	6991	19034	18893
1:10:20	30.0	7891	21266	21256	6584	14956	14910	7047	19135	19040
1:10:25	30.0	7929	21169	21166	6559	14905	14848	7071	19138	18898
1:10:30	30.0	7900	21228	21169	6536	15001	14704	7028	19085	19140
1:10:35	30.0	7937	21533	21321	6535	14993	14817	7062	19020	18877
1:10:40	30.0	7956	21376	21111	6559	14906	14830	7019	19189	18923
1:10:45	30.0	7963	21214	21314	6584	14932	14968	7055	19103	18744
1:10:50	30.0	7957	21434	21220	6571	14917	14929	6995	19040	18922
1:10:55	30.0	7963	21274	21495	6515	14877	14845	7078	19049	18875
1:11:00	30.0	7981	21312	21200	6612	14934	14804	7029	19199	18940
1:11:05	30.0	7969	21388	21215	6521	14893	14831	7098	19077	19080
1:11:10	30.0	7937	21138	21460	6565	14937	14851	7025	19138	18939
1:11:15	30.0	7913	21317	21363	6547	15000	14899	7063	19155	18815
1:11:20	30.0	7992	21324	21453	6572	14870	14720	7087	19073	18975
1:11:25	30.0	7974	21146	21261	6614	14860	14897	7077	19123	18947
1:11:30	30.0	7940	21231	21443	6605	14844	15056	7036	19302	18773
1:11:35	30.0	7986	21195	21238	6589	14772	14916	7003	19054	18984
1:11:40	30.0	8000	21213	21301	6502	14787	14895	7080	19106	19064
1:11:45	30.0	8039	21292	21213	6575	14948	14870	7063	19245	18891
1:11:50	30.0	7968	21254	21138	6603	14873	14923	7036	19302	19037
1:11:55	30.0	8039	21311	21389	6552	14920	14825	7067	19166	18853
1:12:00	30.0	7952	21252	21288	6567	14899	14863	7062	19051	18863
1:12:05	30.0	8018	21359	21185	6519	14910	14897	7072	19174	18867
1:12:10	30.0	7931	21217	21239	6622	14892	14860	7083	19273	19066
1:12:15	30.0	7966	21169	21229	6527	14891	14883	7098	19189	19104
1:12:20	30.0	7975	21251	21392	6564	14937	14827	7049	19281	19002
1:12:25	30.0	7951	21152	21334	6578	14995	14884	7120	19056	18868
1:12:30	30.0	7918	21186	21422	6592	14834	14943	7061	19062	18956
1:12:35	30.0	7957	21040	21006	6591	14987	14838	7066	19178	18985
1:12:40	30.0	8040	21246	21190	6555	14810	14898	7100	19134	18834
1:12:45	30.0	7978	21011	21207	6563	15007	14826	7076	19287	19013
1:12:50	30.0	8001	21107	21186	6616	14910	14873	7080	19173	19057
1:12:55	30.0	8007	21298	21274	6602	14864	14825	7113	19068	18837
1:13:00	30.0	8012	21189	21236	6611	14788	14925	7120	19064	18972
1:13:05	30.0	7982	21380	21181	6615	14818	14743	7191	19111	18996
1:13:10	30.0	7949	21167	21300	6616	14898	14828	7087	19267	18940
1:13:15	30.0	8004	21378	21222	6565	14863	14870	7086	19051	18926
1:13:20	30.0	8042	21035	21118	6623	14852	14855	7104	19304	18880
1:13:25	30.0	7990	21208	21370	6588	14890	14773	7063	19133	18927
1:13:30	30.0	7961	21364	21144	6592	14954	14885	7028	19173	19030
1:13:35	30.0	8009	21187	21336	6607	14874	14890	7062	19114	18871
1:13:40	30.0	8012	21110	21350	6589	14916	14895	7085	19194	18881
1:13:45	30.0	8000	21373	21386	6608	14892	14963	7127	19208	18865
1:13:50	30.0	8104	21389	21318	6668	14989	14918	7099	19143	18898
1:13:55	30.0	8065	21180	21297	6597	14927	14759	7008	19032	18811
1:14:00	30.0	8081	21001	21247	6613	14929	14863	7054	19119	18843
1:14:05	30.0	8077	21240	21402	6581	14966	14777	7097	19099	18960
1:14:10	30.0	8082	21270	21237	6580	14828	14960	7073	19154	18971
1:14:15	30.0	8011	21126	21460	6612	14919	14911	7132	19109	18892
1:14:20	30.0	8054	21163	21367	6634	14895	14912	7087	19058	18921
1:14:25	30.0	8073	21069	21423	6644	14893	14961	7121	19160	18989
1:14:30	30.0	8053	20971	21455	6660	14880	14775	7128	19055	18972
1:14:35	30.0	8083	21174	21448	6546	14943	14898	7130	19090	18946
1:14:40	30.0	8058	21118	21270	6524	14780	14889	7118	19146	18963
1:14:45	30.0	8123	21422	21156	6595	14721	14914	7070	19089	19010
1:14:50	30.0	7981	21076	21215	6652	14957	14828	7160	19183	18921
1:14:55	30.0	8078	21159	21325	6631	14962	14926	7149	19153	18924
1:15:00	30.0	8033	21348	21114	6590	14885	14847	7134	19075	18807
1:15:05	30.0	8065	21082	21169	6676	14960	14848	7128	19141	19080
1:15:10	30.0	8081	21143	21284	6610	14787	14768	7172	19149	18887
1:15:15	30.0	8073	21315	21352	6578	14957	14890	7123	19169	18880
1:15:20	30.0	8076	21390	21294	6612	14916	14915	7153	19093	18901
1:15:25	30.0	8046	21164	21297	6584	14951	14891	7113	19054	18787
1:15:30	30.0	8118	21304	21277	6648	14902	14996	7093	19124	18932
1:15:35	30.0	8067	21269	21284	6564	14889	14833	7162	19169	18948
1:15:40	30.0	8105	21242	21402	6545	15040	14774	7149	19100	18817
1:15:45	30.0	8172	21177	21349	6628	14765	14814	7130	19160	18858
1:15:50	30.0	8086	21132	21330	6631	14849	14893	7121	19217	19000
1:15:55	30.0	8047	21018	21400	6641	14869	14971	7144	19068	18931
1:16:00	30.0	8025	21287	21234	6616	14848	14850	7143	19125	19049
1:16:05	30.0	8144	21354	21248	6613	14851	14709	7183	19237	18919
1:16:10	30.0	8088	21306	21359	6637	14890	14833	7151	19218	18879
1:16:15	30.0	8078	21354	21362	6632	14901	14918	7160	19161	18960
1:16:20	30.0	8123	21109	21318	6626	14897	14807	7160	19111	18898
1:16:25	30.0	8101	21297	21197	6623	14929	14851	7150	19059	18986
1:16:30	30.0	8082	21316	21112	6575	14899	14820	7105	19251	18908
1:16:35	30.0	7981	21411	21432	6620	14749	14926	7100	19055	19127
1:16:40	30.0	8072	21377	21138	6601	14871	14803	7162	19111	18832
1:16:45	30.0	8107	21171	21418	6628	14961	14861	7181	19147	18976
1:16:50	30.0	8195	21244	21163	6619	14876	14855	7174	19251	18897
1:16:55	30.0	8077	21327	21233	6679	14830	14970	7150	19016	18850
