

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190315_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	3/15/2019
Time	3:04:51 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	C2..C10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9			Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	C2	C3	C4	C5	C6	C7	C8	C9	C10
0:02:45	30.0	4929	8578	8689	5341	15449	16005	5498	19661	17848
0:02:50	30.0	4916	8624	8880	5329	15556	16115	5456	20123	18131
0:02:55	30.0	4917	8766	8864	5399	15969	16357	5531	20328	18472
0:03:00	30.0	4903	8833	8903	5338	16270	16731	5454	20749	18700
0:03:05	30.0	4911	8867	9031	5376	16405	17000	5478	20871	19093
0:03:10	30.0	4914	8923	9154	5397	16670	17164	5446	21087	19160
0:03:15	30.0	4914	9080	9216	5392	16837	17346	5456	21312	19467
0:03:20	30.0	4920	9153	9278	5423	17087	17566	5499	21796	19625
0:03:25	30.0	4905	9294	9530	5422	17323	17825	5533	21873	19928
0:03:30	30.0	4949	9318	9541	5363	17616	18026	5522	22202	20102
0:03:35	30.0	4912	9583	9722	5400	17716	18235	5481	22499	20502
0:03:40	30.0	4909	9517	9826	5374	17975	18618	5530	22573	20717
0:03:45	30.0	4936	9664	9893	5418	18226	18684	5476	22827	20800
0:03:50	30.0	4923	9721	9920	5391	18439	19169	5439	23088	21152
0:03:55	30.0	4941	9767	9933	5362	18610	19157	5487	23226	21406
0:04:00	30.0	4939	9891	10101	5370	18768	19263	5478	23565	21445
0:04:05	30.0	4878	10029	10024	5401	18950	19554	5519	23421	21827
0:04:10	30.0	4934	10089	10060	5419	19152	19931	5533	23729	22064
0:04:15	30.0	4917	10117	10224	5378	19494	20065	5560	23952	22137
0:04:20	30.0	4976	10240	10165	5402	19680	20211	5527	23986	22504
0:04:25	30.0	4893	10333	10362	5407	19785	20395	5482	24204	22507
0:04:30	30.0	4923	10322	10418	5404	20001	20595	5561	24414	22794
0:04:35	30.0	4940	10522	10481	5411	20178	20941	5476	24785	23044
0:04:40	30.0	4922	10535	10493	5376	20388	21041	5492	24886	23132
0:04:45	30.0	4977	10634	10605	5377	20560	21268	5512	24685	23139
0:04:50	30.0	4963	10744	10752	5392	20860	21402	5496	24875	23258
0:04:55	30.0	4907	10769	10822	5445	21005	21497	5555	25097	23606
0:05:00	30.0	4937	10860	10773	5396	21129	21823	5505	25278	23696
0:05:05	30.0	4928	10904	10883	5366	21261	22003	5490	25188	23933
0:05:10	30.0	4940	11087	11132	5420	21515	22292	5511	25217	23974
0:05:15	30.0	4906	11124	11110	5441	21677	22340	5511	25442	24074
0:05:20	30.0	4904	11253	11182	5380	21961	22412	5528	25210	24104
0:05:25	30.0	4911	11348	11334	5436	21850	22709	5550	25525	24337
0:05:30	30.0	4915	11347	11377	5429	22233	22664	5561	25661	24328
0:05:35	30.0	4897	11456	11552	5384	22271	23135	5525	25897	24586
0:05:40	30.0	4905	11589	11561	5425	22402	23245	5555	25703	24775
0:05:45	30.0	4939	11476	11508	5413	22761	23254	5532	25913	24718
0:05:50	30.0	4934	11680	11643	5405	22667	23572	5523	25635	24850
0:05:55	30.0	4931	11783	11787	5447	22945	23591	5502	25795	24808
0:06:00	30.0	4926	11923	11798	5416	23132	23874	5598	26087	25094
0:06:05	30.0	4946	11893	11995	5428	23358	23962	5560	26047	24816
0:06:10	30.0	4897	11949	12019	5424	23506	24147	5493	26103	25052
0:06:15	30.0	4958	12136	12015	5452	23494	24114	5530	26039	25280
0:06:20	30.0	4917	12092	12204	5399	23705	24369	5541	25763	25168
0:06:25	30.0	4873	12175	12157	5466	23934	24565	5563	26050	25315
0:06:30	30.0	4934	12269	12209	5412	23874	24752	5532	26064	25213
0:06:35	30.0	4893	12315	12478	5511	24326	24761	5507	26291	25478
0:06:40	30.0	4908	12492	12434	5461	24141	24980	5490	26175	25385
0:06:45	30.0	4914	12521	12597	5449	24380	25042	5513	26242	25693
0:06:50	30.0	4880	12552	12570	5442	24726	25126	5590	26292	25616
0:06:55	30.0	4927	12566	12685	5388	24565	25400	5572	26106	25572
0:07:00	30.0	4875	12735	12758	5458	24772	25455	5528	26235	25693
0:07:05	30.0	4889	12745	12720	5428	24909	25352	5526	26322	25921
0:07:10	30.0	4919	12795	12922	5409	25004	25590	5556	26299	25554
0:07:15	30.0	4917	12862	12943	5478	25139	25733	5513	26116	25827
0:07:20	30.0	4935	13021	13083	5466	25324	25882	5566	26354	25897
0:07:25	30.0	4873	13159	13098	5470	25469	25817	5537	26341	25920
0:07:30	30.0	4889	13149	13170	5399	25629	26097	5614	26362	25826
0:07:35	30.0	4908	13208	13315	5527	25526	26072	5513	26307	25817
0:07:40	30.0	4894	13264	13266	5469	25743	26083	5573	26289	25713
0:07:45	30.0	4905	13314	13357	5399	25936	26226	5525	26185	25797
0:07:50	30.0	4900	13450	13593	5432	25878	26565	5565	26208	26152
0:07:55	30.0	4900	13505	13557	5432	26207	26432	5565	26102	25765
0:08:00	30.0	4880	13563	13518	5490	26055	26769	5550	26439	26070
0:08:05	30.0	4900	13547	13715	5412	26076	26712	5618	26277	25904
0:08:10	30.0	4892	13680	13730	5437	26498	26691	5609	26324	26007
0:08:15	30.0	4906	13682	13665	5485	26490	27028	5553	26373	25957
0:08:20	30.0	4916	13784	13925	5415	26568	26759	5565	26313	25932
0:08:25	30.0	4917	13745	14044	5445	26689	27046	5554	26342	26097
0:08:30	30.0	4883	13879	13973	5418	26812	27216	5590	26264	25988
0:08:35	30.0	4917	13904	13939	5446	26838	27253	5560	26369	25819
0:08:40	30.0	4920	14003	14096	5457	26783	27484	5581	26411	26060
0:08:45	30.0	4905	14121	14241	5446	26805	27301	5598	26355	25985
0:08:50	30.0	4929	14160	14185	5449	26895	27435	5560	26373	25935
0:08:55	30.0	4917	14129	14326	5459	27126	27324	5588	26398	25977
0:09:00	30.0	4937	14231	14379	5503	26898	27490	5565	26351	26146
0:09:05	30.1	4911	14325	14422	5447	27068	27632	5573	26242	25911
0:09:10	30.1	4870	14309	14290	5448	27266	27516	5601	26273	25950
0:09:15	30.0	4981	14378	14424	5441	27341	27761	5616	26515	25813
0:09:20	30.0	4906	14446	14570	5457	27522	27998	5601	26317	25979
0:09:25	30.0	4928	14659	14633	5460	27163	28050	5650	26183	26097
0:09:30	30.0	4907	14550	14671	5495	27291	28044	5589	26254	25931
0:09:35	30.0	4958	14500	14769	5434	27432	28246	5569	26277	25813
0:09:40	30.0	4890	14583	14759	5448	27789	28138	5595	26165	25926
0:09:45	30.0	4885	14771	14909	5473	27658	28042	5643	26505	26027
0:09:50	30.0	4954	14767	14945	5459	27751	28088	5635	26246	26037
0:09:55	30.0	4932	14812	15072	5468	27985	28205	5572	26200	26060
0:10:00	30.0	4933	14886	15002	5463	27938	28334	5643	26335	26004
0:10:05	30.0	4923	15035	15096	5451	27854	28370	5565	26229	26109
0:10:10	30.0	4937	15118	15051	5541	27782	28373	5649	26357	26223
0:10:15	30.0	4929	15170	15255	5493	27958	28339	5616	26242	25938
0:10:20	30.0	4912	15208	15188	5511	28036	28589	5651	26226	26043
0:10:25	30.0	4926	15052	15282	5443	27916	28365	5615	26214	25982
0:10:30	30.0	4941	15137	15347	5473	28355	28321	5600	26135	26146
0:10:35	30.0	4985	15194	15390	5412	28330	28805	5619	26352	25907
0:10:40	30.0	4903	15228	15416	5509	28540	28400	5613	26224	26233
0:10:45	30.0	4948	15331	15417	5442	28309	28809	5617	26395	26154
0:10:50	30.0	4928	15454	15440	5463	28306	28593	5645	26175	26150
0:10:55	30.0	4944	15415	15584	5515	28688	28848	5599	26540	26127
0:11:00	30.0	4901	15438	15511	5496	28372	28856	5667	26302	26015
0:11:05	30.0	4893	15583	15614	5497	28418	28699	5573	26354	25978
0:11:10	30.0	4901	15647	15739	5517	28362	28858	5636	26233	25996
0:11:15	30.0	4902	15618	15627	5415	28607	28985	5641	26236	26083
0:11:20	30.0	4929	15732	15808	5471	28457	29072	5624	26379	25930
0:11:25	30.0	4936	15677	15908	5521	28765	28761	5609	26450	25943
0:11:30	30.0	4956	15638	15960	5480	28443	29161	5570	26200	26079
0:11:35	30.0	4904	15780	15909	5474	28712	29100	5619	26257	25851
0:11:40	30.0	4925	15804	15866	5512	28859	29038	5596	26235	26020
0:11:45	30.0	4923	15936	15952	5545	28800	29088	5628	26424	25918
0:11:50	30.0	4896	15835	16104	5486	28739	29049	5644	26140	26140
0:11:55	30.0	4940	15958	16172	5501	28730	29322	5663	26261	25995
0:12:00	30.0	4879	15999	16254	5523	28933	29248	5680	26248	26158
0:12:05	30.0	4898	15924	16057	5520	28761	29099	5650	26630	25901
0:12:10	30.0	4978	15986	16081	5499	28929	29205	5601	26554	26043
0:12:15	30.0	4934	16098	16218	5538	28748	29226	5642	26459	26226
0:12:20	30.0	4879	16074	16325	5538	28982	29058	5661	26237	25847
0:12:25	30.0	4924	16181	16212	5513	29171	29264	5636	26352	26224
0:12:30	30.0	5008	16082	16223	5542	28850	29383	5655	26213	26160
0:12:35	30.0	4919	16207	16320	5443	29173	29318	5633	26093	26082
0:12:40	30.0	4935	16218	16407	5487	29003	29392	5616	26477	26095
0:12:45	30.0	4915	16338	16536	5524	28840	29334	5695	26260	26065
0:12:50	30.0	4959	16339	16427	5539	28931	29182	5601	26146	25944
0:12:55	30.0	4955	16329	16549	5512	29153	29292	5623	26118	25804
0:13:00	30.0	4927	16346	16474	5519	29347	29469	5694	26347	25910
0:13:05	30.0	4924	16382	16487	5562	29019	29291	5658	26430	26119
0:13:10	30.0	4957	16508	16541	5502	29364	29523	5624	26402	25921
0:13:15	30.0	4969	16590	16629	5525	29190	29465	5673	26405	26118
0:13:20	30.0	4921	16575	16730	5536	29307	29343	5691	26067	25980
0:13:25	30.0	4945	16632	16705	5505	29219	29420	5682	26077	26090
0:13:30	30.0	4931	16476	16884	5499	29108	29428	5703	26219	25914
0:13:35	30.0	4929	16424	16917	5534	29085	29568	5695	26107	26156
0:13:40	30.0	4995	16651	16774	5545	29364	29433	5644	26239	26077
0:13:45	30.0	4932	16527	16805	5579	29100	29519	5663	26138	26056
0:13:50	30.1	4929	16652	16847	5531	29156	29578	5637	26200	26242
0:13:55	30.0	4925	16684	16831	5585	29436	29435	5663	26219	25905
0:14:00	30.0	4935	16824	16991	5568	29210	29577	5681	26011	25690
0:14:05	30.0	4907	16768	16842	5536	29565	29324	5689	26161	25801
0:14:10	30.0	4965	16805	17008	5533	29531	29595	5658	26189	26270
0:14:15	30.0	4915	16787	17014	5526	29386	29746	5719	26203	26025
0:14:20	30.0	4945	17030	16829	5547	29475	29661	5723	26423	26101
0:14:25	30.0	4934	16874	17105	5526	29495	29638	5755	26172	26100
0:14:30	30.0	4950	16813	17057	5530	29519	29667	5727	26151	26060
0:14:35	30.0	4922	17176	17215	5530	29258	29822	5723	26206	25925
0:14:40	30.0	4976	16986	17277	5529	29506	29752	5729	26207	25688
0:14:45	30.0	4959	17053	17223	5591	29691	29772	5755	26133	26206
0:14:50	30.0	4940	16975	17157	5495	29299	29734	5719	26311	25948
0:14:55	30.0	4940	17001	17268	5529	29532	29613	5696	26287	26024
0:15:00	30.0	4958	17153	17246	5544	29505	29795	5707	26264	25844
0:15:05	30.0	4972	16920	17208	5550	29500	29390	5719	26148	25890
0:15:10	30.0	4888	17137	17116	5518	29578	29425	5749	26011	26057
0:15:15	30.0	4944	17177	17410	5575	29509	29797	5739	26090	26033
0:15:20	30.0	4896	17129	17212	5596	29628	29703	5693	26035	26174
0:15:25	30.0	4962	17130	17163	5584	29434	29867	5731	26164	26017
0:15:30	30.0	4977	17089	17148	5549	29838	29943	5752	26065	25929
0:15:35	30.0	4901	17146	17401	5567	29450	29598	5718	26059	26145
0:15:40	30.0	4943	17305	17293	5524	29138	29689	5680	26226	26018
0:15:45	30.0	4903	17284	17267	5610	29442	29966	5686	26228	25788
0:15:50	30.0	4962	17284	17312	5533	29406	29602	5719	26092	25934
0:15:55	30.0	4979	17187	17252	5577	29397	29642	5729	26094	26094
0:16:00	30.0	4921	17398	17326	5576	29746	29879	5735	26168	25933
0:16:05	30.0	4912	17207	17465	5544	29534	29870	5756	26184	26048
0:16:10	30.0	4963	17332	17435	5575	29414	29734	5735	26323	25933
0:16:15	30.0	4967	17466	17385	5523	29435	29670	5676	26159	25982
0:16:20	30.0	4979	17368	17370	5570	29703	29744	5749	25998	25783
0:16:25	30.0	4951	17523	17584	5524	29635	29596	5757	26136	25898
0:16:30	29.9	4928	17445	17397	5585	29500	29885	5744	26046	25892
0:16:35	30.0	4962	17354	17529	5567	29540	29667	5774	26125	25951
0:16:40	30.0	4990	17295	17577	5576	29552	29855	5752	26386	25756
0:16:45	30.1	4966	17439	17592	5614	29621	29845	5702	26290	25781
0:16:50	30.0	4962	17442	17494	5590	29722	29677	5752	26489	25814
0:16:55	30.0	5006	17449	17535	5581	29423	29876	5700	26224	25925
0:17:00	30.0	4938	17440	17509	5551	29552	29576	5728	26084	25736
0:17:05	30.0	4896	17408	17463	5600	29559	29607	5758	26165	26067
0:17:10	30.0	4950	17532	17455	5608	29832	29771	5854	26357	25911
0:17:15	30.0	4933	17427	17576	5585	29665	29645	5711	26191	26273
0:17:20	30.0	4920	17396	17553	5599	29599	29520	5709	26024	26087
0:17:25	30.0	4930	17580	17481	5615	29579	29709	5749	26159	25872
0:17:30	30.0	4924	17436	17647	5590	29752	29808	5794	26398	25903
0:17:35	30.0	4931	17532	17575	5614	29695	29857	5737	26127	26046
0:17:40	30.0	4945	17491	17535	5600	29829	29705	5756	26304	26056
0:17:45	30.0	4940	17516	17783	5568	29611	29656	5758	26061	25743
0:17:50	30.0	4944	17570	17659	5595	29629	29733	5768	26059	25871
0:17:55	30.0	4969	17654	17717	5604	29646	29640	5768	26021	25876
0:18:00	30.0	4972	17561	17571	5634	30005	29572	5754	26040	25846
0:18:05	30.0	4939	17596	17652	5628	29702	29758	5788	26252	25875
0:18:10	30.0	4933	17629	17644	5574	29784	29491	5767	26118	26033
0:18:15	30.0	4946	17661	17537	5596	29689	29861	5747	25903	25867
0:18:20	30.0	4980	17656	17771	5627	29756	29975	5774	26074	26001
0:18:25	30.0	4931	17363	17610	5600	29751	29677	5807	26201	25807
0:18:30	30.0	5014	17616	17758	5596	29480	29748	5801	26132	26075
0:18:35	30.0	4966	17545	17735	5612	29799	29780	5767	26050	25776
0:18:40	30.0	4937	17625	17677	5630	29671	29772	5819	26208	26053
0:18:45	30.0	4980	17605	17746	5587	29476	29891	5791	26144	25886
0:18:50	30.0	4957	17669	17812	5624	29482	29785	5778	26078	25953
0:18:55	30.0	4943	17668	17852	5600	29795	29580	5813	26243	26047
0:19:00	30.0	4981	17686	17683	5599	29554	29737	5795	26127	25929
0:19:05	30.0	4984	17608	17749	5624	29721	29717	5793	26079	25887
0:19:10	30.0	5000	17792	17679	5595	29487	29697	5846	26036	25856
0:19:15	30.0	4971	17747	17751	5584	29633	29671	5774	26166	25736
0:19:20	30.0	4977	17572	17660	5621	29716	29741	5795	26281	25971
0:19:25	30.0	4983	17876	17885	5613	29558	29962	5877	26052	26148
0:19:30	30.0	4935	17713	17830	5591	29612	29696	5744	26187	25895
0:19:35	30.0	4962	17814	17749	5600	29841	29880	5806	26091	25901
0:19:40	30.0	4936	17849	17909	5645	29808	30081	5794	26135	25998
0:19:45	30.0	4958	17660	17711	5633	29702	29644	5789	26216	25729
0:19:50	30.0	4967	17813	17770	5647	29483	29740	5868	26325	25990
0:19:55	30.0	4986	17917	17877	5682	29664	29737	5783	25974	26043
0:20:00	30.0	4957	17724	17718	5603	29553	29953	5828	26160	25727
0:20:05	30.0	4946	17639	17871	5634	29669	29765	5836	26197	26047
0:20:10	30.0	4992	17799	17773	5614	29674	29828	5832	26100	26033
0:20:15	30.0	4961	17817	17898	5708	29689	29880	5794	26161	25716
0:20:20	30.0	4978	17872	17727	5572	29781	29697	5809	26209	25765
0:20:25	30.0	4996	17964	17900	5608	29706	29992	5779	26026	25610
0:20:30	30.0	4973	17892	17972	5606	29732	29798	5852	26025	25677
0:20:35	30.0	4961	17738	17830	5618	29747	29676	5842	25917	25977
0:20:40	30.0	4986	17722	17987	5650	29631	29778	5811	25926	25957
0:20:45	30.0	4988	17809	17781	5660	29766	29707	5797	26084	25905
0:20:50	30.0	4996	17910	17993	5615	29850	29903	5868	26169	26077
0:20:55	30.1	4995	17750	17821	5600	29556	29706	5822	26139	26000
0:21:00	30.1	4995	17792	17864	5680	29430	29970	5875	26049	26039
0:21:05	30.1	5011	17735	17889	5622	29567	29938	5830	26049	25947
0:21:10	30.0	4960	17703	17901	5605	29514	29826	5807	26299	25805
0:21:15	30.0	4974	17751	17818	5680	29704	29759	5859	25977	25898
0:21:20	30.0	4943	17857	17745	5620	29734	29853	5824	25985	25786
0:21:25	30.0	4997	17923	17888	5668	29739	29729	5838	26218	25865
0:21:30	30.0	4994	17761	17983	5697	29513	29594	5833	25972	25865
0:21:35	30.0	4952	17916	17968	5670	29677	29924	5901	26025	25997
0:21:40	30.0	4955	17873	17848	5639	29864	29342	5840	26235	25749
0:21:45	30.0	4998	17863	17891	5632	29624	29734	5884	26293	25895
0:21:50	30.0	4974	17986	17959	5681	29689	29846	5887	26230	25953
0:21:55	30.0	5010	17883	17878	5653	29689	29890	5831	26185	25950
0:22:00	30.0	4981	17703	17963	5674	29360	30061	5829	26055	25860
0:22:05	30.0	5026	17881	17877	5670	29694	29798	5850	26092	25847
0:22:10	30.0	4989	18006	17931	5635	29862	29715	5880	26143	25836
0:22:15	30.0	4970	17940	17740	5655	29650	29979	5867	26094	25919
0:22:20	30.0	4961	17943	17918	5696	29637	29774	5855	26282	25966
0:22:25	30.0	4964	17869	17919	5644	29644	29849	5846	25964	25873
0:22:30	30.0	4951	17865	17849	5708	29513	29598	5875	25963	25770
0:22:35	30.0	4972	17908	17904	5648	29557	29849	5867	26100	26039
0:22:40	30.0	4972	17927	17968	5649	29729	29755	5871	26014	25983
0:22:45	30.0	4977	18086	17938	5666	29371	29756	5880	26023	25968
0:22:50	30.0	4970	17869	18022	5683	29568	29624	5846	26296	26096
0:22:55	30.0	4957	17800	17899	5694	29615	29690	5855	25839	25934
0:23:00	30.0	4982	17921	17930	5662	29651	29789	5858	25984	25926
0:23:05	30.0	4986	18110	17951	5665	29707	29800	5868	26123	25836
0:23:10	30.0	4984	17955	17999	5680	29607	29612	5905	26033	26190
0:23:15	30.0	4982	17911	17983	5632	29694	29989	5878	25964	26022
0:23:20	30.0	4988	17955	17949	5672	29578	29702	5844	26065	25754
0:23:25	30.0	4965	17969	17800	5683	29699	29845	5935	26174	25773
0:23:30	30.0	4961	17821	17793	5648	29658	29813	5915	26200	25798
0:23:35	30.0	4986	17878	17895	5696	29481	29830	5899	26082	25885
0:23:40	30.0	5010	17885	18001	5687	29676	29679	5868	26241	25967
0:23:45	30.0	4945	17938	17864	5699	29656	29562	5920	25900	25902
0:23:50	30.0	4996	17986	17828	5656	29742	29526	5888	26169	26067
0:23:55	30.1	4944	17901	18016	5709	29826	29826	5938	26085	25893
0:24:00	30.1	4980	17977	18027	5754	29491	29792	5917	26165	25767
0:24:05	30.0	5016	18057	17953	5718	29755	29551	5928	26077	25850
0:24:10	30.0	4996	17823	17904	5739	29619	29914	5903	25898	25956
0:24:15	30.0	4972	17949	18053	5662	29682	29762	5907	26114	25844
0:24:20	30.0	4981	18088	17949	5679	29676	29815	5906	26119	25793
0:24:25	30.0	5004	18021	17935	5727	29645	29521	5871	25950	25949
0:24:30	30.0	4991	17812	17894	5685	29567	29964	5944	25983	26017
0:24:35	30.0	4951	17838	18023	5682	29849	29509	5899	25989	25743
0:24:40	30.0	4962	17946	18071	5707	30067	29719	5960	26031	25847
0:24:45	30.0	4970	18035	17914	5733	29657	29721	5917	25920	25838
0:24:50	30.0	4973	17918	18061	5688	29784	29808	5891	26052	25920
0:24:55	30.0	5010	17861	18043	5733	30025	29783	5893	25916	25838
0:25:00	30.0	4967	17999	18001	5702	29373	29904	5876	26039	25849
0:25:05	30.0	4970	17963	18133	5754	29484	29956	5929	26041	25905
0:25:10	30.0	4989	17973	17905	5791	29865	29705	5877	25889	26166
0:25:15	30.0	4980	17959	18052	5720	29698	29542	5960	26172	25781
0:25:20	30.0	4991	18066	17980	5703	29689	29647	5942	25936	26185
0:25:25	30.0	5003	17842	17959	5739	29810	29259	5917	26072	25887
0:25:30	30.0	5010	18031	17887	5728	29586	29531	5937	26204	25870
0:25:35	30.0	4958	17809	17833	5799	29625	29670	5983	26008	25798
0:25:40	30.0	5017	18018	17842	5699	29696	29504	5922	25906	26092
0:25:45	30.0	4981	18067	17947	5706	29812	29532	5942	25971	25889
0:25:50	30.0	5000	17895	17989	5749	29584	29638	5935	26115	25774
0:25:55	30.0	4992	17887	17868	5709	29675	29707	5909	25998	25696
0:26:00	30.0	4956	17918	18051	5693	29539	29879	5936	25984	25797
0:26:05	30.0	5058	17900	17951	5767	29593	29622	5943	26020	25815
0:26:10	30.0	5002	17997	17891	5690	29738	29756	5921	26045	25976
0:26:15	30.0	4961	17863	18005	5692	29508	29433	5959	25986	25764
0:26:20	30.0	5071	17913	18052	5758	29673	29640	5946	26211	25735
0:26:25	30.0	5009	17880	17999	5715	29541	29597	5953	26008	25826
0:26:30	30.0	5043	18064	17992	5690	29834	29540	5934	26091	25813
0:26:35	30.1	4955	17880	17961	5699	29716	29798	5930	26087	25961
0:26:40	30.0	4996	17838	18035	5743	29599	29702	5977	26002	25686
0:26:45	30.0	4968	18029	18047	5700	29726	29842	5982	25980	25867
0:26:50	30.0	4963	18008	17995	5763	29467	29729	5968	26057	25598
0:26:55	30.0	5012	17959	17973	5761	29592	29674	5962	25971	25843
0:27:00	30.0	4969	17883	17891	5766	29679	29608	6009	25911	25813
0:27:05	30.0	4990	17962	17959	5735	29608	29579	5952	25984	26041
0:27:10	30.0	5041	17964	17973	5723	29570	29795	5947	26120	25973
0:27:15	30.0	5047	18095	18024	5745	29752	29592	5989	25920	26123
0:27:20	30.0	5031	18007	17934	5708	29780	29632	5930	26117	25882
0:27:25	30.0	4949	17926	17928	5683	29579	29836	5959	25913	25708
0:27:30	30.0	4993	18007	18175	5704	29607	29604	5977	26073	25852
0:27:35	30.0	4953	17932	18140	5801	29593	29883	5982	25909	25805
0:27:40	30.0	5068	17911	18081	5738	29480	29499	5983	25992	25597
0:27:45	30.0	5046	18050	17950	5774	29766	29625	5971	26195	25940
0:27:50	30.0	5046	18007	17993	5717	29648	29756	6031	25877	25933
0:27:55	30.0	5060	17855	18022	5775	29593	29681	5997	25906	25962
0:28:00	30.0	4993	17795	17953	5774	29530	29788	6010	26212	25824
0:28:05	30.0	4995	18043	17955	5746	29704	29638	6034	26057	25922
0:28:10	30.0	5019	17847	17919	5794	29604	29743	6040	25886	25946
0:28:15	30.0	4985	17965	17829	5826	29487	29714	5998	25990	25895
0:28:20	30.0	4986	17835	17906	5765	29752	29548	6063	25933	26000
0:28:25	30.0	4999	17711	17858	5711	29518	29817	6010	25773	25906
0:28:30	30.0	5051	17938	18082	5791	29591	29431	5970	26183	25941
0:28:35	30.0	5017	17981	17968	5767	29649	29662	6011	25945	25936
0:28:40	30.0	5045	17801	17935	5756	29408	29401	6027	26037	25825
0:28:45	30.0	5018	17923	18011	5778	29493	29509	6037	25861	25721
