

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190227_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/27/2019
Time	4:59:05 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	E2..E10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E		SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10			Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	E2	E3	E4	E5	E6	E7	E8	E9	E10
0:28:50	30.0	7563	20740	20261	7254	24380	21839	7157	22244	22020
0:28:55	30.0	7590	20905	20413	7232	24489	21814	7141	22527	21972
0:29:00	30.0	7553	20876	20368	7292	24651	21719	7184	22202	22037
0:29:05	30.0	7611	21037	20515	7306	24431	21650	7169	22284	22153
0:29:10	30.0	7565	21160	20472	7268	24731	21922	7141	22324	22142
0:29:15	30.0	7582	20993	20562	7275	24585	21932	7062	22159	22235
0:29:20	30.0	7561	21070	20534	7269	24582	21887	7174	22443	22049
0:29:25	30.0	7640	21079	20535	7255	24595	22023	7133	22314	22206
0:29:30	30.0	7552	21074	20561	7304	24665	22143	7146	22487	22058
0:29:35	30.0	7568	21149	20682	7247	24782	22009	7122	22233	21889
0:29:40	30.0	7581	21074	20680	7273	24648	22110	7131	22313	21917
0:29:45	30.0	7639	21282	20872	7323	25030	22084	7166	22257	21944
0:29:50	30.0	7610	21327	20853	7287	24932	22250	7164	22418	22052
0:29:55	30.0	7672	21323	20810	7254	24946	22051	7140	22308	21937
0:30:00	30.0	7594	21324	20818	7324	25157	22318	7164	22166	22089
0:30:05	30.0	7572	21482	20892	7285	24871	22244	7220	22330	22020
0:30:10	30.0	7602	21433	20864	7291	25050	22468	7172	22286	22015
0:30:15	30.0	7668	21517	21028	7296	24962	22371	7133	22315	21960
0:30:20	30.0	7628	21464	21167	7344	25013	22469	7077	22337	22075
0:30:25	30.0	7603	21460	20963	7319	25141	22557	7185	22414	22159
0:30:30	30.0	7649	21535	21080	7386	25092	22442	7206	22384	22074
0:30:35	30.0	7662	21594	21198	7309	25093	22492	7206	22479	22042
0:30:40	30.0	7628	21566	21028	7280	25414	22556	7170	22493	22059
0:30:45	30.0	7658	21816	21231	7348	25322	22851	7183	22368	22186
0:30:50	30.0	7638	21623	21238	7320	25342	22651	7251	22290	21957
0:30:55	30.0	7641	21715	21265	7340	25375	22747	7220	22350	22141
0:31:00	30.0	7695	21804	21339	7365	25407	22924	7155	22279	22242
0:31:05	30.0	7690	21798	21450	7360	25617	22871	7161	22276	22065
0:31:10	30.0	7646	21780	21460	7327	25341	22961	7227	22403	21992
0:31:15	30.0	7689	21946	21457	7353	25724	22888	7212	22270	22070
0:31:20	30.0	7665	22033	21451	7319	25542	22895	7192	22050	22035
0:31:25	30.0	7677	21886	21558	7392	25511	23038	7303	22320	21986
0:31:30	30.0	7663	22050	21548	7333	25641	22962	7247	22309	22236
0:31:35	30.0	7667	22049	21723	7329	25709	23041	7258	22298	22048
0:31:40	30.0	7698	22042	21679	7367	25715	23193	7261	22227	22002
0:31:45	30.0	7670	22093	21759	7381	25787	22958	7231	22272	21994
0:31:50	30.0	7738	22121	21603	7380	25800	23115	7262	22286	22128
0:31:55	30.0	7716	22277	21968	7426	25927	23224	7309	22202	22153
0:32:00	30.0	7775	22207	21699	7378	26000	23039	7199	22379	21977
0:32:05	30.0	7712	22300	21826	7356	26017	23292	7195	22239	21935
0:32:10	30.0	7792	22232	21828	7365	25908	23075	7265	22249	21899
0:32:15	30.0	7725	22528	21719	7391	25858	23203	7216	22270	21965
0:32:20	30.0	7747	22416	22158	7389	26261	23463	7196	22313	22222
0:32:25	30.0	7736	22371	21888	7415	25876	23406	7241	22255	22115
0:32:30	30.0	7772	22377	21896	7390	26084	23435	7267	22416	22122
0:32:35	30.0	7798	22387	22026	7397	26163	23331	7278	22528	22062
0:32:40	30.0	7757	22483	22027	7359	26224	23575	7231	22176	22113
0:32:45	30.0	7755	22509	22248	7368	26194	23563	7253	22108	22019
0:32:50	30.0	7773	22627	22266	7351	25955	23515	7273	22210	22009
0:32:55	30.0	7774	22724	22067	7440	26065	23788	7365	22369	22072
0:33:00	30.0	7811	22522	22224	7356	26420	23635	7270	22315	21976
0:33:05	30.0	7842	22745	22116	7440	26242	23681	7291	22413	21930
0:33:10	30.0	7833	22758	22219	7430	26345	23665	7299	22209	22037
0:33:15	30.0	7700	22809	22331	7453	26220	23916	7339	22190	22133
0:33:20	30.0	7759	22697	22166	7462	26491	23832	7309	22244	21978
0:33:25	30.0	7822	22827	22550	7465	26419	23691	7270	22297	22050
0:33:30	30.0	7798	23084	22426	7421	26549	23719	7349	22382	21977
0:33:35	30.0	7787	22904	22357	7413	26530	23932	7282	22142	22030
0:33:40	30.0	7796	22989	22377	7488	26575	23917	7299	22222	22123
0:33:45	30.0	7825	22757	22550	7446	26595	23920	7275	22274	22008
0:33:50	30.0	7762	22985	22636	7530	26678	23959	7279	22244	22209
0:33:55	30.0	7837	22993	22605	7438	26604	24148	7352	22320	22033
0:34:00	30.0	7839	23084	22569	7475	26803	23995	7305	22316	22072
0:34:05	30.0	7892	23146	22771	7428	26693	24084	7294	22184	22031
0:34:10	30.0	7839	23282	22807	7490	26539	24186	7405	22294	22128
0:34:15	30.0	7813	23151	22798	7442	26960	24125	7321	22241	22073
0:34:20	30.0	7778	23490	22836	7453	26805	24136	7294	22462	21889
0:34:25	30.0	7800	23436	22864	7405	26992	24172	7333	22208	21995
0:34:30	30.0	7819	23288	22759	7449	26731	24362	7282	22424	22074
0:34:35	30.0	7847	23331	22879	7388	26860	24222	7303	22205	21943
0:34:40	30.0	7793	23288	22892	7519	26877	24533	7262	22272	21923
0:34:45	30.0	7846	23478	22952	7395	26767	24367	7344	22179	22009
0:34:50	30.0	7825	23454	22908	7497	27116	24078	7281	22176	22038
0:34:55	30.0	7847	23593	22884	7476	26918	24611	7328	22117	22067
0:35:00	30.0	7893	23474	23106	7481	26992	24368	7368	22412	22193
0:35:05	30.0	7841	23542	23074	7448	27096	24383	7337	22510	22035
0:35:10	30.0	7863	23530	22898	7518	27100	24765	7309	22267	22028
0:35:15	30.0	7923	23444	23092	7508	27103	24427	7359	22398	22033
0:35:20	30.0	7844	23488	23247	7467	27137	24847	7334	22250	22200
0:35:25	30.0	7906	23580	23097	7424	27031	24562	7358	22189	21983
0:35:30	30.0	7932	23555	23338	7483	27286	24547	7308	22210	21949
0:35:35	30.0	7868	23466	23251	7477	27016	24524	7245	22338	21974
0:35:40	30.0	7890	24058	23159	7500	27245	24884	7339	22390	22132
0:35:45	30.0	7934	23744	23443	7511	27190	24897	7364	22302	22067
0:35:50	30.0	7906	23986	23271	7495	27192	24877	7395	22252	21906
0:35:55	30.0	7881	23930	23316	7547	27397	24726	7388	22200	22021
0:36:00	30.0	7902	23962	23221	7573	27302	24713	7385	22357	21971
0:36:05	30.0	7947	23867	23378	7484	27475	24720	7365	22286	21953
0:36:10	30.0	7920	23916	23577	7508	27507	24964	7403	22357	22080
0:36:15	30.0	7979	24264	23476	7538	27474	24919	7373	22268	22019
0:36:20	30.0	7955	24154	23451	7538	27729	25120	7380	22248	22141
0:36:25	30.0	7952	24095	23589	7484	27323	24951	7381	22196	22206
0:36:30	30.0	7940	24164	23863	7561	27473	25115	7410	22429	22027
0:36:35	30.0	8022	24045	23656	7489	27609	25021	7378	22403	21961
0:36:40	30.0	7888	24320	23745	7499	27419	25094	7369	22313	21915
0:36:45	30.0	7950	24179	23544	7535	27635	25157	7386	22180	21957
0:36:50	30.0	7998	24193	23778	7582	27589	25257	7431	22221	22136
0:36:55	30.0	7996	24253	23862	7514	27708	24944	7420	22301	21887
0:37:00	30.0	7982	24476	23972	7566	27717	25196	7371	22264	22265
0:37:05	30.0	7968	24532	23928	7581	27507	25267	7401	22164	21794
0:37:10	30.0	7999	24432	23864	7579	27734	25292	7385	22151	22043
0:37:15	30.0	7931	24359	23864	7622	27762	25252	7381	22154	22045
0:37:20	30.0	7961	24437	23886	7516	27780	25354	7440	22413	22162
0:37:25	30.0	7943	24353	23941	7596	27771	25271	7420	22201	21901
0:37:30	30.0	7956	24427	24157	7571	27955	25495	7439	22076	21897
0:37:35	30.0	8005	24636	23999	7585	27691	25328	7430	22420	21979
0:37:40	30.0	8006	24568	24065	7553	27920	25303	7384	22163	21994
0:37:45	30.0	7950	24662	23974	7543	27828	25595	7410	22169	21976
0:37:50	30.0	8020	24469	24170	7603	27940	25338	7438	22566	21853
0:37:55	30.0	7932	24702	24351	7647	27938	25249	7428	22206	22092
0:38:00	30.0	7984	24705	24179	7589	27951	25461	7394	22532	22035
0:38:05	30.0	8001	24714	24138	7629	28026	25517	7399	22252	22005
0:38:10	30.0	8030	24705	24113	7567	28034	25498	7428	22133	21837
0:38:15	30.0	8016	24656	24260	7585	27896	25814	7435	22398	22096
0:38:20	30.0	8012	24789	24320	7519	28154	25342	7531	22161	22075
0:38:25	30.0	7997	24766	24281	7634	28012	25692	7415	22268	22034
0:38:30	30.0	7985	24909	24378	7595	27837	25637	7414	22261	22099
0:38:35	30.0	8028	24917	24350	7622	27905	25670	7447	22137	22077
0:38:40	30.0	8015	25056	24417	7627	28310	25835	7427	22509	22050
0:38:45	30.0	8006	24945	24490	7607	27873	25758	7514	22345	21991
0:38:50	30.0	8017	24941	24550	7619	28275	25972	7481	22119	22107
0:38:55	30.0	8062	25033	24684	7593	28071	25801	7525	22286	22071
0:39:00	30.0	8007	25137	24745	7574	28042	25900	7395	22206	21932
0:39:05	30.0	8043	25004	24545	7640	28252	25896	7486	22185	22258
0:39:10	30.0	8042	25283	24473	7618	28047	25760	7498	22159	21974
0:39:15	30.0	8058	25224	24764	7620	28100	25782	7443	22012	22144
0:39:20	30.0	8068	25293	24731	7608	28128	25996	7472	22194	21939
0:39:25	30.0	8096	25181	24772	7627	28139	26105	7467	22103	21994
0:39:30	30.0	8112	25315	24784	7606	28288	25986	7427	22080	21980
0:39:35	30.0	8105	25309	24828	7720	28403	26085	7446	22292	22137
0:39:40	30.0	7991	25434	24962	7619	28155	26051	7436	22401	22024
0:39:45	30.0	8054	25267	24989	7642	28358	26099	7494	22338	22303
0:39:50	30.0	8082	25515	24900	7645	28424	26136	7505	22178	21929
0:39:55	30.0	8069	25386	25047	7655	28178	26225	7476	22306	22158
0:40:00	30.0	8065	25362	24842	7598	28292	26217	7516	22250	21877
0:40:05	30.0	8032	25274	24844	7649	28235	26285	7484	22399	21893
0:40:10	30.0	8047	25537	25071	7722	28388	26318	7472	22187	21990
0:40:15	30.0	8107	25394	25214	7656	28355	26312	7469	22228	22066
0:40:20	30.0	8104	25509	25135	7705	28089	26452	7525	22121	22109
0:40:25	30.0	8128	25536	25169	7733	28400	26173	7513	22178	22119
0:40:30	30.0	8111	25678	25022	7663	28427	26263	7570	22377	22016
0:40:35	30.0	8056	25595	25273	7670	28528	26317	7574	22369	22202
0:40:40	30.0	8102	25721	25063	7645	28125	26404	7540	22158	21867
0:40:45	30.0	8073	25823	25079	7678	28324	26491	7514	22291	21812
0:40:50	30.0	8216	25813	25270	7765	28589	26568	7566	22228	21910
0:40:55	30.0	8104	25714	25299	7755	28808	26468	7603	22255	22082
0:41:00	30.0	8185	25897	25373	7734	28495	26479	7530	22241	21976
0:41:05	30.0	8122	25733	25226	7706	28448	26746	7607	22248	22006
0:41:10	30.0	8132	25956	25320	7800	28607	26569	7582	22555	22108
0:41:15	30.0	8088	25854	25553	7640	28470	26620	7575	22337	22012
0:41:20	30.0	8162	25964	25495	7707	28483	26509	7514	22189	22136
0:41:25	30.0	8197	25928	25518	7752	28633	26805	7611	22415	21910
0:41:30	30.0	8154	25947	25402	7794	28435	26481	7528	22246	22066
0:41:35	30.0	8136	25786	25413	7745	28633	26765	7565	22349	21987
0:41:40	30.0	8151	26027	25570	7801	28522	26601	7515	22237	21991
0:41:45	30.0	8186	26205	25425	7778	28580	26600	7577	22203	21987
0:41:50	30.0	8171	26065	25556	7721	28537	26804	7631	22384	22004
0:41:55	30.0	8238	26167	25808	7710	28686	26677	7532	22257	22070
0:42:00	30.0	8165	26099	25744	7765	28603	26629	7575	22179	22170
0:42:05	30.0	8219	26279	25771	7730	28807	26570	7663	22310	21965
0:42:10	30.0	8209	26043	25785	7774	28439	26744	7592	22145	21985
0:42:15	30.0	8194	26276	25831	7710	28675	26901	7572	22045	21986
0:42:20	30.0	8141	26550	25856	7727	28735	26928	7532	22260	22003
0:42:25	30.0	8230	26140	25766	7753	28560	26960	7619	22316	21995
0:42:30	30.0	8292	26179	25628	7730	28742	26882	7662	22338	21960
0:42:35	30.0	8203	26475	25947	7731	28719	26808	7592	22141	22085
0:42:40	30.0	8237	26408	25921	7784	28529	27035	7629	22180	21948
0:42:45	30.0	8260	26378	25719	7786	28663	26857	7633	22249	21950
0:42:50	30.0	8227	26313	25834	7750	28689	27084	7615	22150	21993
0:42:55	30.0	8236	26548	25919	7810	28641	26838	7615	22329	21968
0:43:00	30.0	8252	26592	25918	7755	28633	26912	7568	22305	21794
0:43:05	30.0	8296	26427	25991	7726	28673	26872	7554	22269	22041
0:43:10	30.0	8225	26529	26273	7728	28669	27166	7586	22223	22100
0:43:15	30.0	8245	26535	26080	7729	29075	27169	7656	22203	21981
0:43:20	30.0	8225	26526	26136	7777	28571	27172	7610	22148	22039
0:43:25	30.0	8255	26541	26248	7802	28738	26988	7604	22360	22081
0:43:30	30.0	8248	26597	26155	7840	28506	27042	7618	22126	22139
0:43:35	30.0	8266	26751	26267	7779	28898	26987	7645	22280	22073
0:43:40	30.0	8253	26436	26250	7750	28746	27279	7683	22211	22076
0:43:45	30.0	8399	26673	26390	7811	28813	27293	7595	22116	22043
0:43:50	30.0	8202	26913	26217	7789	29010	27143	7623	22241	21900
0:43:55	30.0	8226	26776	26185	7770	28494	26997	7618	22290	21967
0:44:00	30.0	8294	26961	26372	7808	28793	27253	7662	22247	21960
0:44:05	30.0	8282	26659	26512	7807	28925	27199	7638	22147	22087
0:44:10	30.0	8321	26842	26321	7793	28752	27317	7751	22386	22026
0:44:15	30.0	8263	26785	26470	7843	28990	27437	7639	22325	21983
0:44:20	30.0	8201	27037	26427	7756	28978	27289	7674	22254	21912
0:44:25	30.0	8392	26969	26290	7772	28780	27325	7684	22187	22029
0:44:30	30.0	8294	27024	26484	7884	28608	27300	7656	22154	22061
0:44:35	30.0	8263	26773	26551	7801	28495	27625	7668	22349	21884
0:44:40	30.0	8290	26981	26621	7868	28994	27409	7693	22094	21801
0:44:45	30.0	8294	27019	26525	7853	28886	27716	7655	22241	22024
0:44:50	30.0	8345	27042	26270	7873	28846	27382	7729	22239	22019
0:44:55	30.0	8340	27119	26619	7772	29033	27448	7644	22270	22015
0:45:00	30.0	8342	27108	26554	7817	29052	27424	7639	22322	21909
0:45:05	30.0	8379	27335	26629	7848	28902	27526	7668	22052	22049
0:45:10	30.0	8280	27048	26573	7878	28978	27515	7684	22302	22140
0:45:15	30.0	8342	27188	26826	7868	28984	27236	7672	22197	22016
0:45:20	30.0	8271	27156	26647	7832	28937	27648	7680	22019	22090
0:45:25	30.0	8322	27464	26577	7867	28859	27782	7713	22093	22068
0:45:30	30.0	8358	26994	26611	7864	28920	27769	7689	22263	21893
0:45:35	30.0	8322	27551	26800	7851	28891	27664	7693	22314	22134
0:45:40	30.0	8460	27130	26824	7908	28983	27506	7607	22055	21888
0:45:45	30.0	8386	27195	26712	7870	28854	27571	7629	22184	22047
0:45:50	30.0	8383	27361	26849	7946	28691	27806	7690	22234	22012
0:45:55	30.0	8381	27384	26924	7873	29033	27651	7720	22090	21982
0:46:00	30.0	8403	27424	26901	7932	29182	27607	7651	22227	22035
0:46:05	30.0	8374	27522	26928	7919	28966	27647	7671	22215	22049
0:46:10	30.0	8345	27587	27093	7883	29175	27604	7728	22368	21926
0:46:15	30.0	8317	27399	26871	7886	28930	27841	7682	22202	22003
0:46:20	30.0	8366	27384	27014	7876	28907	27456	7762	22105	22075
0:46:25	30.0	8390	27326	26815	7873	28898	27653	7782	22347	21994
0:46:30	30.0	8376	27438	26879	7886	29138	27817	7731	22199	22002
0:46:35	30.0	8322	27593	27145	7887	29281	27679	7755	22348	21932
0:46:40	30.0	8390	27424	26961	7888	29106	27538	7696	22260	21950
0:46:45	30.0	8389	27418	27123	7900	29162	27691	7733	22223	22011
0:46:50	30.0	8368	27408	27442	8003	28897	27632	7685	22171	21975
0:46:55	30.0	8448	27683	27190	7913	29147	27792	7760	22177	22039
0:47:00	30.0	8396	27631	27060	7870	28942	27755	7779	22323	21922
0:47:05	30.0	8359	27577	27411	7942	29014	27905	7674	22119	21895
0:47:10	30.0	8376	27681	27326	7916	28935	27883	7723	22321	21906
0:47:15	30.0	8365	27836	27221	7906	29134	27956	7742	22279	21774
0:47:20	30.0	8489	27740	27416	7926	28957	27807	7760	22326	21877
0:47:25	30.0	8386	28003	27368	7945	29078	27821	7730	22313	22170
0:47:30	30.0	8448	27701	27288	7888	29160	27808	7690	22157	21941
0:47:35	30.0	8443	27605	27390	7979	28911	28027	7714	22361	21924
0:47:40	30.0	8436	28007	27355	7939	29081	28013	7766	22046	22078
0:47:45	30.0	8395	27825	27553	7931	28799	27963	7743	22417	22007
0:47:50	30.0	8356	27733	27386	7978	29081	27765	7721	22257	22144
0:47:55	30.0	8424	27961	27357	7929	28983	28031	7764	22217	22139
0:48:00	30.0	8376	27837	27519	7966	28823	28057	7839	22255	22040
0:48:05	30.0	8556	27956	27320	7978	28891	28335	7725	22135	21869
0:48:10	30.0	8523	28160	27709	7946	28847	28157	7814	22216	21922
0:48:15	30.0	8373	28011	27633	7962	28831	28088	7765	22181	21961
0:48:20	30.0	8475	27968	27424	7897	29035	27895	7751	22329	21815
0:48:25	30.0	8408	28057	27507	7943	28957	27826	7771	22122	21727
0:48:30	30.0	8416	27984	27640	7910	29140	28007	7794	22156	21817
0:48:35	30.0	8499	27958	27762	7930	29221	27887	7797	22213	21960
0:48:40	30.0	8439	28088	27594	7941	28975	27767	7736	22114	22102
0:48:45	30.0	8528	27972	27698	8039	29090	28058	7750	22163	22061
0:48:50	30.0	8543	28105	27984	7989	28963	28177	7794	22146	22049
0:48:55	30.0	8489	28330	27749	7951	29148	28143	7826	22232	21867
0:49:00	30.0	8543	28335	27699	8055	29127	28081	7826	22285	22063
0:49:05	30.0	8466	28335	27941	7929	29272	28160	7832	22091	21799
0:49:10	30.0	8492	28035	27736	7964	29185	28170	7842	22271	22025
0:49:15	30.0	8551	28296	27822	7894	29076	28033	7863	22286	21900
0:49:20	30.0	8479	28403	27791	8056	28980	28265	7777	22297	21918
0:49:25	30.0	8468	28287	27888	8056	29016	28029	7791	22122	21897
0:49:30	30.0	8599	28245	27670	8001	28972	28208	7823	22280	22054
0:49:35	30.0	8496	28420	27800	8012	28987	28122	7762	22263	22068
0:49:40	30.0	8587	28581	28119	7995	28842	28113	7862	22190	21955
0:49:45	30.0	8596	28171	27851	7936	29006	28026	7800	22219	21773
0:49:50	30.0	8525	28339	27856	7977	29243	28229	7814	22001	21943
0:49:55	30.0	8509	28320	28041	8085	28973	28159	7775	22024	21829
0:50:00	30.0	8581	28624	28184	8054	28689	28220	7863	22163	21884
0:50:05	30.0	8585	28605	27783	8052	28984	28020	7857	22385	21929
0:50:10	30.0	8563	28365	28251	8041	29209	28174	7835	22187	22185
0:50:15	30.0	8539	28549	28059	7994	29009	28172	7864	22153	21984
0:50:20	30.0	8534	28612	27996	7992	29065	28262	7883	22032	21763
0:50:25	30.0	8550	28514	27919	8047	28922	28192	7938	22330	21889
0:50:30	30.0	8609	28442	27944	7996	28956	28127	7875	22030	21962
0:50:35	30.0	8562	28783	28351	8076	28761	28287	7849	21972	21823
0:50:40	30.0	8533	28565	28064	8037	28899	28090	7854	22222	22239
0:50:45	30.0	8562	28602	27928	8039	28894	28259	7864	22087	21922
0:50:50	30.0	8562	28511	28227	8025	29250	28341	7934	22125	21980
0:50:55	30.0	8570	28636	28236	8124	29127	28341	7962	22316	22029
0:51:00	30.0	8611	28849	28202	8066	29025	28172	7868	22147	21832
0:51:05	30.0	8640	28643	28131	8033	28803	28292	7831	22122	21839
0:51:10	30.0	8612	28865	28266	8095	29109	28232	7826	21944	22135
0:51:15	30.0	8628	28782	28402	8030	29193	28198	7866	22146	21957
0:51:20	30.0	8538	28682	28121	8001	29127	28334	7813	22076	22029
0:51:25	30.0	8550	28681	28402	8049	29067	28152	7891	22065	21992
0:51:30	30.0	8610	28832	28250	8088	28979	28388	7839	22260	21867
0:51:35	30.0	8605	28875	28395	8028	29187	28579	7896	22020	21918
0:51:40	30.0	8580	28976	28473	8054	29118	28187	7986	22063	22080
0:51:45	30.0	8603	28936	28483	8036	29084	28332	7893	22034	21919
0:51:50	30.0	8558	28832	28539	8088	29144	28376	7885	22229	21899
0:51:55	30.0	8671	28973	28556	8101	29113	28213	7861	22178	21928
0:52:00	30.0	8647	29072	28742	8041	28941	28209	7849	22232	21956
0:52:05	30.0	8646	29184	28541	8026	28873	28447	7870	22258	22017
0:52:10	30.0	8602	28737	28482	8103	28834	28561	7932	22210	21820
0:52:15	30.0	8723	28935	28677	8103	29199	28649	7831	22205	21970
0:52:20	30.0	8692	28874	28744	8033	29030	28521	7925	22282	22093
0:52:25	30.0	8713	28954	28963	8086	29239	28350	7934	22090	21992
0:52:30	30.0	8693	29087	28767	8118	29049	28327	7894	22312	22140
0:52:35	30.0	8680	29221	28534	8085	29029	28542	7987	22040	22029
0:52:40	30.0	8640	28847	28741	8110	29010	28446	7915	22122	21774
0:52:45	30.0	8674	28903	28544	8106	29121	28315	7967	22083	21802
0:52:50	30.0	8693	29076	28603	8078	29071	28561	7973	22230	21804
0:52:55	30.0	8700	29045	28513	8099	29037	28499	7917	22206	21749
0:53:00	30.0	8660	28811	28762	8130	29069	28367	7962	22289	22001
0:53:05	30.0	8661	29163	28568	8135	29229	28334	7939	22201	22089
0:53:10	30.0	8588	29236	28866	8145	29186	28546	7890	22208	21939
0:53:15	30.0	8700	29254	28699	8230	28962	28413	7979	22216	21934
0:53:20	30.0	8723	29461	28686	8188	29190	28557	7950	22060	21981
0:53:25	30.0	8653	29019	28811	8154	28954	28474	8007	22170	22082
0:53:30	30.0	8685	29179	29024	8135	29029	28398	7935	21958	22082
0:53:35	30.0	8695	29445	28808	8127	29086	28432	7999	22283	21944
0:53:40	30.0	8654	29403	29108	8078	29104	28198	7875	22145	21896
0:53:45	30.0	8655	29059	28669	8172	29076	28495	7915	22236	21853
0:53:50	30.0	8706	29107	28992	8157	29083	28656	7966	22029	21956
0:53:55	30.0	8709	29221	28761	8177	29216	28662	7938	22238	21827
0:54:00	30.0	8732	29295	29334	8187	28947	28443	7997	22177	21985
0:54:05	30.0	8692	29338	29192	8146	28730	28315	7967	22016	21810
0:54:10	30.0	8649	29558	28884	8177	29105	28764	7935	22011	22053
0:54:15	30.0	8785	29469	28887	8151	28850	28558	7910	22064	22115
0:54:20	30.0	8772	29428	29115	8157	28861	28445	7948	21983	21996
0:54:25	30.0	8659	29552	29197	8226	29060	28721	7998	22147	21850
0:54:30	30.0	8662	29293	28925	8130	28965	28530	8008	22243	21999
0:54:35	30.0	8712	29140	29384	8178	29030	28349	7982	22295	21772
0:54:40	30.0	8773	29386	29017	8188	29215	28466	7993	22074	21876
0:54:45	30.0	8769	29444	29111	8130	29265	28340	7964	22162	21866
0:54:50	30.0	8717	29462	29090	8155	29080	28404	8030	22263	21874
0:54:55	30.0	8723	29609	29319	8206	29066	28439	7974	22215	21980
0:55:00	30.0	8815	29459	29115	8230	29055	28597	7995	22201	21924
0:55:05	30.0	8727	29435	29058	8162	28876	28446	8005	22080	21993
0:55:10	30.0	8854	29400	29178	8214	29385	28607	8010	22265	21815
0:55:15	30.0	8808	29448	29165	8182	28937	28607	8075	22268	21746
0:55:20	30.0	8862	29720	29154	8227	29395	28388	8002	22095	22071
0:55:25	30.0	8826	29854	29124	8255	28903	28428	7989	22098	21917
0:55:30	30.0	8749	29626	29082	8256	28880	28496	8056	22116	22025
0:55:35	30.0	8772	29437	29444	8205	28912	28432	7994	22070	22035
0:55:40	30.0	8804	29442	29111	8215	29039	28497	8020	22080	21946
0:55:45	30.0	8807	29576	29394	8191	29189	28284	7999	22147	21871
0:55:50	30.0	8792	29340	29271	8230	28953	28488	7960	22225	22035
0:55:55	30.0	8781	29462	29368	8196	28957	28433	8003	22068	22092
0:56:00	30.0	8766	29716	29424	8225	29112	28263	8021	21982	21980
0:56:05	30.0	8741	29697	29483	8208	29151	28889	8027	22166	21861
0:56:10	30.0	8890	29782	29575	8247	29101	28461	7999	22093	22065
0:56:15	30.0	8863	29672	29439	8184	29169	28469	8017	22229	21858
0:56:20	30.0	8881	29566	29489	8205	29240	28645	8002	22163	21967
0:56:25	30.0	8887	29854	29471	8207	29106	28467	8011	22031	22019
0:56:30	30.1	8854	29854	29740	8259	29156	28630	8043	22160	21870
0:56:35	30.0	8872	29969	29772	8254	29030	28747	7990	22111	21859
0:56:40	30.0	8866	29776	29462	8175	29256	28685	8061	22078	21931
0:56:45	30.0	8867	29761	29560	8280	28925	28602	7953	21959	21836
0:56:50	30.0	8928	29790	29560	8269	29044	28494	8068	22172	21837
0:56:55	30.0	8863	30077	29660	8292	29223	28387	8084	22219	21870
0:57:00	30.0	8899	29921	29628	8256	29099	28762	8060	22179	21898
0:57:05	30.0	8847	29906	29816	8300	28978	28787	8101	22199	21844
0:57:10	30.0	8999	29953	29499	8230	29113	28745	8088	22241	22003
0:57:15	30.0	8880	29549	29809	8270	29137	28553	8117	22087	21947
0:57:20	30.0	8904	29956	29654	8351	29131	28639	8019	22073	21894
0:57:25	30.0	8959	29988	29556	8258	29036	28448	8050	22157	21947
0:57:30	30.0	8874	29935	29672	8246	29261	28811	8060	22144	21692
0:57:35	30.0	8841	29662	29654	8324	29137	28504	8069	22185	21877
0:57:40	30.0	8921	29653	29829	8259	28787	28579	8066	22009	22018
0:57:45	30.0	8888	29903	29869	8364	28995	28536	8016	22137	21847
0:57:50	30.0	8879	29867	29477	8239	29084	28658	8063	22178	22022
0:57:55	30.0	8978	30060	29754	8255	29277	28469	8077	22146	21916
0:58:00	30.0	8963	30212	29574	8316	29149	28618	8152	22100	21977
0:58:05	30.0	8960	29962	30078	8317	29232	28667	8053	22350	21787
0:58:10	30.0	8811	30009	30061	8297	29221	28602	8133	22228	22107
0:58:15	30.0	8955	30199	29762	8348	29227	28482	8074	22220	21819
0:58:20	30.1	8858	30178	29772	8355	29075	28390	8144	22140	21734
0:58:25	30.0	8911	29925	29850	8282	29105	28611	8111	22045	21946
0:58:30	30.0	8919	29862	29837	8357	29212	28537	8095	22117	21764
0:58:35	30.0	8836	30010	29803	8306	29282	28560	8135	22042	21848
0:58:40	30.0	8903	29870	29806	8304	28983	28304	8103	22265	21923
0:58:45	30.1	8962	30122	29884	8342	28972	28621	8076	22178	21952
0:58:50	30.0	8891	30132	29706	8317	29098	28534	8135	22289	22146
0:58:55	30.0	8945	30099	29854	8403	28793	28742	8098	22109	21971
