

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20200602_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/2/2020
Time	1:34:53 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	A2..A9
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A		SPL20	SPL21	SPL22	SPL23	SPL24	SPL25	SPL26	SPL27				Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A2	A3	A4	A5	A6	A7	A8	A9
0:04:10	30.0	9544	16006	8927	20987	10240	16208	6483	8057
0:04:15	30.0	9548	16101	8960	21067	10111	16467	6418	8136
0:04:20	30.0	9527	16288	8883	21167	10190	16450	6420	8248
0:04:25	30.0	9468	16367	8905	21395	10087	16753	6456	8273
0:04:30	30.0	9504	16484	8848	21644	10190	16744	6504	8325
0:04:35	30.0	9533	16669	8895	21606	10254	16753	6434	8336
0:04:40	30.0	9536	16877	8881	21736	10140	16984	6440	8402
0:04:45	30.0	9566	16822	8866	21847	10132	17029	6434	8451
0:04:50	30.0	9502	17022	8910	22109	10171	17153	6439	8579
0:04:55	30.0	9559	17081	8903	22190	10144	17331	6454	8565
0:05:00	30.0	9572	17132	8920	22409	10187	17447	6484	8690
0:05:05	30.0	9498	17441	8862	22501	10184	17565	6423	8730
0:05:10	30.0	9494	17491	8866	22435	10140	17647	6390	8766
0:05:15	30.0	9505	17571	8839	22759	10167	17777	6455	8788
0:05:20	30.0	9426	17637	8936	22850	10128	17794	6466	8913
0:05:25	30.0	9485	17954	8885	22685	10145	18065	6445	9006
0:05:30	30.0	9423	17942	8934	23050	10087	17900	6486	9030
0:05:35	30.0	9519	18108	8886	23063	10142	18055	6464	9111
0:05:40	30.0	9547	18208	8920	23071	10149	18097	6471	9169
0:05:45	30.0	9555	18211	8885	23188	10130	18215	6460	9151
0:05:50	30.0	9500	18473	8974	23287	10121	18338	6431	9278
0:05:55	30.0	9493	18475	8884	23522	10137	18489	6439	9315
0:06:00	30.0	9514	18551	8860	23520	10143	18371	6491	9401
0:06:05	30.0	9470	18754	8966	23745	10102	18567	6427	9379
0:06:10	30.0	9542	18835	8944	23713	10182	18682	6477	9556
0:06:15	30.0	9528	18835	8890	23852	10154	18765	6551	9476
0:06:20	30.0	9520	19129	8894	23865	10161	18743	6461	9636
0:06:25	30.0	9505	19214	8965	24110	10186	18893	6424	9670
0:06:30	30.0	9541	19306	8937	24032	10255	18986	6466	9648
0:06:35	30.0	9532	19495	8910	24041	10188	19035	6478	9725
0:06:40	30.0	9581	19457	8872	23966	10249	19208	6424	9823
0:06:45	30.0	9547	19676	8970	24075	10174	19350	6492	9850
0:06:50	30.0	9496	19633	8894	23963	10112	19359	6458	9867
0:06:55	30.0	9515	19707	8893	24265	10178	19383	6455	9930
0:07:00	30.0	9549	19902	8954	24284	10181	19567	6446	10001
0:07:05	30.0	9584	20053	8962	24246	10170	19345	6419	9977
0:07:10	30.0	9566	20065	8868	24212	10228	19500	6481	10074
0:07:15	30.0	9522	20144	8903	24439	10121	19532	6469	10116
0:07:20	30.0	9550	20172	8917	24493	10150	19454	6471	10207
0:07:25	30.0	9562	20451	8965	24423	10176	19562	6459	10197
0:07:30	30.0	9579	20368	8856	24431	10153	19824	6495	10237
0:07:35	30.0	9578	20552	8906	24587	10149	19912	6460	10184
0:07:40	30.0	9571	20627	8883	24486	10223	19697	6492	10262
0:07:45	30.0	9587	20620	8897	24596	10196	19686	6439	10213
0:07:50	30.0	9531	20549	8931	24595	10168	19738	6510	10247
0:07:55	30.0	9607	20755	8881	24715	10152	19799	6485	10265
0:08:00	30.0	9582	20598	8892	24501	10230	19745	6484	10315
0:08:05	30.0	9589	20701	8910	24607	10173	19877	6517	10290
0:08:10	30.0	9613	20715	8921	24554	10118	19726	6458	10332
0:08:15	30.0	9588	20834	8913	24628	10224	19776	6430	10255
0:08:20	30.0	9603	20802	8978	24879	10200	19939	6452	10226
0:08:25	30.0	9545	20883	8866	24732	10192	19856	6473	10286
0:08:30	30.0	9517	20813	8871	24738	10123	19839	6472	10338
0:08:35	30.0	9530	20988	8846	24764	10233	19836	6459	10334
0:08:40	30.0	9583	20892	8889	24811	10220	19743	6441	10388
0:08:45	30.0	9531	21028	8971	24812	10216	19775	6517	10377
0:08:50	30.0	9545	20960	8882	24807	10111	19758	6402	10397
0:08:55	30.0	9515	20860	8882	24744	10262	19851	6497	10318
0:09:00	30.0	9558	21035	8922	24880	10148	19979	6514	10291
0:09:05	30.0	9567	20892	8891	24914	10166	19845	6434	10300
0:09:10	30.0	9529	20938	8890	24856	10221	19834	6485	10307
0:09:15	30.1	9586	20966	8957	24936	10194	19931	6431	10343
0:09:20	30.1	9592	20947	8867	24817	10234	19916	6465	10291
0:09:25	30.1	9580	20985	8848	25072	10136	19939	6475	10308
0:09:30	30.0	9573	20971	8956	24854	10148	19847	6511	10304
0:09:35	30.0	9600	21000	8907	24881	10186	19853	6505	10237
0:09:40	30.0	9598	20898	9003	24988	10159	19831	6454	10336
0:09:45	30.0	9543	20982	8899	24932	10143	19845	6524	10374
0:09:50	30.0	9531	20929	8856	25037	10241	19786	6513	10276
0:09:55	30.0	9640	20923	8972	24843	10181	19823	6462	10334
0:10:00	30.0	9547	21045	8954	24927	10191	19954	6454	10330
0:10:05	30.0	9501	21001	8869	24779	10238	19862	6511	10320
0:10:10	30.0	9598	20993	8925	25058	10202	19859	6426	10345
0:10:15	30.0	9575	21041	8875	24902	10230	19895	6524	10345
0:10:20	30.0	9546	20870	8884	25064	10157	19816	6482	10325
0:10:25	30.0	9595	20928	8914	25151	10262	19844	6447	10297
0:10:30	30.0	9568	20909	8920	24825	10214	19742	6444	10354
0:10:35	30.0	9581	20925	8914	24758	10231	19832	6467	10377
0:10:40	30.0	9647	21005	8903	25069	10217	19908	6472	10331
0:10:45	30.0	9606	20951	8999	25047	10158	19812	6445	10310
0:10:50	30.0	9614	20981	8892	24951	10224	19984	6415	10301
0:10:55	30.0	9498	21116	8952	24986	10246	19817	6504	10300
0:11:00	30.0	9591	20922	8909	24876	10188	19934	6506	10332
0:11:05	30.0	9649	21041	8941	24969	10189	19881	6429	10344
0:11:10	30.0	9613	21003	8965	24916	10205	19729	6487	10313
0:11:15	30.0	9551	20767	8889	24886	10273	19765	6472	10375
0:11:20	30.0	9639	20907	8919	24867	10256	20034	6494	10331
0:11:25	30.0	9607	20824	8918	24902	10212	19873	6515	10307
0:11:30	30.0	9615	20913	8938	24948	10177	19816	6445	10365
0:11:35	30.0	9537	20848	8951	24946	10245	19971	6462	10334
0:11:40	30.0	9568	20883	8943	24864	10243	19862	6452	10304
0:11:45	30.0	9510	20899	8927	25138	10191	19737	6430	10324
0:11:50	30.0	9633	20989	8925	24959	10215	19778	6552	10306
0:11:55	30.0	9664	20788	8869	25002	10239	19784	6487	10304
0:12:00	30.0	9639	20762	8940	24937	10137	19799	6466	10270
0:12:05	30.0	9597	21037	8933	24878	10289	19969	6459	10258
0:12:10	30.0	9544	21014	8991	24785	10167	19906	6499	10300
0:12:15	30.0	9641	20892	8898	25058	10199	19886	6504	10451
0:12:20	30.0	9563	20912	8872	24958	10243	19731	6426	10390
0:12:25	30.0	9694	20846	8862	24713	10251	19727	6479	10318
0:12:30	30.0	9610	20900	8915	24849	10312	19703	6522	10281
0:12:35	30.0	9565	20790	8881	24813	10272	19897	6462	10306
0:12:40	30.0	9599	20862	8887	24809	10208	19843	6509	10324
0:12:45	30.0	9610	20846	8929	24844	10230	19769	6491	10360
0:12:50	30.0	9629	20869	8939	24777	10260	19908	6453	10310
0:12:55	30.0	9627	20907	8924	24845	10229	19728	6417	10262
0:13:00	30.0	9573	21004	8926	24990	10205	19852	6437	10316
0:13:05	30.0	9561	20939	8986	24903	10259	19941	6489	10352
0:13:10	30.0	9562	20760	8933	24953	10244	19780	6519	10309
0:13:15	30.0	9601	20831	8808	24881	10204	19812	6442	10377
0:13:20	30.0	9637	20872	8916	24760	10166	19759	6417	10289
0:13:25	30.0	9645	20816	8876	24800	10249	19718	6497	10346
0:13:30	30.0	9560	20759	8870	25063	10268	19882	6504	10356
0:13:35	30.0	9649	20903	8976	25022	10217	19778	6545	10290
0:13:40	30.0	9703	20775	8878	24794	10197	19553	6489	10229
0:13:45	30.0	9614	20918	8892	24737	10232	19874	6516	10289
0:13:50	30.0	9631	20824	8885	24765	10225	19643	6490	10313
0:13:55	30.0	9603	20841	8945	24885	10256	19768	6509	10292
0:14:00	30.0	9659	20843	8942	24884	10251	19837	6495	10347
0:14:05	30.0	9569	20838	8877	24814	10161	19769	6480	10341
0:14:10	30.0	9677	20923	8909	24969	10350	19812	6529	10232
0:14:15	30.0	9639	20851	8894	24847	10228	19771	6494	10286
0:14:20	30.0	9566	20886	8955	25068	10237	19756	6407	10250
0:14:25	30.0	9641	20711	8929	24884	10318	19776	6500	10374
0:14:30	30.0	9666	20788	8884	24993	10304	19702	6520	10261
0:14:35	30.0	9726	20811	8911	24890	10248	19850	6470	10272
0:14:40	30.0	9620	20832	8931	24817	10227	19670	6481	10309
0:14:45	30.0	9630	20900	8933	24835	10310	19857	6496	10370
0:14:50	30.0	9691	20762	8920	24800	10261	19705	6478	10297
0:14:55	30.0	9582	20899	8889	24790	10262	19770	6497	10284
0:15:00	30.0	9601	20857	8947	24908	10254	19722	6456	10391
0:15:05	30.0	9594	20664	8926	24881	10289	19732	6524	10310
0:15:10	30.0	9584	20913	8992	24993	10252	19725	6435	10256
0:15:15	30.0	9631	20697	8912	24937	10307	19651	6509	10340
0:15:20	30.0	9674	20803	8931	24807	10287	19681	6455	10284
0:15:25	30.0	9599	20855	8936	24789	10265	19679	6469	10267
0:15:30	30.0	9636	20789	8936	24930	10241	19748	6489	10285
0:15:35	30.0	9670	20792	8911	24857	10277	19831	6478	10349
0:15:40	30.0	9547	20788	8997	24729	10287	19736	6444	10290
0:15:45	30.0	9636	20765	8862	24744	10343	19757	6450	10298
0:15:50	30.0	9615	20771	8957	25000	10275	19759	6501	10336
0:15:55	30.0	9647	20910	8919	24954	10184	19656	6473	10292
0:16:00	30.0	9614	20800	8895	24708	10271	19760	6469	10242
0:16:05	30.0	9592	20750	8908	24917	10316	19720	6427	10225
0:16:10	30.0	9667	20834	8949	24928	10310	19646	6521	10264
0:16:15	30.0	9640	20762	8967	24905	10325	19752	6512	10273
0:16:20	30.0	9621	20600	8937	24896	10316	19876	6460	10368
0:16:25	30.0	9627	20840	8958	25007	10226	19719	6493	10344
0:16:30	30.0	9652	20751	8942	24985	10260	19750	6411	10256
0:16:35	30.0	9632	20827	8957	24972	10284	19717	6454	10353
0:16:40	30.0	9665	20810	8932	24863	10229	19718	6454	10262
0:16:45	30.0	9664	20825	8902	24919	10248	19701	6481	10297
0:16:50	30.0	9635	20740	9020	24896	10232	19676	6487	10368
0:16:55	30.0	9667	20678	8941	24929	10326	19805	6447	10303
0:17:00	30.0	9590	20849	8946	24992	10283	19971	6490	10310
0:17:05	30.0	9656	20849	8885	24926	10289	19675	6481	10285
0:17:10	30.0	9683	20704	8984	24803	10313	19719	6544	10272
0:17:15	30.0	9585	20929	8994	24837	10172	19541	6474	10313
0:17:20	30.0	9618	20785	8926	24788	10219	19757	6514	10225
0:17:25	30.0	9646	20765	8948	24998	10348	19752	6533	10292
0:17:30	30.0	9671	20740	9009	24675	10272	19795	6475	10248
0:17:35	30.0	9660	20824	8873	24749	10340	19689	6470	10292
0:17:40	30.0	9670	20917	8884	24844	10237	19753	6450	10252
0:17:45	30.0	9675	20757	8964	24840	10309	19717	6505	10325
0:17:50	30.0	9731	20873	8848	25030	10294	19666	6446	10277
0:17:55	30.0	9587	20835	8834	24775	10283	19808	6549	10389
0:18:00	30.0	9542	20868	8887	24950	10273	19754	6513	10333
0:18:05	30.0	9679	20911	8973	24906	10293	19592	6490	10296
0:18:10	30.0	9672	20916	8994	24870	10368	19763	6582	10372
0:18:15	30.0	9669	20923	8935	24648	10243	19693	6464	10286
0:18:20	30.0	9657	20790	8962	24821	10280	19758	6504	10330
0:18:25	30.0	9645	20774	8897	24808	10325	19779	6469	10340
0:18:30	30.0	9624	20853	8892	24889	10323	19670	6506	10283
0:18:35	30.0	9616	20840	8982	24738	10295	19632	6458	10363
0:18:40	30.0	9656	20796	8936	24782	10221	19660	6449	10297
0:18:45	30.0	9647	20848	8944	24814	10336	19595	6498	10257
0:18:50	30.0	9662	20841	8934	24994	10299	19775	6432	10256
0:18:55	30.0	9751	20743	8946	24918	10327	19730	6482	10301
0:19:00	30.0	9666	20844	8848	24871	10429	19655	6460	10304
0:19:05	30.0	9683	20683	8871	25063	10339	19696	6513	10286
0:19:10	30.0	9670	20767	8935	24857	10344	19701	6552	10343
0:19:15	30.0	9739	20607	8875	24735	10339	19747	6489	10313
0:19:20	30.0	9674	20886	8898	24811	10332	19535	6548	10269
0:19:25	30.0	9735	20897	8983	24730	10359	19702	6464	10295
0:19:30	30.0	9691	20887	8948	24906	10339	19696	6525	10287
0:19:35	30.0	9686	20712	8903	24727	10322	19836	6448	10234
0:19:40	30.0	9794	20690	8894	24745	10367	19724	6465	10354
0:19:45	30.0	9662	20837	8937	24796	10272	19608	6488	10325
0:19:50	30.0	9739	20788	8917	24842	10331	19604	6453	10346
0:19:55	30.0	9590	20767	8923	24783	10310	19621	6461	10269
0:20:00	30.0	9760	20787	8936	24737	10345	19633	6453	10281
0:20:05	30.0	9707	20854	8973	24636	10258	19702	6451	10281
0:20:10	30.0	9688	20655	8855	24848	10347	19605	6429	10289
0:20:15	30.0	9761	20705	8870	24778	10333	19678	6483	10310
0:20:20	30.0	9730	20678	8969	24760	10350	19617	6514	10262
0:20:25	30.0	9688	20769	8920	24860	10347	19677	6510	10298
0:20:30	30.0	9764	20732	8851	24691	10285	19604	6473	10329
0:20:35	30.0	9611	20602	8908	24748	10426	19609	6486	10276
0:20:40	30.0	9668	20793	8988	24668	10311	19803	6502	10247
0:20:45	30.0	9737	20674	8978	24604	10308	19741	6423	10282
0:20:50	30.0	9681	20763	8923	24786	10320	19704	6451	10200
0:20:55	30.0	9719	20749	8933	24830	10212	19642	6485	10219
0:21:00	30.0	9706	20669	8948	24724	10456	19527	6502	10266
0:21:05	30.0	9672	20732	8974	24821	10358	19719	6463	10313
0:21:10	30.0	9687	20603	8967	24905	10267	19694	6537	10264
0:21:15	30.0	9713	20644	8911	24743	10326	19621	6545	10247
0:21:20	30.0	9654	20719	8913	24799	10325	19666	6469	10297
0:21:25	30.0	9640	20649	8863	24869	10360	19751	6489	10349
0:21:30	30.0	9752	20661	8935	24877	10306	19706	6479	10322
0:21:35	30.0	9696	20891	8986	24806	10346	19593	6440	10309
0:21:40	30.0	9667	20757	8948	24618	10340	19605	6495	10300
0:21:45	30.0	9725	20608	8910	24797	10348	19818	6521	10295
0:21:50	30.0	9696	20700	8882	24960	10447	19442	6512	10291
0:21:55	30.0	9682	20729	8872	24845	10336	19667	6513	10305
0:22:00	30.0	9723	20741	8942	24881	10357	19480	6459	10275
0:22:05	30.0	9680	20666	8940	24684	10359	19725	6519	10230
0:22:10	30.0	9659	20807	8952	24718	10312	19729	6442	10260
0:22:15	30.0	9721	20754	8913	24935	10376	19650	6529	10291
0:22:20	30.0	9708	20753	8947	24704	10352	19735	6552	10272
0:22:25	30.0	9803	20540	8968	24951	10377	19646	6458	10242
0:22:30	30.0	9697	20841	8915	24693	10334	19555	6500	10329
0:22:35	30.0	9684	20705	8950	24846	10430	19578	6482	10272
0:22:40	30.0	9795	20757	8935	24697	10344	19611	6549	10278
0:22:45	30.0	9700	20661	8958	24651	10311	19579	6453	10285
0:22:50	30.0	9708	20734	8900	24856	10374	19730	6485	10231
0:22:55	30.0	9678	20790	8941	24738	10317	19619	6508	10346
0:23:00	30.0	9739	20676	8967	24767	10371	19666	6499	10269
0:23:05	30.0	9831	20688	8963	24886	10326	19621	6459	10299
0:23:10	30.0	9713	20882	8979	24822	10349	19821	6509	10206
0:23:15	30.0	9701	20615	9024	24858	10349	19695	6509	10326
0:23:20	30.0	9657	20738	8982	24868	10404	19592	6502	10292
0:23:25	30.0	9796	20573	8881	24910	10408	19584	6454	10209
0:23:30	30.0	9765	20762	8913	24962	10358	19682	6546	10237
0:23:35	30.0	9697	20792	8964	24659	10372	19615	6468	10298
0:23:40	30.0	9740	20752	9025	24680	10408	19646	6509	10240
0:23:45	30.0	9769	20718	8959	24834	10378	19696	6475	10204
0:23:50	30.0	9711	20735	8918	24573	10384	19581	6490	10400
0:23:55	30.0	9773	20724	8863	24658	10414	19633	6502	10319
0:24:00	30.0	9730	20671	8963	24804	10368	19689	6481	10342
0:24:05	30.0	9777	20765	8979	24872	10430	19589	6512	10248
0:24:10	30.0	9751	20637	8978	24775	10341	19749	6497	10317
0:24:15	30.0	9728	20621	8959	24878	10407	19567	6486	10320
0:24:20	30.0	9705	20610	8959	24735	10365	19630	6472	10271
0:24:25	30.0	9807	20509	8938	24750	10331	19790	6476	10206
0:24:30	30.0	9775	20540	8955	24614	10389	19648	6478	10245
0:24:35	30.0	9647	20767	8892	24752	10338	19704	6494	10239
0:24:40	30.0	9680	20711	9005	24624	10405	19571	6520	10262
0:24:45	30.0	9739	20759	8995	24878	10350	19590	6495	10278
0:24:50	30.0	9814	20659	8950	24852	10375	19643	6507	10297
0:24:55	30.0	9848	20617	8958	24576	10412	19583	6477	10288
0:25:00	30.0	9731	20723	8919	24816	10445	19602	6475	10325
0:25:05	30.0	9751	20688	8911	24673	10452	19659	6511	10311
0:25:10	30.0	9708	20721	8975	24806	10435	19552	6474	10247
0:25:15	30.0	9700	20614	8907	24660	10286	19574	6543	10280
0:25:20	30.0	9718	20674	8946	24838	10387	19519	6549	10234
0:25:25	30.0	9735	20680	8966	24771	10341	19533	6480	10342
0:25:30	30.0	9694	20562	8980	24790	10481	19534	6488	10269
0:25:35	30.0	9766	20734	8914	24700	10349	19606	6486	10295
0:25:40	30.0	9730	20617	8957	24916	10387	19593	6499	10226
0:25:45	30.0	9740	20503	8934	24712	10344	19741	6476	10252
0:25:50	30.0	9746	20524	9003	24628	10413	19682	6476	10248
0:25:55	30.0	9699	20742	8954	24641	10441	19472	6453	10239
0:26:00	30.0	9748	20675	8940	24657	10320	19486	6508	10234
0:26:05	30.0	9756	20559	8879	24756	10363	19588	6491	10317
0:26:10	30.0	9732	20673	8911	24821	10456	19559	6468	10185
0:26:15	30.0	9784	20676	8971	24793	10442	19746	6500	10210
0:26:20	30.0	9686	20526	8963	24826	10369	19550	6458	10248
0:26:25	30.0	9756	20714	9026	24765	10469	19595	6518	10293
0:26:30	30.0	9738	20756	8909	24675	10394	19570	6507	10257
0:26:35	30.0	9726	20700	8916	24613	10438	19632	6424	10287
0:26:40	30.0	9777	20576	8958	24743	10474	19539	6531	10322
0:26:45	30.0	9757	20688	8930	24643	10449	19592	6473	10333
0:26:50	30.0	9789	20524	8952	24847	10388	19644	6501	10267
0:26:55	30.0	9801	20772	8968	24805	10398	19530	6469	10230
0:27:00	30.0	9826	20789	8908	24671	10448	19667	6502	10365
0:27:05	30.0	9782	20881	8919	24797	10476	19529	6508	10192
0:27:10	30.0	9786	20618	8891	24945	10435	19529	6511	10236
0:27:15	30.0	9720	20719	8980	24599	10451	19733	6549	10271
0:27:20	30.0	9846	20735	8971	24706	10345	19475	6508	10256
0:27:25	30.0	9796	20753	8968	24884	10477	19610	6456	10304
0:27:30	30.0	9702	20585	8969	24741	10409	19592	6511	10328
0:27:35	30.0	9751	20740	8925	24643	10437	19623	6508	10346
0:27:40	30.0	9758	20610	8949	24727	10427	19575	6532	10220
0:27:45	30.0	9721	20570	8983	24628	10525	19592	6467	10217
0:27:50	30.0	9725	20422	8933	24784	10380	19677	6501	10289
0:27:55	30.0	9755	20663	8963	24639	10448	19732	6491	10292
0:28:00	30.0	9724	20795	8952	24610	10435	19560	6490	10309
0:28:05	30.0	9774	20588	8923	24681	10454	19579	6473	10263
0:28:10	30.0	9835	20766	8903	24641	10482	19654	6521	10281
0:28:15	30.0	9792	20654	8965	24618	10459	19563	6432	10288
0:28:20	30.0	9698	20730	8950	24796	10422	19555	6490	10214
0:28:25	30.0	9779	20767	9024	24646	10430	19540	6512	10249
0:28:30	30.0	9722	20529	9035	24612	10396	19774	6514	10280
0:28:35	30.0	9787	20743	8956	24579	10506	19545	6493	10227
0:28:40	30.0	9744	20558	8971	24780	10436	19525	6463	10248
0:28:45	30.0	9801	20639	8965	24812	10438	19555	6497	10221
0:28:50	30.0	9838	20666	8921	24573	10449	19533	6494	10267
0:28:55	30.0	9835	20597	8977	24721	10484	19730	6505	10199
0:29:00	30.0	9773	20656	8925	24905	10458	19498	6499	10314
0:29:05	30.0	9757	20591	8911	24720	10426	19573	6480	10239
0:29:10	30.0	9846	20654	8956	24715	10460	19673	6446	10339
0:29:15	30.0	9852	20550	8942	24743	10437	19536	6493	10195
0:29:20	30.0	9809	20653	8929	24620	10439	19618	6549	10266
0:29:25	30.0	9733	20558	8999	24686	10472	19459	6483	10214
0:29:30	30.0	9764	20594	8910	24762	10414	19593	6521	10222
0:29:35	30.0	9756	20663	8980	24600	10466	19582	6488	10224
0:29:40	30.0	9773	20583	8897	24660	10470	19665	6498	10297
0:29:45	30.0	9805	20710	8939	24817	10439	19537	6512	10249
0:29:50	30.0	9805	20685	8953	24638	10610	19681	6446	10280
0:29:55	30.0	9867	20574	8986	24762	10520	19624	6496	10248
0:30:00	30.0	9838	20624	8891	24680	10475	19475	6473	10313
0:30:05	30.0	9837	20578	8999	24688	10481	19637	6492	10241
0:30:10	30.0	9765	20593	8975	24549	10471	19641	6497	10320
0:30:15	30.0	9843	20662	9016	24614	10497	19640	6509	10286
0:30:20	30.0	9820	20568	8991	24922	10449	19562	6536	10229
0:30:25	30.0	9808	20579	9050	24730	10509	19636	6491	10175
0:30:30	30.0	9801	20744	8998	24646	10504	19504	6480	10242
0:30:35	30.0	9768	20511	8913	24697	10480	19459	6443	10232
0:30:40	30.0	9812	20664	8924	24619	10519	19580	6507	10239
0:30:45	30.0	9753	20531	8898	24654	10440	19543	6512	10185
0:30:50	30.0	9769	20740	8994	24522	10509	19472	6483	10169
0:30:55	30.0	9784	20547	9008	24541	10500	19436	6530	10265
0:31:00	30.0	9813	20704	8959	24582	10405	19727	6536	10221
0:31:05	30.0	9858	20828	8937	24601	10454	19557	6468	10194
0:31:10	30.0	9857	20647	8967	24682	10541	19621	6467	10164
0:31:15	30.0	9753	20753	8921	24737	10505	19505	6482	10286
0:31:20	30.0	9785	20685	8998	24733	10427	19584	6480	10233
