

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190314_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	3/14/2019
Time	3:32:26 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	A2..A9
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8				Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A2	A3	A4	A5	A6	A7	A8	A9
0:45:30	30.0	6772	16063	7218	23950	8807	25125	7473	23490
0:45:35	30.0	6815	16153	7200	23840	8796	25262	7492	23543
0:45:40	30.0	6799	16069	7200	23710	8809	25274	7578	23403
0:45:45	30.0	6782	16007	7231	23831	8865	25309	7477	23474
0:45:50	30.0	6827	16033	7175	23952	8818	25240	7462	23411
0:45:55	30.0	6827	16053	7207	23803	8843	25326	7508	23531
0:46:00	30.0	6820	16077	7255	23973	8794	25299	7575	23466
0:46:05	30.0	6775	16011	7201	24000	8851	25304	7488	23545
0:46:10	30.0	6774	16059	7216	23868	8852	25291	7561	23486
0:46:15	30.0	6788	16024	7303	23899	8796	25339	7552	23266
0:46:20	30.0	6777	16180	7187	23751	8895	25561	7567	23462
0:46:25	30.0	6864	16037	7260	23777	8944	25315	7575	23382
0:46:30	30.0	6800	15966	7267	23986	8794	25240	7516	23531
0:46:35	30.0	6812	15999	7236	23845	8855	25410	7558	23336
0:46:40	30.0	6766	16052	7255	23914	8859	25169	7619	23502
0:46:45	30.0	6799	16200	7209	23864	8913	25471	7520	23593
0:46:50	30.0	6778	16202	7226	23910	8803	25333	7570	23514
0:46:55	30.0	6826	16111	7206	24016	8864	25330	7541	23541
0:47:00	30.0	6861	16025	7228	23819	8879	25397	7521	23593
0:47:05	30.0	6783	16144	7318	23920	8975	25383	7599	23496
0:47:10	30.0	6803	16112	7293	24007	8857	25338	7570	23318
0:47:15	30.0	6870	16117	7244	23855	8899	25366	7626	23590
0:47:20	30.0	6791	16130	7263	23833	8890	25221	7570	23407
0:47:25	30.0	6812	15985	7267	23813	8904	25225	7599	23558
0:47:30	30.0	6831	16037	7270	23803	8871	25184	7574	23332
0:47:35	30.0	6813	15947	7303	24021	8839	25147	7594	23490
0:47:40	30.0	6784	15950	7232	23713	8923	25484	7578	23579
0:47:45	30.0	6829	16147	7225	23703	8964	25424	7612	23403
0:47:50	30.0	6865	16174	7260	23863	8959	25253	7506	23426
0:47:55	30.0	6789	16022	7272	23866	8959	25535	7603	23434
0:48:00	30.0	6843	16068	7253	23716	8958	25197	7541	23345
0:48:05	30.0	6845	16079	7279	23825	8940	25227	7602	23617
0:48:10	30.0	6838	16039	7281	23633	8872	25457	7629	23641
0:48:15	30.0	6838	16076	7279	23759	8899	25079	7563	23345
0:48:20	30.0	6823	15956	7271	23758	8933	25178	7630	23283
0:48:25	30.0	6732	16092	7290	24131	8905	25349	7591	23530
0:48:30	30.0	6908	16080	7361	23864	8895	25263	7575	23405
0:48:35	30.0	6841	16048	7294	23884	8990	25359	7578	23411
0:48:40	30.0	6866	16149	7299	23758	8975	25249	7568	23547
0:48:45	30.0	6827	16151	7208	23858	9001	25426	7598	23445
0:48:50	30.0	6779	16111	7295	23845	9014	25149	7622	23602
0:48:55	30.0	6872	15948	7319	23810	8904	25237	7622	23387
0:49:00	30.0	6883	15949	7288	23951	8992	25455	7575	23443
0:49:05	30.0	6860	16081	7284	24020	9018	25068	7668	23548
0:49:10	30.0	6817	15958	7362	23856	9011	25286	7624	23459
0:49:15	30.0	6824	16103	7296	23817	9003	25421	7617	23347
0:49:20	30.0	6830	15961	7282	23700	8982	25316	7565	23495
0:49:25	30.0	6828	16163	7292	23892	8973	25287	7619	23455
0:49:30	30.0	6866	15998	7339	23857	9011	25437	7610	23287
0:49:35	30.0	6814	15969	7318	23654	9017	25337	7719	23532
0:49:40	30.0	6731	16021	7344	23805	8894	25092	7633	23323
0:49:45	30.0	6807	16002	7360	23822	9013	25332	7604	23493
0:49:50	30.0	6854	15811	7311	23893	8971	25446	7642	23465
0:49:55	30.0	6831	16086	7326	23612	9040	25159	7612	23281
0:50:00	30.0	6807	15956	7334	24009	8940	25380	7671	23358
0:50:05	30.0	6922	15854	7315	23685	9015	25288	7602	23365
0:50:10	30.0	6856	15962	7347	23872	9033	25325	7649	23313
0:50:15	30.0	6833	15886	7323	23733	9005	25194	7656	23558
0:50:20	30.0	6835	16113	7350	23870	9063	25336	7627	23294
0:50:25	30.0	6874	16221	7338	23712	8988	25221	7604	23294
0:50:30	30.0	6802	15945	7309	24157	9045	25016	7593	23523
0:50:35	30.0	6857	15953	7344	23937	8942	25405	7723	23260
0:50:40	30.0	6826	16092	7317	23922	9062	25405	7665	23483
0:50:45	30.0	6856	16038	7346	23906	9122	25204	7656	23669
0:50:50	30.0	6855	15950	7378	23658	9018	25262	7633	23399
0:50:55	30.0	6830	15906	7267	23938	9065	25253	7656	23434
0:51:00	30.0	6843	16000	7368	23723	9061	25421	7676	23329
0:51:05	30.0	6833	15863	7335	23658	9063	25451	7697	23207
0:51:10	30.0	6837	16000	7349	23887	9155	25145	7707	23339
0:51:15	30.0	6880	16156	7390	23858	9128	25455	7699	23347
0:51:20	30.0	6857	15827	7356	23873	9138	25410	7665	23579
0:51:25	30.0	6870	15838	7392	23773	9041	25279	7660	23261
0:51:30	30.0	6866	15992	7308	23747	9095	25147	7727	23364
0:51:35	30.0	6846	15965	7367	23859	9115	25376	7702	23301
0:51:40	30.0	6858	15919	7382	23880	9080	25244	7691	23258
0:51:45	30.0	6880	15988	7346	23759	9008	25129	7667	23535
0:51:50	30.0	6848	15984	7361	23765	9056	25413	7659	23483
0:51:55	30.0	6875	15990	7402	23837	9130	25295	7672	23571
0:52:00	30.0	6955	16012	7325	23858	9038	25200	7668	23323
0:52:05	30.0	6920	15932	7408	23901	9107	25253	7678	23419
0:52:10	30.0	6876	15992	7342	23702	9053	25155	7700	23402
0:52:15	30.0	6854	15969	7334	23812	9103	25191	7678	23149
0:52:20	30.0	6888	15998	7380	23822	9098	25229	7671	23354
0:52:25	30.0	6848	16040	7363	23927	9086	25423	7645	23250
0:52:30	30.0	6840	15865	7377	23793	9119	25309	7660	23260
0:52:35	30.0	6830	15827	7348	23719	9166	25134	7789	23560
0:52:40	30.0	6869	16050	7355	23803	9122	25105	7685	23318
0:52:45	30.0	6880	15960	7421	23722	9077	25355	7691	23210
0:52:50	30.0	6884	16007	7344	23882	9167	25282	7689	23493
0:52:55	30.0	6914	15913	7367	23699	9187	25206	7641	23485
0:53:00	30.0	6888	16161	7387	23670	9151	25370	7692	23421
0:53:05	30.0	6900	15949	7446	23786	9082	25246	7716	23430
0:53:10	30.0	6880	15948	7372	23656	9187	25382	7743	23450
0:53:15	30.0	6910	16029	7429	23649	9155	25192	7685	23394
0:53:20	30.0	6849	16015	7428	23781	9102	25187	7688	23456
0:53:25	30.0	6819	16055	7461	23843	9158	25343	7730	23144
0:53:30	30.0	6873	16068	7377	23758	9064	25232	7649	23413
0:53:35	30.0	6854	16003	7358	23743	9257	25254	7726	23245
0:53:40	30.0	6863	15945	7425	23501	9187	25475	7686	23404
0:53:45	30.0	6954	15963	7404	23616	9144	25390	7704	23448
0:53:50	30.0	6911	16033	7410	23584	9245	25314	7745	23328
0:53:55	30.0	6883	16072	7357	23807	9216	25453	7743	23223
0:54:00	30.0	6893	16094	7415	23821	9225	25329	7760	23331
0:54:05	30.0	6859	16007	7404	23683	9209	25216	7709	23503
0:54:10	30.0	6829	16004	7365	23647	9207	25218	7818	23389
0:54:15	30.0	6981	16115	7423	23643	9171	25503	7705	23368
0:54:20	30.0	6917	15861	7396	23715	9142	25491	7738	23481
0:54:25	30.0	6937	15908	7438	23958	9226	25336	7748	23364
0:54:30	30.0	6922	15893	7438	23880	9212	25396	7723	23327
0:54:35	30.0	6890	15887	7447	23680	9193	25038	7744	23369
0:54:40	30.0	6896	15998	7437	23784	9284	25314	7731	23410
0:54:45	30.0	6849	15975	7413	23833	9199	25507	7767	23171
0:54:50	30.0	6943	15926	7432	23711	9285	25323	7728	23349
0:54:55	30.0	6941	15971	7384	23738	9167	25371	7748	23272
0:55:00	30.0	6912	15942	7469	23613	9203	25274	7744	23499
0:55:05	30.0	6878	15901	7406	23675	9225	25313	7738	23198
0:55:10	30.0	6927	15889	7451	23717	9243	25287	7782	23244
0:55:15	30.0	6848	15912	7426	23798	9207	25455	7706	23358
0:55:20	30.0	6893	15925	7411	23738	9283	25361	7768	23205
0:55:25	30.0	6877	16059	7381	23688	9250	25342	7805	23262
0:55:30	30.0	6884	15846	7428	23686	9285	25162	7768	23211
0:55:35	30.0	6893	16006	7489	23869	9248	25251	7799	23473
0:55:40	30.0	6834	15878	7450	23776	9248	25380	7830	23297
0:55:45	30.0	6908	15834	7393	23916	9269	25359	7826	23306
0:55:50	30.0	6987	16022	7432	23938	9278	25256	7787	23383
0:55:55	30.0	6886	15882	7425	23496	9258	25349	7748	23517
0:56:00	30.0	6879	15890	7482	23642	9209	25594	7755	23332
0:56:05	30.0	6899	16013	7455	23781	9339	25262	7812	23415
0:56:10	30.0	6851	16094	7468	23810	9355	25277	7755	23615
0:56:15	30.0	6921	15976	7432	23677	9304	25360	7796	23432
0:56:20	30.0	6913	15987	7507	23707	9236	25508	7785	23263
0:56:25	30.0	6880	16042	7527	23803	9247	25195	7843	23362
0:56:30	30.0	6950	15906	7475	23641	9313	25574	7854	23432
0:56:35	30.0	6922	16063	7402	23683	9288	25500	7830	23193
0:56:40	30.0	6973	16024	7425	23829	9388	25341	7791	23363
0:56:45	30.0	6933	16021	7411	23848	9374	25485	7801	23290
0:56:50	30.0	6989	15948	7518	23667	9316	25209	7784	23367
0:56:55	30.0	6956	15927	7416	23795	9383	25265	7836	23237
0:57:00	30.0	6938	15901	7478	23842	9406	25397	7898	23186
0:57:05	30.0	6941	15884	7473	23886	9411	25414	7849	23366
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								
0:00:00	0.0								

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A		2112000.000	-3948000.000	2388000.000	-5784000.000	2316000.000	-5904000.000	-2076000.000	5244000.000				Max V [425,457]
		1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000				R-Squared [425,457]
		0:48:28	0:51:18	0:31:58	0:22:03	0:53:33	0:34:58	0:44:13	0:14:48				t at Max V [425,457]
		0:48:10	0:53:44	0:31:39	0:25:07	0:52:32	0:38:00	0:44:46	0:11:33				Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

