

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190222_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/22/2019
Time	2:48:26 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	G2..G10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G		SPL1	SPL2	SPL3	SPL7	SPL4	SPL5	SPL6	SPL8	SPL10			Well ID
H													Well ID

425,457

Time	T° 425,457	G2	G3	G4	G5	G6	G7	G8	G9	G10
0:08:20	30.0	6524	15224	16631	6376	14723	15968	6292	14927	14756
0:08:25	30.0	6547	15183	16567	6405	14705	16001	6301	14890	14872
0:08:30	30.0	6485	15371	16820	6414	14795	16095	6333	15064	14957
0:08:35	30.0	6562	15391	16781	6423	14997	16307	6282	15162	14837
0:08:40	30.0	6511	15525	16937	6429	14894	16228	6300	15097	14956
0:08:45	30.0	6489	15472	17038	6359	15052	16330	6334	15310	15205
0:08:50	30.0	6487	15455	17017	6414	15211	16415	6336	15291	15266
0:08:55	30.0	6576	15783	17236	6365	15145	16412	6327	15336	15388
0:09:00	30.0	6557	15940	17228	6424	15429	16635	6315	15443	15271
0:09:05	30.0	6574	15856	17393	6439	15331	16697	6352	15473	15483
0:09:10	30.0	6569	16092	17505	6460	15290	16628	6331	15461	15577
0:09:15	30.0	6553	15978	17725	6457	15488	16857	6354	15694	15466
0:09:20	30.0	6533	16228	17644	6451	15606	16905	6344	15688	15606
0:09:25	30.0	6594	16282	17654	6396	15697	16901	6349	15740	15664
0:09:30	30.0	6501	16179	17807	6429	15696	16874	6289	15776	15597
0:09:35	30.0	6590	16379	17946	6441	15815	17072	6347	15781	15876
0:09:40	30.0	6547	16441	18119	6423	15843	17276	6317	16029	15810
0:09:45	30.0	6599	16568	18072	6385	16026	17299	6381	16015	15886
0:09:50	30.0	6615	16681	18044	6427	16112	17489	6346	16057	16130
0:09:55	30.0	6544	16666	18230	6447	16121	17427	6364	16140	15969
0:10:00	30.0	6587	16830	18176	6456	16108	17368	6296	16155	16181
0:10:05	30.0	6562	16951	18466	6405	16221	17558	6402	16107	16130
0:10:10	30.0	6568	17006	18506	6485	16236	17685	6388	16306	16158
0:10:15	30.0	6572	17112	18553	6422	16285	17743	6346	16222	16352
0:10:20	30.0	6557	17155	18656	6428	16243	17798	6384	16360	16389
0:10:25	30.0	6606	17249	18709	6468	16528	17867	6309	16418	16348
0:10:30	30.0	6531	17202	18762	6463	16564	17946	6323	16406	16474
0:10:35	30.0	6578	17487	18830	6436	16583	18070	6368	16370	16409
0:10:40	30.0	6529	17315	18946	6425	16610	18021	6313	16644	16586
0:10:45	30.0	6566	17460	18846	6411	16761	18220	6301	16489	16515
0:10:50	30.0	6590	17672	18906	6441	16797	18152	6358	16739	16634
0:10:55	30.0	6532	17617	18961	6452	16980	18139	6336	16758	16667
0:11:00	30.0	6582	17706	19150	6439	16918	18265	6341	16756	16528
0:11:05	30.0	6564	17840	19091	6486	16936	18355	6307	16699	16626
0:11:10	30.0	6597	17922	19199	6493	16963	18412	6350	16836	16771
0:11:15	30.0	6555	17984	19368	6446	17101	18300	6346	16766	16713
0:11:20	30.0	6640	17898	19334	6462	17287	18528	6386	16695	16810
0:11:25	30.0	6587	18041	19336	6435	17289	18597	6383	16921	16831
0:11:30	30.0	6578	17931	19531	6483	17130	18501	6348	16799	16884
0:11:35	30.0	6574	18197	19393	6454	17362	18597	6344	16796	16907
0:11:40	30.0	6536	18180	19469	6468	17380	18641	6363	16999	16808
0:11:45	30.0	6550	18285	19572	6428	17477	18570	6369	16944	16905
0:11:50	30.0	6610	18273	19604	6456	17604	18801	6364	17011	16976
0:11:55	30.0	6567	18329	19711	6442	17609	18753	6409	16926	16719
0:12:00	30.0	6553	18482	19724	6469	17575	18914	6343	16823	16821
0:12:05	30.0	6599	18507	19556	6487	17705	18856	6363	16998	17044
0:12:10	30.0	6646	18504	19713	6423	17923	18883	6369	17227	16893
0:12:15	30.0	6580	18588	19715	6475	17802	18877	6319	17060	16933
0:12:20	30.0	6654	18691	19810	6411	17941	19083	6350	16959	16924
0:12:25	30.0	6523	18608	19770	6454	17873	19069	6416	17107	17038
0:12:30	30.0	6680	18748	19725	6525	18083	19028	6407	17029	16936
0:12:35	30.0	6567	18731	19951	6490	17828	19147	6349	17072	16887
0:12:40	30.0	6648	18863	19841	6473	18226	19112	6390	17068	17023
0:12:45	30.0	6653	18887	19888	6455	18198	19154	6340	17021	16939
0:12:50	30.0	6628	18891	19592	6484	18185	19371	6399	16973	16969
0:12:55	30.0	6560	18867	19839	6437	18111	19078	6340	17192	16851
0:13:00	30.0	6601	19071	20054	6475	18189	19299	6405	17058	16919
0:13:05	30.0	6595	19055	19810	6479	18270	19168	6388	17168	16907
0:13:10	30.1	6613	18988	20044	6466	18395	19261	6326	17036	17062
0:13:15	30.0	6612	19081	19963	6474	18312	19323	6404	17047	17066
0:13:20	30.0	6607	19247	19860	6465	18435	19540	6365	17154	16999
0:13:25	30.0	6621	19097	20043	6461	18469	19545	6365	17074	16848
0:13:30	30.0	6624	19219	19875	6439	18599	19441	6380	17030	16894
0:13:35	30.0	6598	19070	19905	6482	18664	19258	6389	17024	16843
0:13:40	30.0	6595	19392	19849	6413	18588	19611	6375	17069	16948
0:13:45	30.0	6624	19379	19989	6524	18671	19580	6357	17033	16944
0:13:50	30.0	6659	19303	19964	6485	18750	19507	6402	17055	16933
0:13:55	30.0	6575	19292	19790	6536	18632	19475	6327	16968	16985
0:14:00	30.0	6573	19284	19835	6497	18761	19562	6348	17132	16995
0:14:05	30.0	6659	19445	20004	6506	18855	19573	6425	16910	16839
0:14:10	30.0	6574	19466	20032	6448	18784	19582	6363	17113	17014
0:14:15	30.0	6612	19305	19940	6467	18967	19429	6396	17016	17131
0:14:20	30.0	6617	19512	19959	6499	18723	19626	6456	16969	16868
0:14:25	30.0	6652	19481	19979	6559	18776	19520	6393	17068	16954
0:14:30	30.0	6672	19366	19869	6447	18998	19590	6449	16982	17199
0:14:35	30.0	6564	19412	19720	6412	19054	19822	6375	17103	16922
0:14:40	30.0	6651	19479	19867	6427	18992	19575	6401	17002	17041
0:14:45	30.0	6619	19326	20153	6506	19191	19724	6475	17076	16926
0:14:50	30.0	6571	19393	19726	6436	19113	19712	6444	16954	16940
0:14:55	30.0	6622	19504	19853	6489	19302	19747	6467	17143	16688
0:15:00	30.0	6669	19521	19741	6483	19088	19545	6402	17099	16915
0:15:05	30.0	6672	19502	19978	6445	19044	19672	6378	16944	17053
0:15:10	30.0	6642	19450	19862	6484	19109	19792	6410	17084	16867
0:15:15	30.0	6684	19539	19986	6482	19171	19715	6408	17066	16763
0:15:20	30.0	6643	19561	19957	6531	19168	19930	6382	17215	16897
0:15:25	30.0	6625	19594	19930	6556	19186	19661	6426	17096	16880
0:15:30	30.0	6625	19524	20078	6559	19220	19664	6430	17047	16950
0:15:35	30.0	6688	19376	20091	6505	19435	19737	6442	17049	16887
0:15:40	30.0	6639	19401	19819	6536	19393	19730	6383	16938	17082
0:15:45	30.0	6756	19527	19891	6518	19526	19747	6422	17082	16898
0:15:50	30.0	6631	19652	20086	6520	19441	19762	6420	16982	16781
0:15:55	30.0	6653	19533	19907	6538	19377	19875	6343	17083	16981
0:16:00	30.0	6704	19546	19837	6490	19271	20039	6402	16901	16941
0:16:05	30.0	6637	19599	19899	6469	19356	19830	6373	16967	16894
0:16:10	30.0	6685	19604	19838	6515	19451	19974	6423	17054	17098
0:16:15	30.0	6603	19481	19947	6536	19363	19854	6421	17191	17140
0:16:20	30.0	6655	19586	19907	6464	19552	19784	6379	17068	17162
0:16:25	30.0	6701	19391	19960	6521	19632	19943	6375	17048	17185
0:16:30	30.0	6602	19302	19835	6525	19474	19667	6376	17094	17010
0:16:35	30.0	6651	19445	19964	6520	19553	19844	6406	17096	16967
0:16:40	30.0	6633	19466	19897	6479	19570	19916	6415	16881	17008
0:16:45	30.0	6639	19486	19881	6479	19522	19852	6455	16989	16909
0:16:50	30.0	6642	19449	19817	6480	19548	19906	6382	17042	16945
0:16:55	30.0	6732	19284	19961	6547	19594	19918	6460	17173	16985
0:17:00	30.0	6674	19512	19967	6486	19487	19904	6455	17118	17109
0:17:05	30.0	6678	19615	19899	6560	19529	19921	6439	16932	16919
0:17:10	30.0	6580	19500	19908	6552	19579	19839	6429	17177	16968
0:17:15	30.0	6646	19500	19863	6504	19699	19965	6456	16954	16915
0:17:20	30.0	6693	19334	19893	6509	19745	19884	6433	17223	17050
0:17:25	30.0	6652	19429	19964	6577	19541	19862	6479	16972	17036
0:17:30	30.0	6726	19372	19798	6492	19633	19922	6393	17062	16897
0:17:35	30.0	6708	19498	19837	6581	19734	19926	6357	17126	16990
0:17:40	30.0	6709	19534	19883	6574	19693	20187	6508	16918	17010
0:17:45	30.0	6723	19434	19841	6581	19693	19869	6400	17080	16867
0:17:50	30.0	6645	19519	19811	6560	19619	19742	6442	17222	16938
0:17:55	30.0	6738	19493	19803	6472	19517	19812	6404	17112	16847
0:18:00	30.0	6740	19467	19956	6488	19700	19817	6432	17123	16890
0:18:05	30.0	6691	19576	19925	6543	19655	19797	6410	17098	16902
0:18:10	30.0	6716	19523	19990	6536	19632	19988	6455	17068	16865
0:18:15	30.0	6710	19441	19954	6561	19750	20075	6429	17080	16911
0:18:20	30.0	6705	19355	19940	6572	19764	19830	6441	16994	17039
0:18:25	30.0	6689	19540	19948	6541	19686	20083	6455	17079	16925
0:18:30	30.0	6706	19481	19928	6604	19647	19946	6458	17015	17011
0:18:35	30.0	6703	19310	19895	6500	19733	19877	6403	16993	16954
0:18:40	30.0	6716	19495	19869	6547	19682	19950	6471	17013	16845
0:18:45	30.0	6659	19602	19958	6566	19693	19977	6530	16942	17040
0:18:50	30.0	6752	19560	20020	6572	19586	19777	6403	16943	17039
0:18:55	30.0	6715	19617	20080	6539	19708	19908	6430	17075	16888
0:19:00	30.0	6736	19563	19977	6548	19728	19947	6463	17077	16786
0:19:05	30.0	6685	19433	20011	6543	19860	19806	6452	17037	16903
0:19:10	30.0	6666	19585	19931	6568	19654	20037	6472	16999	16770
0:19:15	30.0	6786	19427	19855	6552	19836	19855	6423	17071	16846
0:19:20	30.0	6730	19617	19943	6499	19589	19877	6497	16998	16962
0:19:25	30.0	6774	19491	19834	6539	19703	19851	6433	17114	16846
0:19:30	30.0	6727	19554	20007	6529	19672	19942	6473	16924	16962
0:19:35	30.0	6673	19713	19890	6522	19934	20020	6432	16981	17093
0:19:40	30.0	6705	19490	19808	6582	19854	19886	6430	17037	16831
0:19:45	30.0	6752	19568	19832	6512	19700	19976	6467	17080	16993
0:19:50	30.0	6729	19473	19667	6558	19637	19782	6440	17012	16856
0:19:55	30.0	6775	19452	19981	6569	19657	19910	6432	17020	16937
0:20:00	30.0	6741	19599	19877	6516	19866	19873	6461	16983	16991
0:20:05	30.0	6684	19468	19772	6546	19825	19918	6503	17027	16963
0:20:10	30.0	6745	19551	19886	6502	19850	19901	6459	17025	16977
0:20:15	30.0	6749	19389	19814	6520	19752	19961	6448	16857	16945
0:20:20	30.0	6696	19482	20015	6571	19774	19990	6468	16985	16953
0:20:25	30.0	6750	19406	19761	6608	19679	19876	6455	17064	16966
0:20:30	30.0	6807	19441	19774	6546	19893	19823	6472	17009	17000
0:20:35	30.0	6741	19542	19807	6600	19825	19881	6477	16945	16736
0:20:40	30.0	6738	19489	19817	6609	19995	19959	6487	17102	16859
0:20:45	30.0	6717	19612	19978	6595	19795	19984	6525	16951	16833
0:20:50	30.0	6787	19373	19716	6599	19759	20000	6492	17079	17004
0:20:55	30.0	6823	19431	19740	6564	19764	19965	6480	17083	16978
0:21:00	30.0	6744	19589	19813	6598	19820	19778	6489	16943	16848
0:21:05	30.0	6790	19519	19866	6542	19771	19970	6459	16940	16870
0:21:10	30.0	6700	19465	19953	6640	19742	19930	6445	17046	16896
0:21:15	30.0	6746	19604	19770	6631	19952	19963	6442	16936	16980
0:21:20	30.0	6733	19556	19754	6589	19793	19837	6453	17026	16968
0:21:25	30.0	6759	19594	19839	6656	19804	19955	6538	16898	16822
0:21:30	30.0	6717	19520	19841	6595	19682	19801	6467	16917	16934
0:21:35	30.0	6797	19623	19852	6540	19741	19897	6482	17082	16944
0:21:40	30.0	6740	19465	19863	6609	19767	19801	6463	16914	16867
0:21:45	30.0	6798	19488	19913	6577	19740	19912	6495	16915	16986
0:21:50	30.0	6803	19460	19862	6543	19923	19838	6500	16966	16797
0:21:55	30.0	6748	19426	19904	6549	19720	19876	6508	17067	16861
0:22:00	30.0	6805	19603	19905	6583	19969	19970	6494	17035	16986
0:22:05	30.0	6782	19416	19907	6540	19924	19766	6501	16954	16819
0:22:10	30.0	6770	19343	20023	6609	19984	19893	6469	16846	17007
0:22:15	30.0	6759	19361	19732	6623	19759	19878	6460	16849	16861
0:22:20	30.0	6768	19498	19807	6605	19816	19894	6478	17128	16920
0:22:25	30.0	6779	19396	19846	6579	19839	19901	6451	17060	16848
0:22:30	30.0	6824	19395	19724	6547	19851	19747	6506	16964	16905
0:22:35	30.0	6771	19406	19766	6578	19800	19848	6508	17045	16760
0:22:40	30.0	6730	19678	19805	6590	19864	19939	6566	17070	16754
0:22:45	30.0	6801	19484	19770	6564	19944	19958	6479	16966	17013
0:22:50	30.0	6785	19334	19783	6576	19748	19962	6507	17030	17100
0:22:55	30.0	6845	19394	19753	6642	19805	20003	6527	16902	16908
0:23:00	30.0	6753	19428	19658	6572	19928	19964	6550	17026	16770
0:23:05	30.0	6796	19358	19956	6629	19761	20054	6519	17133	16917
0:23:10	30.0	6824	19605	19999	6587	19827	19840	6469	16907	16976
0:23:15	30.0	6849	19490	19833	6659	19904	19914	6573	16966	16847
0:23:20	30.0	6787	19338	19987	6554	19694	19735	6549	16946	17038
0:23:25	30.0	6835	19489	19822	6583	19745	19670	6530	16960	16984
0:23:30	30.0	6763	19260	19839	6578	19810	20027	6486	16979	16866
0:23:35	30.0	6889	19530	19573	6618	19715	19972	6525	16954	16835
0:23:40	30.0	6831	19544	19767	6604	19923	19822	6517	16953	16854
0:23:45	30.0	6796	19367	19767	6632	20007	19971	6577	16930	16829
0:23:50	30.0	6830	19489	19730	6571	19957	19941	6538	16898	16764
0:23:55	30.0	6854	19369	19705	6665	19691	19847	6500	16984	16971
0:24:00	30.0	6753	19644	19596	6605	19969	19990	6557	17062	16955
0:24:05	30.0	6827	19309	19796	6579	19769	19805	6522	16831	16906
0:24:10	30.0	6739	19445	19897	6621	19754	19896	6533	17002	17018
0:24:15	30.0	6802	19443	19717	6576	19808	19957	6539	16938	16912
0:24:20	30.0	6833	19569	19653	6611	19783	19973	6463	17110	16810
0:24:25	30.0	6836	19351	19784	6644	19999	19759	6535	17104	16957
0:24:30	30.0	6853	19455	19864	6605	19817	19940	6497	17099	16950
0:24:35	30.0	6829	19453	19828	6637	19697	19789	6571	17071	16889
0:24:40	30.0	6816	19385	19923	6671	19815	20068	6518	16927	16923
0:24:45	30.0	6832	19429	19762	6652	19961	19766	6539	16939	16870
0:24:50	30.0	6784	19412	19968	6626	19840	19974	6558	16926	16694
0:24:55	30.0	6834	19418	19797	6563	19915	19808	6553	16844	16789
0:25:00	30.0	6823	19382	19800	6594	19814	19908	6490	16754	16831
0:25:05	30.0	6883	19521	19897	6588	19831	19790	6552	16885	16928
0:25:10	30.0	6818	19508	19737	6664	19992	19850	6547	17145	16911
0:25:15	30.0	6835	19430	19856	6613	19690	19751	6535	17055	16897
0:25:20	30.0	6914	19478	19839	6653	19859	19771	6590	16873	16780
0:25:25	30.0	6844	19514	19634	6592	19882	19925	6583	17066	16937
0:25:30	30.0	6834	19376	19770	6680	19832	19715	6565	17050	16847
0:25:35	30.0	6792	19341	19787	6594	19837	19672	6488	16847	16885
0:25:40	30.0	6850	19371	19960	6606	19928	19838	6509	16978	16961
0:25:45	30.0	6833	19273	19661	6575	19698	19849	6516	16908	16834
0:25:50	30.0	6860	19302	19736	6606	19775	19779	6550	16931	16672
0:25:55	30.0	6906	19383	19762	6642	19796	19692	6552	16970	16852
0:26:00	30.0	6854	19397	19754	6535	19721	19795	6563	16969	16810
0:26:05	30.0	6884	19396	19681	6628	19718	19828	6540	16981	16786
0:26:10	30.0	6805	19339	19760	6669	19728	19806	6557	16935	16911
0:26:15	30.0	6878	19490	19758	6641	19801	19719	6552	17011	16790
0:26:20	30.0	6869	19523	19683	6633	19771	19806	6514	16787	16814
0:26:25	30.0	6883	19361	19924	6643	19802	19895	6554	16937	16873
0:26:30	30.0	6886	19367	19720	6668	19741	19927	6537	17034	16847
0:26:35	30.0	6856	19453	19792	6618	19865	19859	6518	16896	16810
0:26:40	30.0	6868	19358	19839	6662	19779	19739	6504	16881	16967
0:26:45	30.0	6837	19312	19764	6624	19928	19948	6549	16903	16925
0:26:50	30.0	6862	19361	19808	6637	19836	19839	6495	16788	16788
0:26:55	30.0	6842	19372	19760	6647	19937	19812	6541	16823	16912
0:27:00	30.0	6846	19351	19832	6621	19786	19939	6557	17015	16931
0:27:05	30.0	6856	19483	19851	6605	19584	19774	6598	16874	16888
0:27:10	30.0	6883	19329	19873	6683	19918	19864	6570	16971	16853
0:27:15	30.0	6871	19243	19662	6661	19786	19836	6543	16951	16921
0:27:20	30.0	6815	19302	19702	6635	19723	19921	6519	16924	16906
0:27:25	30.0	6853	19304	19778	6684	19756	19636	6529	16826	16756
0:27:30	30.0	6913	19314	19701	6691	19788	19939	6574	17083	16882
0:27:35	30.0	6875	19313	19607	6675	19924	19912	6585	16909	16867
0:27:40	30.0	6892	19333	19635	6660	19953	19789	6612	16940	16795
0:27:45	30.0	6883	19382	19836	6684	19835	19859	6569	17053	16860
0:27:50	30.0	6905	19529	19666	6652	19913	19667	6573	16953	16741
0:27:55	30.0	6875	19399	19601	6672	19740	19830	6527	16768	16922
0:28:00	30.0	6872	19279	19738	6670	19699	19841	6542	16879	16761
0:28:05	30.0	6937	19470	19815	6727	19717	20016	6652	16938	16989
0:28:10	30.0	6864	19377	19620	6674	19800	19872	6565	17014	16981
0:28:15	30.0	6871	19278	19741	6705	19562	19754	6564	17108	16787
0:28:20	30.0	6902	19337	19780	6638	19844	19957	6583	16894	16906
0:28:25	30.0	6849	19330	19869	6658	19623	20004	6626	16865	16852
0:28:30	30.0	6869	19362	19747	6676	19682	19710	6509	16830	16757
0:28:35	30.0	6918	19245	19686	6672	19680	19671	6624	16868	16807
0:28:40	30.0	6904	19255	19487	6676	19743	19736	6515	16907	16781
0:28:45	30.0	6972	19343	19710	6690	19758	19725	6629	16811	16780
