

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20200609_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/9/2020
Time	2:07:38 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	A2..A9
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	


Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8				Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID
425,457

Time	T° 425,457	A2	A3	A4	A5	A6	A7	A8	A9
0:27:15	30.0	7946	24071	7330	22434	8934	19745	10405	39640
0:27:20	30.0	7982	24099	7301	22388	8902	19749	10310	39587
0:27:25	30.0	7969	23972	7295	22688	8918	19697	10350	39966
0:27:30	30.0	7916	23987	7301	22386	8941	19795	10344	39795
0:27:35	30.0	7970	23957	7362	22436	8930	19817	10382	39892
0:27:40	30.0	7980	24114	7236	22417	8937	19914	10322	39473
0:27:45	30.0	8051	23978	7239	22487	8905	20023	10394	39677
0:27:50	30.0	7997	23996	7273	22478	8976	19780	10482	39889
0:27:55	30.0	8003	23839	7303	22458	8886	19913	10405	40176
0:28:00	30.0	7956	24037	7286	22702	8910	19863	10442	39581
0:28:05	30.0	7996	24086	7310	22599	8881	20104	10419	39917
0:28:10	30.0	7997	24028	7361	22528	8921	20019	10395	39492
0:28:15	30.0	7957	23951	7330	22603	8871	20054	10449	39955
0:28:20	30.0	8015	24227	7376	22346	8973	20100	10454	39663
0:28:25	30.0	7944	23963	7315	22571	8884	20149	10367	39896
0:28:30	30.0	8017	24012	7284	22547	8895	20221	10425	39734
0:28:35	30.0	8010	23914	7293	22620	8882	20207	10467	39800
0:28:40	30.0	8004	24134	7317	22443	8886	20130	10457	39969
0:28:45	30.0	8036	23792	7305	22523	8892	20163	10505	39745
0:28:50	30.0	8014	23947	7361	22464	8949	20250	10389	39817
0:28:55	30.0	8018	24197	7344	22555	8928	20508	10461	40019
0:29:00	30.0	8013	24233	7324	22545	8907	20338	10543	39572
0:29:05	30.0	8004	23945	7369	22570	8926	20340	10468	39743
0:29:10	30.0	7980	24125	7296	22437	8925	20426	10483	39987
0:29:15	30.0	8033	23920	7298	22665	8936	20391	10439	39430
0:29:20	30.0	8034	24012	7302	22638	8903	20424	10548	39811
0:29:25	30.0	8076	23956	7334	22569	8996	20351	10490	39873
0:29:30	30.0	7999	24017	7375	22604	8923	20571	10486	39952
0:29:35	30.0	8036	24028	7386	22526	8843	20604	10518	40087
0:29:40	30.0	8070	24145	7343	22574	8915	20526	10551	39505
0:29:45	30.0	8119	23848	7366	22611	8919	20583	10472	39745
0:29:50	30.0	8051	23984	7316	22680	8914	20550	10438	39981
0:29:55	30.0	8044	24147	7305	22459	8981	20779	10533	39686
0:30:00	30.0	8037	24064	7364	22566	8906	20704	10548	40002
0:30:05	30.0	8033	23791	7422	22510	8955	20595	10555	39805
0:30:10	30.0	8050	24022	7392	22512	8912	20560	10487	39968
0:30:15	30.0	8033	23857	7393	22616	8951	20748	10498	39870
0:30:20	30.0	8099	23883	7361	22591	8966	20606	10517	39585
0:30:25	30.0	8087	24108	7382	22618	8932	20700	10491	39679
0:30:30	30.0	8049	24031	7352	22475	8869	20935	10496	39707
0:30:35	30.0	8106	24060	7391	22691	8925	20797	10520	39857
0:30:40	30.0	8128	24063	7376	22654	8912	20917	10571	39886
0:30:45	30.0	8047	24070	7397	22479	8885	20885	10448	39858
0:30:50	30.0	8172	23989	7353	22475	8914	20994	10629	39519
0:30:55	30.0	8090	23922	7397	22540	8903	20780	10611	39802
0:31:00	30.0	8157	24193	7419	22604	8937	20846	10528	39969
0:31:05	30.0	8109	23971	7377	22643	9001	20940	10542	40015
0:31:10	30.0	8148	24153	7383	22609	8980	20976	10510	39992
0:31:15	30.0	8142	24032	7425	22648	8960	20905	10531	39692
0:31:20	30.0	8155	24133	7427	22631	8957	21059	10558	39810
0:31:25	30.0	8065	23966	7388	22703	8979	21020	10524	39701
0:31:30	30.0	8163	24147	7460	22469	8850	20901	10620	39709
0:31:35	30.0	8089	24214	7369	22459	8917	21169	10577	39544
0:31:40	30.0	8125	23997	7372	22476	8936	21123	10632	39540
0:31:45	30.0	8138	24045	7417	22686	8944	21203	10579	39792
0:31:50	30.0	8137	23925	7425	22430	8961	21135	10550	39862
0:31:55	30.0	8159	24017	7401	22511	8903	21321	10653	39523
0:32:00	30.0	8165	24093	7389	22545	8877	21212	10580	39450
0:32:05	30.0	8174	24004	7455	22485	8954	21279	10609	39637
0:32:10	30.0	8212	23969	7458	22482	8985	21241	10654	39786
0:32:15	30.0	8151	24062	7428	22754	8894	21328	10665	40143
0:32:20	30.0	8150	23872	7504	22509	8920	21375	10665	39646
0:32:25	30.0	8179	24029	7447	22421	8923	21445	10657	39678
0:32:30	30.0	8193	23991	7441	22725	8981	21387	10728	40062
0:32:35	30.0	8178	24149	7408	22563	8891	21379	10626	39537
0:32:40	30.0	8113	24040	7411	22679	8868	21364	10617	39778
0:32:45	30.0	8196	24023	7426	22638	8889	21545	10548	39563
0:32:50	30.0	8171	24058	7437	22573	8967	21457	10616	39733
0:32:55	30.0	8154	24038	7458	22610	8943	21662	10671	39549
0:33:00	30.0	8197	24130	7452	22488	8947	21508	10570	39789
0:33:05	30.0	8126	23928	7429	22544	8927	21626	10824	39744
0:33:10	30.0	8240	24035	7421	22840	8947	21706	10651	39948
0:33:15	30.0	8235	23965	7416	22732	8895	21564	10719	39547
0:33:20	30.0	8187	24219	7519	22520	8952	21701	10748	39908
0:33:25	30.0	8179	24263	7468	22412	8941	21671	10717	39785
0:33:30	30.0	8192	24127	7428	22621	8892	21740	10690	39911
0:33:35	30.0	8141	24017	7471	22576	8972	21670	10803	39761
0:33:40	30.0	8215	23848	7536	22616	8932	21803	10701	39878
0:33:45	30.0	8181	23920	7442	22394	8984	21737	10748	39826
0:33:50	30.0	8202	23843	7503	22771	8996	21800	10694	40011
0:33:55	30.0	8206	23986	7492	22347	8878	21719	10776	39966
0:34:00	30.0	8201	23918	7464	22526	8929	21800	10710	39694
0:34:05	30.0	8156	23933	7440	22662	8941	21944	10744	39864
0:34:10	30.0	8252	23975	7425	22645	8932	21749	10730	39775
0:34:15	30.0	8184	23862	7515	22597	8958	21639	10767	39778
0:34:20	30.0	8223	23915	7493	22615	8901	21838	10704	39754
0:34:25	30.0	8220	24017	7489	22546	8880	21865	10648	39886
0:34:30	30.0	8203	23880	7508	22590	9039	21831	10736	39755
0:34:35	30.0	8222	23888	7399	22447	8984	21889	10741	39665
0:34:40	30.0	8202	24093	7455	22693	8981	22033	10791	39809
0:34:45	30.0	8273	24101	7521	22605	8945	21969	10852	40072
0:34:50	30.0	8233	23871	7565	22760	8975	22073	10760	39598
0:34:55	30.0	8224	24229	7491	22493	8929	22052	10836	39702
0:35:00	30.0	8251	23863	7567	22617	8956	22125	10809	40085
0:35:05	30.0	8220	23958	7548	22508	8986	21897	10767	39707
0:35:10	30.0	8227	23906	7479	22470	8947	22125	10796	39991
0:35:15	30.0	8255	23954	7480	22687	9011	22047	10736	39774
0:35:20	30.0	8238	24056	7519	22594	8958	21983	10714	39702
0:35:25	30.0	8305	23951	7566	22651	8934	22177	10890	39572
0:35:30	30.0	8268	24044	7526	22663	9011	22036	10783	39864
0:35:35	30.0	8228	24147	7582	22569	8946	22306	10722	39961
0:35:40	30.0	8325	23901	7504	22685	9013	22289	10834	39799
0:35:45	30.0	8305	23946	7477	22490	8949	22255	10731	39841
0:35:50	30.0	8235	24086	7575	22577	8898	22176	10806	39559
0:35:55	30.0	8286	24147	7496	22738	8901	22115	10765	39874
0:36:00	30.0	8364	24177	7556	22696	9003	22289	10778	39843
0:36:05	30.0	8310	24034	7528	22701	8988	22380	10790	39624
0:36:10	30.0	8286	23873	7504	22622	8904	22368	10796	39605
0:36:15	30.0	8329	24063	7520	22656	8924	22360	10839	39743
0:36:20	30.0	8261	23915	7582	22475	8917	22388	10851	39777
0:36:25	30.0	8314	23946	7558	22728	8967	22724	10875	39904
0:36:30	30.0	8292	23905	7526	22405	8973	22396	10916	40022
0:36:35	30.0	8304	24039	7535	22598	8985	22361	10840	39955
0:36:40	30.0	8353	24006	7580	22536	9024	22384	10823	39421
0:36:45	30.0	8350	23830	7501	22524	8954	22488	10835	39915
0:36:50	30.0	8309	24069	7561	22489	8924	22464	10847	40133
0:36:55	30.0	8299	23958	7614	22512	8974	22570	10877	39985
0:37:00	30.0	8350	23867	7534	22761	8939	22426	10801	40086
0:37:05	30.0	8353	24035	7563	22650	8925	22333	10913	39925
0:37:10	30.0	8343	23908	7486	22520	8981	22321	10799	39998
0:37:15	30.0	8367	23939	7562	22544	8933	22577	10855	39457
0:37:20	30.0	8315	24131	7584	22604	8951	22523	10867	39768
0:37:25	30.0	8393	24007	7571	22651	8970	22573	10833	39677
0:37:30	30.0	8337	23784	7585	22695	8978	22481	10866	39786
0:37:35	30.0	8340	23957	7519	22579	8990	22759	10898	39721
0:37:40	30.0	8377	24080	7585	22466	8933	22665	10922	40032
0:37:45	30.0	8353	24024	7628	22401	8984	22662	10913	39744
0:37:50	30.0	8352	23973	7522	22605	8990	22687	11008	39559
0:37:55	30.0	8362	23935	7603	22763	8978	22681	10906	39725
0:38:00	30.0	8416	24047	7629	22606	9031	22733	10871	39942
0:38:05	30.0	8308	24070	7567	22595	9023	22672	10923	40086
0:38:10	30.0	8380	24057	7587	22530	9016	22631	10950	39556
0:38:15	30.0	8431	23897	7572	22532	8971	22691	10862	39799
0:38:20	30.0	8439	24091	7575	22439	8987	22560	10957	39847
0:38:25	30.0	8358	23949	7599	22531	8956	22755	10968	39712
0:38:30	30.0	8354	24108	7576	22528	9015	22859	10961	39818
0:38:35	30.0	8379	23942	7647	22700	8933	22625	10984	39811
0:38:40	30.0	8389	24088	7588	22542	9006	22829	10922	39901
0:38:45	30.0	8405	23993	7604	22671	8969	22814	10897	39771
0:38:50	30.0	8325	23857	7652	22515	9035	22649	10998	39785
0:38:55	30.0	8397	23903	7617	22605	9012	22700	10900	39706
0:39:00	30.0	8439	24239	7633	22662	8969	22728	11004	40028
0:39:05	30.0	8411	23908	7636	22622	8948	22816	10973	39887
0:39:10	30.0	8359	23798	7577	22676	9002	22824	10941	39950
0:39:15	30.0	8390	24090	7624	22703	9049	22964	10999	39708
0:39:20	30.0	8398	23888	7623	22653	9015	22936	10976	40158
0:39:25	30.0	8400	23760	7590	22681	8968	22810	10930	39984
0:39:30	30.0	8423	24040	7663	22564	9005	22978	10921	39880
0:39:35	30.0	8406	23946	7632	22557	9031	22778	10998	39783
0:39:40	30.0	8404	24053	7582	22682	8979	23009	10976	39714
0:39:45	30.0	8481	23974	7654	22570	9004	22810	11047	40239
0:39:50	30.0	8435	23836	7585	22412	9093	22810	11053	39757
0:39:55	30.0	8463	23969	7598	22580	8975	22880	11040	39645
0:40:00	30.0	8409	23877	7594	22620	9019	22941	11044	39778
0:40:05	30.0	8479	24091	7668	22561	8944	23010	11122	39912
0:40:10	30.0	8497	24019	7645	22567	8970	22984	11091	39655
0:40:15	30.0	8401	24044	7686	22523	9048	23215	11025	39835
0:40:20	30.0	8432	24031	7665	22413	9012	23059	10991	39786
0:40:25	30.0	8515	23775	7636	22598	9067	22956	10996	39994
0:40:30	30.0	8497	24086	7583	22394	9038	23055	10967	39640
0:40:35	30.0	8516	23971	7652	22485	9016	23029	11036	40031
0:40:40	30.0	8486	23934	7707	22638	9027	23227	11038	39768
0:40:45	30.0	8554	23797	7645	22634	8987	23000	11091	39765
0:40:50	30.0	8495	24066	7658	22490	9025	23068	11060	39838
0:40:55	30.0	8462	23896	7683	22452	9001	23075	11054	39875
0:41:00	30.0	8517	23961	7648	22634	9033	23124	11084	40097
0:41:05	30.0	8504	23928	7647	22459	9033	23124	11063	39930
0:41:10	30.0	8516	23860	7603	22514	8973	23240	11111	39754
0:41:15	30.0	8444	24026	7668	22492	8943	23152	11093	39618
0:41:20	30.0	8456	23974	7672	22527	8966	23339	11039	39908
0:41:25	30.0	8465	23994	7689	22482	8967	23182	11112	39656
0:41:30	30.0	8499	23849	7683	22657	8986	23139	11015	39785
0:41:35	30.0	8525	23988	7704	22506	9111	23250	11033	39749
0:41:40	30.0	8502	24019	7687	22481	8926	23174	11170	40044
0:41:45	30.0	8476	23950	7669	22677	8979	23266	11101	40006
0:41:50	30.0	8511	23797	7746	22468	9006	23058	11117	39802
0:41:55	30.0	8568	23886	7703	22383	9035	23201	11105	39908
0:42:00	30.0	8475	23815	7680	22460	8912	23150	11110	39791
0:42:05	30.0	8475	24080	7693	22474	9031	23218	11161	39795
0:42:10	30.0	8538	23900	7723	22524	8977	23470	11142	39808
0:42:15	30.0	8562	23810	7714	22487	9040	23312	11111	39969
0:42:20	30.0	8491	23999	7714	22576	8958	23325	11192	39605
0:42:25	30.0	8547	23969	7700	22508	9029	23326	11085	39678
0:42:30	30.0	8488	23944	7698	22358	9049	23242	11138	39883
0:42:35	30.0	8546	23869	7681	22688	9023	23302	11131	39994
0:42:40	30.0	8562	23849	7743	22569	9069	23377	11196	39765
0:42:45	30.0	8571	23834	7713	22547	9015	23314	11143	39678
0:42:50	30.0	8604	23982	7742	22496	9070	23311	11153	39889
0:42:55	30.0	8476	23974	7702	22446	8923	23378	11096	39611
0:43:00	30.0	8550	23983	7739	22415	8981	23305	11141	39654
0:43:05	30.0	8517	23943	7731	22546	9042	23378	11225	39854
0:43:10	30.0	8540	23817	7675	22557	9056	23283	11270	39961
0:43:15	30.0	8602	24094	7780	22686	9015	23430	11115	40114
0:43:20	30.0	8578	24007	7735	22590	9097	23266	11162	39773
0:43:25	30.0	8551	23956	7725	22361	9048	23355	11173	39679
0:43:30	30.0	8542	23786	7723	22846	9042	23396	11144	39968
0:43:35	30.0	8537	23949	7729	22580	9035	23481	11162	39492
0:43:40	30.0	8569	23914	7759	22557	9003	23444	11256	39634
0:43:45	30.0	8641	23918	7807	22605	8956	23412	11200	39943
0:43:50	30.0	8611	23744	7803	22528	9037	23302	11175	39846
0:43:55	30.0	8556	23879	7764	22583	9000	23358	11108	39947
0:44:00	30.0	8622	23874	7744	22572	8970	23413	11171	39871
0:44:05	30.0	8640	23954	7759	22478	9054	23427	11213	39978
0:44:10	30.0	8649	23813	7712	22549	9025	23533	11245	39927
0:44:15	30.0	8661	24038	7744	22471	8969	23520	11334	39917
0:44:20	30.0	8660	23797	7744	22403	9091	23316	11296	39924
0:44:25	30.0	8640	23756	7717	22447	9059	23420	11241	39883
0:44:30	30.0	8571	23768	7802	22642	9050	23418	11275	39667
0:44:35	30.0	8606	23968	7802	22546	9004	23327	11252	39842
0:44:40	30.0	8670	23842	7768	22434	8993	23507	11250	39793
0:44:45	30.0	8582	23783	7771	22335	9051	23435	11219	39820
0:44:50	30.0	8656	23949	7807	22635	9039	23457	11282	39739
0:44:55	30.0	8620	23798	7754	22589	9041	23680	11310	40026
0:45:00	30.0	8600	23986	7789	22477	9046	23516	11173	39933
0:45:05	30.0	8691	23915	7722	22602	9100	23543	11232	39980
0:45:10	30.0	8581	23885	7806	22538	9031	23464	11308	39804
0:45:15	30.0	8735	23841	7787	22572	9032	23481	11304	39743
0:45:20	30.0	8663	23998	7842	22485	9058	23584	11298	40163
0:45:25	30.0	8644	23829	7782	22488	9054	23446	11266	39836
0:45:30	30.0	8600	24059	7778	22566	9081	23672	11273	39703
0:45:35	30.0	8616	24001	7868	22494	9032	23608	11264	39771
0:45:40	30.0	8619	23908	7828	22649	9057	23600	11294	39850
0:45:45	30.0	8674	24015	7761	22682	9024	23361	11244	39811
0:45:50	30.0	8725	23933	7797	22561	9017	23592	11253	39950
0:45:55	30.0	8667	23894	7835	22626	9068	23500	11410	39766
0:46:00	30.0	8669	23826	7837	22622	9038	23467	11253	39620
0:46:05	30.0	8665	24008	7843	22432	9069	23577	11369	39719
0:46:10	30.0	8632	23837	7835	22531	9090	23503	11310	39530
0:46:15	30.0	8684	24017	7845	22436	9085	23626	11303	39775
0:46:20	30.0	8582	23821	7837	22738	9026	23477	11347	39547
0:46:25	30.0	8652	23988	7896	22526	9006	23567	11351	39874
0:46:30	30.0	8664	23737	7804	22677	9091	23658	11285	39959
0:46:35	30.0	8713	23961	7843	22535	9056	23555	11334	39640
0:46:40	30.0	8669	23979	7781	22625	9078	23477	11355	39856
0:46:45	30.0	8665	23831	7908	22322	9001	23512	11394	39840
0:46:50	30.0	8747	23795	7859	22500	9037	23614	11322	39556
0:46:55	30.0	8659	23791	7828	22508	9006	23612	11360	39560
0:47:00	30.0	8667	23872	7797	22514	9027	23622	11397	39715
0:47:05	30.0	8686	24011	7812	22427	9085	23507	11303	39760
0:47:10	30.0	8681	24040	7900	22654	9114	23717	11390	39849
0:47:15	30.0	8728	23852	7797	22449	9074	23544	11321	39775
0:47:20	30.0	8673	23922	7857	22444	9089	23638	11394	40138
0:47:25	30.0	8731	23984	7829	22622	9012	23745	11439	39712
0:47:30	30.0	8727	23955	7861	22428	9002	23492	11376	39631
0:47:35	30.0	8799	23911	7808	22564	9082	23576	11410	40030
0:47:40	30.0	8746	23885	7890	22621	9065	23666	11425	39596
0:47:45	30.0	8725	23928	7900	22439	9121	23875	11481	39875
0:47:50	30.0	8712	23879	7894	22528	9056	23453	11433	39788
0:47:55	30.0	8733	23909	7880	22502	9065	23675	11419	39661
0:48:00	30.0	8733	23790	7915	22517	9052	23609	11453	39708
0:48:05	30.0	8790	24004	7888	22555	9090	23734	11364	39808
0:48:10	30.0	8770	23982	7928	22489	8994	23594	11428	39620
0:48:15	30.0	8776	23873	7811	22575	9038	23693	11411	39607
0:48:20	30.0	8782	23893	7852	22466	9090	23623	11411	39524
0:48:25	30.0	8804	23855	7903	22444	9022	23805	11407	40051
0:48:30	30.0	8766	24007	7897	22503	9050	23630	11477	39672
0:48:35	30.0	8742	23882	7922	22537	9053	23738	11538	39420
0:48:40	30.0	8738	23847	7887	22613	9038	23583	11473	39738
0:48:45	30.0	8822	23782	7876	22561	9138	23681	11483	39705
0:48:50	30.0	8784	23905	7917	22408	9030	23667	11515	39888
0:48:55	30.0	8740	23787	7897	22584	9054	23791	11437	39572
0:49:00	30.0	8771	23793	7923	22444	9007	23819	11477	39895
0:49:05	30.0	8832	23720	7860	22598	9103	23608	11401	39727
0:49:10	30.0	8773	23811	7966	22722	9120	23623	11424	39650
0:49:15	30.0	8773	23760	7896	22405	9036	23787	11487	39810
0:49:20	30.0	8830	23661	7881	22728	9083	23571	11536	39777
0:49:25	30.0	8757	23893	7929	22535	9098	23657	11504	39976
0:49:30	30.0	8794	23607	7929	22389	8993	23704	11545	39620
0:49:35	30.0	8841	23783	7931	22646	9186	23649	11518	39900
0:49:40	30.0	8785	23745	7916	22699	9031	23750	11509	39797
0:49:45	30.0	8728	23914	7925	22492	9057	23785	11487	39472
0:49:50	30.0	8813	23914	7904	22518	9136	23838	11569	39753
0:49:55	30.0	8812	23755	7969	22543	9074	23584	11460	39735
0:50:00	30.0	8887	23880	7877	22354	9116	23981	11387	39761
0:50:05	30.0	8818	23856	7937	22504	9131	23597	11509	39594
0:50:10	30.0	8853	23978	7938	22614	9080	23791	11499	39805
0:50:15	30.0	8835	23939	7936	22457	9098	23702	11516	39734
0:50:20	30.0	8892	23743	7879	22294	9156	23656	11439	39780
0:50:25	30.0	8805	23785	7881	22458	9111	23698	11576	39788
0:50:30	30.0	8910	23740	7955	22468	9079	23572	11534	39554
0:50:35	30.0	8866	23842	7951	22616	9094	23776	11581	39562
0:50:40	30.0	8844	23867	7948	22692	9089	23755	11585	39736
0:50:45	30.0	8787	23860	7952	22662	9075	23617	11518	39947
0:50:50	30.0	8850	23854	7945	22605	9126	23786	11506	39771
0:50:55	30.0	8835	23858	7949	22394	9073	23567	11578	39833
0:51:00	30.0	8835	23766	8034	22479	9083	23652	11481	39733
0:51:05	30.0	8797	23790	8015	22517	9061	23705	11583	39555
0:51:10	30.0	8850	23858	7919	22433	9100	23788	11669	39732
0:51:15	30.0	8901	23936	7925	22619	9039	23822	11532	39614
0:51:20	30.0	8920	23788	7907	22480	9089	23780	11544	39789
0:51:25	30.0	8875	23759	7971	22492	9060	23493	11632	39797
0:51:30	30.0	8881	23837	8035	22481	9044	23641	11594	39749
0:51:35	30.0	8850	24038	7913	22512	9139	23764	11584	39698
0:51:40	30.0	8830	23857	8003	22560	9042	23803	11568	39751
0:51:45	30.0	8884	23993	7955	22528	9119	23747	11512	39775
0:51:50	30.0	8877	23780	7943	22384	9095	23770	11596	39743
0:51:55	30.0	8865	23905	7998	22407	9057	23765	11691	39862
0:52:00	30.0	8924	23843	7933	22395	9112	23831	11610	39728
0:52:05	30.0	8955	23925	8013	22629	9084	23492	11572	39888
0:52:10	30.0	8938	23794	7958	22428	9071	23825	11635	39874
0:52:15	30.0	8937	23796	7962	22454	9074	23657	11610	39530
0:52:20	30.0	8895	23761	7973	22508	9122	23706	11667	39743
0:52:25	30.0	8908	23798	8035	22466	9093	23684	11594	39740
0:52:30	30.0	8933	23818	8013	22544	9159	23786	11677	39492
0:52:35	30.0	8887	23919	7977	22297	9052	23870	11567	39628
0:52:40	30.0	8875	23805	7934	22309	9094	23816	11672	39442
0:52:45	30.0	8913	23687	7998	22477	9096	23754	11626	39655
0:52:50	30.0	8914	23744	7981	22624	9196	23674	11674	39747
0:52:55	30.0	8977	23818	8018	22585	9089	23703	11727	39588
0:53:00	30.0	8914	23681	8112	22531	9087	23765	11651	39495
0:53:05	30.0	8917	23864	7943	22498	9070	23753	11649	39783
0:53:10	30.0	8942	23963	8018	22584	9082	23797	11629	39811
0:53:15	30.0	8895	23626	7930	22512	9121	23810	11722	40118
0:53:20	30.0	8899	23870	8080	22431	9182	23659	11668	39685
0:53:25	30.0	8932	23816	8028	22469	9099	23646	11701	39751
0:53:30	30.0	8922	23935	7984	22521	9086	23958	11709	39584
0:53:35	30.0	8983	23773	7965	22440	9088	23852	11706	39756
0:53:40	30.0	8851	23883	8046	22442	9136	23683	11747	39588
0:53:45	30.0	8945	23814	8056	22453	9068	23723	11672	39743
0:53:50	30.0	8861	23925	7997	22424	9109	23611	11706	39661
0:53:55	30.0	8943	23913	8080	22568	9098	23585	11673	39667
0:54:00	30.0	8895	23858	8049	22504	9156	23735	11707	39717
0:54:05	30.0	8943	23727	8025	22639	9135	23722	11647	39721
0:54:10	30.0	8949	23888	8069	22556	9109	23872	11775	39701
0:54:15	30.0	8974	23713	8028	22418	9106	23713	11730	39919
0:54:20	30.0	8938	23803	8062	22419	9173	23738	11807	39545
0:54:25	30.0	9062	24025	8094	22472	9118	23592	11808	39623
0:54:30	30.0	8973	23857	8113	22469	9088	23877	11760	39673
0:54:35	30.0	8981	23944	8020	22608	9129	23654	11650	39802
0:54:40	30.0	8921	23891	8041	22540	9116	23889	11753	40022
0:54:45	30.0	8924	23825	8051	22608	9115	23734	11903	39598
0:54:50	30.0	8955	23779	8075	22485	9172	23806	11787	39399
0:54:55	30.0	8932	23701	8063	22324	9097	23726	11778	39783
0:55:00	30.0	8991	23700	8076	22488	9163	23622	11694	39618
0:55:05	30.0	8976	23792	8028	22446	9165	23623	11741	39767
0:55:10	30.0	8977	23970	8018	22470	9117	23864	11861	39526
0:55:15	30.0	8967	23874	7996	22457	9088	23631	11785	39831
0:55:20	30.0	8974	23845	8069	22431	9118	23739	11774	39848
0:55:25	30.0	9045	23740	8042	22689	9153	23760	11833	39800
0:55:30	30.0	9020	23810	8054	22374	9137	23834	11823	39618
0:55:35	30.0	9048	23802	8106	22471	9139	23831	11867	39666
0:55:40	30.0	9114	23733	8098	22548	9168	23613	11916	39579
0:55:45	30.0	9009	23900	8033	22301	9066	23740	11814	39722
0:55:50	30.0	9072	23862	8044	22450	9104	23798	11759	39706
0:55:55	30.0	8965	23944	8043	22522	9120	23719	11818	39661
0:56:00	30.0	9006	23902	8071	22423	9065	23695	11815	39775
0:56:05	30.0	8954	23779	8071	22488	9108	23807	11810	39588
0:56:10	30.0	9021	23696	8106	22365	9138	23927	11838	39794
0:56:15	30.0	9002	23722	8081	22389	9109	23792	11865	39693
0:56:20	30.0	9040	23804	8038	22387	9091	23736	11884	39938
0:56:25	30.0	9036	23681	8113	22439	9164	23841	11772	39905
0:56:30	30.0	9061	23831	8023	22415	9122	23855	11944	39809
0:56:35	30.0	9067	23856	8079	22600	9168	23651	11891	39627
0:56:40	30.0	9107	23755	8078	22416	9071	23926	11871	39786
0:56:45	30.0	9155	23679	8120	22320	9109	23692	11792	39417
0:56:50	30.0	9020	23950	8138	22484	9107	23765	11937	39668
0:56:55	30.0	9109	23686	8134	22459	9141	23900	11915	39846
0:57:00	30.0	9062	23537	8083	22546	9178	23922	11851	39828
0:57:05	30.0	9027	23734	8120	22386	9135	23748	11914	39778
0:57:10	30.0	9019	23744	8144	22435	9146	23802	11888	39681
0:57:15	30.0	9001	23830	8131	22498	9132	23642	11844	39435
0:57:20	30.0	9096	23675	8154	22347	9145	23900	11979	39691
0:57:25	30.0	9076	23657	8099	22465	9155	23667	11903	39605
0:57:30	30.0	9103	23849	8136	22446	9145	23776	11902	39746
0:57:35	30.0	9085	23814	8152	22539	9140	23655	11901	39726
0:57:40	30.0	9092	23764	8105	22581	9148	23856	11888	39820
0:57:45	30.0	9063	23743	8086	22445	9127	23676	11848	39720
0:57:50	30.0	9071	23840	8158	22453	9102	23755	11958	39712
0:57:55	30.0	9074	23577	8120	22580	9083	23748	11933	39671
0:58:00	30.0	9024	23762	8146	22473	9132	23726	11936	39595
0:58:05	30.0	9056	23781	8138	22309	9147	23923	11931	39948
0:58:10	30.0	9048	23773	8121	22402	9179	23640	11879	39941
0:58:15	30.0	9121	23803	8154	22360	9123	23655	12045	39815
0:58:20	30.0	9112	23768	8164	22436	9166	23872	11915	39561
0:58:25	30.0	9133	23770	8119	22239	9164	23727	12080	39476
0:58:30	30.0	9089	23854	8088	22428	9152	23832	11915	39523
0:58:35	30.0	9160	23675	8154	22501	9150	23899	11912	39694
0:58:40	30.0	9145	23831	8166	22406	9160	23771	12015	39851
0:58:45	30.0	9108	23736	8211	22590	9157	23777	11951	39844
0:58:50	30.0	9118	23812	8195	22459	9126	23760	11921	39573
0:58:55	30.0	9084	23655	8179	22305	9111	23607	11973	39897
0:59:00	30.0	9138	23820	8199	22419	9109	23824	11975	39536
0:59:05	30.0	9112	23646	8182	22440	9106	23615	11962	39588
0:59:10	30.0	9152	23677	8227	22481	9139	23638	12058	39630
0:59:15	30.0	9198	23730	8188	22434	9139	23569	11979	39884
0:59:20	30.0	9191	23770	8264	22462	9200	23754	11988	39663
0:59:25	30.0	9110	23622	8219	22515	9148	23867	12026	39693
0:59:30	30.0	9121	23842	8220	22350	9209	23764	12051	39663
0:59:35	30.0	9125	23873	8238	22343	9151	23628	11989	39469
0:59:40	30.0	9155	23715	8149	22473	9170	23740	12021	39651
0:59:45	30.0	9137	23596	8138	22490	9157	23782	11954	39647
0:59:50	30.0	9167	23755	8193	22396	9178	23788	12050	39820
0:59:55	30.0	9232	23862	8163	22296	9090	23753	12073	39834
1:00:00	30.0	9218	23786	8205	22346	9069	23808	12088	39740
