

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190226_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/26/2019
Time	4:19:08 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	A3..A8
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A			SPL1	SPL2	SPL3	SPL4	SPL5	SPL6					Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A3	A4	A5	A6	A7	A8
0:38:20	30.0	6444	23895	23442	10954	27685	30362
0:38:25	30.0	6452	24066	23457	11009	27767	30357
0:38:30	30.0	6379	23788	23405	10909	27855	30519
0:38:35	30.0	6464	23903	23452	10991	27907	30768
0:38:40	30.0	6420	23923	23577	11004	27713	30184
0:38:45	30.0	6375	23812	23414	11039	27890	30593
0:38:50	30.0	6417	23919	23566	11016	27891	30454
0:38:55	30.0	6422	23815	23674	10911	27972	30248
0:39:00	30.0	6448	24010	23433	11026	27958	30219
0:39:05	30.0	6420	23987	23477	11054	28072	30467
0:39:10	30.0	6455	23938	23318	10983	27873	30337
0:39:15	30.0	6432	24022	23488	11039	27880	30332
0:39:20	30.0	6434	23850	23611	11055	28119	30365
0:39:25	30.0	6413	23956	23400	11101	27998	30245
0:39:30	30.0	6390	24059	23607	11114	27997	30559
0:39:35	30.0	6501	23883	23446	11015	28021	30623
0:39:40	30.0	6421	23903	23494	11119	27963	30500
0:39:45	30.0	6427	23859	23450	11048	28121	30470
0:39:50	30.0	6347	23947	23303	11013	28055	30335
0:39:55	30.0	6419	24003	23339	11052	28284	30550
0:40:00	30.0	6476	23847	23561	11077	28152	30424
0:40:05	30.0	6474	23794	23400	11185	28157	30557
0:40:10	30.0	6428	23823	23432	11185	28215	30618
0:40:15	30.0	6435	23929	23308	11170	28138	30695
0:40:20	30.0	6424	23818	23429	11163	28434	30516
0:40:25	30.0	6434	23979	23560	11087	28351	30754
0:40:30	30.0	6476	23853	23421	11073	28259	30652
0:40:35	30.0	6426	23872	23354	11085	28128	30664
0:40:40	30.0	6455	23583	23367	11130	28152	30749
0:40:45	30.0	6397	23807	23517	11228	28228	30656
0:40:50	30.0	6464	23958	23419	11130	28334	30706
0:40:55	30.0	6408	23767	23474	11159	28354	30631
0:41:00	30.0	6475	23893	23631	11085	28451	30638
0:41:05	30.0	6494	23662	23340	11097	28285	30946
0:41:10	30.0	6454	23990	23301	11148	28596	30842
0:41:15	30.0	6460	23727	23540	11192	28442	30649
0:41:20	30.0	6473	24083	23536	11103	28312	30584
0:41:25	30.0	6518	23743	23478	11189	28414	30916
0:41:30	30.0	6449	24086	23396	11108	28332	30763
0:41:35	30.0	6482	23719	23368	11169	28260	30589
0:41:40	30.0	6413	23966	23459	11100	28253	30749
0:41:45	30.0	6489	23676	23394	11256	28433	30635
0:41:50	30.0	6501	23820	23564	11162	28574	30765
0:41:55	30.0	6520	23683	23581	11189	28607	30801
0:42:00	30.0	6492	23793	23464	11086	28643	30780
0:42:05	30.0	6506	23859	23391	11337	28366	30886
0:42:10	30.0	6467	23853	23384	11257	28467	30644
0:42:15	30.0	6507	23854	23532	11145	28877	30505
0:42:20	30.0	6441	24037	23516	11181	28325	30923
0:42:25	30.0	6505	23954	23427	11288	28697	30818
0:42:30	30.0	6471	24116	23377	11271	28406	30961
0:42:35	30.1	6498	23725	23354	11242	28525	30811
0:42:40	30.0	6482	23979	23420	11245	28662	30663
0:42:45	30.0	6493	23709	23515	11235	28419	30953
0:42:50	30.0	6601	23828	23504	11249	28704	30977
0:42:55	30.0	6527	23850	23427	11293	28661	31137
0:43:00	30.0	6499	23736	23282	11271	28476	30799
0:43:05	30.0	6522	23932	23576	11223	28609	30922
0:43:10	30.0	6527	23706	23447	11327	28529	30754
0:43:15	30.0	6579	23767	23311	11242	28752	30862
0:43:20	30.0	6537	23857	23433	11383	28713	31046
0:43:25	30.0	6522	23756	23461	11323	28487	30770
0:43:30	30.0	6463	23978	23371	11255	28432	30867
0:43:35	30.0	6510	23879	23485	11313	28632	30950
0:43:40	30.0	6520	23988	23450	11312	28711	30933
0:43:45	30.0	6535	23942	23447	11370	28483	31056
0:43:50	30.0	6506	23853	23445	11391	28608	31147
0:43:55	30.0	6571	23795	23286	11288	28673	31027
0:44:00	30.0	6530	23816	23424	11335	28766	31146
0:44:05	30.0	6493	23958	23480	11332	28801	30957
0:44:10	30.0	6555	23962	23540	11396	28848	30916
0:44:15	30.0	6549	23673	23306	11413	28586	31031
0:44:20	30.0	6546	23728	23425	11255	28751	31012
0:44:25	30.0	6525	23855	23493	11362	28545	30933
0:44:30	30.0	6546	23836	23219	11510	28646	30936
0:44:35	30.0	6586	23957	23418	11484	29013	30956
0:44:40	30.0	6557	23733	23237	11404	29122	30888
0:44:45	30.0	6572	23788	23402	11420	29122	31186
0:44:50	30.0	6522	23892	23288	11372	28914	30974
0:44:55	30.0	6605	23854	23418	11466	29013	31012
0:45:00	30.0	6570	23783	23522	11518	28948	30961
0:45:05	30.0	6532	23889	23404	11471	29033	31144
0:45:10	30.0	6530	23753	23403	11497	28938	30901
0:45:15	30.0	6583	23786	23352	11416	28980	31069
0:45:20	30.0	6538	23786	23268	11535	29077	30918
0:45:25	30.0	6519	23811	23386	11522	28696	31256
0:45:30	30.0	6565	23779	23171	11420	29067	31077
0:45:35	30.0	6636	23599	23430	11547	29019	31079
0:45:40	30.0	6590	23807	23595	11430	28822	31022
0:45:45	30.0	6556	23854	23324	11467	28955	30977
0:45:50	30.0	6551	23748	23223	11513	29084	31002
0:45:55	30.0	6612	23796	23385	11480	28872	30907
0:46:00	30.0	6570	23889	23457	11410	28834	31151
0:46:05	30.0	6572	23776	23230	11566	29008	31227
0:46:10	30.0	6571	23908	23244	11470	29070	31183
0:46:15	30.0	6563	23920	23401	11569	29218	31030
0:46:20	30.0	6565	23856	23342	11474	28919	30920
0:46:25	30.0	6615	23894	23300	11466	29099	31401
0:46:30	30.0	6628	23844	23321	11629	29040	31031
0:46:35	30.0	6627	23951	23259	11518	29031	30893
0:46:40	30.0	6583	23976	23328	11556	28830	31503
0:46:45	30.0	6597	23794	23419	11576	29163	31200
0:46:50	30.0	6604	23715	23347	11527	28975	31427
0:46:55	30.0	6576	23747	23419	11615	29349	31412
0:47:00	30.0	6634	23792	23314	11703	29247	31374
0:47:05	30.0	6601	23632	23551	11572	28964	31160
0:47:10	30.0	6582	23723	23515	11633	29137	31287
0:47:15	30.0	6620	23819	23284	11590	29144	31271
0:47:20	30.0	6591	23808	23278	11610	29113	31488
0:47:25	30.0	6579	23867	23364	11611	28859	31354
0:47:30	30.0	6630	23843	23445	11613	29216	31130
0:47:35	30.0	6546	23721	23576	11627	29070	30968
0:47:40	30.0	6578	23884	23375	11631	29157	31027
0:47:45	30.0	6591	23776	23555	11765	29228	31369
0:47:50	30.0	6664	23695	23495	11615	29350	31145
0:47:55	30.0	6609	23786	23305	11591	29361	31317
0:48:00	30.0	6587	23790	23315	11560	29076	31329
0:48:05	30.0	6674	23972	23478	11695	29127	31342
0:48:10	30.0	6626	23848	23209	11749	29124	31093
0:48:15	30.0	6627	23726	23201	11690	29020	31040
0:48:20	30.0	6671	23832	23506	11666	29229	31266
0:48:25	30.0	6643	24072	23382	11629	29297	31279
0:48:30	30.0	6542	23707	23178	11767	29433	31155
0:48:35	30.0	6652	23839	23439	11617	29252	31511
0:48:40	30.0	6634	23612	23408	11770	29105	31305
0:48:45	30.0	6695	23763	23442	11783	29217	31323
0:48:50	30.0	6586	23798	23259	11674	29288	31101
0:48:55	30.0	6724	23786	23393	11838	29190	31184
0:49:00	30.0	6613	23829	23464	11747	29249	31284
0:49:05	30.0	6696	24017	23455	11784	29286	31600
0:49:10	30.0	6658	23647	23352	11813	29401	31261
0:49:15	30.0	6684	23748	23306	11823	29440	31490
0:49:20	30.0	6687	23831	23252	11826	29367	31467
0:49:25	30.0	6660	23754	23293	11698	29360	31476
0:49:30	30.0	6701	23672	23441	11815	29226	31490
0:49:35	30.0	6639	23808	23468	11774	29417	31146
0:49:40	30.0	6620	23786	23498	11774	29580	31439
0:49:45	30.0	6728	23666	23228	11736	29409	31566
0:49:50	30.0	6628	23816	23389	11788	29142	31144
0:49:55	30.0	6671	23801	23276	11861	29308	31140
0:50:00	30.0	6711	23785	23236	11780	29415	31351
0:50:05	30.0	6670	23956	23143	11737	29506	31439
0:50:10	30.0	6678	23874	23208	11774	29322	31340
0:50:15	30.0	6695	23775	23274	11750	29427	31551
0:50:20	30.0	6669	23692	23444	11850	29525	31441
0:50:25	30.0	6655	23852	23443	11829	29480	31355
0:50:30	30.0	6740	23727	23312	11852	29330	31321
0:50:35	30.0	6680	23751	23393	11926	29500	31298
0:50:40	30.0	6654	23800	23169	11912	29584	31284
0:50:45	30.0	6722	23958	23426	11838	29568	31299
0:50:50	30.0	6702	23779	23491	11903	29393	31494
0:50:55	30.0	6694	23782	23319	11938	29583	31273
0:51:00	30.0	6658	23758	23462	11970	29639	31241
0:51:05	30.0	6696	23675	23420	11907	29517	31416
0:51:10	30.0	6705	23870	23403	11857	29486	31358
0:51:15	30.0	6698	23819	23335	11986	29569	31311
0:51:20	30.0	6683	23610	23285	11894	29169	31147
0:51:25	30.0	6698	23824	23228	11829	29292	31734
0:51:30	30.0	6718	23714	23463	11940	29436	31393
0:51:35	30.0	6696	23760	23435	11896	29640	31298
0:51:40	30.0	6727	23770	23457	11965	29437	31289
0:51:45	30.0	6685	23678	23162	11897	29693	31586
0:51:50	30.0	6708	23819	23394	11943	29741	31423
0:51:55	30.0	6711	23711	23393	11949	29372	31534
0:52:00	30.0	6737	23809	23389	11910	29621	31404
0:52:05	30.0	6705	23782	23207	11863	29757	31399
0:52:10	30.0	6753	23719	23390	12034	29288	31242
0:52:15	30.0	6748	23924	23328	12059	29711	31684
0:52:20	30.0	6709	23875	23307	11947	29505	31291
0:52:25	30.0	6737	23680	23416	11984	29564	31454
0:52:30	30.0	6697	23988	23306	11976	29615	31429
0:52:35	30.0	6732	23694	23195	12032	29553	31580
0:52:40	30.0	6735	23834	23314	12031	29830	31472
0:52:45	30.0	6763	23612	23329	11995	29558	31539
0:52:50	30.0	6692	23664	23503	12021	29618	31448
0:52:55	30.0	6755	23775	23255	12034	29658	31559
0:53:00	30.0	6728	23842	23140	11955	29505	31543
0:53:05	30.0	6760	23846	23178	11984	29669	31255
0:53:10	30.0	6757	23894	23228	12013	29604	31396
0:53:15	30.0	6702	23813	23467	12048	29370	31392
0:53:20	30.0	6751	23703	23437	12006	29548	31507
0:53:25	30.0	6728	23970	23449	11989	29583	31392
0:53:30	30.0	6715	23749	23212	12117	29939	31553
0:53:35	30.0	6766	23983	23306	11999	29647	31495
0:53:40	30.0	6764	23634	23384	12096	29729	31437
0:53:45	30.0	6702	23704	23304	12004	29743	31523
0:53:50	30.0	6769	23690	23342	12015	29710	31717
0:53:55	30.0	6784	23770	23409	12062	29527	31280
0:54:00	30.0	6762	23723	23174	12156	29552	31399
0:54:05	30.0	6772	23590	23107	12043	29462	31764
0:54:10	30.0	6764	23619	23309	12029	29591	31474
0:54:15	30.0	6761	23942	23231	12163	29676	31648
0:54:20	30.0	6736	23619	23179	12001	29479	31545
0:54:25	30.0	6730	23871	23312	12211	29676	31464
0:54:30	30.0	6756	23728	23365	12255	29554	31416
0:54:35	30.0	6762	23846	23439	12217	29771	31336
0:54:40	30.0	6728	23895	23274	12258	29697	31603
0:54:45	30.0	6762	23679	23185	12121	29655	31430
0:54:50	30.0	6795	23775	23342	12171	29763	31548
0:54:55	30.0	6788	23784	23258	12084	30014	31291
0:55:00	30.0	6785	23664	23375	12214	29732	31536
0:55:05	30.0	6833	23846	23318	12154	29797	31581
0:55:10	30.0	6785	23700	23291	12178	29616	31402
0:55:15	30.0	6875	23753	23340	12137	29600	31562
0:55:20	30.0	6782	23663	23141	12199	29779	31575
0:55:25	30.0	6782	23916	23414	12306	29538	31618
0:55:30	30.0	6837	23564	23366	12238	29499	31613
0:55:35	30.0	6801	23710	23466	12223	29647	31376
0:55:40	30.0	6802	23610	23396	12208	29818	31671
0:55:45	30.0	6776	23591	23323	12268	29695	31313
0:55:50	30.0	6872	23720	23106	12217	29582	31659
0:55:55	30.0	6824	23817	23285	12321	29638	31497
0:56:00	30.0	6790	23604	23208	12117	29591	31511
0:56:05	30.0	6827	23866	23354	12311	29649	31306
0:56:10	30.0	6849	23879	23159	12181	29664	31738
0:56:15	30.0	6883	23750	23421	12172	29722	31553
0:56:20	30.0	6788	23578	23055	12258	29683	31462
0:56:25	30.0	6801	23540	23437	12389	29678	31713
0:56:30	30.0	6802	23600	23416	12298	29692	31645
0:56:35	30.0	6838	23995	23385	12226	29774	31464
0:56:40	30.0	6768	23800	23404	12314	29468	31379
0:56:45	30.0	6845	23874	23230	12202	29849	31551
0:56:50	30.0	6819	23765	23498	12352	29726	31471
0:56:55	30.0	6855	23788	23419	12354	29984	31609
0:57:00	30.0	6846	23579	23493	12402	29821	31366
0:57:05	30.0	6842	23764	23340	12348	29816	31505
0:57:10	30.0	6865	23798	23264	12273	29731	31435
0:57:15	30.0	6826	23642	23167	12408	29562	31648
0:57:20	30.0	6780	23779	23309	12425	29818	31666
0:57:25	30.0	6877	23716	23358	12441	29761	31682
0:57:30	30.0	6880	23776	23451	12354	29700	31389
0:57:35	30.0	6789	23934	23155	12263	29898	31575
0:57:40	30.0	6848	23560	23270	12462	29876	31662
0:57:45	30.0	6840	23861	23203	12427	29852	31775
0:57:50	30.0	6895	23537	23337	12310	30148	31396
0:57:55	30.0	6844	23754	23291	12331	29622	31549
0:58:00	30.0	6851	23669	23246	12482	29699	31489
0:58:05	30.0	6878	23539	23143	12414	29736	31559
0:58:10	30.0	6851	23700	23300	12426	29629	31580
0:58:15	30.0	6902	23513	23424	12382	29737	31572
0:58:20	30.0	6886	23803	23212	12412	29696	31745
0:58:25	30.0	6863	23837	23326	12417	30072	31514
0:58:30	30.0	6852	23828	23259	12495	29621	31385
0:58:35	30.0	6883	23504	23076	12381	29708	31449
0:58:40	30.0	6819	23759	23350	12506	29845	31543
0:58:45	30.0	6835	23677	23198	12474	29908	31560
0:58:50	30.0	6904	23795	23178	12426	29908	31546
0:58:55	30.0	6876	23790	23252	12446	29670	31644
0:59:00	30.0	6899	23786	23174	12470	29878	31679
0:59:05	30.0	6902	23528	23100	12538	29717	31442
0:59:10	30.0	6815	23591	23177	12462	29879	31667
0:59:15	30.0	6895	23635	23293	12512	29824	31685
0:59:20	30.0	6856	23772	23246	12520	29882	31844
0:59:25	30.0	6901	23751	23130	12501	29712	31503
0:59:30	30.0	6922	23721	23347	12468	29783	31554
0:59:35	30.0	6879	23607	23329	12480	29577	31723
0:59:40	30.0	6914	23654	23259	12519	29867	31520
0:59:45	30.0	6954	23680	23308	12580	29953	31708
0:59:50	30.0	6863	23640	23337	12502	29906	31628
0:59:55	30.0	6893	23812	23175	12624	29927	31420
1:00:00	30.0	6889	23625	23128	12549	29909	31854
1:00:05	30.0	6908	23507	23301	12532	29879	31677
1:00:10	30.0	6865	23726	23120	12551	30185	31618
1:00:15	30.0	6917	23796	23314	12559	30075	31744
1:00:20	30.0	6882	23614	23094	12518	29843	31416
1:00:25	30.0	6889	23598	23240	12602	29816	31479
1:00:30	30.0	6919	23889	23203	12558	29929	31873
1:00:35	30.0	7004	23662	23131	12597	29852	31684
1:00:40	30.0	6875	23562	23273	12709	29839	31469
1:00:45	30.0	6928	23621	23342	12610	29958	31587
1:00:50	30.0	6907	23637	23235	12511	29940	31345
1:00:55	30.0	6933	23639	23260	12587	30226	31637
1:01:00	30.0	6950	23704	23194	12605	30088	31530
1:01:05	30.0	6922	23736	23363	12580	29703	31655
1:01:10	30.0	6986	23669	23103	12544	30183	31704
1:01:15	30.0	6967	23617	23181	12684	29681	31471
1:01:20	30.0	6920	23614	23275	12612	29669	31634
1:01:25	30.0	6947	23622	23138	12610	29822	31662
1:01:30	30.0	6899	23760	23287	12607	29966	31403
1:01:35	30.0	6989	23781	23165	12674	29771	31556
1:01:40	30.0	6883	23714	23180	12585	29902	31606
1:01:45	30.0	6942	23642	23376	12642	29893	31760
1:01:50	30.0	6945	23634	23258	12633	29980	31597
1:01:55	30.0	6904	23671	23193	12552	29517	31797
1:02:00	30.0	6885	23697	23042	12741	30012	31686
1:02:05	30.0	6938	23570	23409	12698	30049	31493
1:02:10	30.0	6957	23578	23257	12713	29864	31408
1:02:15	30.0	6963	23587	23207	12737	30019	31254
1:02:20	30.0	6918	23680	23046	12620	29857	31834
1:02:25	30.0	6898	23557	23309	12751	29988	31725
1:02:30	30.0	6929	23730	23279	12737	29809	31655
1:02:35	30.0	6931	23551	23176	12727	30146	31868
1:02:40	30.0	6985	23632	23280	12705	30306	31656
1:02:45	30.0	6980	23587	23224	12801	29913	31515
1:02:50	30.0	6975	23693	23324	12723	29973	31701
1:02:55	30.0	6969	23707	23152	12743	29688	31820
1:03:00	30.0	6978	23826	23199	12711	29764	31666
1:03:05	30.0	6981	23815	23008	12762	30230	31330
1:03:10	30.0	6935	23822	23371	12657	30194	31601
1:03:15	30.0	6975	23586	23352	12872	29813	31792
1:03:20	30.0	6993	23604	23351	12743	30107	31599
1:03:25	30.0	7017	23528	23338	12668	30099	31701
1:03:30	30.0	6997	23658	23065	12739	29591	31661
1:03:35	30.0	6993	23673	23275	12750	30139	31933
1:03:40	30.0	6980	23525	23181	12766	30184	31389
1:03:45	30.0	6989	23779	23198	12661	29974	31514
1:03:50	30.0	6955	23563	23275	12759	29946	31876
1:03:55	30.0	7013	23656	23280	12840	29985	31660
1:04:00	30.0	6955	23585	23182	12922	30051	31828
1:04:05	30.0	6961	23464	23024	12757	29908	31396
1:04:10	30.0	6929	23670	23275	12831	29797	31693
1:04:15	30.0	6987	23509	23122	12863	29944	31683
1:04:20	30.0	7018	23492	23210	12786	30015	31700
1:04:25	30.0	7022	23765	23279	12858	29804	31521
1:04:30	30.0	7073	23564	23095	12834	29983	31515
1:04:35	30.0	7050	23592	23087	12912	29957	31783
1:04:40	30.0	7041	23566	23211	12904	29834	31546
1:04:45	30.0	7031	23645	23286	12834	29868	31800
1:04:50	30.0	7072	23918	23212	12981	29834	31604
1:04:55	30.0	7040	23718	23308	12948	30009	31728
1:05:00	30.0	6982	23715	23100	12944	30055	31473
1:05:05	30.0	6982	23671	23228	12800	30111	31580
1:05:10	30.0	7033	23410	23163	12784	30074	31517
1:05:15	30.0	6972	23654	23206	12979	29939	31670
1:05:20	30.0	7065	23735	23340	12839	30087	31627
1:05:25	30.0	6992	23654	23256	12887	29904	31515
1:05:30	30.0	7002	23573	23135	12873	29891	31480
1:05:35	30.0	7060	23621	23325	12857	29955	31432
1:05:40	30.0	7088	23708	23089	12985	30076	31375
1:05:45	30.0	7007	23552	23087	12964	30075	31658
1:05:50	30.0	7015	23616	23081	12943	30328	31631
1:05:55	30.0	7068	23603	23126	12937	29722	31755
1:06:00	30.0	7037	23745	23255	12998	30163	31427
1:06:05	30.0	6995	23882	23236	13016	29969	31439
1:06:10	30.0	7042	23797	23223	12934	29932	31547
1:06:15	30.0	6942	23541	23117	13042	29973	31848
1:06:20	30.0	7061	23848	23233	12892	29816	31825
1:06:25	30.0	7163	23650	23228	12831	29907	31452
1:06:30	30.0	7049	23586	23163	12927	30090	31490
1:06:35	30.0	7041	23530	23165	12971	30038	31777
1:06:40	30.0	6982	23776	23233	13023	29816	31454
1:06:45	30.0	7082	23655	23090	13077	30086	31570
1:06:50	30.0	7061	23478	23294	13096	30008	31547
1:06:55	30.0	7029	23671	23209	12979	30310	31647
1:07:00	30.0	7081	23495	23054	13103	30139	31779
1:07:05	30.0	7096	23663	23406	13023	30001	31747
1:07:10	30.0	7068	23625	23132	13033	30075	31612
1:07:15	30.0	7111	23596	23264	13080	30259	31742
1:07:20	30.0	7081	23673	23013	13072	30098	31772
1:07:25	30.0	7054	23733	22953	12953	29739	31797
1:07:30	30.0	7008	23756	23245	13070	30050	31879
1:07:35	30.0	7033	23546	23448	13000	30004	31558
1:07:40	30.0	7010	23587	23138	13063	30376	31461
1:07:45	30.0	7050	23633	23062	13017	30061	31675
1:07:50	30.0	7080	23731	23235	13063	29865	31337
1:07:55	30.0	7159	23780	23182	13103	30219	31582
1:08:00	30.0	7068	23498	23180	12982	29976	31529
1:08:05	30.0	7134	23676	23347	13083	30212	31499
1:08:10	30.0	7121	23742	23230	13107	30189	31544
1:08:15	30.0	7073	23459	23143	13129	30042	31439
1:08:20	30.0	7125	23534	23026	13081	30078	31850
1:08:25	30.0	7036	23681	23270	13171	30035	31572
1:08:30	30.0	7078	23743	23338	13078	30075	31738
1:08:35	30.0	7127	23680	23273	13054	30132	31938
1:08:40	30.0	7043	23537	23211	13181	30284	31646
1:08:45	30.0	7156	23692	22989	13143	30088	31554
1:08:50	30.0	7099	23651	23138	13108	30185	31733
1:08:55	30.0	7177	23650	23236	13181	30259	31827
1:09:00	30.0	7126	23598	23304	13148	29941	31641
1:09:05	30.0	7072	23648	23287	13158	30157	31796
1:09:10	30.0	7153	23600	23167	13208	30058	31720
1:09:15	30.0	7188	23700	23144	13061	30063	31864
1:09:20	30.0	7216	23561	23013	13236	29851	31607
1:09:25	30.0	7147	23691	23284	13236	30059	31609
1:09:30	30.0	7115	23565	23174	13174	30168	31736
1:09:35	30.0	7046	23481	23159	13206	30437	31854
1:09:40	30.0	7161	23690	23106	13241	30044	31402
1:09:45	30.0	7157	23525	23174	13173	30009	31709
1:09:50	30.0	7126	23534	23235	13185	30090	31502
1:09:55	30.0	7119	23628	23155	13327	29871	31660
1:10:00	30.0	7100	23674	23224	13297	30074	31847
1:10:05	30.0	7106	23591	23144	13154	30222	31647
1:10:10	30.0	7138	23775	23159	13215	30041	31679
1:10:15	30.0	7066	23834	23171	13194	29977	31672
1:10:20	30.0	7243	23647	23210	13265	29926	31619
1:10:25	30.0	7167	23529	23187	13216	30011	31426
1:10:30	30.0	7165	23508	23241	13282	30074	31865
1:10:35	30.0	7131	23555	23250	13328	29880	31434
1:10:40	30.0	7155	23602	23284	13295	29922	31481
1:10:45	30.0	7147	23511	23392	13247	29950	31548
1:10:50	30.0	7164	23754	23083	13337	30190	31671
1:10:55	30.0	7133	23552	23269	13292	30156	31800
1:11:00	30.0	7182	23501	23151	13243	30091	31574
1:11:05	30.0	7150	23619	23023	13341	29883	31690
1:11:10	30.0	7165	23756	23125	13290	29937	31480
1:11:15	30.0	7129	23759	23319	13313	30391	31610
1:11:20	30.0	7146	23576	23269	13253	30033	31488
1:11:25	30.0	7219	23622	23265	13255	30195	31740
1:11:30	30.0	7193	23588	23327	13305	30025	31695
1:11:35	30.0	7216	23467	23318	13393	30348	31405
1:11:40	30.0	7197	23790	23229	13469	30200	31795
1:11:45	30.0	7224	23517	23265	13390	30161	31422
1:11:50	30.0	7193	23470	22955	13368	29982	31473
1:11:55	30.0	7221	23614	23070	13346	29977	31809
1:12:00	30.0	7164	23299	23192	13389	30258	31476
1:12:05	30.0	7221	23697	23354	13232	30339	31554
1:12:10	30.0	7174	23534	23291	13318	29781	31469
1:12:15	30.0	7211	23546	23234	13416	30297	31484
1:12:20	30.0	7204	23699	23144	13368	29889	31641
1:12:25	30.0	7200	23595	23058	13415	30105	31486
1:12:30	30.0	7232	23992	23142	13426	30086	31756
1:12:35	30.0	7178	23543	23249	13517	29971	31437
1:12:40	30.0	7208	23593	23287	13531	29983	31662
1:12:45	30.0	7248	23419	23281	13396	30013	31699
1:12:50	30.0	7187	23544	23217	13369	30025	31488
1:12:55	30.0	7206	23585	22880	13434	30101	31467
1:13:00	30.0	7179	23724	23048	13452	30257	31664
1:13:05	30.0	7189	23523	23202	13352	30241	31615
1:13:10	30.0	7193	23577	23038	13479	30113	31438
1:13:15	30.0	7235	23618	23132	13391	30264	31576
1:13:20	30.0	7175	23428	23127	13491	30107	31718
1:13:25	30.0	7204	23507	23293	13526	30032	31585
1:13:30	30.0	7216	23451	23110	13485	30024	31771
1:13:35	30.0	7233	23605	23214	13424	29987	31283
1:13:40	30.0	7158	23582	23095	13476	30145	31588
1:13:45	30.0	7239	23464	23133	13415	29938	31756
1:13:50	30.0	7210	23535	23122	13479	29985	31683
1:13:55	30.0	7275	23541	23411	13475	29902	31639
1:14:00	30.0	7255	23504	23262	13443	30431	31481
1:14:05	30.0	7215	23505	22902	13492	30275	31468
1:14:10	30.0	7260	23671	23195	13607	30089	31485
1:14:15	30.0	7206	23427	23134	13460	30180	31575
1:14:20	30.0	7174	23442	23086	13613	30040	31801
1:14:25	30.0	7299	23608	22881	13499	30015	31812
1:14:30	30.0	7263	23628	23368	13448	30054	31670
1:14:35	30.0	7203	23515	23158	13491	30145	31524
1:14:40	30.0	7282	23383	23355	13531	30092	31541
1:14:45	30.0	7267	23421	23240	13566	29987	31705
1:14:50	30.0	7258	23532	23077	13546	29931	31618
1:14:55	30.0	7217	23361	23216	13588	30286	31638
1:15:00	30.0	7247	23755	23018	13607	30064	31730
1:15:05	30.0	7291	23603	23170	13527	30053	31628
1:15:10	30.0	7282	23559	23249	13544	30058	31829
1:15:15	30.0	7208	23584	23200	13660	30162	31611
1:15:20	30.0	7279	23583	23080	13575	30375	31484
1:15:25	30.0	7342	23557	23291	13616	29901	31427
1:15:30	30.0	7321	23439	23128	13619	29938	31562
1:15:35	30.0	7273	23587	23172	13687	30177	31144
1:15:40	30.0	7278	23511	23337	13483	30188	31658
1:15:45	30.0	7278	23485	23112	13751	30013	31492
1:15:50	30.0	7284	23685	23201	13614	29886	31541
1:15:55	30.0	7298	23710	23119	13739	30401	31700
1:16:00	30.0	7263	23626	23073	13560	30007	31617
1:16:05	30.0	7366	23597	23229	13565	30000	31400
1:16:10	30.0	7237	23599	22973	13691	30258	31363
1:16:15	30.0	7300	23708	23137	13763	30232	31382
1:16:20	30.0	7304	23515	23137	13637	30089	31595
1:16:25	30.0	7262	23619	23248	13771	30206	31531
1:16:30	30.0	7287	23531	23247	13781	30006	31502
1:16:35	30.0	7260	23660	23170	13678	30411	31505
1:16:40	30.0	7216	23678	23092	13693	29960	31804
1:16:45	30.0	7267	23582	23043	13777	30281	31429
1:16:50	30.0	7362	23550	23081	13631	30087	31644
1:16:55	30.0	7221	23623	23025	13712	30176	31523
1:17:00	30.0	7347	23461	23039	13766	29946	31774
1:17:05	30.0	7287	23541	23090	13759	30117	31564
1:17:10	30.0	7288	23523	23073	13713	29942	31490
1:17:15	30.0	7319	23534	23064	13766	30162	31631
1:17:20	30.0	7289	23582	22967	13716	30286	31441
1:17:25	30.0	7377	23407	23227	13735	30126	31614
1:17:30	30.0	7291	23770	23177	13804	30204	31550
1:17:35	30.0	7278	23623	23059	13791	30224	31774
1:17:40	30.0	7351	23739	23016	13776	29962	31698
1:17:45	30.0	7326	23482	23162	13737	29995	31549
1:17:50	30.0	7316	23495	23198	13730	30124	31745
1:17:55	30.0	7359	23543	23062	13777	30149	31448
1:18:00	30.0	7277	23694	23286	13860	30146	31734
1:18:05	30.0	7302	23440	23258	13778	30111	31531
1:18:10	30.0	7305	23644	23045	13681	30288	31546
1:18:15	30.0	7359	23585	23018	13840	30232	31531
