

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190606_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	6/6/2019
Time	3:16:17 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C7..C12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C							SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	C7	C8	C9	C10	C11	C12
0:53:15	30.0	4395	19052	3936	16222	3786	12994
0:53:20	30.0	4380	19164	3884	16153	3760	13096
0:53:25	30.0	4351	19139	3915	16136	3768	13070
0:53:30	30.0	4392	19101	3916	16090	3735	13120
0:53:35	30.0	4378	19114	3905	16212	3810	13104
0:53:40	30.0	4390	19018	3924	16236	3785	13166
0:53:45	30.0	4433	19076	3874	16173	3787	13037
0:53:50	30.0	4387	19007	3907	16197	3768	13077
0:53:55	30.0	4454	19084	3905	16117	3775	13118
0:54:00	30.0	4405	19113	3934	16151	3784	13095
0:54:05	30.0	4387	19052	3897	16134	3782	13099
0:54:10	30.0	4430	19080	3921	16122	3790	13138
0:54:15	30.0	4419	18952	3936	16141	3808	13057
0:54:20	30.0	4422	19030	3925	16220	3779	13149
0:54:25	30.0	4424	19121	3932	16196	3763	13034
0:54:30	30.0	4439	19056	3928	16127	3759	13106
0:54:35	30.0	4414	19054	3922	16251	3772	13105
0:54:40	30.0	4430	19053	3947	16154	3799	13127
0:54:45	30.0	4413	19105	3921	16153	3752	13214
0:54:50	30.0	4471	18894	3904	16243	3790	13164
0:54:55	30.0	4437	19045	3883	16187	3762	13155
0:55:00	30.0	4414	18912	3906	16231	3773	13195
0:55:05	30.0	4409	19047	3895	16309	3784	13122
0:55:10	30.0	4450	19038	3906	16267	3785	13253
0:55:15	30.0	4455	19196	3886	16125	3787	13182
0:55:20	30.0	4457	19131	3900	16232	3775	13183
0:55:25	30.0	4415	19051	3914	16284	3749	13290
0:55:30	30.0	4447	18905	3922	16146	3788	13163
0:55:35	30.0	4437	19031	3897	16153	3796	13122
0:55:40	30.0	4479	19002	3892	16205	3788	13186
0:55:45	30.0	4450	19034	3910	16337	3788	13161
0:55:50	30.0	4417	19046	3924	16312	3794	13226
0:55:55	30.0	4448	19173	3928	16167	3751	13198
0:56:00	30.0	4422	18874	3973	16231	3785	13089
0:56:05	30.0	4441	19260	3931	16125	3773	13072
0:56:10	30.0	4454	19191	3928	16236	3802	13198
0:56:15	30.0	4446	19151	3943	16199	3787	13208
0:56:20	30.0	4440	18878	3907	16183	3810	13208
0:56:25	30.0	4463	19121	3920	16193	3775	13187
0:56:30	30.0	4449	18973	3937	16162	3804	13277
0:56:35	30.0	4434	18923	3898	16174	3781	13156
0:56:40	30.0	4430	19123	3937	16202	3757	13128
0:56:45	30.0	4448	18937	3913	16251	3752	13177
0:56:50	30.0	4460	19151	3923	16142	3799	13250
0:56:55	30.0	4452	19065	3896	16179	3784	13188
0:57:00	30.0	4461	18991	3935	16177	3778	13141
0:57:05	30.0	4443	19093	3927	16119	3771	13224
0:57:10	30.0	4443	19026	3888	16093	3795	13301
0:57:15	30.0	4420	19015	3938	16174	3776	13160
0:57:20	30.0	4455	19144	3917	16225	3805	13275
0:57:25	30.0	4463	19059	3937	16324	3759	13284
0:57:30	30.0	4454	18957	3925	16237	3779	13197
0:57:35	30.0	4443	18975	3951	16211	3799	13141
0:57:40	30.0	4455	18946	3894	16189	3755	13194
0:57:45	30.0	4443	19005	3913	16082	3779	13197
0:57:50	30.0	4472	19070	3963	16102	3760	13224
0:57:55	30.0	4442	18936	3949	16112	3800	13218
0:58:00	30.0	4452	18937	3903	16127	3784	13199
0:58:05	30.0	4487	19046	3937	16284	3770	13177
0:58:10	30.0	4468	19067	3937	16267	3757	13306
0:58:15	30.0	4478	19052	3944	16206	3775	13258
0:58:20	30.0	4486	18987	3930	16187	3814	13257
0:58:25	30.0	4485	18995	3941	16219	3780	13208
0:58:30	30.0	4472	19020	3957	16116	3790	13282
0:58:35	30.0	4446	19182	3944	16115	3782	13227
0:58:40	30.0	4459	19086	3904	16098	3788	13218
0:58:45	30.0	4485	19050	3954	16177	3788	13298
0:58:50	30.0	4470	19092	3979	16193	3751	13282
0:58:55	30.0	4488	19062	3948	16103	3782	13317
0:59:00	30.0	4441	18945	3930	16170	3782	13218
0:59:05	30.0	4488	19002	3944	16072	3785	13253
0:59:10	30.0	4473	18990	3926	16218	3782	13211
0:59:15	30.0	4495	19025	3923	16130	3779	13226
0:59:20	30.0	4476	19097	3953	16011	3803	13206
0:59:25	30.0	4453	19065	3917	16151	3796	13162
0:59:30	30.0	4495	18983	3877	16236	3801	13214
0:59:35	30.0	4438	19067	3936	16109	3783	13170
0:59:40	30.0	4468	18941	3938	16143	3781	13252
0:59:45	30.0	4445	19112	3938	16155	3821	13200
0:59:50	30.0	4494	19055	3940	16082	3777	13194
0:59:55	30.0	4456	19070	3925	16175	3794	13248
1:00:00	30.0	4485	19050	3923	16133	3798	13331
1:00:05	30.0	4457	18885	3938	16157	3825	13303
1:00:10	30.0	4483	18946	3943	16199	3768	13190
1:00:15	30.0	4468	18966	3930	16168	3764	13208
1:00:20	30.0	4457	19091	3949	16171	3779	13286
1:00:25	30.0	4485	18963	3931	16143	3796	13332
1:00:30	30.0	4480	18915	3962	16172	3798	13209
1:00:35	30.0	4489	18903	3977	16166	3793	13232
1:00:40	30.0	4458	19162	3945	16124	3809	13252
1:00:45	30.0	4517	18966	3953	16027	3789	13369
1:00:50	30.0	4496	18923	3955	16259	3779	13316
1:00:55	30.0	4522	18946	3969	16066	3809	13327
1:01:00	30.0	4504	18990	3981	16104	3796	13370
1:01:05	30.0	4498	19030	3941	16111	3786	13171
1:01:10	30.0	4489	19080	3959	16199	3788	13247
1:01:15	30.0	4486	19075	3942	16192	3809	13280
1:01:20	30.0	4512	18943	3921	16155	3800	13221
1:01:25	30.0	4495	19042	3971	16114	3814	13262
1:01:30	30.0	4501	19020	3964	16049	3803	13215
1:01:35	30.0	4484	19006	3905	16221	3786	13268
1:01:40	30.0	4501	18842	3938	16178	3811	13250
1:01:45	30.0	4511	18918	3947	16178	3788	13255
1:01:50	30.0	4523	19009	3957	16168	3783	13312
1:01:55	30.0	4511	19104	3984	16134	3801	13251
1:02:00	30.0	4514	18864	3952	16116	3807	13206
1:02:05	30.0	4520	18853	3996	16060	3775	13346
1:02:10	30.0	4493	19064	3944	16099	3798	13238
1:02:15	30.0	4587	19184	3958	16118	3797	13306
1:02:20	30.0	4544	18990	3962	16223	3801	13219
1:02:25	30.0	4535	19051	3975	16104	3798	13240
1:02:30	30.0	4512	18983	3980	16184	3785	13225
1:02:35	30.0	4554	18992	3939	16163	3786	13401
1:02:40	30.0	4526	18964	3955	16017	3797	13267
1:02:45	30.0	4558	19029	3987	16064	3796	13296
1:02:50	30.0	4537	18954	3961	16275	3773	13265
1:02:55	30.0	4522	19127	3998	16133	3809	13310
1:03:00	30.0	4548	19102	3984	16221	3823	13350
1:03:05	30.0	4535	18868	3997	16198	3799	13273
1:03:10	30.0	4525	18946	3933	16098	3802	13253
1:03:15	30.0	4539	19152	3991	16180	3824	13373
1:03:20	30.0	4520	18959	3966	16142	3784	13284
1:03:25	30.0	4529	18895	3974	16231	3804	13249
1:03:30	30.0	4549	18910	3971	16131	3774	13323
1:03:35	30.0	4546	18845	3952	16057	3804	13242
1:03:40	30.0	4543	19055	4001	16233	3805	13208
1:03:45	30.0	4543	18953	3982	16177	3798	13288
1:03:50	30.0	4528	18933	3951	16184	3822	13369
1:03:55	30.0	4540	19049	3972	16101	3792	13197
1:04:00	30.0	4499	19016	3993	16084	3818	13292
1:04:05	30.0	4577	18847	3946	16142	3819	13388
1:04:10	30.0	4536	18915	3948	16276	3781	13322
1:04:15	30.0	4537	18899	3993	16191	3822	13183
1:04:20	30.0	4568	18965	3971	16169	3777	13296
1:04:25	30.0	4528	19025	3983	16062	3781	13269
1:04:30	30.0	4561	18865	3975	16235	3787	13376
1:04:35	30.0	4542	18762	3956	16149	3802	13274
1:04:40	30.0	4552	18931	3965	16148	3829	13370
1:04:45	30.0	4563	18926	3946	16066	3800	13274
1:04:50	30.0	4597	18931	4016	16092	3810	13405
1:04:55	30.0	4560	18905	3971	16116	3811	13345
1:05:00	30.0	4542	18929	3966	16189	3818	13226
1:05:05	30.0	4540	18901	3943	16107	3784	13155
1:05:10	30.0	4566	18991	4014	16067	3797	13259
1:05:15	30.0	4569	18990	3986	16107	3808	13338
1:05:20	30.0	4562	18880	3945	16165	3779	13363
1:05:25	30.0	4556	19024	3975	16084	3794	13320
1:05:30	30.0	4576	18972	3957	16121	3803	13345
1:05:35	30.0	4582	19047	3978	16112	3782	13253
1:05:40	30.0	4571	19048	3954	16194	3825	13296
1:05:45	30.0	4557	18834	3958	16098	3807	13277
1:05:50	30.0	4584	18957	3964	16104	3793	13342
1:05:55	30.0	4548	18972	3927	15971	3797	13303
1:06:00	30.0	4595	18937	3958	16149	3794	13337
1:06:05	30.0	4587	18974	3960	16056	3807	13314
1:06:10	30.0	4541	18954	3971	16178	3783	13217
1:06:15	30.0	4584	19039	3973	16139	3791	13353
1:06:20	30.0	4567	18996	3966	16096	3791	13314
1:06:25	30.0	4601	19086	3970	16219	3829	13332
1:06:30	30.0	4573	18891	4000	16187	3802	13218
1:06:35	30.0	4568	18877	3958	16200	3809	13397
1:06:40	30.0	4571	18922	3967	15984	3803	13300
1:06:45	30.0	4603	18943	4005	16169	3794	13357
1:06:50	30.0	4621	18909	3972	15983	3800	13271
1:06:55	30.0	4599	18938	3971	16069	3756	13324
1:07:00	30.0	4552	18944	3986	16139	3794	13261
1:07:05	30.0	4576	19122	3987	16135	3812	13342
1:07:10	30.0	4573	18931	3987	16116	3817	13365
1:07:15	30.0	4586	19012	4001	16206	3767	13209
1:07:20	30.0	4595	18972	3985	16146	3827	13230
1:07:25	30.0	4592	18986	4019	16167	3804	13295
1:07:30	30.0	4585	18821	3984	16039	3836	13292
1:07:35	30.0	4576	18854	4010	16077	3804	13260
1:07:40	30.0	4570	18906	4005	16116	3835	13298
1:07:45	30.0	4625	18841	4001	16102	3781	13360
1:07:50	30.0	4617	18985	4003	16176	3825	13231
1:07:55	30.0	4580	18903	3997	16172	3817	13287
1:08:00	30.0	4630	18857	3986	16109	3813	13225
1:08:05	30.0	4609	18943	3990	16172	3799	13341
1:08:10	30.0	4631	18913	3999	16218	3786	13243
1:08:15	30.0	4590	18835	4037	16073	3801	13337
1:08:20	30.0	4665	18954	3987	16179	3780	13354
1:08:25	30.0	4604	18828	3976	16124	3815	13328
1:08:30	30.0	4610	18820	3935	16032	3826	13318
1:08:35	30.0	4643	18935	3972	16192	3803	13315
1:08:40	30.0	4622	18995	3966	16142	3807	13386
1:08:45	30.0	4572	18875	3985	16033	3820	13286
1:08:50	30.0	4632	18933	3987	16075	3793	13192
1:08:55	30.0	4639	18967	3983	16048	3819	13302
1:09:00	30.0	4603	18846	3996	16051	3813	13369
1:09:05	30.0	4642	18940	3988	16177	3809	13245
1:09:10	30.0	4612	18874	3987	16147	3801	13277
1:09:15	30.0	4645	18901	3989	16260	3818	13404
1:09:20	30.0	4592	19074	3997	16102	3815	13358
1:09:25	30.0	4604	18803	3986	16142	3826	13210
1:09:30	30.0	4654	18992	3999	16127	3815	13334
1:09:35	30.0	4644	18871	4013	16312	3788	13358
1:09:40	30.0	4614	18873	3977	16026	3782	13310
1:09:45	30.0	4632	18972	3991	16069	3806	13278
1:09:50	30.0	4643	18994	3977	16143	3790	13333
1:09:55	30.0	4584	18997	3968	16182	3833	13329
1:10:00	30.0	4586	18797	3976	16132	3802	13272
1:10:05	30.0	4630	18796	3960	16076	3818	13304
1:10:10	30.0	4673	18934	4004	16073	3825	13298
1:10:15	30.0	4650	18832	3994	16163	3807	13256
1:10:20	30.0	4651	18946	4010	16043	3807	13384
1:10:25	30.0	4645	18806	3979	16157	3801	13231
1:10:30	30.0	4651	18827	3987	16110	3782	13360
1:10:35	30.0	4637	18920	3999	16139	3789	13255
1:10:40	30.0	4627	18898	4018	16110	3793	13317
1:10:45	30.0	4594	18818	4031	16091	3822	13330
1:10:50	30.0	4663	18969	3978	16038	3802	13358
1:10:55	30.0	4645	18837	4001	16186	3812	13345
1:11:00	30.0	4619	18857	4005	16036	3797	13341
1:11:05	30.0	4635	18959	3991	16013	3804	13354
1:11:10	30.0	4674	18914	3987	16225	3794	13289
1:11:15	30.0	4670	18789	4020	16134	3821	13219
1:11:20	30.0	4657	18862	3974	16156	3814	13333
1:11:25	30.0	4642	18939	3983	16072	3837	13351
1:11:30	30.0	4644	18919	3996	16063	3805	13235
1:11:35	30.0	4672	18845	3984	16146	3823	13347
1:11:40	30.0	4661	18803	3999	16237	3806	13247
1:11:45	30.0	4682	18902	4032	16012	3809	13336
1:11:50	30.0	4641	18902	4013	16119	3812	13282
1:11:55	30.0	4627	18942	4017	16166	3847	13286
1:12:00	30.0	4672	18935	4013	16197	3823	13316
1:12:05	30.0	4646	18910	4027	16151	3807	13335
1:12:10	30.0	4648	18750	4002	16075	3795	13258
1:12:15	30.0	4659	18974	4026	15953	3767	13319
1:12:20	30.0	4631	18801	3995	16127	3831	13369
1:12:25	30.0	4628	18824	4017	16029	3827	13302
1:12:30	30.0	4663	18922	3972	16097	3830	13320
1:12:35	30.0	4654	18861	4005	16057	3814	13366
1:12:40	30.0	4675	18917	4030	16143	3814	13332
1:12:45	30.0	4665	18958	4020	15999	3804	13247
1:12:50	30.0	4685	18942	3986	16071	3838	13303
1:12:55	30.0	4659	18882	4006	16037	3792	13254
1:13:00	30.0	4664	18799	4023	16060	3822	13329
1:13:05	30.0	4707	18931	4012	16152	3809	13438
1:13:10	30.0	4692	18954	3998	16117	3815	13299
1:13:15	30.0	4659	18884	4012	16114	3822	13371
1:13:20	30.0	4680	18810	4053	16116	3821	13327
1:13:25	30.0	4729	18855	4032	16033	3831	13468
1:13:30	30.0	4687	18844	3994	16113	3871	13361
1:13:35	30.0	4758	18922	4034	15980	3826	13310
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						
0:00:00	0.0						

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C							1128000.000	4632000.000	-1152000.000	-3432000.000	1284000.000	3276000.000	Max V [425,457]
							1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [425,457]
							1:02:13	0:56:03	0:36:28	1:09:38	0:01:08	0:46:08	t at Max V [425,457]
							1:01:39	0:52:47	0:36:38	1:13:14	0:01:05	0:43:24	Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

