retention_minutes,abs_254nm,abs_280nm
0.952916667,-0.939369202,-0.481128693
0.959583333,-0.942230225,-0.480651855
0.96625,-0.94461441,-0.479698181
0.972916667,-0.946521759,-0.477313995
0.979583333,-0.947475433,-0.475406647
0.98625,-0.949382782,-0.473976135
0.992916667,-0.951766968,-0.472545624
0.999583333,-0.954627991,-0.472545624
1.00625,-0.957489014,-0.473976135
1.012916667,-0.959873199,-0.475406647
1.019583333,-0.96321106,-0.476837158
1.02625,-0.966072083,-0.477790833
1.032916667,-0.969409943,-0.47826767
1.039583333,-0.972270966,-0.47826767
1.04625,-0.975131989,-0.477790833
1.052916667,-0.977993011,-0.476837158
1.059583333,-0.981330872,-0.475406647
1.06625,-0.984668732,-0.473499298
1.072916667,-0.987529755,-0.472545624
1.079583333,-0.989437103,-0.472545624
1.08625,-0.991344452,-0.473499298
1.092916667,-0.992774963,-0.47492981
1.099583333,-0.994682312,-0.476360321
1.10625,-0.996112823,-0.477313995
1.112916667,-0.998020172,-0.477790833
1.119583333,-0.999927521,-0.477313995
1.12625,-1.002311707,-0.475883484
1.132916667,-1.004219055,-0.474452972
1.139583333,-1.005649567,-0.473022461
1.14625,-1.007080078,-0.472545624
1.152916667,-1.008987427,-0.472545624
1.159583333,-1.010417938,-0.472545624
1.16625,-1.01184845,-0.472068787
1.172916667,-1.013755798,-0.472545624
1.179583333,-1.015663147,-0.472545624
1.18625,-1.017093658,-0.472068787
1.192916667,-1.017570496,-0.471591949
1.199583333,-1.01852417,-0.470638275
1.20625,-1.019477844,-0.470638275
1.212916667,-1.020431519,-0.470161438
1.219583333,-1.02186203,-0.470161438
1.22625,-1.022815704,-0.470161438
1.232916667,-1.023769379,-0.470161438
1.239583333,-1.024246216,-0.470161438
1.24625,-1.023769379,-0.470161438
1.252916667,-1.023769379,-0.470638275
1.259583333,-1.022815704,-0.471115112
1.26625,-1.02186203,-0.471115112
1.272916667,-1.020908356,-0.471591949
1.279583333,-1.021385193,-0.472068787
1.28625,-1.02186203,-0.472545624
1.292916667,-1.021385193,-0.473499298
1.299583333,-1.020908356,-0.474452972
1.30625,-1.020908356,-0.47492981
1.312916667,-1.020431519,-0.47492981
1.319583333,-1.019477844,-0.47492981
1.32625,-1.018047333,-0.475406647
1.332916667,-1.016616821,-0.475883484
1.339583333,-1.016139984,-0.475883484
1.34625,-1.014709473,-0.476360321
1.352916667,-1.013278961,-0.476837158
1.359583333,-1.01184845,-0.477790833
1.36625,-1.009941101,-0.477790833
1.372916667,-1.008033752,-0.477313995
1.379583333,-1.006603241,-0.476837158
1.38625,-1.005649567,-0.475883484
1.392916667,-1.003742218,-0.47492981
1.399583333,-1.002311707,-0.473976135
1.40625,-1.000404358,-0.473499298
1.412916667,-0.998020172,-0.473499298
1.419583333,-0.994682312,-0.473976135
1.42625,-0.991821289,-0.475406647
1.432916667,-0.988483429,-0.476837158
1.439583333,-0.986099243,-0.477790833
1.44625,-0.98323822,-0.477790833
1.452916667,-0.980854034,-0.477790833
1.459583333,-0.978946686,-0.477790833
1.46625,-0.9765625,-0.477790833
1.472916667,-0.974655151,-0.47826767
1.479583333,-0.972270966,-0.479221344
1.48625,-0.970363617,-0.479698181
1.492916667,-0.967979431,-0.480651855
1.499583333,-0.964641571,-0.480175018
1.50625,-0.961303711,-0.479698181
1.512916667,-0.958442688,-0.479221344
1.519583333,-0.955104828,-0.478744507
1.52625,-0.951766968,-0.47826767
1.532916667,-0.948429108,-0.477790833
1.539583333,-0.945568085,-0.47826767
1.54625,-0.944137573,-0.478744507
1.552916667,-0.941753387,-0.47826767
1.559583333,-0.939846039,-0.47826767
1.56625,-0.937461853,-0.47826767
1.572916667,-0.936031342,-0.47826767
1.579583333,-0.934123993,-0.477790833
1.58625,-0.932693481,-0.477313995
1.592916667,-0.93126297,-0.477313995
1.599583333,-0.929832458,-0.477313995
1.60625,-0.928878784,-0.477790833
1.612916667,-0.928401947,-0.478744507
1.619583333,-0.92792511,-0.479698181
1.62625,-0.926971436,-0.481128693
1.632916667,-0.926494598,-0.483036041
1.639583333,-0.926971436,-0.484466553
1.64625,-0.92792511,-0.485897064
1.652916667,-0.929355621,-0.486850739
1.659583333,-0.930786133,-0.48828125
1.66625,-0.932693481,-0.489234924
1.672916667,-0.933647156,-0.489711761
1.679583333,-0.934123993,-0.490665436
1.68625,-0.934123993,-0.491142273
1.692916667,-0.933647156,-0.491142273
1.699583333,-0.932693481,-0.490665436
1.70625,-0.931739807,-0.489711761
1.712916667,-0.930786133,-0.489234924
1.719583333,-0.930309296,-0.48828125
1.72625,-0.929832458,-0.487327576
1.732916667,-0.929832458,-0.486850739
1.739583333,-0.929832458,-0.486850739
1.74625,-0.930786133,-0.487804413
1.752916667,-0.932216644,-0.489234924
1.759583333,-0.934123993,-0.491142273
1.76625,-0.936031342,-0.494003296
1.772916667,-0.938892365,-0.497341156
1.779583333,-0.943183899,-0.50163269
1.78625,-0.947475433,-0.505924225
1.792916667,-0.952243805,-0.509738922
1.799583333,-0.956535339,-0.512599945
1.80625,-0.960350037,-0.514984131
1.812916667,-0.962734222,-0.516891479
1.819583333,-0.96321106,-0.516891479
1.82625,-0.961780548,-0.515460968
1.832916667,-0.957489014,-0.511169434
1.839583333,-0.945568085,-0.502586365
1.84625,-0.920295715,-0.483512878
1.852916667,-0.87594986,-0.448226929
1.859583333,-0.807285309,-0.39434433
1.86625,-0.711917877,-0.321865082
1.872916667,-0.593662262,-0.231742859
1.879583333,-0.460624695,-0.131607056
1.88625,-0.324249268,-0.030517578
1.892916667,-0.197410583,0.062465668
1.899583333,-0.088691711,0.140666962
1.90625,-0.002861023,0.201702118
1.912916667,0.060081482,0.246524811
1.919583333,0.102996826,0.276565552
1.92625,0.130653381,0.295639038
1.932916667,0.148296356,0.30708313
1.939583333,0.158309937,0.312805176
1.94625,0.162124634,0.315189362
1.952916667,0.161170959,0.31375885
1.959583333,0.154495239,0.309467316
1.96625,0.143527985,0.301837921
1.972916667,0.127315521,0.291347504
1.979583333,0.106811523,0.276565552
1.98625,0.082969666,0.25844574
1.992916667,0.056266785,0.23651123
1.999583333,0.026702881,0.212192535
2.00625,-0.005245209,0.185966492
2.012916667,-0.039577484,0.158309937
2.019583333,-0.075817108,0.130176544
2.02625,-0.113964081,0.101566315
2.032916667,-0.153064728,0.072002411
2.039583333,-0.193119049,0.042438507
2.04625,-0.23317337,0.012874603
2.052916667,-0.273704529,-0.016689301
2.059583333,-0.313282013,-0.04529953
2.06625,-0.351905823,-0.07390976
2.072916667,-0.389575958,-0.10061264
2.079583333,-0.426292419,-0.12588501
2.08625,-0.462532043,-0.149726868
2.092916667,-0.497341156,-0.172615051
2.099583333,-0.530719757,-0.194549561
2.10625,-0.562667847,-0.21648407
2.112916667,-0.593185425,-0.238418579
2.119583333,-0.622272491,-0.260829926
2.12625,-0.648975372,-0.283241272
2.132916667,-0.673294067,-0.30374527
2.139583333,-0.695705414,-0.321388245
2.14625,-0.716686249,-0.336170197
2.152916667,-0.736236572,-0.349521637
2.159583333,-0.755310059,-0.361442566
2.16625,-0.773429871,-0.371932983
2.172916667,-0.79202652,-0.382423401
2.179583333,-0.810146332,-0.393867493
2.18625,-0.827789307,-0.404834747
2.192916667,-0.84400177,-0.414848328
2.199583333,-0.858783722,-0.423431396
2.20625,-0.872135162,-0.432014465
2.212916667,-0.884532928,-0.440120697
2.219583333,-0.895023346,-0.447273254
2.22625,-0.904083252,-0.453472137
2.232916667,-0.912189484,-0.458717346
2.239583333,-0.919342041,-0.463485718
2.24625,-0.926017761,-0.468254089
2.252916667,-0.931739807,-0.472068787
2.259583333,-0.937461853,-0.475406647
2.26625,-0.942707062,-0.47826767
2.272916667,-0.947952271,-0.481128693
2.279583333,-0.951766968,-0.483512878
2.28625,-0.955104828,-0.48494339
2.292916667,-0.957489014,-0.485897064
2.299583333,-0.959396362,-0.486373901
2.30625,-0.959873199,-0.487327576
2.312916667,-0.960350037,-0.487327576
2.319583333,-0.960350037,-0.487327576
2.32625,-0.959873199,-0.487804413
2.332916667,-0.958919525,-0.487804413
2.339583333,-0.957012177,-0.486850739
2.34625,-0.955581665,-0.485897064
2.352916667,-0.953197479,-0.485420227
2.359583333,-0.950813293,-0.485420227
2.36625,-0.947952271,-0.484466553
2.372916667,-0.946044922,-0.483512878
2.379583333,-0.944137573,-0.483036041
2.38625,-0.941753387,-0.483036041
2.392916667,-0.939369202,-0.482559204
2.399583333,-0.936985016,-0.48160553
2.40625,-0.935077667,-0.480651855
2.412916667,-0.932216644,-0.480175018
2.419583333,-0.930309296,-0.479698181
2.42625,-0.928878784,-0.480175018
2.432916667,-0.928401947,-0.481128693
2.439583333,-0.927448273,-0.482559204
2.44625,-0.926494598,-0.483512878
2.452916667,-0.925064087,-0.48494339
2.459583333,-0.923156738,-0.48494339
2.46625,-0.92124939,-0.484466553
2.472916667,-0.91791153,-0.483036041
2.479583333,-0.913143158,-0.48160553
2.48625,-0.908374786,-0.480651855
2.492916667,-0.903606415,-0.479221344
2.499583333,-0.897884369,-0.477313995
2.50625,-0.891685486,-0.47492981
2.512916667,-0.885009766,-0.472545624
2.519583333,-0.878810883,-0.468730927
2.52625,-0.872135162,-0.463962555
2.532916667,-0.865459442,-0.459194183
2.539583333,-0.85735321,-0.453472137
2.54625,-0.846862793,-0.446796417
2.552916667,-0.833034515,-0.438213348
2.559583333,-0.813484192,-0.426292419
2.56625,-0.786781311,-0.41103363
2.572916667,-0.751495361,-0.391960144
2.579583333,-0.70810318,-0.368595123
2.58625,-0.658035278,-0.341892242
2.592916667,-0.603199005,-0.313282013
2.599583333,-0.54693222,-0.283718109
2.60625,-0.492095947,-0.256061554
2.612916667,-0.441551208,-0.230312347
2.619583333,-0.396728516,-0.208377838
2.62625,-0.358104706,-0.189304352
2.632916667,-0.324249268,-0.171661377
2.639583333,-0.296115875,-0.156879425
2.64625,-0.274658203,-0.144958496
2.652916667,-0.2617836,-0.136375427
2.659583333,-0.257015228,-0.131130219
2.66625,-0.2617836,-0.131607056
2.672916667,-0.2784729,-0.138759613
2.679583333,-0.308513641,-0.153064728
2.68625,-0.349998474,-0.174999237
2.692916667,-0.401496887,-0.202178955
2.699583333,-0.460624695,-0.235080719
2.70625,-0.525951385,-0.271320343
2.712916667,-0.595569611,-0.31042099
2.719583333,-0.667095184,-0.350952148
2.72625,-0.737667084,-0.39100647
2.732916667,-0.807762146,-0.429153442
2.739583333,-0.875473022,-0.465869904
2.74625,-0.941753387,-0.501155853
2.752916667,-1.005172729,-0.535488129
2.759583333,-1.064300537,-0.566959381
2.76625,-1.118183136,-0.595092773
2.772916667,-1.166820526,-0.621318817
2.779583333,-1.20973587,-0.645637512
2.78625,-1.245975494,-0.66614151
2.792916667,-1.275062561,-0.682353973
2.799583333,-1.297950745,-0.695228577
2.80625,-1.314640045,-0.704288483
2.812916667,-1.326084137,-0.710010529
2.819583333,-1.331806183,-0.712394714
2.82625,-1.331806183,-0.71144104
2.832916667,-1.326084137,-0.706672668
2.839583333,-1.314640045,-0.698566437
2.84625,-1.29699707,-0.688076019
2.852916667,-1.274108887,-0.675201416
2.859583333,-1.245975494,-0.65946579
2.86625,-1.214027405,-0.641345978
2.872916667,-1.179218292,-0.622749329
2.879583333,-1.143455505,-0.604629517
2.88625,-1.110076904,-0.587940216
2.892916667,-1.081466675,-0.574111938
2.899583333,-1.060962677,-0.56552887
2.90625,-1.053333282,-0.564098358
2.912916667,-1.060009003,-0.571250916
2.919583333,-1.082420349,-0.587463379
2.92625,-1.118659973,-0.6108284
2.932916667,-1.164913177,-0.640869141
2.939583333,-1.218318939,-0.675201416
2.94625,-1.275062561,-0.710964203
2.952916667,-1.331806183,-0.745773315
2.959583333,-1.386642456,-0.777721405
2.96625,-1.438617706,-0.807285309
2.972916667,-1.486301422,-0.833511353
2.979583333,-1.530170441,-0.855922699
2.98625,-1.569271088,-0.87594986
2.992916667,-1.603603363,-0.893592834
2.999583333,-1.632213593,-0.908851624
3.00625,-1.654148102,-0.920295715
3.012916667,-1.669406891,-0.929355621
3.019583333,-1.678466797,-0.936031342
3.02625,-1.680850983,-0.939369202
3.032916667,-1.676559448,-0.938892365
3.039583333,-1.665592194,-0.935077667
3.04625,-1.648902893,-0.927448273
3.052916667,-1.626014709,-0.915527344
3.059583333,-1.596927643,-0.89931488
3.06625,-1.561641693,-0.879764557
3.072916667,-1.522064209,-0.857830048
3.079583333,-1.478672028,-0.83398819
3.08625,-1.432418823,-0.809192657
3.092916667,-1.383781433,-0.783443451
3.099583333,-1.33562088,-0.757217407
3.10625,-1.287937164,-0.730037689
3.112916667,-1.24168396,-0.702857971
3.119583333,-1.197338104,-0.676631927
3.12625,-1.154899597,-0.652313232
3.132916667,-1.114845276,-0.629425049
3.139583333,-1.074790955,-0.608444214
3.14625,-1.033306122,-0.587463379
3.152916667,-0.988483429,-0.566005707
3.159583333,-0.93793869,-0.543117523
3.16625,-0.881195068,-0.518798828
3.172916667,-0.816345215,-0.492572784
3.179583333,-0.743865967,-0.465393066
3.18625,-0.665664673,-0.437736511
3.192916667,-0.584602356,-0.41103363
3.199583333,-0.503540039,-0.385284424
3.20625,-0.427722931,-0.360488892
3.212916667,-0.360488892,-0.338077545
3.219583333,-0.304698944,-0.319004059
3.22625,-0.262737274,-0.30374527
3.232916667,-0.234127045,-0.291824341
3.239583333,-0.218391418,-0.283241272
3.24625,-0.213623047,-0.2784729
3.252916667,-0.21648407,-0.277042389
3.259583333,-0.225543976,-0.277519226
3.26625,-0.238895416,-0.279426575
3.272916667,-0.256538391,-0.282287598
3.279583333,-0.276565552,-0.286102295
3.28625,-0.297546387,-0.288963318
3.292916667,-0.318527222,-0.291347504
3.299583333,-0.340461731,-0.293731689
3.30625,-0.361919403,-0.296115875
3.312916667,-0.382423401,-0.298023224
3.319583333,-0.401973724,-0.299453735
3.32625,-0.421047211,-0.300884247
3.332916667,-0.439167023,-0.302314758
3.339583333,-0.45633316,-0.304222107
3.34625,-0.471591949,-0.306606293
3.352916667,-0.485897064,-0.309944153
3.359583333,-0.499725342,-0.313282013
3.36625,-0.513076782,-0.316619873
3.372916667,-0.527381897,-0.319957733
3.379583333,-0.541687012,-0.322341919
3.38625,-0.555992126,-0.324726105
3.392916667,-0.569343567,-0.327110291
3.399583333,-0.580310822,-0.329971313
3.40625,-0.589370728,-0.332355499
3.412916667,-0.595092773,-0.333786011
3.419583333,-0.597476959,-0.333309174
3.42625,-0.595092773,-0.329971313
3.432916667,-0.586032867,-0.323295593
3.439583333,-0.569820404,-0.312328339
3.44625,-0.544548035,-0.296115875
3.452916667,-0.507831573,-0.274181366
3.459583333,-0.460147858,-0.247001648
3.46625,-0.401496887,-0.214099884
3.472916667,-0.333309174,-0.175952911
3.479583333,-0.25844574,-0.133991241
3.48625,-0.180244446,-0.089645386
3.492916667,-0.102519989,-0.045776367
3.499583333,-0.030040741,-0.004768372
3.50625,0.034809113,0.03194809
3.512916667,0.088214874,0.061988831
3.519583333,0.128269196,0.084400177
3.52625,0.155448914,0.099182129
3.532916667,0.170230865,0.106811523
3.539583333,0.173568726,0.107765198
3.54625,0.166893005,0.103473663
3.552916667,0.153064728,0.095367432
3.559583333,0.133514404,0.08392334
3.56625,0.110626221,0.070571899
3.572916667,0.084877014,0.055789948
3.579583333,0.058174133,0.040531158
3.58625,0.031471252,0.025749207
3.592916667,0.004768372,0.010490417
3.599583333,-0.020980835,-0.004291534
3.60625,-0.04529953,-0.018119812
3.612916667,-0.068187714,-0.030994415
3.619583333,-0.089168549,-0.043392181
3.62625,-0.108242035,-0.054359436
3.632916667,-0.124931335,-0.064373016
3.639583333,-0.140190125,-0.073432922
3.64625,-0.154018402,-0.081539154
3.652916667,-0.167369843,-0.089168549
3.659583333,-0.178813934,-0.096321106
3.66625,-0.189781189,-0.102996826
3.672916667,-0.199794769,-0.110149384
3.679583333,-0.208854675,-0.116348267
3.68625,-0.21648407,-0.123023987
3.692916667,-0.22315979,-0.128746033
3.699583333,-0.228881836,-0.133514404
3.70625,-0.233650208,-0.138282776
3.712916667,-0.238418579,-0.143051147
3.719583333,-0.244140625,-0.148773193
3.72625,-0.251293182,-0.154018402
3.732916667,-0.259876251,-0.159740448
3.739583333,-0.269889832,-0.166416168
3.74625,-0.281333923,-0.173568726
3.752916667,-0.294208527,-0.18119812
3.759583333,-0.307559967,-0.189304352
3.76625,-0.32043457,-0.197887421
3.772916667,-0.333786011,-0.20647049
3.779583333,-0.348091125,-0.215053558
3.78625,-0.36239624,-0.223636627
3.792916667,-0.376701355,-0.231742859
3.799583333,-0.39100647,-0.239849091
3.80625,-0.406742096,-0.248908997
3.812916667,-0.423431396,-0.258922577
3.819583333,-0.440597534,-0.269889832
3.82625,-0.457763672,-0.280857086
3.832916667,-0.475883484,-0.290870667
3.839583333,-0.494480133,-0.300884247
3.84625,-0.512599945,-0.31042099
3.852916667,-0.530719757,-0.319004059
3.859583333,-0.549793243,-0.328063965
3.86625,-0.568389893,-0.337123871
3.872916667,-0.586509705,-0.346660614
3.879583333,-0.604629517,-0.35572052
3.88625,-0.622272491,-0.365257263
3.892916667,-0.638961792,-0.373840332
3.899583333,-0.654697418,-0.381469727
3.90625,-0.66947937,-0.388622284
3.912916667,-0.684261322,-0.395774841
3.919583333,-0.698566437,-0.402927399
3.92625,-0.711917877,-0.409603119
3.932916667,-0.724315643,-0.415802002
3.939583333,-0.735282898,-0.422000885
3.94625,-0.745773315,-0.427722931
3.952916667,-0.755310059,-0.432491302
3.959583333,-0.76341629,-0.436782837
3.96625,-0.771045685,-0.440597534
3.972916667,-0.777721405,-0.444412231
3.979583333,-0.784397125,-0.447750092
3.98625,-0.790596008,-0.450611115
3.992916667,-0.79536438,-0.453472137
3.999583333,-0.800609589,-0.45633316
4.00625,-0.80537796,-0.458717346
4.012916667,-0.809669495,-0.461578369
4.019583333,-0.813484192,-0.464439392
4.02625,-0.816345215,-0.466346741
4.032916667,-0.819206238,-0.467777252
4.039583333,-0.821590424,-0.468730927
4.04625,-0.823497772,-0.469207764
4.052916667,-0.825405121,-0.469684601
4.059583333,-0.826835632,-0.471115112
4.06625,-0.828266144,-0.473499298
4.072916667,-0.829696655,-0.476360321
4.079583333,-0.831127167,-0.47826767
4.08625,-0.832080841,-0.479221344
4.092916667,-0.833511353,-0.480175018
4.099583333,-0.835418701,-0.480651855
4.10625,-0.836849213,-0.480651855
4.112916667,-0.838279724,-0.481128693
4.119583333,-0.839233398,-0.48160553
4.12625,-0.839233398,-0.483036041
4.132916667,-0.83732605,-0.483036041
4.139583333,-0.832557678,-0.481128693
4.14625,-0.824451447,-0.477313995
4.152916667,-0.811100006,-0.471591949
4.159583333,-0.792503357,-0.464916229
4.16625,-0.768184662,-0.456809998
4.172916667,-0.738143921,-0.446796417
4.179583333,-0.703334808,-0.436306
4.18625,-0.664710999,-0.425338745
4.192916667,-0.623703003,-0.413894653
4.199583333,-0.581741333,-0.401973724
4.20625,-0.541687012,-0.390529633
4.212916667,-0.504493713,-0.380039215
4.219583333,-0.470638275,-0.371456146
4.22625,-0.442028046,-0.363826752
4.232916667,-0.419139862,-0.357151031
4.239583333,-0.400543213,-0.35238266
4.24625,-0.386238098,-0.348567963
4.252916667,-0.375270844,-0.34570694
4.259583333,-0.368118286,-0.343799591
4.26625,-0.364780426,-0.34236908
4.272916667,-0.364780426,-0.34236908
4.279583333,-0.367641449,-0.342845917
4.28625,-0.372409821,-0.343322754
4.292916667,-0.380516052,-0.344753265
4.299583333,-0.39100647,-0.347137451
4.30625,-0.402450562,-0.350952148
4.312916667,-0.415802002,-0.35572052
4.319583333,-0.42963028,-0.360012054
4.32625,-0.444889069,-0.364303589
4.332916667,-0.460147858,-0.367641449
4.339583333,-0.475883484,-0.370025635
4.34625,-0.492095947,-0.371932983
4.352916667,-0.508785248,-0.374317169
4.359583333,-0.525474548,-0.376224518
4.36625,-0.542163849,-0.379085541
4.372916667,-0.558853149,-0.382900238
4.379583333,-0.576019287,-0.38766861
4.38625,-0.593662262,-0.391483307
4.392916667,-0.611305237,-0.395298004
4.399583333,-0.628948212,-0.399112701
4.40625,-0.646114349,-0.402450562
4.412916667,-0.663280487,-0.406265259
4.419583333,-0.680446625,-0.409126282
4.42625,-0.697135925,-0.412464142
4.432916667,-0.714302063,-0.415325165
4.439583333,-0.731468201,-0.418186188
4.44625,-0.748634338,-0.421524048
4.452916667,-0.765323639,-0.425338745
4.459583333,-0.781059265,-0.42963028
4.46625,-0.796794891,-0.433444977
4.472916667,-0.81205368,-0.436782837
4.479583333,-0.826835632,-0.441074371
4.48625,-0.841617584,-0.444889069
4.492916667,-0.856399536,-0.447750092
4.499583333,-0.870704651,-0.450611115
4.50625,-0.884056091,-0.453948975
4.512916667,-0.896453857,-0.457763672
4.519583333,-0.906944275,-0.461101532
4.52625,-0.915527344,-0.463485718
4.532916667,-0.922679901,-0.465393066
4.539583333,-0.92792511,-0.466346741
4.54625,-0.930786133,-0.466346741
4.552916667,-0.930309296,-0.464916229
4.559583333,-0.926494598,-0.463008881
4.56625,-0.918388367,-0.460147858
4.572916667,-0.905990601,-0.456809998
4.579583333,-0.8893013,-0.453472137
4.58625,-0.869274139,-0.448703766
4.592916667,-0.845909119,-0.443458557
4.599583333,-0.820636749,-0.436782837
4.60625,-0.794410706,-0.430107117
4.612916667,-0.767707825,-0.423431396
4.619583333,-0.742435455,-0.417232513
4.62625,-0.71811676,-0.41103363
4.632916667,-0.695705414,-0.406265259
4.639583333,-0.675201416,-0.402927399
4.64625,-0.658035278,-0.40102005
4.652916667,-0.643730164,-0.398635864
4.659583333,-0.631809235,-0.396728516
4.66625,-0.621795654,-0.395774841
4.672916667,-0.613689423,-0.394821167
4.679583333,-0.607967377,-0.393390656
4.68625,-0.603675842,-0.392436981
4.692916667,-0.601291656,-0.392913818
4.699583333,-0.599384308,-0.393390656
4.70625,-0.598907471,-0.393867493
4.712916667,-0.599861145,-0.394821167
4.719583333,-0.602245331,-0.396251678
4.72625,-0.606060028,-0.396728516
4.732916667,-0.611305237,-0.397205353
4.739583333,-0.618457794,-0.398159027
4.74625,-0.626087189,-0.400066376
4.752916667,-0.635147095,-0.403404236
4.759583333,-0.644683838,-0.406742096
