retention_minutes,abs_254nm,abs_280nm
0.952916667,-1.005649567,-0.473499298
0.959583333,-1.006126404,-0.473976135
0.96625,-1.007556915,-0.474452972
0.972916667,-1.008987427,-0.475406647
0.979583333,-1.010894775,-0.477313995
0.98625,-1.013755798,-0.478744507
0.992916667,-1.016616821,-0.480175018
0.999583333,-1.019001007,-0.480651855
1.00625,-1.02186203,-0.481128693
1.012916667,-1.024723053,-0.481128693
1.019583333,-1.027107239,-0.480651855
1.02625,-1.029491425,-0.480175018
1.032916667,-1.03187561,-0.479221344
1.039583333,-1.034259796,-0.478744507
1.04625,-1.036167145,-0.478744507
1.052916667,-1.037597656,-0.479698181
1.059583333,-1.039028168,-0.481128693
1.06625,-1.039981842,-0.482559204
1.072916667,-1.040458679,-0.483989716
1.079583333,-1.040935516,-0.485420227
1.08625,-1.041889191,-0.485897064
1.092916667,-1.042842865,-0.48494339
1.099583333,-1.043796539,-0.483512878
1.10625,-1.045227051,-0.482082367
1.112916667,-1.046657562,-0.480651855
1.119583333,-1.047611237,-0.479698181
1.12625,-1.048564911,-0.480175018
1.132916667,-1.049041748,-0.48160553
1.139583333,-1.049518585,-0.484466553
1.14625,-1.050949097,-0.486373901
1.152916667,-1.052379608,-0.48828125
1.159583333,-1.05381012,-0.489234924
1.16625,-1.055240631,-0.489711761
1.172916667,-1.056671143,-0.489234924
1.179583333,-1.057624817,-0.487804413
1.18625,-1.058101654,-0.486373901
1.192916667,-1.059055328,-0.485420227
1.199583333,-1.060009003,-0.48494339
1.20625,-1.06048584,-0.484466553
1.212916667,-1.061439514,-0.484466553
1.219583333,-1.062393188,-0.48494339
1.22625,-1.062870026,-0.485420227
1.232916667,-1.063346863,-0.485897064
1.239583333,-1.063346863,-0.486373901
1.24625,-1.064300537,-0.486850739
1.252916667,-1.065254211,-0.487327576
1.259583333,-1.066684723,-0.486373901
1.26625,-1.068115234,-0.48494339
1.272916667,-1.069068909,-0.483512878
1.279583333,-1.069545746,-0.482559204
1.28625,-1.07049942,-0.483036041
1.292916667,-1.070976257,-0.483512878
1.299583333,-1.071453094,-0.483989716
1.30625,-1.071453094,-0.48494339
1.312916667,-1.072406769,-0.485897064
1.319583333,-1.073360443,-0.485897064
1.32625,-1.074314117,-0.486373901
1.332916667,-1.075744629,-0.486373901
1.339583333,-1.076698303,-0.486850739
1.34625,-1.076698303,-0.487327576
1.352916667,-1.076698303,-0.487804413
1.359583333,-1.078128815,-0.487804413
1.36625,-1.080513,-0.487327576
1.372916667,-1.083374023,-0.486850739
1.379583333,-1.086235046,-0.486850739
1.38625,-1.089096069,-0.486373901
1.392916667,-1.091003418,-0.485420227
1.399583333,-1.092433929,-0.48494339
1.40625,-1.092433929,-0.48494339
1.412916667,-1.092433929,-0.483989716
1.419583333,-1.092433929,-0.482559204
1.42625,-1.093387604,-0.482082367
1.432916667,-1.095294952,-0.48160553
1.439583333,-1.097679138,-0.481128693
1.44625,-1.100063324,-0.480175018
1.452916667,-1.10244751,-0.480175018
1.459583333,-1.104831696,-0.480651855
1.46625,-1.107692719,-0.482082367
1.472916667,-1.109600067,-0.483036041
1.479583333,-1.111507416,-0.483989716
1.48625,-1.112937927,-0.483989716
1.492916667,-1.113891602,-0.483512878
1.499583333,-1.114845276,-0.483036041
1.50625,-1.116275787,-0.482082367
1.512916667,-1.117706299,-0.481128693
1.519583333,-1.119613647,-0.480175018
1.52625,-1.120567322,-0.479698181
1.532916667,-1.121520996,-0.478744507
1.539583333,-1.122951508,-0.477790833
1.54625,-1.123428345,-0.477313995
1.552916667,-1.123428345,-0.477313995
1.559583333,-1.123428345,-0.477790833
1.56625,-1.123905182,-0.47826767
1.572916667,-1.124858856,-0.478744507
1.579583333,-1.125812531,-0.479221344
1.58625,-1.126766205,-0.480175018
1.592916667,-1.128196716,-0.481128693
1.599583333,-1.129627228,-0.481128693
1.60625,-1.130580902,-0.481128693
1.612916667,-1.131057739,-0.481128693
1.619583333,-1.132011414,-0.480175018
1.62625,-1.133441925,-0.478744507
1.632916667,-1.134395599,-0.477313995
1.639583333,-1.135826111,-0.476837158
1.64625,-1.137256622,-0.477313995
1.652916667,-1.139163971,-0.479221344
1.659583333,-1.140594482,-0.480651855
1.66625,-1.14107132,-0.482082367
1.672916667,-1.140594482,-0.482559204
1.679583333,-1.140117645,-0.482559204
1.68625,-1.139163971,-0.482559204
1.692916667,-1.137733459,-0.482082367
1.699583333,-1.136302948,-0.481128693
1.70625,-1.133918762,-0.480651855
1.712916667,-1.131534576,-0.480175018
1.719583333,-1.130104065,-0.479221344
1.72625,-1.128673553,-0.47826767
1.732916667,-1.128196716,-0.476837158
1.739583333,-1.127719879,-0.475883484
1.74625,-1.128196716,-0.476360321
1.752916667,-1.129627228,-0.477790833
1.759583333,-1.131534576,-0.479221344
1.76625,-1.135349274,-0.482082367
1.772916667,-1.140117645,-0.486850739
1.779583333,-1.145362854,-0.49161911
1.78625,-1.150608063,-0.495910645
1.792916667,-1.155853271,-0.499725342
1.799583333,-1.159667969,-0.503063202
1.80625,-1.162052155,-0.504016876
1.812916667,-1.162052155,-0.503063202
1.819583333,-1.160144806,-0.500202179
1.82625,-1.155376434,-0.496387482
1.832916667,-1.14440918,-0.488758087
1.839583333,-1.123905182,-0.474452972
1.84625,-1.088142395,-0.44965744
1.852916667,-1.033306122,-0.411510468
1.859583333,-0.958442688,-0.357151031
1.86625,-0.866413116,-0.288963318
1.872916667,-0.762462616,-0.211715698
1.879583333,-0.654220581,-0.132083893
