retention_minutes,abs_254nm,abs_280nm
1.015416667,-1.035690308,-0.485420227
1.022083333,-1.037120819,-0.484466553
1.02875,-1.038551331,-0.484466553
1.035416667,-1.039981842,-0.48494339
1.042083333,-1.040935516,-0.485420227
1.04875,-1.042366028,-0.485897064
1.055416667,-1.044273376,-0.486850739
1.062083333,-1.046657562,-0.487327576
1.06875,-1.049041748,-0.486850739
1.075416667,-1.051425934,-0.485897064
1.082083333,-1.053333282,-0.484466553
1.08875,-1.054286957,-0.483512878
1.095416667,-1.055240631,-0.48160553
1.102083333,-1.056194305,-0.480175018
1.10875,-1.056194305,-0.478744507
1.115416667,-1.056671143,-0.477790833
1.122083333,-1.056671143,-0.476837158
1.12875,-1.05714798,-0.476360321
1.135416667,-1.05714798,-0.476360321
1.142083333,-1.056671143,-0.476360321
1.14875,-1.05714798,-0.475883484
1.155416667,-1.05714798,-0.475406647
1.162083333,-1.057624817,-0.474452972
1.16875,-1.058101654,-0.473499298
1.175416667,-1.058578491,-0.473022461
1.182083333,-1.059532166,-0.472545624
1.18875,-1.060962677,-0.473022461
1.195416667,-1.062870026,-0.473976135
1.202083333,-1.064777374,-0.475406647
1.20875,-1.065731049,-0.476360321
1.215416667,-1.066684723,-0.477313995
1.222083333,-1.067638397,-0.47826767
1.22875,-1.068592072,-0.478744507
1.235416667,-1.068592072,-0.47826767
1.242083333,-1.069068909,-0.476837158
1.24875,-1.070022583,-0.475883484
1.255416667,-1.070976257,-0.47492981
1.262083333,-1.072406769,-0.473976135
1.26875,-1.073360443,-0.473499298
1.275416667,-1.07383728,-0.473976135
1.282083333,-1.075267792,-0.475406647
1.28875,-1.076698303,-0.477313995
1.295416667,-1.077651978,-0.478744507
1.302083333,-1.078128815,-0.480651855
1.30875,-1.078128815,-0.482559204
1.315416667,-1.078128815,-0.483989716
1.322083333,-1.078128815,-0.483989716
1.32875,-1.078128815,-0.483512878
1.335416667,-1.078128815,-0.483989716
1.342083333,-1.078128815,-0.484466553
1.34875,-1.078128815,-0.48494339
1.355416667,-1.078605652,-0.485420227
1.362083333,-1.078128815,-0.485897064
1.36875,-1.076698303,-0.486850739
1.375416667,-1.075744629,-0.487804413
1.382083333,-1.074790955,-0.487804413
1.38875,-1.074314117,-0.487327576
1.395416667,-1.072883606,-0.486850739
1.402083333,-1.071929932,-0.486850739
1.40875,-1.071453094,-0.486850739
1.415416667,-1.071453094,-0.486373901
1.422083333,-1.071453094,-0.48494339
1.42875,-1.070976257,-0.483989716
1.435416667,-1.069545746,-0.482559204
1.442083333,-1.068115234,-0.48160553
1.44875,-1.066684723,-0.480175018
1.455416667,-1.065731049,-0.478744507
1.462083333,-1.065254211,-0.478744507
1.46875,-1.065254211,-0.479698181
1.475416667,-1.065731049,-0.479698181
1.482083333,-1.065731049,-0.479221344
1.48875,-1.065254211,-0.47826767
1.495416667,-1.064777374,-0.477313995
1.502083333,-1.0638237,-0.476837158
1.50875,-1.062393188,-0.476360321
1.515416667,-1.060962677,-0.476360321
1.522083333,-1.06048584,-0.477313995
1.52875,-1.06048584,-0.47826767
1.535416667,-1.060009003,-0.479221344
1.542083333,-1.060009003,-0.478744507
1.54875,-1.060009003,-0.47826767
1.555416667,-1.060009003,-0.477790833
