retention_minutes,abs_254nm,abs_280nm
2.563533333,-0.858306885,-0.462055206
2.5702,-0.809192657,-0.434875488
2.576866667,-0.751972198,-0.403404236
2.583533333,-0.689983368,-0.370025635
2.5902,-0.626564026,-0.337600708
2.596866667,-0.565052032,-0.306606293
2.603533333,-0.508785248,-0.2784729
2.6102,-0.460624695,-0.254154205
2.616866667,-0.421047211,-0.234603882
2.623533333,-0.389099121,-0.217914581
2.6302,-0.364780426,-0.205039978
2.636866667,-0.349521637,-0.195980072
2.643533333,-0.344276428,-0.192165375
2.6502,-0.351905823,-0.195026398
2.656866667,-0.372886658,-0.205039978
2.663533333,-0.407218933,-0.222682953
2.6702,-0.454902649,-0.247478485
2.676866667,-0.514507294,-0.279903412
2.683533333,-0.584602356,-0.318527222
2.6902,-0.662326813,-0.361919403
2.696866667,-0.744342804,-0.407218933
2.703533333,-0.828266144,-0.454425812
2.7102,-0.914096832,-0.503063202
2.716866667,-1.001358032,-0.551223755
2.723533333,-1.086711884,-0.598430634
2.7302,-1.169681549,-0.643730164
2.736866667,-1.249313354,-0.687122345
2.743533333,-1.326560974,-0.728130341
2.7502,-1.399040222,-0.76675415
2.756866667,-1.465797424,-0.8020401
2.763533333,-1.524925232,-0.833034515
2.7702,-1.577377319,-0.859737396
2.776866667,-1.623630524,-0.88262558
2.783533333,-1.662731171,-0.901699066
2.7902,-1.694202423,-0.916957855
2.796866667,-1.71661377,-0.927448273
2.803533333,-1.730442047,-0.933647156
2.8102,-1.736164093,-0.935554504
2.816866667,-1.733779907,-0.933647156
2.823533333,-1.723766327,-0.926494598
2.8302,-1.705646515,-0.915050507
2.836866667,-1.680850983,-0.900268555
2.843533333,-1.651287079,-0.88262558
2.8502,-1.617431641,-0.862598419
2.856866667,-1.579284668,-0.841140747
2.863533333,-1.537322998,-0.818252563
2.8702,-1.492977142,-0.794410706
2.876866667,-1.448631287,-0.771045685
2.883533333,-1.405715942,-0.749111176
2.8902,-1.363754272,-0.728607178
2.896866667,-1.323699951,-0.708580017
2.903533333,-1.285552979,-0.689983368
2.9102,-1.250743866,-0.673294067
2.916866667,-1.218318939,-0.656604767
2.923533333,-1.188278198,-0.640392303
2.9302,-1.159667969,-0.62417984
2.936866667,-1.133441925,-0.608921051
2.943533333,-1.110076904,-0.595092773
2.9502,-1.088619232,-0.583171844
2.956866667,-1.07049942,-0.573635101
2.963533333,-1.054286957,-0.56552887
2.9702,-1.040458679,-0.558853149
2.976866667,-1.027584076,-0.552654266
2.983533333,-1.01518631,-0.547409058
2.9902,-1.003742218,-0.542640686
2.996866667,-0.993251801,-0.538349152
3.003533333,-0.98323822,-0.535011292
3.0102,-0.973701477,-0.532627106
3.016866667,-0.965118408,-0.530719757
3.023533333,-0.957965851,-0.528812408
3.0302,-0.951766968,-0.52690506
3.036866667,-0.946521759,-0.524044037
3.043533333,-0.94127655,-0.521659851
