

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:10:00 (HH:MM:SS), Interval 0:00:05, 841 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	693	1575	2884	4587	6737	10409	791	2074	2604	4246	6424	8855
0:00:05	30.1	656	1542	2798	4616	6777	10484	749	1969	2577	4390	6510	9008
0:00:10	30.1	660	1530	2885	4633	6804	10307	772	1983	2593	4395	6562	8999
0:00:15	30.0	635	1533	2821	4497	6619	10384	748	1934	2561	4411	6495	8923
0:00:20	30.0	625	1510	2848	4440	6539	10340	762	1967	2577	4442	6473	8974
0:00:25	30.0	616	1459	2703	4462	6500	10270	763	1946	2601	4457	6526	9105
0:00:30	30.0	609	1446	2702	4365	6371	10108	745	1979	2620	4425	6332	9009
0:00:35	30.0	589	1383	2664	4386	6423	10112	733	1999	2619	4374	6422	9009
0:00:40	30.0	582	1351	2669	4366	6262	9991	748	1931	2584	4420	6447	8951
0:00:45	30.0	571	1346	2657	4280	6275	9867	747	1970	2545	4374	6496	8933
0:00:50	30.0	537	1331	2653	4169	6111	9907	735	1950	2497	4437	6421	8900
0:00:55	30.0	546	1284	2549	4161	6093	9808	734	1923	2576	4406	6503	8971
0:01:00	30.0	545	1275	2483	4177	6110	9703	728	1888	2541	4367	6545	8806
0:01:05	30.0	545	1287	2485	4128	5981	9648	705	1946	2580	4363	6404	8909
0:01:10	30.0	556	1273	2466	4050	5892	9742	737	1910	2542	4361	6454	8879
0:01:15	30.0	532	1263	2406	3962	5852	9417	705	1894	2541	4311	6417	8832
0:01:20	30.0	537	1222	2425	3962	5793	9436	723	1907	2507	4382	6485	8845
0:01:25	30.0	507	1230	2379	3952	5784	9488	728	1893	2514	4344	6518	8900
0:01:30	30.0	521	1227	2404	3837	5781	9423	715	1915	2532	4323	6416	8916
0:01:35	30.0	536	1198	2279	3899	5794	9152	719	1860	2554	4282	6380	8750
0:01:40	30.0	524	1175	2328	3879	5794	9097	686	1923	2512	4327	6373	8832
0:01:45	30.0	517	1203	2272	3714	5670	9154	705	1893	2480	4300	6403	8879
0:01:50	30.0	534	1157	2327	3842	5683	9081	672	1871	2465	4259	6419	8807
0:01:55	30.0	514	1155	2267	3762	5607	9039	736	1856	2482	4209	6364	8780
0:02:00	30.0	510	1145	2255	3786	5460	8948	703	1877	2477	4332	6237	8872
0:02:05	30.0	520	1132	2245	3757	5451	9097	730	1867	2530	4191	6351	8767
0:02:10	30.0	521	1120	2222	3709	5463	8988	695	1855	2507	4247	6304	8759
0:02:15	30.0	524	1126	2205	3611	5473	8751	685	1824	2460	4235	6382	8838
0:02:20	30.0	499	1110	2164	3655	5362	8993	700	1866	2483	4243	6184	8809
0:02:25	30.0	528	1130	2185	3669	5355	8792	684	1851	2407	4249	6253	8687
0:02:30	30.0	514	1152	2161	3617	5302	8758	696	1821	2385	4135	6267	8749
0:02:35	30.0	511	1134	2200	3497	5275	8745	708	1805	2447	4167	6164	8753
0:02:40	30.0	502	1116	2092	3569	5342	8697	673	1831	2465	4235	6293	8701
0:02:45	30.0	502	1110	2138	3584	5210	8693	664	1850	2443	4172	6209	8662
0:02:50	30.0	521	1136	2166	3547	5244	8546	690	1805	2454	4174	6240	8759
0:02:55	30.1	519	1106	2131	3513	5213	8468	672	1768	2421	4145	6167	8706
0:03:00	30.1	510	1108	2171	3548	5217	8489	676	1741	2397	4101	6200	8676
0:03:05	30.0	526	1093	2083	3487	5089	8497	659	1768	2398	4158	6179	8535
0:03:10	30.0	497	1140	2073	3450	5096	8552	674	1801	2376	4184	6210	8598
0:03:15	30.0	492	1117	2086	3481	5128	8521	670	1768	2386	4198	6237	8617
0:03:20	30.0	523	1096	2123	3424	5108	8395	668	1747	2382	4122	6155	8599
0:03:25	30.0	494	1103	2071	3450	5051	8427	660	1768	2367	4172	6106	8641
0:03:30	30.0	515	1100	2047	3436	5071	8356	649	1789	2344	4135	6110	8584
0:03:35	30.0	512	1093	2070	3329	5030	8404	641	1759	2324	4075	6103	8573
0:03:40	30.0	498	1081	2040	3354	4937	8344	667	1749	2426	4131	6111	8697
0:03:45	30.0	491	1117	2029	3366	4962	8214	648	1738	2380	4104	6165	8627
0:03:50	30.0	511	1111	2021	3349	4927	8194	655	1736	2345	4078	6160	8409
0:03:55	30.0	488	1079	2006	3388	4987	8159	638	1742	2325	4039	6110	8476
0:04:00	30.0	505	1104	2044	3359	4983	8127	660	1781	2347	4001	6080	8438
0:04:05	30.0	499	1072	2041	3341	4905	8221	622	1737	2359	4061	6087	8510
0:04:10	30.0	508	1067	2057	3349	4836	8096	659	1770	2306	4060	6110	8521
0:04:15	30.0	507	1099	2049	3334	4900	8084	643	1772	2346	4018	6009	8398
0:04:20	30.0	486	1074	2000	3329	4887	7961	637	1746	2346	4143	6135	8554
0:04:25	30.0	486	1087	2050	3356	4924	8039	644	1716	2301	4045	6051	8496
0:04:30	30.0	499	1082	2078	3238	4806	7949	653	1731	2308	4075	6061	8382
0:04:35	30.0	496	1054	2040	3277	4798	8013	635	1730	2301	3974	6035	8546
0:04:40	30.0	494	1080	2010	3257	4847	7991	642	1692	2298	4057	6058	8451
0:04:45	30.0	516	1068	1994	3257	4834	7779	641	1697	2311	4001	6023	8518
0:04:50	30.0	513	1066	2014	3267	4743	7921	636	1700	2281	3983	6058	8374
0:04:55	30.0	480	1067	1978	3271	4748	7863	620	1702	2304	4004	6027	8349
0:05:00	30.1	515	1039	2025	3241	4774	7921	637	1707	2302	3949	6067	8510
0:05:05	30.0	488	1073	1964	3247	4720	7800	616	1715	2273	3993	5932	8493
0:05:10	30.0	527	1067	1996	3175	4761	7749	628	1680	2284	3962	5980	8450
0:05:15	30.0	498	1097	1982	3250	4724	7872	649	1714	2207	3975	6045	8374
0:05:20	30.0	508	1061	1960	3217	4756	7873	604	1663	2256	3936	5979	8425
0:05:25	30.0	496	1056	1982	3202	4741	7794	640	1686	2334	4013	5992	8411
0:05:30	30.0	507	1043	1985	3171	4674	7831	635	1669	2259	3941	5956	8380
0:05:35	30.0	504	1035	1998	3195	4768	7690	626	1696	2250	3970	5966	8489
0:05:40	30.0	490	1064	1988	3166	4664	7615	628	1648	2289	3959	5889	8325
0:05:45	30.0	513	1081	1924	3167	4781	7741	620	1668	2252	3950	5920	8296
0:05:50	30.0	495	1042	1943	3206	4703	7642	607	1672	2304	3932	6033	8305
0:05:55	30.0	510	1052	2015	3131	4624	7678	603	1646	2261	3969	5937	8334
0:06:00	30.0	496	1069	1962	3204	4596	7664	614	1647	2238	4000	5868	8369
0:06:05	30.0	493	1093	1939	3136	4611	7656	592	1658	2205	3912	5830	8341
0:06:10	30.0	504	1060	1962	3149	4559	7584	611	1673	2231	3900	5883	8365
0:06:15	30.0	496	1095	1959	3191	4665	7607	594	1627	2242	3931	5856	8323
0:06:20	30.0	496	1072	2010	3168	4607	7560	587	1628	2234	3914	5871	8273
0:06:25	30.0	500	1054	1947	3181	4569	7559	603	1647	2298	3944	5803	8417
0:06:30	30.0	490	1081	1929	3124	4598	7555	614	1637	2212	3961	5873	8331
0:06:35	30.0	485	1078	1975	3125	4630	7544	594	1650	2210	3904	5844	8329
0:06:40	30.0	502	1084	1949	3088	4538	7484	624	1665	2216	3879	5853	8349
0:06:45	30.0	493	1018	1942	3151	4634	7518	574	1623	2182	3963	5933	8383
0:06:50	30.0	490	1069	1958	3127	4548	7533	592	1637	2188	3849	5891	8264
0:06:55	30.0	493	1074	1929	3152	4568	7579	606	1636	2188	3854	5839	8326
0:07:00	30.0	477	1066	1929	3166	4566	7539	592	1638	2184	3850	5834	8266
0:07:05	30.0	483	1036	1949	3112	4516	7587	598	1635	2176	3849	5846	8279
0:07:10	30.0	490	1062	1963	3107	4476	7433	596	1614	2187	3847	5791	8307
0:07:15	30.0	513	1064	1958	3147	4485	7596	586	1622	2186	3854	5785	8344
0:07:20	30.0	471	1093	1973	3149	4599	7447	592	1613	2160	3835	5811	8243
0:07:25	30.0	493	1094	1924	3164	4577	7454	591	1587	2166	3795	5754	8300
0:07:30	30.0	517	1065	1961	3195	4487	7418	603	1554	2172	3783	5882	8304
0:07:35	30.1	496	1064	1934	3058	4472	7298	579	1609	2128	3844	5808	8269
0:07:40	30.0	498	1054	1953	3109	4498	7420	611	1622	2162	3774	5873	8174
0:07:45	30.1	497	1054	1976	3125	4557	7412	582	1598	2182	3830	5830	8218
0:07:50	30.1	498	1049	1954	3083	4471	7279	578	1608	2170	3814	5779	8156
0:07:55	30.1	483	1090	1955	3115	4524	7411	612	1568	2143	3831	5752	8249
