

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 67
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	119	245	374		765	1540	2999	3749	4776	6017	6886	7844
0:00:05	30.0	109	246	366		757	1543	2988	3797	4808	5987	6725	7952
0:00:10	30.0	107	237	366	485	749	1535	3021	3712	4811	6018	6919	7905
0:00:15	30.1	102	230	358	494	750	1549	2879	3728	4792	6047	6802	7941
0:00:20	30.0	103	241	363	484	737	1542	2822	3720	4829	6009	6832	7901
0:00:25	30.0	100	218	355	475	734	1528	2974	3773	4815	6039	6853	7921
0:00:30	30.0	98	226	338	459	732	1517	2985	3674	4795	6025	6811	7944
0:00:35	30.0	96	212	333	460	721	1512	2547	3686	4758	6078	6792	7875
0:00:40	30.0	91	212	343	460	719	1465	2572	3684	4759	6038	6822	7949
0:00:45	30.0	87	208	336	444	725	1483	2548	3721	4777	5996	6767	7967
0:00:50	30.0	95	210	323	449	699	1501	2509	3680	4781	6018	6710	7880
0:00:55	30.0	89	212	319	435	710	1484	2500	3681	4786	6055	6856	7884
0:01:00	30.0	93	207	320	443	693	1452	2512	3613	4748	5974	6766	7951
0:01:05	30.0	87	200	317	433	678	1466	2484	3625	4756	5990	6848	7911
0:01:10	30.0	90	196	316	423	674	1447	2498	3606	4717	5982	6801	7890
0:01:15	30.0	79	191	307	417	660	1426	2466	3659	4719	5948	6749	7816
0:01:20	30.0	89	183	312	427	660	1422	2502	3579	4737	5896	6761	7833
0:01:25	30.0	86	191	308	409	665	1416	2463	3619	4688	5930	6793	7847
0:01:30	30.0	85	186	305	401	641	1405	2477	3635	4664	5916	6730	7769
0:01:35	30.0	82	181	293	400	645	1397	2456	3545	4629	5876	6719	7759
0:01:40	30.0	86	191	287	400	623	1407	2456	3549	4655	5863	6772	7849
0:01:45	30.0	92	182	291	402	637	1385	2413	3554	4640	5900	6639	7766
0:01:50	30.0	83	185	287	402	644	1381	2439	3562	4637	5872	6708	7851
0:01:55	30.0	86	177	274	392	625	1384	2383	3571	4553	5850	6665	7728
0:02:00	30.0	78	182	282	383	624	1376	2386	3508	4620	5858	6591	7713
0:02:05	30.0	80	177	281	370	621	1348	2406	3499	4622	5788	6609	7727
0:02:10	30.0	78	179	277	377	613	1346	2385	3516	4635	5899	6664	7710
0:02:15	30.0	79	172	278	376	610	1364	2331	3515	4556	5784	6618	7722
0:02:20	30.0	87	170	276	376	598	1360	2376	3476	4549	5814	6609	7708
0:02:25	30.0	82	175	269	376	589	1346	2323	3462	4604	5783	6561	7655
0:02:30	30.0	78	177	270	364	604	1348	2350	3455	4568	5829	6638	7703
0:02:35	30.0	71	167	264	372	599	1331	2310	3428	4508	5725	6625	7676
0:02:40	30.0	81	172	265	365	599	1290	2348	3387	4516	5738	6593	7647
0:02:45	30.0	82	173	265	372	600	1315	2355	3423	4497	5769	6533	7701
0:02:50	30.0	82	172	265	351	579	1314	2294	3414	4482	5739	6594	7640
0:02:55	30.0	85	178	265	350	577	1296	2288	3403	4500	5724	6532	7598
0:03:00	30.0	87	168	260	357	571	1280	2298	3415	4491	5757	6518	7604
0:03:05	30.0	80	159	261	354	575	1284	2292	3376	4414	5764	6505	7660
0:03:10	30.0	83	167	266	341	559	1301	2236	3354	4482	5703	6501	7661
0:03:15	30.0	81	156	259	351	564	1296	2242	3411	4485	5739	6526	7559
0:03:20	30.0	82	161	260	338	552	1285	2285	3364	4463	5692	6426	7568
0:03:25	30.0	79	164	253	337	560	1255	2270	3348	4423	5694	6415	7620
0:03:30	30.0	78	165	253	337	561	1281	2273	3337	4407	5727	6472	7593
0:03:35	30.0	80	160	245	338	550	1238	2237	3346	4385	5682	6413	7587
0:03:40	30.0	79	159	252	336	543	1253	2230	3313	4464	5670	6468	7561
0:03:45	30.0	78	170	253	339	552	1245	2189	3335	4399	5602	6385	7553
0:03:50	30.0	77	165	246	338	548	1251	2219	3321	4419	5600	6439	7544
0:03:55	30.0	79	151	254	338	530	1236	2184	3274	4366	5661	6470	7520
0:04:00	30.0	73	161	253	339	538	1241	2204	3290	4407	5610	6388	7571
0:04:05	30.0	84	174	248	335	533	1229	2179	3290	4400	5611	6424	7433
0:04:10	30.0	75	158	254	329	530	1244	2183	3259	4429	5640	6481	7534
0:04:15	30.0	79	168	251	337	537	1235	2197	3274	4400	5588	6373	7472
0:04:20	30.0	83	159	249	338	522	1193	2188	3285	4344	5578	6354	7531
0:04:25	30.0	78	171	245	334	513	1190	2198	3243	4348	5599	6370	7513
0:04:30	30.0	80	159	252	339	538	1192	2169	3278	4322	5515	6369	7479
0:04:35	30.0	68	160	246	336	535	1210	2168	3246	4379	5587	6423	7455
0:04:40	30.0	75	171	245	330	532	1193	2158	3253	4369	5461	6385	7472
0:04:45	30.0	84	159	240	322	521	1196	2145	3202	4332	5534	6368	7405
0:04:50	30.0	83	163	246	323	516	1191	2130	3216	4241	5501	6334	7457
0:04:55	30.0	76	160	242	322	522	1171	2147	3223	4272	5576	6314	7379
0:05:00	30.0	83	160	235	337	513	1181	2149	3190	4285	5506	6272	7478
0:05:05	30.0	81	153	241	324	513	1161	2122	3257	4270	5530	6337	7462
0:05:10	30.0	84	160	236	311	519	1180	2110	3185	4219	5492	6382	7378
0:05:15	30.0	74	165	238	317	525	1177	2142	3196	4307	5485	6384	7417
0:05:20	30.0	79	161	252	321	508	1162	2079	3199	4275	5456	6274	7442
0:05:25	30.0	84	156	232	321	521	1175	2113	3130	4282	5533	6293	7364
0:05:30	30.0	74	158	241	333	504	1142	2103	3203	4217	5498	6247	7286
0:05:35	30.0	81	153	236	336	504	1154	2094	3127	4204	5469	6230	7300
0:05:40	30.0	82	165	242	320	516	1139	2067	3159	4198	5430	6264	7266
0:05:45	30.0	82	159	238	322	504	1181	2100	3179	4236	5450	6210	7332
0:05:50	30.0	81	155	236	322	514	1161	2082	3152	4233	5415	6171	7441
0:05:55	30.0	83	159	243	304	487	1140	2022	3157	4201	5405	6252	7381
0:06:00	30.0	74	166	238	324	505	1121	2064	3140	4202	5376	6207	7343
0:06:05	30.0	76	152	235	317	511	1134	2069	3143	4189	5389	6210	7303
0:06:10	30.0	81	167	239	321	499	1163	2073	3111	4172	5375	6155	7352
0:06:15	30.0	81	158	231	320	489	1132	2034	3130	4154	5369	6206	7280
0:06:20	30.0	73	153	251	326	500	1122	2029	3120	4138	5429	6217	7266
0:06:25	30.0	78	163	237	314	473	1123	2051	3083	4170	5418	6209	7300
0:06:30	30.0	76	162	229	319	493	1118	2026	3061	4199	5380	6143	7191
0:06:35	30.0	82	153	241	313	498	1146	2059	3139	4161	5430	6154	7276
0:06:40	30.0	82	159	228	314	483	1100	1983	3070	4159	5380	6169	7288
0:06:45	30.0	78	155	224	312	480	1109	2023	3087	4130	5408	6119	7322
0:06:50	30.0	75	144	241	312	479	1123	2034	3061	4106	5359	6097	7314
0:06:55	30.0	74	171	237	304	504	1109	2020	3102	4116	5372	6149	7250
0:07:00	30.0	77	150	233	320	491	1104	2001	3051	4159	5304	6132	7241
0:07:05	30.0	76	152	227	327	480	1102	1989	3050	4102	5297	6160	7195
0:07:10	30.0	81	161	230	326	482	1094	1995	3040	4093	5328	6120	7199
0:07:15	30.0	73	162	225	307	480	1104	1992	3055	4082	5299	6104	7278
0:07:20	30.0	80	155	238	317	480	1104	1986	3039	4103	5376	6170	7195
0:07:25	30.0	80	160	238	314	492	1094	1972	3071	4102	5292	6080	7236
0:07:30	30.0	77	170	235	318	486	1085	1976	3059	4134	5292	6171	7211
0:07:35	30.0	75	148	234	315	477	1090	1957	3023	4099	5246	6072	7213
0:07:40	30.0	87	159	223	313	484	1074	2001	3015	4041	5294	6072	7197
0:07:45	30.0	75	156	235	306	490	1080	1953	2967	4071	5213	6053	7159
0:07:50	30.0	80	152	233	305	497	1089	1977	3027	4034	5261	5990	7175
0:07:55	30.0	78	158	234	320	476	1085	1945	3015	4049	5249	6052	7223
0:08:00	30.0	77	150	235	304	485	1069	1962	3023	4070	5156	6086	7090
0:08:05	30.0	79	163	236	310	479	1090	1962	2985	4019	5251	6017	7146
0:08:10	30.0	80	157	234	311	482	1048	1944	2978	4038	5249	6010	7095
0:08:15	30.0	81	162	235	301	485	1060	1939	2995	4025	5185	5996	7120
0:08:20	30.0	71	155	243	309	480	1065	1924	2980	4040	5185	5962	7149
0:08:25	30.0	75	148	231	310	483	1066	1943	2975	4013	5267	5991	7120
0:08:30	30.0	78	150	223	312	474	1057	1922	2976	4012	5248	5926	7163
0:08:35	30.0	70	159	227	307	487	1050	1935	2955	3972	5218	5961	7003
0:08:40	30.0	76	150	248	311	475	1049	1914	2946	3975	5169	5996	7073
0:08:45	30.0	88	154	233	314	476	1052	1924	2950	4015	5249	5954	7034
0:08:50	30.0	81	155	238	311	491	1054	1913	2942	4007	5156	5963	7151
0:08:55	30.0	87	152	233	305	457	1054	1889	2899	3969	5169	5923	7141
0:09:00	30.0	79	149	233	313	470	1056	1924	2916	3956	5111	5948	6985
0:09:05	30.0	78	158	238	301	476	1034	1951	2931	3990	5179	5969	7038
0:09:10	30.0	76	160	241	308	459	1047	1894	2909	3937	5167	5872	7022
0:09:15	30.0	83	171	229	307	477	1055	1914	2915	3942	5199	5924	6997
0:09:20	30.0	82	154	233	317	471	1038	1890	2883	3956	5088	5912	7088
0:09:25	30.0	84	164	235	306	456	1039	1886	2907	3943	5156	5917	6977
0:09:30	30.0	75	147	233	311	465	1042	1893	2861	3966	5120	5872	6936
0:09:35	30.0	70	164	225	310	482	1031	1889	2915	3945	5051	5844	7064
0:09:40	30.0	78	150	232	316	458	1040	1921	2888	3873	5092	5854	6970
0:09:45	30.0	76	157	227	304	469	1030	1877	2917	3916	5133	5929	7013
0:09:50	30.0	81	159	229	314	473	1036	1880	2872	3903	5088	5934	7013
0:09:55	30.0	74	155	231	310	466	1020	1860	2868	3982	5103	5889	7051
0:10:00	30.0	85	156	226	309	465	1022	1876	2886	3936	5094	5809	6996
0:10:05	30.0	74	155	236	309	472	1016	1845	2869	3894	5041	5857	7088
0:10:10	30.0	81	163	239	310	470	1023	1858	2880	3859	5061	5849	6991
0:10:15	30.0	81	157	235	316	467	1027	1857	2880	3892	5044	5845	6899
0:10:20	30.0	79	163	224	308	459	1019	1888	2840	3827	5069	5783	6881
0:10:25	30.0	79	159	229	315	478	1011	1838	2852	3926	5111	5773	6936
0:10:30	30.0	75	162	231	314	453	1035	1843	2811	3850	5023	5790	6887
0:10:35	30.0	81	158	225	317	459	1020	1827	2823	3849	5073	5839	6945
0:10:40	30.0	81	157	236	309	465	1026	1878	2840	3856	5019	5757	6953
0:10:45	30.0	73	156	226	311	473	1018	1816	2787	3809	5057	5745	6934
0:10:50	30.0	79	156	228	310	471	1006	1844	2861	3815	4978	5772	6951
0:10:55	30.0	82	157	230	301	453	1034	1814	2880	3862	5055	5757	6875
0:11:00	30.0	75	151	227	311	455	1038	1848	2814	3835	5000	5804	6879
0:11:05	30.0	78	152	234	309	453	1017	1818	2831	3816	4950	5800	6823
0:11:10	30.0	81	157	229	303	477	1019	1832	2771	3836	5026	5809	6852
0:11:15	30.0	69	155	235	302	469	1003	1792	2825	3809	4952	5728	6901
0:11:20	30.0	77	154	239	317	469	1007	1825	2814	3812	4983	5738	6869
0:11:25	30.0	76	160	228	314	462	999	1834	2803	3788	4964	5754	6942
0:11:30	30.0	74	153	235	318	455	992	1822	2818	3810	4938	5724	6843
0:11:35	30.0	79	167	223	303	457	1007	1811	2753	3740	5048	5748	6882
0:11:40	30.0	82	156	235	301	458	1011	1811	2821	3808	5000	5647	6798
0:11:45	30.0	84	157	237	299	464	1012	1837	2820	3797	5012	5700	6861
0:11:50	30.0	72	150	224	301	460	1010	1811	2778	3767	4939	5759	6839
0:11:55	30.0	78	156	229	301	469	1002	1796	2765	3795	4885	5683	6842
0:12:00	30.0	79	156	230	306	464	1003	1821	2776	3792	4999	5689	6858
0:12:05	30.0	73	158	236	306	460	994	1799	2769	3779	4887	5773	6784
0:12:10	30.0	72	155	234	313	471	980	1809	2771	3784	4897	5726	6793
0:12:15	30.0	79	156	219	301	458	998	1806	2762	3740	4888	5689	6787
0:12:20	30.0	75	158	228	309	455	1002	1774	2769	3738	4908	5688	6822
0:12:25	30.0	76	152	219	309	458	970	1813	2749	3713	4897	5635	6828
