

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 2:13:00 (HH:MM:SS), Interval 0:00:08, 998 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	5632	7588		10672	13788	14511	15492	18380	21351		25489	28898
0:00:08	30.0	5745	7462	8597	10669	13823	14709	15631	18479	21150	22826	25775	29088
0:00:16	30.0	5749	7481	8481	10732	13612	14735	15506	18363	21088	23071	25615	29071
0:00:24	30.0	5759	7480	8599	10723	13695	14669	15533	18461	21300	23218	25451	29266
0:00:32	30.0	5757	7414	8456	10670	13509	14799	15506	18393	21124	22982	25577	29135
0:00:40	30.0	5713	7513	8494	10586	13549	14685	15400	18406	20988	22906	25369	28912
0:00:48	30.0	5645	7437	8520	10659	13606	14620	15384	18431	21014	22972	25476	28870
0:00:56	30.0	5665	7417	8427	10653	13582	14567	15528	18252	21189	22807	25413	29027
0:01:04	30.0	5691	7375	8415	10635	13408	14501	15376	18255	20829	23006	25297	28927
0:01:12	30.0	5656	7530	8367	10649	13301	14616	15566	18178	21194	22829	25355	28618
0:01:20	30.0	5604	7399	8409	10532	13337	14508	15434	18167	21154	22661	25018	28780
0:01:28	30.0	5678	7413	8329	10660	13450	14450	15283	17977	20898	22848	25318	28705
0:01:36	30.0	5595	7370	8415	10543	13332	14541	15387	18044	20756	22894	25043	28647
0:01:44	30.0	5563	7483	8345	10559	13470	14314	15105	18097	20735	22734	25409	28652
0:01:52	30.0	5556	7468	8306	10503	13265	14358	15182	17904	20776	22668	25196	28774
0:02:00	30.0	5460	7261	8307	10347	13259	14330	15122	17997	20831	22779	25074	28594
0:02:08	30.0	5580	7219	8306	10406	13199	14369	15190	17985	20758	22477	24819	28481
0:02:16	30.0	5536	7335	8242	10364	13094	14342	14881	17939	20584	22736	25017	28639
0:02:24	30.0	5431	7279	8260	10383	13136	14274	15180	17939	20603	22665	24843	28650
0:02:32	30.0	5521	7250	8191	10371	12898	14088	15073	17716	20271	22612	24898	28719
0:02:40	30.0	5454	7082	8214	10378	13090	14306	14879	17944	20561	22240	24726	28194
0:02:48	30.0	5434	7150	8174	10376	13094	14030	15154	17730	20564	22303	24694	28297
0:02:56	30.0	5508	7158	8115	10200	12985	14036	14942	17673	20396	22331	24619	28383
0:03:04	30.0	5425	7086	8163	10225	13159	14241	14962	17700	20383	22339	24766	27955
0:03:12	30.0	5358	7128	8110	10223	12831	14097	14786	17731	20517	22336	24721	28372
0:03:20	30.0	5355	7085	8172	10145	12863	14072	14714	17748	20493	22173	24577	28128
0:03:28	30.0	5329	7011	8075	10137	12958	14022	14899	17525	20198	22133	24653	28216
0:03:36	30.0	5354	7012	8013	10237	12906	13886	14880	17539	20196	22023	24287	28212
0:03:44	30.0	5306	7058	8090	10053	12829	14093	14739	17577	20395	21923	24619	27878
0:03:52	30.0	5338	7042	7990	10046	12905	14015	14837	17454	20132	22093	24592	27641
0:04:00	30.0	5264	7025	8006	10016	12732	13995	14746	17485	19971	22203	24262	27789
0:04:08	30.0	5290	7122	7952	9914	12736	13746	14557	17169	20157	21998	24278	27719
0:04:16	30.0	5269	7018	7950	9926	12786	13632	14644	17278	20049	21923	24592	27837
0:04:24	30.0	5240	6995	7967	9959	12687	13794	14677	17166	20089	21966	24250	27667
0:04:32	30.0	5138	7045	7986	9972	12631	13769	14623	17376	19856	21834	24283	27703
0:04:40	30.0	5282	6912	7990	9909	12652	13825	14571	17367	20059	21936	23953	27811
0:04:48	30.0	5198	6921	7924	9879	12666	13576	14678	17323	19916	21819	24049	27780
0:04:56	30.0	5248	6905	7954	9851	12608	13627	14429	17370	19859	21919	23997	27513
0:05:04	30.0	5137	6843	7890	9763	12670	13788	14408	17380	19886	21723	23923	27398
0:05:12	30.0	5189	6792	7759	9774	12583	13678	14360	17167	19843	21698	24016	27446
0:05:20	30.0	5136	6960	7906	9765	12494	13479	14464	17359	20013	21761	24068	27450
0:05:28	30.0	5146	6897	7789	9684	12584	13637	14537	17222	19838	21567	23627	27448
0:05:36	30.0	5236	6897	7797	9639	12464	13698	14282	17216	19608	21578	23992	27367
0:05:44	30.0	5126	6866	7733	9555	12459	13370	14373	17136	19824	21555	23880	27528
0:05:52	30.0	5161	6809	7681	9631	12418	13477	14098	17089	19740	21510	24057	27376
0:06:00	30.0	5141	6835	7656	9603	12429	13468	14289	17146	19701	21382	23749	27366
0:06:08	30.0	5013	6738	7778	9524	12390	13470	14292	17063	19578	21515	23532	27099
0:06:16	30.0	5024	6715	7699	9651	12256	13366	14276	16843	19623	21305	23634	27116
0:06:24	30.0	5021	6738	7733	9651	12483	13441	14263	16907	19364	21071	23670	27281
0:06:32	30.0	5066	6749	7660	9587	12373	13340	14252	17008	19594	21317	23547	27011
0:06:40	30.0	5037	6718	7647	9539	12262	13482	14273	17028	19493	21441	23496	27241
0:06:48	30.0	5111	6707	7660	9456	12116	13226	13939	16842	19174	21108	23411	26880
0:06:56	30.0	5031	6755	7621	9518	12089	13376	14322	16897	19465	21198	23484	26762
0:07:04	30.0	4941	6673	7461	9368	12238	13271	14100	16878	19218	21195	23545	27036
0:07:12	30.0	4977	6583	7681	9340	12331	13152	13961	16919	19230	21119	23418	26914
0:07:20	30.0	5043	6619	7538	9363	12190	13117	14064	16720	19234	20883	23559	27067
0:07:28	30.0	4954	6659	7476	9313	12282	13241	13983	16753	19186	21338	23277	26853
0:07:36	30.0	4993	6598	7594	9319	12125	13200	13908	16718	19519	20977	23366	26966
0:07:44	30.0	4969	6682	7555	9292	12193	13019	14135	16613	19187	21030	23312	27101
0:07:52	30.0	4957	6611	7540	9316	12056	13135	13940	16675	19060	20931	23541	26867
0:08:00	30.0	4923	6590	7517	9245	12107	13241	13832	16530	19341	21073	23248	26846
0:08:08	30.0	4916	6651	7522	9301	12030	13214	13804	16472	18988	20942	23368	26822
0:08:16	30.0	4917	6479	7358	9230	11989	13233	13928	16516	19183	20772	23177	26934
0:08:24	30.0	4894	6577	7438	9203	12062	13058	13903	16526	19322	20794	23242	26582
0:08:32	30.0	4969	6600	7497	9247	12100	13061	13852	16414	18871	20823	23037	26759
0:08:40	30.0	4996	6564	7453	9268	11855	13168	13864	16563	19040	20784	23098	26478
0:08:48	30.0	4808	6477	7400	9125	11861	12874	13892	16599	19247	20903	23174	26414
0:08:56	30.0	4878	6389	7339	9215	11900	12938	13858	16447	18958	20806	22856	26722
0:09:04	30.0	4867	6453	7328	8989	11886	12885	13719	16501	18897	20568	23032	26778
0:09:12	30.0	4853	6435	7495	9138	11841	12970	13784	16245	18833	20563	22804	26225
0:09:20	30.0	4831	6565	7390	9056	11862	12872	13694	16486	18743	20599	23029	26260
0:09:28	30.0	4805	6374	7359	9068	11756	12734	13641	16295	18797	20690	23026	26402
0:09:36	30.0	4755	6407	7226	9144	11852	12875	13696	16289	18782	20643	22986	26401
0:09:44	30.0	4838	6329	7376	9107	11680	12771	13805	16071	18885	20581	22857	26130
0:09:52	30.0	4782	6351	7296	9164	11765	12817	13510	16329	18769	20548	22676	26128
0:10:00	30.0	4808	6338	7313	9108	11759	12826	13543	16251	18560	20365	22965	26314
0:10:08	30.0	4814	6396	7236	9178	11751	12940	13442	16069	18680	20343	22810	26334
0:10:16	30.0	4802	6317	7125	9150	11736	12767	13621	16176	18685	20282	22796	26482
0:10:24	30.0	4765	6303	7365	9008	11510	12653	13585	16189	18693	20342	22671	26111
0:10:32	30.0	4748	6308	7220	8958	11680	12606	13230	16176	18728	20522	22723	26244
0:10:40	30.0	4758	6343	7227	9066	11601	12715	13507	15937	18589	20373	22806	26198
0:10:48	30.0	4829	6322	7223	8905	11629	12663	13529	15991	18506	20559	22782	26372
0:10:56	30.0	4747	6325	7153	8892	11580	12637	13366	15921	18330	20338	22699	26284
0:11:04	30.0	4730	6290	7084	9053	11611	12773	13447	16133	18488	20360	22968	26335
0:11:12	30.0	4750	6320	7222	8956	11631	12326	13380	16101	18443	20329	22493	25966
0:11:20	30.0	4664	6255	7182	9013	11553	12501	13277	15881	18460	20319	22485	25849
0:11:28	30.0	4650	6339	7098	8956	11548	12617	13187	15984	18637	20476	22394	26104
0:11:36	30.0	4709	6186	7216	8946	11469	12516	13429	15873	18312	20006	22558	26073
0:11:44	30.0	4690	6313	7190	8912	11366	12447	13244	15838	18354	20149	22463	25750
0:11:52	30.0	4713	6232	7152	8906	11433	12573	13087	16028	18127	20079	22185	25734
0:12:00	30.0	4701	6175	7127	8916	11448	12570	13255	16006	18385	20107	22280	25637
0:12:08	30.0	4697	6265	7055	8883	11416	12429	13191	15813	18206	20277	22592	25946
