

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:45:00 (HH:MM:SS), Interval 0:00:05, 541 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	3468	4008	5348	6232	7869	8179	3473		5157	6077	7544	8071
0:00:05	30.0	3429	4018	5387	6171	7808	8200	3362		5063	6038	7528	7973
0:00:10	30.0	3387	3988	5334	6149	7862	8172	3328	3794	5008	5989	7562	7877
0:00:15	30.0	3389	3943	5298	6208	7742	8211	3306	3768	4951	5994	7332	7921
0:00:20	30.0	3420	3954	5239	6014	7824	8063	3268	3709	4920	5944	7369	7652
0:00:25	30.1	3262	3909	5348	6042	7804	8005	3274	3657	4878	5861	7390	7712
0:00:30	30.1	3249	3931	5199	5939	7754	7976	3190	3658	4813	5773	7158	7728
0:00:35	30.0	3242	3902	5201	6052	7612	8137	3087	3587	4735	5653	7217	7683
0:00:40	30.0	3242	3787	5218	5977	7561	8065	3070	3561	4690	5652	7289	7645
0:00:45	30.0	3233	3772	5102	5932	7477	7840	3071	3521	4544	5635	7080	7430
0:00:50	30.0	3166	3830	5038	5869	7495	7765	3028	3424	4499	5522	6956	7459
0:00:55	30.0	3173	3744	5051	5858	7424	7818	2949	3324	4500	5614	7022	7450
0:01:00	30.0	3103	3730	4979	5842	7495	7706	2929	3371	4513	5419	6923	7483
0:01:05	30.0	3135	3605	4935	5752	7433	7724	2875	3322	4495	5384	6848	7277
0:01:10	30.0	3071	3703	4945	5818	7442	7736	2781	3224	4404	5303	6813	7266
0:01:15	30.0	3052	3669	4890	5696	7324	7792	2837	3175	4341	5318	6776	7272
0:01:20	30.0	2976	3648	4875	5655	7215	7591	2853	3197	4300	5287	6699	7228
0:01:25	30.0	2991	3531	4797	5654	7197	7647	2777	3171	4236	5241	6593	7181
0:01:30	30.0	2947	3501	4839	5675	7229	7625	2737	3128	4286	5194	6429	7098
0:01:35	30.0	2972	3478	4849	5523	7265	7531	2711	3132	4177	5180	6590	7109
0:01:40	30.0	2959	3450	4805	5607	7116	7542	2650	3092	4225	5045	6458	7025
0:01:45	30.0	2939	3447	4777	5538	7165	7553	2591	3105	4097	5037	6384	6887
0:01:50	30.0	2901	3474	4664	5468	7078	7451	2553	2993	4053	5046	6441	6912
0:01:55	30.0	2916	3362	4653	5441	7064	7412	2624	2998	4084	4952	6420	6994
0:02:00	30.0	2852	3444	4658	5400	6999	7345	2570	2949	4070	4921	6278	6871
0:02:05	30.0	2850	3456	4665	5391	7069	7346	2579	3006	4068	4927	6304	6800
0:02:10	30.0	2805	3380	4651	5369	6965	7380	2514	2905	3925	4853	6278	6799
0:02:15	30.0	2800	3397	4556	5394	6914	7334	2471	2879	3927	4795	6130	6782
0:02:20	30.0	2785	3336	4545	5368	6809	7248	2468	2840	3908	4861	6090	6827
0:02:25	30.0	2819	3342	4556	5248	6807	7129	2475	2843	3926	4762	6040	6589
0:02:30	30.0	2774	3234	4464	5295	6794	7126	2484	2827	3838	4712	6041	6545
0:02:35	30.0	2726	3299	4499	5288	6793	7105	2441	2829	3826	4704	6003	6520
0:02:40	30.0	2732	3275	4519	5315	6833	7149	2409	2757	3847	4666	6054	6542
0:02:45	30.0	2742	3257	4449	5210	6665	7067	2430	2720	3762	4613	6015	6398
0:02:50	30.0	2741	3217	4396	5087	6674	7032	2377	2764	3775	4647	5938	6449
0:02:55	30.0	2663	3234	4407	5105	6712	6952	2421	2697	3816	4639	5907	6426
0:03:00	30.0	2690	3222	4388	5129	6722	6970	2360	2750	3647	4567	5860	6422
0:03:05	30.0	2630	3186	4387	5153	6552	6958	2352	2683	3688	4519	5865	6362
0:03:10	30.0	2649	3161	4364	5069	6706	6877	2366	2702	3660	4502	5758	6316
0:03:15	30.0	2591	3208	4451	5145	6542	6924	2306	2670	3520	4494	5853	6309
0:03:20	30.0	2674	3082	4249	4981	6513	6880	2333	2580	3663	4431	5730	6244
0:03:25	30.0	2661	3101	4326	5014	6462	6814	2295	2698	3579	4395	5731	6194
0:03:30	30.0	2599	3093	4295	5097	6505	6904	2300	2621	3643	4378	5702	6212
0:03:35	30.0	2619	3163	4210	5067	6555	6761	2302	2643	3572	4375	5697	6226
0:03:40	30.0	2615	3090	4231	5057	6352	6839	2273	2626	3497	4378	5634	6153
0:03:45	30.0	2576	3081	4156	4974	6426	6743	2288	2616	3616	4316	5655	6190
0:03:50	30.0	2608	3061	4180	4866	6404	6854	2226	2628	3532	4348	5614	6103
0:03:55	30.0	2571	3051	4178	4889	6430	6750	2230	2594	3540	4307	5619	6021
0:04:00	30.0	2531	3061	4135	4934	6391	6710	2246	2520	3490	4299	5607	6018
0:04:05	30.0	2534	3064	4120	4868	6384	6744	2234	2587	3509	4270	5527	6036
0:04:10	30.0	2523	3069	4137	4920	6370	6716	2202	2545	3459	4240	5466	5921
0:04:15	30.0	2472	3034	4206	4837	6296	6582	2213	2557	3390	4242	5420	5938
0:04:20	30.0	2571	2987	4204	4888	6321	6610	2250	2516	3460	4148	5467	5954
0:04:25	30.0	2534	3012	4067	4824	6277	6530	2193	2493	3468	4259	5403	5933
0:04:30	30.0	2485	3015	4052	4855	6287	6600	2183	2552	3485	4159	5555	5900
0:04:35	30.0	2542	2992	3977	4813	6224	6503	2199	2537	3468	4146	5421	5867
0:04:40	30.0	2498	2968	4066	4831	6264	6512	2197	2497	3449	4221	5270	5851
0:04:45	30.0	2516	2967	4032	4768	6188	6411	2174	2444	3362	4146	5347	5842
0:04:50	30.0	2502	3000	4068	4710	6177	6438	2193	2480	3421	4118	5410	5801
0:04:55	30.0	2512	2972	4069	4795	6091	6527	2138	2485	3383	4154	5322	5788
0:05:00	30.0	2525	2959	4022	4665	6221	6391	2170	2443	3330	4120	5351	5678
0:05:05	30.0	2430	2935	4039	4699	6168	6435	2137	2455	3341	4143	5281	5808
0:05:10	30.0	2499	2923	3993	4749	6061	6404	2156	2470	3407	4072	5281	5764
0:05:15	30.0	2478	2993	3997	4758	6072	6442	2171	2427	3354	4070	5284	5657
0:05:20	30.0	2453	2932	3931	4707	6117	6373	2175	2471	3340	4079	5195	5668
0:05:25	30.0	2477	2939	4025	4717	5971	6346	2123	2404	3289	4004	5223	5631
0:05:30	30.0	2445	2983	3960	4667	6037	6490	2099	2470	3257	4122	5188	5643
0:05:35	30.0	2465	2915	3894	4569	6116	6311	2113	2442	3332	3981	5160	5529
0:05:40	30.0	2465	2944	3963	4677	5989	6398	2183	2466	3308	3905	5218	5559
0:05:45	30.0	2460	2963	3901	4608	6074	6446	2098	2441	3277	3990	5201	5552
0:05:50	30.0	2463	2856	3984	4642	6043	6336	2157	2382	3289	3984	5121	5544
0:05:55	30.0	2479	2844	3901	4687	5994	6117	2175	2413	3274	3987	5147	5471
0:06:00	30.0	2473	2905	3908	4584	5936	6234	2153	2414	3316	3952	5129	5578
0:06:05	30.0	2425	2915	3899	4593	5986	6257	2028	2443	3198	3967	5008	5535
0:06:10	30.0	2407	2891	3915	4494	5914	6242	2113	2388	3262	3913	4953	5512
0:06:15	30.0	2432	2919	3908	4457	5959	6147	2143	2418	3216	3938	5026	5421
0:06:20	30.0	2472	2896	3852	4607	5886	6175	2103	2433	3256	3919	5071	5506
0:06:25	30.0	2455	2845	3885	4633	5839	6227	2126	2399	3228	3895	5052	5423
0:06:30	30.0	2387	2865	3827	4528	5835	6217	2083	2385	3256	3938	4974	5435
0:06:35	30.0	2428	2903	3804	4547	5872	6032	2132	2353	3182	3877	4946	5459
0:06:40	30.0	2387	2888	3864	4456	5812	6255	2099	2395	3222	3928	5035	5372
0:06:45	30.0	2449	2875	3855	4515	5903	6140	2068	2357	3191	3890	4917	5422
0:06:50	30.0	2397	2883	3888	4496	5744	6134	2087	2339	3160	3836	4942	5405
0:06:55	30.0	2383	2913	3811	4582	5796	6057	2103	2375	3187	3882	4950	5324
0:07:00	30.0	2382	2884	3884	4525	5916	6195	2124	2350	3197	3866	4927	5368
0:07:05	30.0	2379	2861	3744	4483	5897	6159	2083	2326	3115	3858	4879	5383
0:07:10	30.0	2378	2836	3801	4496	5808	6016	2064	2330	3205	3805	4823	5303
0:07:15	30.0	2390	2843	3788	4491	5784	6066	2090	2336	3164	3814	4914	5276
0:07:20	30.0	2439	2875	3836	4418	5798	6104	2083	2340	3177	3747	4969	5217
0:07:25	30.0	2414	2904	3786	4353	5825	6067	2058	2318	3158	3782	4962	5332
0:07:30	30.1	2441	2857	3779	4429	5793	6059	2066	2306	3143	3781	4931	5339
0:07:35	30.0	2411	2801	3771	4460	5742	6051	2049	2376	3216	3790	4850	5274
0:07:40	30.0	2370	2788	3745	4365	5701	6036	2065	2350	3194	3765	4842	5245
0:07:45	30.0	2454	2838	3768	4472	5735	6055	2094	2333	3139	3790	4888	5297
0:07:50	30.0	2358	2778	3780	4480	5601	5970	2098	2354	3163	3842	4845	5207
0:07:55	30.0	2411	2813	3773	4342	5662	5934	2100	2348	3112	3728	4785	5149
0:08:00	30.0	2369	2801	3797	4393	5765	5904	2063	2371	3104	3786	4853	5218
0:08:05	30.0	2425	2845	3825	4431	5667	5960	2057	2322	3146	3760	4803	5200
0:08:10	30.0	2395	2780	3762	4417	5650	5891	2048	2312	3138	3811	4750	5233
0:08:15	30.0	2396	2816	3782	4410	5732	5908	2069	2326	3065	3741	4737	5123
0:08:20	30.0	2370	2870	3741	4391	5766	5960	2084	2334	3138	3759	4816	5147
0:08:25	30.0	2411	2828	3694	4391	5647	5843	2029	2315	3097	3735	4825	5166
0:08:30	30.0	2366	2892	3748	4402	5608	5921	2060	2333	3102	3779	4799	5184
0:08:35	30.0	2424	2779	3708	4415	5726	5926	2099	2303	3108	3753	4712	5186
0:08:40	30.0	2430	2808	3741	4307	5622	5931	2092	2244	3051	3692	4734	5097
0:08:45	30.0	2366	2766	3744	4340	5581	5901	2086	2349	3115	3772	4715	5119
0:08:50	30.0	2336	2789	3711	4293	5653	5854	2036	2323	3143	3739	4673	5149
0:08:55	30.0	2366	2786	3740	4375	5563	5804	2054	2312	3142	3793	4756	5084
0:09:00	30.0	2396	2848	3723	4323	5640	5751	2033	2355	3063	3731	4643	5054
0:09:05	30.0	2409	2787	3711	4293	5585	5814	2050	2349	3089	3706	4753	5099
0:09:10	30.0	2372	2787	3716	4404	5618	5867	2070	2316	3008	3672	4683	5104
0:09:15	30.0	2355	2784	3722	4271	5541	5828	2028	2305	3044	3746	4692	5134
0:09:20	30.0	2358	2844	3720	4315	5555	5822	2082	2330	3068	3701	4779	5040
0:09:25	30.0	2367	2755	3783	4305	5600	5837	2046	2285	3080	3682	4661	5077
0:09:30	30.0	2376	2795	3667	4303	5564	5840	2041	2329	3044	3737	4716	5104
0:09:35	29.9	2384	2788	3767	4326	5557	5949	2054	2316	3006	3668	4671	4967
0:09:40	30.0	2396	2751	3740	4219	5455	5820	2005	2335	3095	3618	4646	5072
0:09:45	30.0	2355	2765	3661	4312	5534	5858	1994	2272	3051	3709	4715	4971
0:09:50	30.0	2434	2809	3696	4274	5552	5769	2056	2305	3047	3677	4687	4994
0:09:55	30.1	2371	2830	3667	4311	5553	5687	2040	2265	3042	3694	4651	5029
0:10:00	30.1	2410	2805	3642	4234	5510	5741	2030	2269	3096	3679	4641	4958
0:10:05	30.0	2386	2799	3738	4286	5484	5827	2075	2309	3063	3668	4709	4995
0:10:10	30.0	2394	2728	3704	4306	5590	5743	2020	2321	3080	3665	4704	4980
0:10:15	30.0	2412	2805	3688	4275	5470	5727	2056	2298	3021	3715	4705	4863
0:10:20	30.0	2343	2803	3638	4290	5441	5739	2010	2344	3106	3666	4659	4928
0:10:25	30.0	2340	2767	3674	4290	5461	5745	2066	2298	3095	3659	4634	4967
0:10:30	30.0	2388	2751	3663	4374	5459	5688	2090	2286	3069	3636	4649	4883
0:10:35	30.0	2344	2812	3702	4307	5499	5809	2043	2297	3014	3722	4660	4920
0:10:40	30.0	2342	2777	3641	4265	5535	5650	2046	2317	3047	3672	4512	4976
0:10:45	30.0	2354	2768	3660	4284	5388	5645	2062	2266	3066	3625	4619	4874
0:10:50	30.0	2401	2771	3685	4202	5443	5605	2063	2259	2996	3711	4549	4867
0:10:55	30.0	2303	2762	3724	4214	5398	5706	2005	2259	3035	3666	4635	4922
0:11:00	30.0	2359	2815	3698	4308	5474	5749	2056	2282	2960	3690	4560	4907
0:11:05	30.0	2357	2835	3654	4270	5447	5733	2055	2291	3017	3695	4635	4914
