

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 2:29:45 (HH:MM:SS), Interval 0:00:09, 999 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
0:13:48	30.1	11169	16216	18960	20759	24067	28305	10879	16050	18789	21017	23210	28149
0:13:57	30.1	11300	16203	18970	20685	24037	28282	10954	16184	18776	21251	23309	27830
0:14:06	30.1	11207	16155	18924	20760	24117	28301	10827	16098	18839	20954	23152	27727
0:14:15	30.1	11296	16214	18966	20691	24027	28010	10928	16126	18725	21113	23164	27872
0:14:24	30.1	11369	16249	18949	20891	23976	28137	10813	16068	18751	21071	23226	27832
0:14:33	30.1	11281	16133	18645	20763	23909	27859	10840	16277	18709	20981	23074	27643
0:14:42	30.1	11099	16054	18705	20538	24047	27858	10732	15989	18538	21217	23093	27616
0:14:51	30.1	11109	16231	18835	20669	23932	28030	10752	15917	18760	21105	22960	27692
0:15:00	30.1	11067	15982	18691	20663	23560	27799	10703	15767	18523	21015	22902	27575
0:15:09	30.1	11104	16090	18720	20743	23978	27983	10804	16013	18428	20949	23041	27565
0:15:18	30.1	11137	15979	18816	20676	23993	28018	10721	16012	18357	20777	23101	27567
0:15:27	30.1	11031	16012	18734	20554	23857	27904	10779	15913	18412	20957	22961	27797
0:15:36	30.1	11134	16036	18821	20354	23836	27926	10717	15920	18482	20833	22730	27710
0:15:45	30.1	11060	15901	18612	20516	23428	27522	10634	15886	18431	20775	23002	27499
0:15:54	30.1	10975	15857	18491	20542	23973	27697	10538	15739	18718	20570	22767	27436
0:16:03	30.1	11007	15900	18701	20473	23603	27605	10622	15816	18478	20811	22951	27639
0:16:12	30.1	10906	15938	18508	20600	23668	27526	10637	15806	18575	20731	22903	27609
0:16:21	30.1	10983	15846	18591	20563	23602	27813	10636	15721	18181	20976	22897	27440
0:16:30	30.1	11047	15845	18537	20307	23601	27439	10437	15642	18336	20693	22828	27365
0:16:39	30.1	10893	15827	18566	20413	23441	27781	10377	15656	18373	20702	22610	27348
0:16:48	30.1	10893	15864	18598	20284	23381	27389	10610	15749	18238	20659	22548	27186
0:16:57	30.1	10843	15713	18406	20124	23439	27527	10554	15436	18311	20705	22907	27369
0:17:06	30.1	10879	15663	18446	20199	23562	27236	10510	15760	18475	20389	22572	27314
0:17:15	30.1	10911	15891	18555	20441	23373	27320	10485	15563	18328	20487	22296	27100
0:17:24	30.1	10831	15755	18560	20289	23180	27331	10545	15583	18230	20616	22633	27072
0:17:33	30.1	10864	15792	18528	20147	23046	27174	10502	15478	18037	20615	22628	27330
0:17:42	30.1	10725	15552	18246	20377	23309	27072	10415	15525	18124	20301	22682	26926
0:17:51	30.1	10823	15608	18198	20250	23080	27488	10489	15576	18246	20758	22453	27152
0:18:00	30.1	10814	15846	18382	20065	23414	27268	10406	15544	17951	20678	22734	27377
0:18:09	30.1	10677	15828	18139	19923	23506	27264	10308	15469	18122	20589	22322	26958
0:18:18	30.1	10813	15409	18239	20346	23236	27417	10318	15496	18267	20495	22474	27361
0:18:27	30.1	10656	15573	18242	20154	23052	27168	10472	15467	18081	20350	22416	27081
0:18:36	30.1	10718	15576	18256	20036	23102	27219	10237	15472	17979	20152	22407	27149
0:18:45	30.1	10867	15397	18277	20009	23027	27175	10382	15620	17696	20004	22323	26845
0:18:54	30.1	10697	15466	18126	20225	23256	27088	10317	15337	18074	20233	22306	27082
0:19:03	30.1	10723	15488	18130	20006	23119	27379	10504	15404	18037	20191	22427	26738
0:19:12	30.1	10658	15611	18031	19895	22972	26979	10310	15330	18063	20490	22331	27063
0:19:21	30.1	10653	15420	18201	19965	22977	27301	10271	15380	17760	20467	22359	26898
0:19:30	30.1	10774	15342	18058	19788	22872	26994	10329	15370	17914	20234	21966	26662
0:19:39	30.1	10617	15490	18092	19899	23237	27091	10253	15141	17862	20235	22361	26746
0:19:48	30.1	10637	15683	18219	19803	23276	26833	10187	15348	18059	20294	22335	26751
0:19:57	30.1	10578	15338	18194	20044	23128	26763	10283	15312	17899	20173	22132	26986
0:20:06	30.1	10614	15340	18010	19909	23050	26906	10180	15222	17884	20209	21798	26752
0:20:15	30.1	10612	15456	18091	19743	22830	26848	10141	14997	18034	20270	22094	26650
0:20:24	30.1	10580	15342	18010	19806	22784	26701	10231	15131	17829	20126	22390	26545
0:20:33	30.1	10554	15312	18156	19803	22891	26960	10198	15368	18100	20065	22014	26858
0:20:42	30.1	10594	15269	18008	19695	22660	26461	10217	15301	17785	19955	22172	26732
0:20:51	30.1	10482	15325	18007	19785	22875	26728	10336	15202	17795	20043	21996	26447
0:21:00	30.1	10495	15151	17802	19661	22916	26942	10106	15040	17574	19912	22064	26645
0:21:09	30.1	10403	15194	17973	19721	22849	26708	10134	15007	17741	19884	22009	26547
0:21:18	30.1	10490	15303	17539	19774	22938	26748	10002	15198	17492	19995	21857	26506
0:21:27	30.1	10570	15297	17966	19630	22884	26629	10018	15017	17588	19941	21775	26684
0:21:36	30.1	10490	15075	17926	19646	22744	26616	10005	15128	17500	20090	21841	26676
0:21:45	30.1	10413	15151	17833	19459	22851	26671	10036	15021	17494	20035	21924	26748
0:21:54	30.1	10452	15225	17753	19797	22569	26690	10044	14988	17782	19912	21957	26637
0:22:03	30.1	10531	15265	17797	19703	22762	26870	9997	15120	17621	20001	22029	26436
0:22:12	30.1	10345	15173	17839	19475	22830	26735	10094	14975	17569	20010	21735	26157
0:22:21	30.1	10509	15044	17684	19735	22720	26369	10003	15152	17562	19936	21970	26343
0:22:30	30.1	10368	15201	17713	19616	22840	26772	10046	14972	17618	19640	21821	26369
0:22:39	30.1	10279	15015	17865	19658	22506	26530	10001	14991	17349	19771	21724	26454
0:22:48	30.1	10423	14999	17667	19357	22873	26272	10043	14966	17467	19707	21785	26273
0:22:57	30.1	10350	15149	17745	19328	22659	26275	10032	14850	17464	19748	21722	26415
0:23:06	30.1	10360	15001	17664	19399	22374	26555	10034	14830	17354	19819	22058	25943
0:23:15	30.1	10444	14940	17637	19705	22542	26473	9926	15074	17534	19888	21948	26622
0:23:24	30.1	10309	14964	17654	19306	22295	26297	9959	15003	17290	19802	21568	26243
0:23:33	30.1	10299	15139	17554	19364	22449	26601	9863	14775	17389	19580	21617	26121
0:23:42	30.1	10267	14964	17613	19301	22439	26547	9966	14768	17407	19745	21831	26208
0:23:51	30.1	10275	15056	17650	19425	22358	26260	9818	14773	17484	19655	21582	26383
0:24:00	30.1	10272	15177	17567	19129	22349	26486	9867	14848	17142	19590	21489	26268
0:24:09	30.1	10192	15085	17621	19422	22115	26321	9839	14826	17320	19888	21621	26316
0:24:18	30.1	10286	14945	17559	19520	22262	26404	9840	14727	17292	19575	21383	25935
0:24:27	30.1	10349	14902	17576	19367	22435	26419	9863	14884	17223	19891	21639	26294
0:24:36	30.1	10382	14974	17648	19373	22366	26317	9839	14686	17331	19736	21249	25977
0:24:45	30.1	10318	15044	17706	19299	22590	26244	9847	14714	17268	19568	21461	25907
0:24:54	30.1	10283	14989	17476	19256	22363	26351	9876	14669	17097	19513	21492	25925
0:25:03	30.1	10227	14886	17582	19215	22476	26391	9714	14578	17018	19551	21515	26228
0:25:12	30.1	10310	14903	17525	19273	22271	26015	9692	14701	17212	19475	21472	25881
0:25:21	30.1	10315	14884	17392	19316	22300	26217	9837	14724	17059	19496	21423	26316
0:25:30	30.1	10298	14905	17442	19620	22072	26070	9889	14703	17006	19638	21410	26160
0:25:39	30.1	10094	14766	17409	19112	22197	26236	9849	14661	17259	19421	21456	26033
0:25:48	30.1	10194	14780	17172	19160	22314	26160	9791	14769	17173	19608	21650	25906
0:25:57	30.1	10180	14753	17451	19254	22171	26400	9895	14636	17075	19530	21543	25906
0:26:06	30.1	10337	14817	17448	18998	22171	26150	9622	14690	17046	19558	21213	25936
0:26:15	30.1	10193	14792	17344	19357	22184	26001	9746	14549	17224	19475	21372	25763
0:26:24	30.1	10240	14814	17561	19203	21817	26214	9770	14624	17369	19494	21261	26083
0:26:33	30.1	10176	14683	17309	19271	22259	26187	9716	14475	17121	19337	21234	26040
0:26:42	30.1	10221	14724	17445	19189	22251	26061	9717	14521	16987	19331	21217	26000
0:26:51	30.1	10206	14731	17472	19159	22083	26176	9801	14611	17207	19747	21366	25804
0:27:00	30.0	10131	14724	17321	19012	22050	25906	9685	14522	16835	19621	21364	25828
0:27:09	30.1	10113	14656	17351	19167	22293	26176	9877	14452	16906	19272	21300	25976
0:27:18	30.1	10182	14724	17487	19043	22202	25957	9738	14481	17023	19348	21341	25684
0:27:27	30.1	10235	14541	17311	19063	22310	25782	9721	14347	17070	19282	21088	25608
0:27:36	30.1	9988	14633	17143	19179	22109	25688	9676	14444	16990	19218	20968	25792
0:27:45	30.1	10200	14751	17170	19248	22092	25898	9746	14390	16883	19434	21294	25752
0:27:54	30.0	10079	14848	17089	18984	22230	25637	9526	14591	16810	19329	21132	25617
0:28:03	30.1	10091	14603	17138	19009	22001	25814	9683	14402	16885	19357	21060	25837
0:28:12	30.1	10011	14609	17261	19039	22015	25737	9792	14426	16892	19251	21081	25539
0:28:21	30.1	10145	14699	17071	19055	22066	26098	9638	14651	16856	19414	21153	25589
0:28:30	30.1	10113	14701	17022	18973	22214	26178	9671	14469	16892	19203	21261	25478
0:28:39	30.1	10058	14639	17309	18697	22126	25835	9607	14305	16800	19296	20997	25581
0:28:48	30.0	9978	14630	17210	18810	21869	26104	9759	14292	16864	18975	21048	25498
0:28:57	30.1	10019	14616	17429	18820	21995	25658	9643	14347	16862	18860	21284	25503
0:29:06	30.1	9984	14570	17220	18817	22110	25785	9405	14380	16862	19124	20979	25401
0:29:15	30.1	10058	14626	17185	19032	21943	25481	9551	14325	16777	19222	21061	25509
0:29:24	30.1	10093	14686	17204	19018	22049	25552	9615	14392	16801	19246	21085	25715
0:29:33	30.1	10034	14627	17079	18979	21842	25726	9602	14312	16865	19219	21033	25810
0:29:42	30.0	9890	14590	17037	18736	21916	25663	9624	14275	16718	18994	21077	25763
0:29:51	30.1	9964	14513	17135	18921	21950	25786	9584	14251	16562	19084	21174	25412
0:30:00	30.1	9886	14489	17190	18871	21770	25827	9534	14248	16817	19084	21110	25570
0:30:09	30.0	9987	14608	17132	18796	21678	25676	9609	14411	16725	19114	20980	25603
0:30:18	30.1	9981	14632	17149	18799	21952	25820	9650	14375	16769	18937	20938	25479
0:30:27	30.1	10002	14593	17035	18792	21928	25899	9589	14121	16694	19126	21063	25393
0:30:36	30.1	10004	14604	17159	18874	22047	25759	9432	14226	16781	18937	20896	25718
0:30:45	30.1	9943	14621	17105	18780	21768	25653	9408	14193	16564	18826	20862	25605
0:30:54	30.1	9768	14568	17132	18559	21858	25618	9627	14417	16610	18958	20797	25235
0:31:03	30.0	10046	14472	17232	18758	22010	25887	9512	14212	16624	19035	20962	25414
0:31:12	30.1	9940	14552	17052	18719	21817	25345	9582	14356	16653	18967	20952	25142
0:31:21	30.1	10062	14349	17030	18687	22016	25537	9493	14066	16747	18937	20982	25714
0:31:30	30.1	9834	14487	17157	18656	21579	25489	9393	14205	16460	19069	21001	25200
0:31:39	30.1	9860	14412	17049	18763	21700	25649	9472	14323	16646	19045	20753	25212
0:31:48	30.0	9856	14436	16948	18704	21687	25396	9503	14093	16609	18828	20797	25219
0:31:57	30.1	9941	14498	16897	18777	21650	25392	9541	14363	16483	18830	21112	25125
0:32:06	30.1	9807	14493	16978	18737	21659	25377	9463	14163	16565	18827	20751	25028
0:32:15	30.1	9851	14487	16926	18620	21712	25303	9607	14004	16670	19085	20897	25215
0:32:24	30.1	9898	14354	16993	18806	21657	25685	9495	14199	16621	18785	20646	25057
0:32:33	30.0	9871	14348	16929	18668	21727	25546	9502	14254	16504	18522	20689	25208
0:32:42	30.1	9785	14289	16989	18638	21578	25379	9555	14195	16451	18746	20883	25457
0:32:51	30.1	9805	14400	16936	18763	21806	25560	9420	14072	16608	18896	20781	24885
0:33:00	30.1	9807	14548	16977	18724	21706	25478	9445	14220	16525	18792	20702	25148
0:33:09	30.1	9888	14497	17230	18651	21868	25528	9354	13980	16501	18871	20807	25328
0:33:18	30.0	9904	14545	17095	18595	21690	25395	9363	14035	16569	18772	20581	24955
0:33:27	30.1	9874	14327	17116	18638	21478	25342	9441	14078	16517	18719	20653	25192
0:33:36	30.1	9917	14353	16949	18601	21514	25352	9328	13987	16456	18728	20505	24931
0:33:45	30.1	9903	14232	17087	18622	21675	25567	9457	14124	16524	18717	20577	25172
0:33:54	30.1	9838	14317	17032	18708	21812	25208	9443	14089	16679	18638	20699	24822
0:34:03	30.1	9919	14247	16794	18491	21569	25168	9512	13938	16395	18546	20286	24946
0:34:12	30.1	9838	14456	16863	18551	21680	25409	9331	14117	16601	18599	20713	24872
0:34:21	30.1	9741	14417	16880	18734	21457	25441	9504	13996	16458	18620	20536	24709
0:34:30	30.1	9744	14381	16835	18510	21270	25451	9363	14104	16559	19060	20433	24998
0:34:39	30.1	9869	14201	16862	18587	21515	25277	9486	13994	16579	18727	20657	25172
0:34:48	30.1	9727	14483	16841	18471	21336	25420	9314	14026	16346	18651	20687	24902
0:34:57	30.1	9773	14349	16883	18488	21575	25229	9347	13976	16240	18433	20396	24953
0:35:06	30.1	9782	14137	16877	18677	21605	25566	9321	13984	16344	18770	20653	24815
0:35:15	30.1	9702	14378	16871	18717	21381	25275	9329	13991	16436	18548	20678	24741
0:35:24	30.1	9874	14123	16800	18447	21450	25354	9377	13942	16204	18514	20550	24748
0:35:33	30.1	9844	14290	16718	18710	21467	25451	9307	13905	16411	18434	20651	24776
0:35:42	30.0	9794	14515	16720	18438	21464	25263	9267	14030	16326	18557	20386	24712
0:35:51	30.1	9940	14266	16847	18505	21280	25345	9528	14154	16330	18392	20380	24896
0:36:00	30.1	9848	14297	16907	18597	21496	25048	9469	13910	16198	18598	20310	24894
0:36:09	30.0	9725	14272	16731	18588	21522	25317	9405	14032	16378	18488	20374	25190
0:36:18	30.1	9876	14200	16813	18546	21212	25223	9423	14116	16119	18490	20440	24671
0:36:27	30.1	9856	14125	16684	18524	21366	25391	9383	13854	16488	18519	20458	24644
0:36:36	30.1	9715	14292	16708	18454	21391	25190	9188	13733	16265	18397	20570	24734
0:36:45	30.1	9707	14191	16897	18362	21346	25154	9311	13908	16345	18494	20303	24509
0:36:54	30.1	9785	14091	16859	18427	21528	25205	9241	13901	16282	18485	20384	24866
0:37:03	30.1	9689	14191	16792	18585	21389	25283	9258	13858	16177	18267	20453	24743
0:37:12	30.1	9634	14243	16741	18406	21412	25071	9301	13848	16124	18368	20210	24753
0:37:21	30.1	9743	14246	16844	18528	21554	25452	9332	13890	16417	18539	20232	24807
0:37:30	30.1	9765	14046	16705	18274	21378	25078	9293	13755	16207	18492	20326	24562
0:37:39	30.1	9697	14043	16764	18469	21657	25169	9271	13824	16350	18485	20142	24889
0:37:48	30.0	9798	14191	16789	18382	21252	25107	9195	13873	16239	18383	20347	24556
0:37:57	30.1	9728	14181	16569	18449	21613	25110	9183	13739	15897	18389	20111	24639
0:38:06	30.0	9823	14236	16639	18631	21352	25084	9225	13939	16234	18275	20377	24638
0:38:15	30.1	9736	14082	16697	18283	21316	24967	9236	13832	16225	18383	20080	24806
0:38:24	30.1	9780	13989	16561	18438	21336	24967	9187	13674	16059	18449	20060	24601
0:38:33	30.1	9702	14111	16669	18453	21325	25091	9344	13798	16190	18378	20222	24583
0:38:42	30.1	9699	14143	16659	18249	21532	25258	9155	13563	16142	18429	20176	24431
0:38:51	30.1	9746	14068	16488	18281	21366	25057	9227	13666	15901	18348	20279	24672
0:39:00	30.1	9678	14097	16601	18293	21385	24945	9295	13785	16031	18220	20064	24536
0:39:09	30.1	9825	14138	16516	18303	21212	25117	9369	13846	16227	18443	20302	24752
0:39:18	30.1	9684	14101	16610	18194	21278	24997	9213	13625	16148	18599	20086	24262
0:39:27	30.1	9549	14176	16426	18239	21184	25000	9254	13679	15916	18287	20004	24234
0:39:36	30.1	9657	14135	16672	18333	21351	25204	9361	13838	15968	18321	20295	24619
0:39:45	30.1	9544	14160	16638	18371	21215	25038	9193	13660	16197	18553	20008	24347
0:39:54	30.0	9707	14101	16560	18343	21259	24985	9227	13770	16047	18254	20229	24566
0:40:03	30.1	9753	14053	16575	18281	21225	25025	9174	13846	16016	18291	20029	24588
0:40:12	30.1	9491	14041	16640	18308	21065	24933	9089	13654	15988	18216	20060	24464
0:40:21	30.1	9587	14133	16791	18351	21341	25107	9234	13756	16077	18331	20179	24372
0:40:30	30.0	9588	14107	16523	18469	21292	25071	9206	13651	16054	18159	20024	24627
0:40:39	30.1	9699	14183	16715	18289	21288	25130	9177	13706	15943	18439	20058	24595
0:40:48	30.1	9603	13979	16668	18271	21262	24791	9285	13538	16119	18136	20132	24274
0:40:57	30.1	9634	14037	16607	18570	21098	24911	9052	13644	15988	18389	20131	24361
0:41:06	30.1	9535	14123	16632	18220	20974	25112	9200	13542	15825	18177	19846	24409
0:41:15	30.1	9491	14156	16706	18397	21287	24886	9206	13697	16045	17986	20019	24577
0:41:24	30.1	9576	14019	16483	18067	21044	25085	9294	13641	16045	18252	19945	24291
0:41:33	30.1	9620	14025	16624	18310	21127	24817	9263	13640	16034	18215	20150	24681
0:41:42	30.1	9668	13953	16605	18438	21385	25077	9258	13733	15974	18168	19897	24403
0:41:51	30.1	9624	13941	16452	18320	21214	24819	9119	13690	15907	18220	20027	24266
0:42:00	30.1	9675	14098	16480	18053	21275	24839	9147	13490	16001	18011	19964	24171
0:42:09	30.1	9569	14028	16478	18106	21111	25057	9087	13639	15978	18058	20090	24204
0:42:18	30.0	9689	14110	16548	18527	21300	24713	9205	13643	16062	18248	19891	24323
0:42:27	30.1	9694	13977	16556	18095	21284	24739	9116	13704	15948	18028	20023	24240
0:42:36	30.1	9604	14045	16678	18022	21110	24815	9057	13696	15927	18097	19960	24137
