

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	15240	17777	20467	23120	14816	16858	17805	21159	14848	16660	17933	20686
0:00:05	30.0	15465	17911	20538	23436	14698	16679	17664	21308	14623	16898	18101	20589
0:00:10	30.0	15607	17868	20759	23309	14750	16687	17623	21023	14607	16611	17787	20530
0:00:15	30.0	15272	18086	20864	23284	14453	16538	17297	20894	14559	16246	17802	20584
0:00:20	30.0	15476	18102	20748	23262	14489	16411	17302	20821	14533	16263	17331	20240
0:00:25	30.0	15424	17688	20910	23031	14318	16330	17293	20625	14296	16125	17458	20348
0:00:30	30.0	15377	18165	20910	23222	14061	15872	17204	20340	14089	16054	17669	20192
0:00:35	30.0	15450	17904	20954	23432	14079	15697	17016	20243	14165	15810	17183	20109
0:00:40	30.0	15506	18157	20838	23650	13875	15730	16900	20093	13941	15899	17068	20023
0:00:45	30.0	15434	18014	21052	23097	13852	15676	16766	19986	13819	15801	16991	20053
0:00:50	30.0	15385	17973	20742	23321	13787	15578	16687	19845	13763	15571	16892	19610
0:00:55	30.0	15527	17844	20753	23440	13549	15472	16266	19735	13700	15521	16857	19468
0:01:00	30.0	15425	17674	20925	23144	13506	15119	16333	19432	13525	15169	16772	19520
0:01:05	30.0	15495	17950	20599	23227	13289	15333	16300	19340	13476	15449	16605	19495
0:01:10	30.0	15374	17931	20677	23198	13258	15059	16171	19274	13389	15073	16636	19248
0:01:15	30.0	15489	17908	20813	22976	13279	14924	15896	19118	13307	15097	16585	19313
0:01:20	30.0	15243	17897	20634	23030	13027	14877	16009	19125	13141	14979	16396	18951
0:01:25	30.0	15201	17904	20663	22932	13050	14770	16024	18803	13163	15003	16178	18945
0:01:30	30.0	15360	17834	20514	23107	12946	14725	15712	18820	12900	14860	16172	19070
0:01:35	30.0	15523	17883	20655	23145	12769	14706	15604	18802	12977	14885	15987	18777
0:01:40	30.0	15426	17853	20733	23146	12661	14652	15782	18736	12857	14536	15915	18555
0:01:45	30.0	15446	17972	20553	23089	12738	14433	15415	18367	12874	14585	15692	18631
0:01:50	30.0	15406	17629	20576	22811	12641	14380	15462	18638	12622	14560	15844	18443
0:01:55	30.0	15251	17711	20541	22928	12671	14429	15290	18677	12688	14332	15627	18539
0:02:00	30.0	15191	17795	20324	23039	12518	14257	15299	18320	12561	14369	15594	18404
0:02:05	30.0	15060	17698	20471	22898	12539	14411	15202	18236	12586	14422	15499	18364
0:02:10	30.0	15134	17508	20613	22680	12432	14155	15016	18248	12445	14305	15523	18202
0:02:15	30.0	15268	17651	20574	22976	12185	14137	14977	18058	12449	13976	15207	18148
0:02:20	30.0	15132	17768	20364	22931	12259	13937	15182	18115	12379	13936	15325	18074
0:02:25	30.0	15045	17709	20425	22835	12333	13721	15010	18249	12503	13864	15259	17999
0:02:30	30.0	15174	17825	20402	22903	12115	13913	14788	17910	12224	14024	15239	17799
0:02:35	30.0	15035	17556	20528	22828	12126	13851	14763	17780	12134	13692	14972	17965
0:02:40	30.0	14964	17597	20345	22708	12141	13917	14559	17796	12186	13747	14978	17766
0:02:45	30.0	15173	17540	20512	22579	12051	13607	14703	17618	12099	13811	14919	17621
0:02:50	30.0	15059	17521	20607	22530	11879	13515	14727	17765	11862	13667	14864	17829
0:02:55	30.0	15026	17447	20383	22584	11927	13525	14647	17565	11921	13628	14950	17681
0:03:00	30.0	15036	17281	20306	22383	11834	13481	14574	17517	12084	13676	14771	17585
0:03:05	30.0	14941	17517	20272	22607	11864	13446	14486	17548	11905	13654	14777	17375
0:03:10	30.0	15025	17389	20207	22404	12002	13377	14394	17346	11656	13460	14774	17404
0:03:15	30.0	15058	17237	20107	22736	11847	13398	14461	17129	11680	13404	14459	17501
0:03:20	30.0	14938	17452	20223	22398	11809	13360	14264	17138	11672	13358	14550	17142
0:03:25	30.0	14859	17361	20319	22309	11851	13318	14175	17435	11641	13372	14572	17350
0:03:30	30.0	14996	17454	19877	22408	11689	13164	14276	17032	11564	13271	14428	17253
0:03:35	30.0	14939	17411	20040	22505	11692	13299	14223	17096	11574	13165	14414	17152
0:03:40	30.0	14688	17362	19857	22509	11595	13353	14176	17156	11460	13307	14451	16872
0:03:45	30.0	14976	17551	20159	22385	11609	13118	14081	16849	11466	13222	14142	17030
0:03:50	30.0	14795	17235	20055	22265	11698	13064	14226	16963	11552	13123	14168	17050
0:03:55	30.0	14797	17373	19948	22177	11629	13137	13991	16894	11377	13067	14372	16839
0:04:00	30.0	14699	17303	19998	22379	11533	12968	14037	17137	11322	13181	14404	16915
0:04:05	30.0	14689	17154	19933	22079	11537	13051	13832	16894	11324	13030	14165	16805
0:04:10	30.0	14631	17342	20230	22488	11527	13046	14134	16917	11425	13027	14043	16660
0:04:15	30.0	14725	17114	20096	22503	11491	13082	13930	16696	11476	12856	14090	16581
0:04:20	30.0	14783	16934	20127	22295	11404	13105	13901	16801	11427	12876	14043	16604
0:04:25	30.0	14833	16974	19823	22455	11421	12926	13886	16599	11287	12908	14129	16716
0:04:30	30.0	14744	17147	19888	22212	11444	13026	13810	16620	11121	12864	14078	16549
0:04:35	30.0	14726	17141	19969	22379	11398	13104	13944	16544	11175	12751	13902	16612
0:04:40	30.0	14699	17288	19802	22347	11502	12912	13771	16567	11151	12709	13915	16591
0:04:45	30.0	14628	17031	19897	22094	11311	13056	13829	16773	11189	12680	13862	16578
0:04:50	30.0	14711	17024	19812	22275	11270	12925	13748	16573	11043	12627	13749	16350
0:04:55	30.0	14625	17151	19627	21978	11378	12993	13634	16214	11331	12607	13936	16473
0:05:00	30.0	14906	17038	19874	22174	11267	12792	13765	16376	11062	12664	14024	16552
0:05:05	30.0	14425	17192	19951	22424	11292	13006	13872	16445	11110	12594	13643	16477
0:05:10	30.0	14435	16829	19759	22217	11207	12890	13599	16345	10968	12637	13774	16123
0:05:15	30.0	14621	17087	19571	21997	11336	12822	13597	16323	11079	12559	13854	16029
0:05:20	30.0	14614	16923	19685	22236	11183	12974	13716	16589	11166	12673	13786	16148
0:05:25	30.0	14546	16985	19788	22016	11242	12953	13615	16348	11042	12588	13779	16194
0:05:30	30.0	14299	16951	19906	22116	11052	12876	13678	16327	11070	12578	13644	16119
0:05:35	30.0	14552	16977	19688	21840	11244	12622	13812	16184	11083	12583	13609	16105
0:05:40	30.0	14384	16808	19700	22085	11329	12877	13724	16424	10964	12336	13606	16054
0:05:45	30.0	14529	16965	19712	22050	11141	12674	13639	16371	10979	12512	13660	16136
0:05:50	30.0	14428	16918	19641	22138	11207	12706	13560	16322	10971	12525	13518	15804
0:05:55	30.0	14563	16980	19697	21923	11084	12746	13474	16234	10958	12386	13396	16041
0:06:00	30.0	14323	16915	19496	22063	11186	12485	13500	16160	10781	12281	13621	16147
0:06:05	30.0	14340	17048	19611	22115	11049	12616	13466	15979	10826	12499	13780	15847
0:06:10	30.0	14265	16880	19314	21811	11036	12513	13582	16079	10845	12402	13550	15949
0:06:15	30.0	14346	16913	19432	21954	10995	12650	13532	16317	10930	12455	13536	15853
0:06:20	30.0	14394	16760	19155	21741	11210	12772	13600	16163	10793	12448	13465	15671
0:06:25	30.0	14350	16609	19462	21805	11134	12544	13632	15971	10818	12357	13298	15682
0:06:30	30.0	14264	16756	19482	21841	11160	12588	13475	15869	10836	12348	13468	15644
0:06:35	30.0	14245	16686	19641	22079	11170	12751	13516	16178	10840	12364	13394	15721
0:06:40	30.0	14357	16714	19590	21726	11033	12383	13609	15999	10738	12323	13443	15512
0:06:45	30.0	14407	16769	19490	21749	11020	12616	13420	15910	10777	12286	13173	15684
0:06:50	30.0	14356	16783	19422	21827	11136	12688	13395	16053	10775	12294	13384	15835
0:06:55	30.0	14177	16537	19466	21708	10923	12565	13106	16048	10705	12385	13338	15721
0:07:00	30.0	14125	16709	19229	21718	11013	12402	13259	15933	10764	12287	13660	15594
0:07:05	30.0	14094	16772	19113	21758	11186	12550	13362	15897	10780	12359	13397	15646
0:07:10	30.0	14105	16671	19475	21431	11052	12548	13456	15965	10648	12235	13318	15566
0:07:15	30.0	14148	16721	19150	21596	11076	12366	13424	15756	10664	12138	13272	15488
0:07:20	30.0	14177	16584	19453	21690	10954	12542	13282	16060	10682	12073	13191	15446
0:07:25	30.0	14103	16876	19213	21688	11083	12602	13353	15851	10721	12180	13140	15389
0:07:30	30.0	14055	16570	19549	21721	10868	12337	13319	15906	10570	12170	13137	15419
0:07:35	30.0	14067	16501	19155	21519	10908	12294	13271	16039	10726	12016	13049	15431
0:07:40	30.0	14037	16432	19176	21642	11197	12592	13117	15814	10706	12045	13073	15497
0:07:45	30.0	14078	16458	19384	21708	11026	12471	13231	15781	10647	12133	13271	15379
0:07:50	30.0	13891	16518	19063	21475	10941	12483	13275	15694	10631	12041	13401	15240
0:07:55	30.0	14033	16440	19400	21506	11078	12534	13265	15798	10649	12133	13196	15337
0:08:00	30.0	13962	16296	19121	21461	10893	12296	13331	15913	10649	12035	13183	15376
0:08:05	30.0	13840	16588	19277	21509	10859	12387	13218	15876	10555	12046	13042	15287
0:08:10	30.0	14011	16452	19196	21599	11038	12504	13351	15868	10677	11969	13296	15370
0:08:15	30.0	13999	16439	19102	21309	10951	12525	13023	15730	10587	12037	13116	15442
0:08:20	30.0	13824	16417	18843	21537	11070	12455	13218	15808	10671	12016	13187	15265
0:08:25	30.0	13865	16337	18782	21464	10713	12575	13154	15647	10612	12021	12992	15224
0:08:30	30.0	13850	16367	19440	21368	10917	12530	13018	15846	10571	12283	12946	15097
0:08:35	30.0	13987	16509	18915	21298	10886	12239	13234	15774	10562	12054	13051	15107
0:08:40	30.0	13926	16521	19113	21486	10981	12481	13210	15845	10589	11967	12974	15197
0:08:45	30.0	13813	16246	18815	21245	11021	12317	13321	15858	10580	12033	13021	15099
0:08:50	30.0	13854	16178	19106	21527	10969	12394	13039	15823	10452	12096	13193	15222
0:08:55	30.0	13843	16180	18965	21187	10894	12448	13150	15765	10549	12052	13213	15325
0:09:00	30.0	13918	16067	18609	21366	10823	12403	13099	15702	10578	11873	12888	15296
0:09:05	30.0	13923	16069	18922	21234	11056	12254	13176	15650	10615	12038	13034	15225
0:09:10	30.0	13785	16344	19045	21431	10837	12402	13319	15771	10476	11783	13113	15130
0:09:15	30.0	13702	16370	18851	21021	11006	12344	13051	15790	10507	12028	12895	15121
0:09:20	30.0	13971	16442	18840	21403	10833	12134	13083	15858	10519	11901	13066	15211
0:09:25	30.0	13777	15984	18801	21378	10898	12331	13353	15662	10469	11974	12899	15201
0:09:30	30.0	13783	16183	18836	21376	10929	12335	13208	15754	10499	11928	12887	15088
0:09:35	30.0	13696	16281	18936	21363	11054	12300	13221	15490	10514	11891	12912	15077
0:09:40	30.0	13889	16306	19027	21089	10922	12281	13267	15576	10611	11875	13025	15120
0:09:45	30.0	13708	15840	18989	21032	10958	12332	13262	15704	10388	12096	12974	15131
0:09:50	30.0	13589	16039	18426	21179	10977	12398	13221	15712	10480	11786	12928	14932
0:09:55	30.0	13692	16091	18868	21240	10907	12237	13054	15755	10477	11769	12952	14950
0:10:00	30.0	13632	16052	18861	20924	11027	12257	13116	15628	10542	11753	12936	15116
0:10:05	30.0	13757	16137	18872	21157	10883	12373	13088	15652	10382	12043	12902	15140
0:10:10	30.0	13735	16078	18879	21200	10753	12327	13149	15739	10445	11964	12821	14971
0:10:15	30.0	13781	16271	18694	20833	10784	12370	13131	15682	10353	11861	12978	15055
0:10:20	30.0	13601	16134	18903	21039	10844	12407	13084	15474	10266	11921	12802	15093
0:10:25	30.0	13730	16024	18693	21008	10772	12322	13121	15575	10465	11838	12833	14783
0:10:30	30.0	13513	15869	18766	20953	10855	12229	13017	15556	10515	11904	12761	15118
0:10:35	30.0	13581	15918	18627	21161	10923	12345	13149	15449	10382	11858	12795	14883
0:10:40	30.0	13737	15985	18771	21103	10936	12246	13029	15802	10385	11744	12890	15030
0:10:45	30.0	13615	16013	18469	20995	10872	12339	13105	15655	10413	11940	12821	14993
0:10:50	30.0	13604	15897	18569	20965	11016	12243	13055	15566	10519	11825	12777	14911
0:10:55	30.0	13313	15947	18583	20823	10858	12388	13061	15549	10484	11791	12825	15034
0:11:00	30.0	13369	15975	18522	20953	10852	12426	12806	15650	10330	11842	12781	14969
0:11:05	30.0	13359	15614	18411	20851	10981	12291	13044	15730	10443	11797	12893	14941
