

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	E1..E12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 67
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E	SPL28	SPL29	SPL30	SPL31	SPL32	SPL33	SPL34	SPL35	SPL36	SPL37	SPL38	SPL39	Well ID
0:01:30	30.0	90	193	416	708	1229	2291	3348	3984	6645	8122	10737	14263
0:01:35	30.0	98	191	407	694	1218	2294	3382	3963	6670	8152	10729	14477
0:01:40	30.0	98	192	423	683	1242	2294	3340	3974	6676	8073	10689	14318
0:01:45	30.0	94	183	414	676	1201	2285	3349	3920	6643	8058	10709	14326
0:01:50	30.0	94	190	395	663	1230	2281	3322	3918	6667	8038	10724	14310
0:01:55	30.0	99	194	412	659	1177	2269	3334	3868	6615	8043	10728	14400
0:02:00	30.0	94	181	407	660	1206	2253	3292	3934	6591	8073	10690	14201
0:02:05	30.0	83	180	398	651	1180	2238	3253	3922	6633	8074	10688	14285
0:02:10	30.0	96	190	397	662	1179	2226	3261	3897	6658	8005	10743	14238
0:02:15	30.0	89	180	395	656	1179	2236	3271	3914	6648	7953	10734	14204
0:02:20	30.0	88	174	379	646	1180	2209	3263	3869	6596	7981	10714	14259
0:02:25	30.0	96	178	390	666	1152	2214	3274	3856	6558	7889	10581	14217
0:02:30	30.0	89	188	394	642	1139	2187	3256	3842	6542	7904	10495	14150
0:02:35	30.0	87	174	383	645	1144	2190	3224	3852	6545	7966	10604	14033
0:02:40	30.0	85	182	382	629	1185	2190	3208	3874	6532	7837	10660	14071
0:02:45	30.0	82	169	382	638	1131	2161	3227	3876	6544	7938	10652	14008
0:02:50	30.0	92	166	383	623	1128	2176	3210	3793	6522	7891	10515	13996
0:02:55	30.0	89	186	372	610	1105	2135	3248	3836	6458	7920	10490	14012
0:03:00	30.0	87	182	377	624	1138	2120	3215	3814	6516	7886	10547	14033
0:03:05	30.0	82	180	372	624	1144	2151	3177	3810	6456	7885	10547	14165
0:03:10	30.0	75	175	358	615	1118	2126	3141	3771	6449	7895	10417	14204
0:03:15	30.0	90	170	371	607	1106	2150	3173	3803	6453	7860	10484	14057
0:03:20	30.0	84	176	367	617	1109	2153	3173	3772	6529	7902	10453	14072
0:03:25	30.0	85	170	368	617	1088	2138	3164	3763	6485	7815	10427	14062
0:03:30	30.0	83	168	361	610	1084	2131	3087	3742	6457	7753	10357	14061
0:03:35	30.0	93	167	367	606	1082	2118	3131	3699	6390	7774	10415	13886
0:03:40	30.0	88	163	361	598	1093	2100	3112	3723	6363	7789	10411	13932
0:03:45	30.0	89	173	359	612	1082	2091	3118	3727	6409	7802	10366	13967
0:03:50	30.0	84	169	353	589	1066	2105	3150	3688	6390	7741	10366	13880
0:03:55	30.0	89	177	358	605	1051	2097	3139	3709	6436	7756	10487	13765
0:04:00	30.0	87	163	344	595	1077	2079	3108	3694	6340	7730	10352	13848
0:04:05	30.0	92	162	341	593	1079	2073	3059	3664	6284	7696	10361	13873
0:04:10	30.0	83	163	345	577	1048	2060	3084	3670	6297	7726	10372	13870
0:04:15	30.0	93	157	343	575	1050	2050	3034	3662	6305	7746	10380	13810
0:04:20	30.0	80	164	336	595	1056	2040	3078	3651	6303	7659	10284	13992
0:04:25	30.0	84	168	353	587	1045	2058	3064	3619	6320	7651	10385	13905
0:04:30	30.0	82	170	346	574	1056	2048	3078	3629	6315	7665	10229	13807
0:04:35	30.0	85	166	346	566	1037	2024	3060	3617	6271	7613	10217	13819
0:04:40	30.0	94	152	339	568	1053	2063	3004	3648	6258	7593	10217	13803
0:04:45	30.0	82	170	341	576	1028	2000	3049	3645	6341	7571	10234	13719
0:04:50	30.0	84	171	332	574	1043	2012	3004	3607	6209	7615	10242	13717
0:04:55	30.0	85	170	340	559	1014	2011	3011	3572	6239	7608	10173	13805
0:05:00	30.0	89	155	336	574	1024	2007	3016	3604	6252	7619	10119	13711
0:05:05	30.0	81	170	334	561	1032	1989	2983	3627	6206	7559	10168	13766
0:05:10	30.0	80	167	337	563	1018	1997	2966	3593	6151	7472	10144	13792
0:05:15	30.0	91	154	326	572	1017	1988	3000	3589	6234	7621	10056	13724
0:05:20	30.0	82	157	336	554	1004	1989	2955	3560	6130	7556	10104	13658
0:05:25	30.0	88	149	338	550	998	1980	2976	3565	6212	7601	10191	13673
0:05:30	30.0	90	169	333	545	1011	1991	2962	3550	6120	7531	10200	13775
0:05:35	30.0	91	171	336	547	1000	1972	2982	3591	6125	7495	10192	13686
0:05:40	30.0	77	158	330	549	989	1953	2931	3521	6071	7539	10114	13567
0:05:45	30.0	87	160	325	551	994	1975	2943	3532	6204	7445	10031	13653
0:05:50	30.0	76	163	334	546	980	1941	2948	3505	6099	7468	10046	13651
0:05:55	30.0	84	161	323	530	986	1957	2945	3505	6138	7464	10066	13715
0:06:00	30.0	87	159	340	540	990	1954	2911	3504	6102	7404	10084	13610
0:06:05	30.0	80	160	326	554	994	1937	2921	3451	6149	7436	9989	13521
0:06:10	30.0	88	166	334	548	955	1936	2914	3540	6109	7473	9995	13496
0:06:15	30.0	82	155	330	537	982	1921	2913	3489	6037	7468	10037	13617
0:06:20	30.0	91	155	324	531	971	1907	2920	3474	6074	7410	10112	13569
0:06:25	30.0	84	159	315	534	983	1910	2883	3475	6092	7449	9913	13527
0:06:30	30.0	82	158	328	534	978	1905	2876	3478	6116	7442	10026	13472
0:06:35	30.0	87	160	317	529	945	1929	2906	3435	6028	7377	9946	13470
0:06:40	30.0	81	152	317	528	967	1904	2906	3472	6070	7387	10063	13625
0:06:45	30.0	82	147	321	527	966	1898	2872	3408	6009	7368	10035	13475
0:06:50	30.0	83	149	326	535	973	1897	2862	3479	5977	7338	9915	13529
0:06:55	30.0	81	167	315	525	981	1895	2895	3418	6035	7317	9920	13419
0:07:00	30.0	80	164	333	533	970	1894	2835	3409	6070	7376	10019	13407
0:07:05	30.0	81	160	324	534	953	1900	2857	3393	6041	7367	9929	13462
0:07:10	30.0	85	161	315	536	955	1893	2858	3426	5979	7322	9877	13383
0:07:15	30.0	78	160	311	530	969	1873	2824	3435	5993	7354	9992	13486
0:07:20	30.0	83	150	311	525	966	1867	2819	3426	5944	7266	9907	13408
0:07:25	30.0	78	154	311	518	926	1862	2847	3387	5973	7323	9824	13413
0:07:30	30.0	83	145	324	535	932	1849	2824	3416	6012	7354	9819	13394
0:07:35	30.0	78	149	305	510	939	1872	2812	3395	5969	7315	9830	13356
0:07:40	30.0	73	158	313	521	955	1863	2798	3388	5950	7293	9884	13449
0:07:45	30.0	88	149	321	518	930	1839	2806	3372	5973	7301	9773	13191
0:07:50	30.0	82	154	317	524	907	1846	2765	3346	5896	7240	9790	13360
0:07:55	30.0	78	156	328	510	924	1871	2793	3320	5892	7237	9800	13405
0:08:00	30.0	80	156	314	506	923	1857	2792	3360	5871	7216	9809	13282
0:08:05	30.0	83	148	316	505	936	1835	2750	3379	5904	7274	9853	13428
0:08:10	30.0	81	147	305	523	934	1840	2756	3359	5847	7231	9773	13238
0:08:15	30.0	72	147	313	506	919	1822	2789	3344	5835	7199	9770	13367
0:08:20	30.0	74	155	302	518	930	1805	2782	3370	5870	7194	9799	13205
0:08:25	30.0	81	152	308	501	911	1816	2770	3310	5866	7201	9772	13275
0:08:30	30.0	86	166	306	510	920	1806	2762	3344	5830	7188	9721	13138
0:08:35	30.0	80	152	319	506	910	1808	2748	3311	5878	7280	9678	13285
0:08:40	30.0	76	149	319	520	906	1830	2784	3285	5863	7150	9574	13324
0:08:45	30.0	84	155	316	526	918	1829	2761	3305	5805	7177	9700	13256
0:08:50	30.0	87	148	302	509	910	1846	2762	3293	5826	7158	9646	13261
0:08:55	30.0	82	154	321	516	902	1804	2760	3284	5888	7124	9661	13195
0:09:00	30.0	85	154	317	510	906	1812	2730	3304	5804	7128	9665	13108
0:09:05	30.0	91	150	313	498	911	1776	2741	3285	5789	7137	9645	13168
0:09:10	30.0	82	154	312	511	894	1814	2754	3274	5797	7130	9607	13168
0:09:15	30.0	85	153	313	517	898	1801	2712	3284	5764	7081	9672	13092
0:09:20	30.0	78	159	315	504	891	1771	2724	3241	5761	7112	9608	13082
0:09:25	30.0	85	163	315	499	910	1779	2721	3261	5795	7117	9585	13158
0:09:30	30.0	79	156	301	509	906	1797	2708	3269	5723	7058	9580	12971
0:09:35	30.0	84	160	316	494	899	1772	2697	3262	5732	7118	9697	13298
0:09:40	30.0	83	150	304	484	887	1769	2677	3270	5735	7088	9593	13070
0:09:45	30.0	81	161	295	506	892	1778	2688	3262	5714	7069	9555	13092
0:09:50	30.0	79	154	316	497	898	1784	2658	3264	5748	7077	9528	13065
0:09:55	30.0	86	154	310	503	879	1761	2695	3209	5744	7017	9583	13052
0:10:00	30.0	84	150	303	513	892	1751	2660	3217	5734	7071	9639	13097
0:10:05	30.0	82	152	317	495	883	1759	2644	3248	5679	6969	9592	12940
0:10:10	30.0	78	158	319	478	863	1743	2680	3245	5739	6988	9578	13057
0:10:15	30.0	89	149	309	493	876	1763	2703	3206	5726	7034	9549	13034
0:10:20	30.0	84	159	310	506	891	1760	2645	3217	5719	7037	9546	12965
0:10:25	30.0	78	152	308	498	864	1744	2663	3224	5676	6975	9528	12994
0:10:30	30.0	94	144	298	505	917	1746	2615	3180	5676	6943	9548	13006
0:10:35	30.0	89	150	301	495	877	1742	2700	3187	5644	6937	9401	13039
0:10:40	30.0	85	159	309	501	885	1729	2628	3216	5614	6973	9415	12900
0:10:45	30.0	89	153	301	489	861	1740	2608	3194	5645	6919	9531	13020
0:10:50	30.0	85	160	307	490	886	1726	2644	3175	5641	6965	9521	12918
0:10:55	30.0	81	149	299	501	887	1713	2640	3179	5645	6954	9489	12985
0:11:00	30.0	90	154	299	509	886	1717	2622	3177	5604	6892	9520	12906
0:11:05	30.0	85	152	302	490	864	1735	2601	3176	5604	6963	9424	12982
0:11:10	30.0	75	145	305	489	868	1709	2651	3142	5612	6957	9407	12953
0:11:15	30.0	77	146	299	482	879	1708	2626	3133	5648	6902	9366	12786
0:11:20	30.0	80	151	308	502	880	1751	2627	3103	5632	6917	9382	12855
0:11:25	30.0	76	154	303	497	845	1711	2650	3143	5607	6934	9463	12758
0:11:30	30.0	71	156	300	484	865	1743	2578	3149	5604	6869	9428	12916
0:11:35	30.0	76	152	308	482	878	1693	2589	3118	5651	6896	9480	12892
0:11:40	30.0	85	151	306	485	871	1707	2582	3151	5601	6855	9442	12918
0:11:45	30.0	82	156	302	498	867	1678	2582	3148	5549	6913	9330	12767
0:11:50	30.0	86	152	315	485	854	1732	2589	3117	5641	6824	9365	12742
0:11:55	30.0	86	151	300	486	870	1699	2593	3099	5546	6826	9427	12794
0:12:00	30.0	84	149	301	490	859	1713	2604	3125	5505	6819	9353	12794
0:12:05	30.0	74	157	315	487	852	1683	2589	3116	5635	6849	9297	12877
0:12:10	30.0	87	154	301	475	858	1704	2583	3094	5563	6825	9274	12832
0:12:15	30.0	77	156	295	492	854	1704	2561	3119	5552	6841	9314	12750
0:12:20	30.0	79	148	304	498	865	1683	2554	3102	5548	6807	9348	12875
0:12:25	30.0	86	152	301	491	866	1695	2555	3111	5513	6855	9368	12919
0:12:30	30.0	74	147	301	488	844	1660	2559	3109	5513	6827	9253	12738
0:12:35	30.0	90	154	296	485	848	1663	2540	3079	5496	6800	9274	12746
0:12:40	30.0	79	151	304	484	847	1684	2556	3075	5521	6892	9335	12747
0:12:45	30.0	76	154	298	484	855	1691	2549	3069	5521	6696	9245	12648
0:12:50	30.0	86	156	297	482	866	1660	2544	3068	5539	6792	9267	12730
0:12:55	30.0	79	155	310	486	840	1673	2550	3051	5551	6731	9262	12740
0:13:00	30.0	72	151	290	502	846	1668	2557	3092	5445	6738	9251	12781
0:13:05	30.0	80	150	281	489	846	1687	2551	3051	5506	6759	9196	12551
0:13:10	30.0	83	145	298	485	837	1664	2560	3067	5487	6755	9256	12725
0:13:15	30.0	80	157	312	482	848	1650	2546	3058	5516	6722	9269	12612
0:13:20	30.0	75	148	303	477	841	1671	2552	3057	5479	6731	9216	12695
0:13:25	30.0	84	150	298	489	826	1691	2514	3034	5451	6718	9176	12650
0:13:30	30.0	87	149	291	483	837	1665	2522	3054	5488	6702	9211	12545
0:13:35	30.0	76	157	296	475	841	1652	2538	3028	5468	6706	9201	12434
0:13:40	30.0	75	150	291	487	839	1690	2524	3041	5395	6649	9298	12581
0:13:45	30.0	79	156	296	487	847	1664	2484	3088	5446	6744	9254	12613
0:13:50	30.0	79	154	309	476	845	1639	2528	3059	5452	6690	9195	12576
0:13:55	30.0	83	152	303	483	851	1657	2515	3017	5422	6761	9127	12563
0:14:00	30.0	76	147	297	465	829	1656	2490	3045	5451	6703	9262	12565
0:14:05	30.0	79	139	299	480	827	1644	2478	2998	5411	6691	9180	12670
0:14:10	30.0	75	150	288	483	847	1655	2504	3018	5444	6656	9207	12553
0:14:15	30.0	79	157	307	481	843	1625	2492	3039	5447	6694	9133	12425
0:14:20	30.0	82	138	312	479	816	1641	2482	3018	5400	6707	9122	12536
0:14:25	30.0	88	147	303	474	827	1617	2500	3005	5402	6672	9224	12504
0:14:30	30.0	73	146	292	486	833	1611	2483	3023	5407	6609	9187	12514
0:14:35	30.0	82	154	292	486	822	1623	2488	3034	5396	6651	9088	12452
0:14:40	30.0	75	151	304	476	822	1632	2496	3030	5372	6621	9126	12489
0:14:45	30.0	73	148	290	480	825	1637	2493	2981	5389	6604	9096	12544
0:14:50	30.0	83	149	292	477	833	1613	2471	3001	5404	6628	9091	12403
0:14:55	30.0	70	150	305	482	838	1614	2478	3000	5357	6611	9099	12470
0:15:00	30.0	77	151	297	493	824	1609	2481	3007	5352	6512	9021	12548
0:15:05	30.0	85	149	306	488	850	1616	2453	2985	5322	6639	9040	12392
0:15:10	30.0	67	146	298	470	835	1627	2465	2988	5279	6561	9061	12552
0:15:15	30.0	82	145	299	474	821	1620	2475	3015	5370	6579	9073	12452
0:15:20	30.0	76	153	299	477	830	1638	2437	2944	5351	6577	9030	12502
0:15:25	30.0	86	156	303	487	824	1612	2449	2973	5378	6528	9094	12468
0:15:30	30.0	86	156	295	472	836	1616	2477	3011	5343	6592	8976	12432
0:15:35	30.0	82	152	297	497	826	1613	2462	3014	5291	6589	9114	12432
0:15:40	30.0	80	143	296	472	831	1607	2442	2974	5371	6561	9112	12506
0:15:45	30.0	75	148	295	470	822	1615	2438	2936	5369	6542	9009	12335
0:15:50	30.0	86	152	300	488	823	1635	2410	2933	5354	6581	9019	12459
0:15:55	30.0	83	147	291	476	829	1598	2472	2937	5234	6562	9003	12458
0:16:00	30.0	79	138	300	484	818	1610	2418	2943	5300	6542	9036	12491
0:16:05	30.0	82	148	298	490	841	1615	2449	2955	5376	6512	9053	12445
0:16:10	30.0	78	144	290	487	827	1591	2434	2955	5299	6495	8933	12359
0:16:15	30.0	84	147	296	470	826	1600	2454	2922	5278	6507	8991	12308
0:16:20	30.0	80	155	291	479	810	1575	2433	2930	5308	6533	9023	12418
0:16:25	30.0	78	140	306	472	820	1593	2428	2952	5312	6523	9023	12331
0:16:30	30.0	81	152	291	480	810	1594	2430	2925	5233	6502	9015	12400
0:16:35	30.0	78	148	290	472	814	1592	2408	2935	5285	6483	8939	12348
0:16:40	30.0	75	156	299	467	829	1590	2432	2916	5277	6537	8966	12291
0:16:45	30.0	76	153	291	461	835	1596	2421	2909	5264	6489	8967	12324
0:16:50	30.0	80	154	291	476	825	1594	2414	2933	5283	6468	8907	12348
0:16:55	30.0	80	152	301	487	826	1584	2456	2916	5261	6501	8872	12342
0:17:00	30.0	75	150	304	477	824	1555	2438	2914	5262	6489	8920	12287
0:17:05	30.0	72	146	301	462	808	1572	2402	2910	5286	6493	8826	12276
0:17:10	30.0	84	142	297	485	812	1596	2408	2915	5235	6447	8867	12293
0:17:15	30.0	76	153	301	469	818	1574	2393	2912	5267	6479	8924	12278
0:17:20	30.0	84	142	285	481	809	1597	2413	2926	5214	6486	8934	12266
0:17:25	30.0	87	140	292	467	826	1583	2398	2908	5258	6446	8946	12358
0:17:30	30.0	78	148	303	479	831	1570	2409	2891	5208	6481	8890	12255
0:17:35	30.0	76	145	288	475	804	1583	2387	2922	5254	6437	9030	12105
0:17:40	30.0	73	148	285	482	818	1577	2384	2909	5234	6367	8916	12309
0:17:45	30.0	75	147	298	466	820	1573	2407	2914	5199	6411	8870	12299
0:17:50	30.0	80	145	291	462	812	1573	2399	2901	5215	6409	8940	12217
0:17:55	30.0	82	145	291	462	813	1569	2419	2867	5188	6369	8867	12323
0:18:00	30.0	84	141	299	458	821	1572	2364	2873	5181	6435	8813	12278
0:18:05	30.0	73	146	283	465	814	1560	2388	2876	5184	6382	8807	12207
0:18:10	30.0	77	147	293	458	809	1584	2395	2869	5168	6397	8783	12213
0:18:15	30.0	85	145	290	464	814	1550	2364	2895	5214	6381	8792	12329
0:18:20	30.0	79	142	295	478	819	1564	2362	2915	5214	6422	8823	12225
0:18:25	30.0	77	148	292	476	819	1574	2353	2888	5197	6411	8822	12262
0:18:30	30.0	80	142	287	481	807	1587	2355	2884	5179	6401	8822	12089
0:18:35	30.0	89	149	290	469	808	1557	2363	2891	5229	6408	8870	12181
0:18:40	30.0	77	151	285	471	822	1580	2358	2884	5181	6388	8841	12200
0:18:45	30.0	80	146	296	471	819	1548	2378	2877	5126	6426	8773	12173
0:18:50	30.0	75	149	290	472	813	1568	2361	2892	5210	6380	8843	12125
0:18:55	30.0	85	142	291	472	803	1531	2375	2855	5164	6350	8818	12080
0:19:00	30.0	76	146	307	458	815	1558	2364	2831	5139	6368	8817	12106
0:19:05	30.0	72	143	287	471	820	1555	2356	2856	5132	6346	8776	12170
0:19:10	30.0	83	145	274	468	821	1528	2376	2850	5184	6387	8828	12167
0:19:15	30.0	81	151	286	468	799	1584	2364	2884	5128	6404	8765	12077
0:19:20	30.0	80	144	287	460	824	1535	2345	2874	5148	6373	8756	12138
0:19:25	30.0	78	146	281	471	802	1563	2334	2825	5186	6366	8734	12094
0:19:30	30.0	75	149	285	468	801	1524	2352	2845	5132	6375	8755	12052
0:19:35	30.0	76	143	296	468	841	1567	2351	2860	5129	6313	8763	12147
0:19:40	30.0	78	139	294	460	826	1554	2358	2829	5153	6307	8776	12075
0:19:45	30.0	77	149	289	467	813	1555	2381	2857	5072	6239	8765	11944
0:19:50	30.0	85	147	295	467	806	1545	2343	2821	5091	6367	8706	12027
0:19:55	30.0	81	147	296	469	802	1527	2338	2831	5147	6386	8670	12038
0:20:00	30.0	83	150	290	469	790	1573	2337	2832	5102	6289	8756	12092
0:20:05	30.0	80	142	287	450	802	1538	2345	2844	5073	6356	8823	12131
0:20:10	30.0	74	148	291	461	796	1541	2322	2812	5102	6291	8703	12117
0:20:15	30.0	77	152	293	464	778	1550	2356	2869	5127	6261	8723	12007
0:20:20	30.0	89	150	296	476	804	1542	2323	2825	5109	6323	8647	12157
0:20:25	30.0	81	141	299	470	814	1564	2329	2823	5059	6313	8684	12000
0:20:30	30.0	79	148	288	455	791	1520	2323	2808	5071	6263	8640	12025
0:20:35	30.0	78	137	295	460	812	1546	2326	2792	5084	6297	8596	12049
0:20:40	30.0	82	150	284	458	819	1538	2320	2810	5029	6261	8649	11986
0:20:45	30.0	85	144	294	468	812	1543	2325	2799	5081	6287	8729	12029
0:20:50	30.0	75	151	283	473	815	1525	2308	2818	5050	6270	8624	11943
0:20:55	30.0	76	146	293	453	797	1519	2354	2814	5100	6301	8676	12010
0:21:00	30.0	77	141	283	460	809	1529	2353	2813	5077	6271	8636	11978
0:21:05	30.0	74	147	291	457	809	1543	2347	2840	5040	6224	8641	11971
0:21:10	30.0	75	143	286	455	793	1515	2329	2854	5101	6279	8721	11967
0:21:15	30.0	80	146	287	455	783	1532	2323	2793	5070	6252	8652	11961
0:21:20	30.0	75	143	287	461	809	1519	2315	2785	5048	6233	8556	11946
0:21:25	30.0	73	143	294	457	792	1536	2288	2837	5047	6240	8630	11882
0:21:30	30.0	78	145	297	462	789	1558	2288	2789	5028	6225	8540	11898
0:21:35	30.0	75	148	292	469	789	1523	2298	2804	5002	6216	8657	11960
0:21:40	30.0	73	142	290	458	785	1526	2292	2794	5054	6194	8645	11889
0:21:45	30.0	73	147	275	479	805	1512	2309	2823	5046	6198	8623	11870
0:21:50	30.0	82	146	285	453	792	1507	2314	2769	5007	6174	8591	11926
0:21:55	30.0	83	141	285	455	801	1526	2343	2769	5057	6232	8579	11955
0:22:00	30.0	78	141	292	457	784	1525	2298	2778	5057	6251	8628	11855
0:22:05	30.0	77	143	293	465	784	1520	2293	2811	5020	6177	8600	11886
0:22:10	30.0	77	142	288	480	796	1499	2323	2763	5036	6130	8634	11852
0:22:15	30.0	75	144	285	463	799	1529	2294	2770	5023	6177	8583	11854
0:22:20	30.0	84	149	286	464	801	1526	2324	2772	4999	6195	8592	11742
0:22:25	30.0	82	148	280	462	802	1516	2290	2792	4962	6261	8616	11866
0:22:30	30.0	80	147	296	460	804	1528	2265	2773	4956	6190	8558	11932
0:22:35	30.0	73	144	280	469	809	1502	2286	2751	4979	6224	8544	11939
0:22:40	30.0	70	135	282	459	795	1514	2279	2760	4984	6181	8487	11888
0:22:45	30.0	69	144	282	452	809	1494	2273	2757	4938	6205	8579	11815
0:22:50	30.0	85	135	290	472	779	1495	2299	2775	4973	6204	8581	11845
0:22:55	30.0	86	145	278	465	798	1528	2324	2777	4949	6161	8545	11785
0:23:00	30.0	86	150	283	469	792	1527	2292	2744	5035	6160	8565	11909
0:23:05	30.0	74	131	286	466	794	1509	2279	2768	4918	6165	8508	11771
0:23:10	30.0	78	148	285	470	798	1515	2270	2764	4988	6160	8555	11784
0:23:15	30.0	81	150	290	464	797	1515	2286	2771	4969	6164	8494	11872
0:23:20	30.0	72	145	284	456	787	1509	2269	2726	4999	6134	8508	11787
0:23:25	30.0	77	142	281	459	783	1490	2275	2801	4951	6129	8498	11778
0:23:30	30.0	78	134	287	463	804	1503	2274	2742	4925	6176	8566	11798
0:23:35	30.0	84	137	274	464	765	1508	2267	2738	4911	6171	8520	11767
0:23:40	30.0	77	145	289	455	781	1486	2276	2786	4958	6160	8567	11782
0:23:45	30.0	84	137	280	460	802	1512	2267	2715	4997	6126	8459	11780
0:23:50	30.0	72	138	291	459	796	1514	2306	2735	4952	6112	8498	11703
0:23:55	30.0	74	143	285	456	777	1495	2274	2730	4979	6184	8492	11770
0:24:00	30.0	80	136	280	472	784	1505	2277	2751	4952	6163	8504	11717
0:24:05	30.0	80	145	282	464	794	1505	2276	2693	4937	6100	8484	11649
0:24:10	30.0	86	138	282	460	771	1513	2259	2753	4941	6106	8421	11669
0:24:15	30.0	73	149	290	459	780	1498	2262	2768	4929	6037	8450	11658
0:24:20	30.0	72	146	264	468	790	1497	2265	2753	4945	6100	8524	11829
0:24:25	30.0	80	139	286	462	780	1513	2317	2698	4941	6087	8429	11678
0:24:30	30.0	76	135	281	465	776	1504	2255	2731	4890	6078	8479	11803
0:24:35	30.0	82	141	283	464	818	1496	2249	2721	4923	6051	8566	11741
0:24:40	30.0	82	145	292	463	767	1510	2252	2766	4916	6088	8488	11724
0:24:45	30.0	77	140	272	453	778	1474	2256	2720	4875	6121	8433	11658
0:24:50	30.0	75	150	288	458	763	1491	2269	2694	4902	6127	8482	11667
0:24:55	30.0	85	147	277	468	808	1491	2263	2740	4945	6070	8434	11681
0:25:00	30.1	73	145	286	464	795	1498	2260	2733	4915	6130	8515	11658
0:25:05	30.0	78	141	286	464	801	1494	2251	2728	4902	6088	8386	11623
0:25:10	30.0	81	142	289	458	773	1490	2242	2708	4913	6041	8411	11723
0:25:15	30.0	73	140	286	459	776	1506	2258	2750	4907	6091	8430	11672
0:25:20	30.0	72	144	278	468	785	1485	2257	2760	4912	6059	8440	11681
0:25:25	30.0	66	145	276	453	788	1488	2265	2740	4891	6017	8371	11717
0:25:30	30.1	73	143	284	452	787	1503	2256	2720	4891	6069	8449	11643
0:25:35	30.0	80	141	291	465	796	1484	2279	2704	4909	6023	8398	11646
0:25:40	30.1	75	142	294	450	804	1474	2256	2747	4934	6058	8355	11606
0:25:45	30.1	82	147	279	452	780	1487	2240	2718	4915	6065	8424	11654
0:25:50	30.1	66	145	291	459	780	1495	2228	2697	4874	6050	8448	11716
0:25:55	30.0	77	143	275	451	779	1489	2235	2691	4868	6045	8353	11571
0:26:00	30.1	87	140	283	461	766	1462	2246	2717	4879	6064	8344	11681
0:26:05	30.1	81	146	280	460	790	1494	2252	2696	4865	6042	8352	11643
0:26:10	30.1	78	148	286	457	783	1485	2191	2701	4912	6084	8354	11549
0:26:15	30.1	80	144	289	455	785	1506	2241	2715	4858	6018	8351	11570
0:26:20	30.0	79	134	285	445	776	1493	2253	2706	4891	6002	8480	11571
0:26:25	30.1	74	145	279	466	785	1471	2268	2692	4818	6042	8322	11551
0:26:30	30.1	71	138	283	456	770	1487	2259	2705	4852	6004	8373	11632
