

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:50:00 (HH:MM:SS), Interval 0:00:05, 601 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	728	2012	2756	3367	4158	4964	5822	6574	7335	8309	8795	9842
0:00:05	30.0	745	1966	2724	3503	4239	5029	5887	6638	7232	8238	8729	9799
0:00:10	30.0	739	1871	2777	3470	4153	4915	5903	6539	7230	8166	8920	9818
0:00:15	30.0	695	1779	2782	3381	4091	4926	5818	6508	7279	8111	8718	9948
0:00:20	30.0	708	1801	2696	3314	4004	4862	5838	6448	7211	8215	8812	9772
0:00:25	30.0	651	1774	2758	3334	4032	4790	5659	6425	7206	8043	8736	9791
0:00:30	30.0	664	1721	2709	3312	4018	4761	5625	6377	7017	8085	8696	9883
0:00:35	30.0	666	1725	2657	3318	3965	4653	5578	6386	7036	8184	8598	9756
0:00:40	30.0	638	1664	2574	3194	3942	4695	5497	6257	7031	7935	8602	9680
0:00:45	30.0	657	1575	2571	3181	3948	4568	5522	6230	6986	7902	8709	9592
0:00:50	30.0	653	1604	2520	3125	3817	4576	5481	6231	7082	7943	8490	9550
0:00:55	30.0	643	1605	2470	3109	3809	4483	5417	6219	6806	7905	8407	9527
0:01:00	30.0	647	1577	2481	3133	3821	4529	5452	6100	6865	7692	8427	9476
0:01:05	30.0	623	1657	2432	3014	3754	4472	5315	6072	6889	7821	8420	9341
0:01:10	30.0	626	1546	2409	2995	3685	4492	5304	6008	6775	7743	8355	9388
0:01:15	30.0	630	1564	2401	2958	3730	4478	5195	5959	6679	7784	8342	9369
0:01:20	30.0	624	1500	2416	3004	3614	4346	5232	5879	6664	7638	8302	9394
0:01:25	30.0	647	1472	2405	2911	3614	4384	5152	5896	6667	7764	8250	9377
0:01:30	30.0	617	1500	2306	2842	3614	4307	5200	5851	6630	7582	8234	9396
0:01:35	30.0	615	1477	2317	2914	3574	4238	5120	5828	6548	7546	8061	9172
0:01:40	30.0	611	1456	2294	2876	3501	4178	5137	5793	6610	7501	8085	9278
0:01:45	30.0	618	1417	2284	2867	3454	4186	4989	5792	6449	7422	8123	9276
0:01:50	30.0	620	1444	2255	2834	3517	4206	5021	5639	6439	7424	8059	9134
0:01:55	30.0	614	1446	2337	2758	3503	4155	5007	5716	6428	7526	8022	9017
0:02:00	30.0	622	1423	2224	2785	3456	4205	4930	5632	6375	7438	8012	9034
0:02:05	30.0	615	1425	2252	2805	3381	4133	4934	5624	6425	7372	7971	9035
0:02:10	30.0	632	1385	2247	2701	3446	4062	4890	5494	6288	7315	7946	8913
0:02:15	30.0	595	1408	2155	2728	3366	4065	4957	5594	6322	7332	7861	9062
0:02:20	30.0	643	1378	2175	2676	3374	4015	4937	5501	6330	7396	7873	8982
0:02:25	30.0	603	1349	2155	2672	3355	4063	4776	5482	6196	7246	7852	8866
0:02:30	30.0	628	1365	2191	2651	3349	4021	4851	5411	6274	7091	7691	8763
0:02:35	30.0	629	1364	2157	2680	3316	3958	4793	5494	6236	7091	7765	8906
0:02:40	30.0	599	1338	2107	2674	3279	3939	4742	5461	6163	7161	7608	8919
0:02:45	30.0	600	1348	2123	2609	3241	3927	4750	5356	6189	7178	7824	8726
0:02:50	30.0	604	1361	2091	2635	3209	3880	4727	5374	6177	7038	7550	8912
0:02:55	30.0	596	1360	2109	2566	3265	3798	4681	5277	6090	7089	7645	8786
0:03:00	30.0	605	1330	2130	2596	3246	3855	4638	5310	6204	6984	7647	8795
0:03:05	30.0	624	1367	2103	2608	3246	3925	4626	5229	6083	7031	7689	8670
0:03:10	30.0	589	1364	2069	2534	3252	3815	4539	5214	6007	6951	7520	8617
0:03:15	30.0	592	1360	2085	2533	3180	3860	4545	5267	5942	6984	7589	8612
0:03:20	30.0	606	1300	2076	2476	3153	3810	4526	5244	5965	6920	7554	8664
0:03:25	30.0	592	1287	2068	2522	3175	3870	4516	5181	6007	6872	7560	8558
0:03:30	30.0	611	1355	2095	2544	3140	3776	4523	5136	5863	6903	7631	8510
0:03:35	30.0	613	1346	2047	2544	3135	3723	4481	5191	5916	6939	7399	8501
0:03:40	30.0	602	1302	2084	2474	3155	3846	4454	5145	5814	6846	7458	8530
0:03:45	30.0	598	1317	2043	2502	3132	3679	4408	5065	5881	6834	7356	8479
0:03:50	30.0	595	1328	1999	2479	3130	3681	4502	5110	5824	6810	7427	8445
0:03:55	30.0	606	1300	2067	2449	3083	3667	4379	5082	5851	6785	7482	8367
0:04:00	30.0	600	1289	2084	2471	3105	3695	4432	5118	5905	6711	7374	8316
0:04:05	30.0	559	1325	1998	2441	3144	3676	4411	5027	5730	6655	7320	8392
0:04:10	30.0	584	1300	2017	2396	3123	3679	4315	5075	5762	6705	7343	8345
0:04:15	30.0	585	1343	1983	2434	3073	3629	4348	4940	5748	6664	7270	8327
0:04:20	30.0	624	1336	2045	2440	3053	3655	4311	4951	5793	6731	7220	8218
0:04:25	30.0	568	1296	2001	2425	3032	3600	4368	5011	5708	6694	7332	8162
0:04:30	30.0	579	1317	1992	2364	3038	3616	4405	5004	5715	6752	7198	8298
0:04:35	30.0	598	1317	1970	2408	3073	3620	4392	4966	5623	6625	7239	8288
0:04:40	30.0	588	1300	1975	2393	3021	3590	4315	4983	5678	6548	7210	8098
0:04:45	30.0	626	1295	1995	2422	3000	3655	4394	4954	5678	6663	7141	8092
0:04:50	30.0	593	1310	1961	2389	3009	3549	4392	4967	5668	6540	7087	8120
0:04:55	30.0	594	1300	2022	2396	2983	3533	4297	4957	5601	6529	7163	8177
0:05:00	30.0	589	1335	1971	2434	2936	3629	4238	4922	5577	6490	7123	8094
0:05:05	30.0	591	1295	1995	2387	2969	3586	4261	4958	5601	6494	7068	8095
0:05:10	30.0	595	1331	2013	2378	2972	3525	4219	4897	5646	6462	7068	7988
0:05:15	30.0	597	1320	1982	2405	2936	3525	4296	4840	5672	6428	6989	7983
0:05:20	30.0	612	1326	2012	2359	2958	3479	4259	4897	5575	6394	6952	7969
0:05:25	30.0	607	1281	1980	2396	2965	3522	4263	4822	5561	6421	6914	7956
0:05:30	30.0	585	1349	1972	2373	2946	3475	4209	4789	5594	6485	7013	7950
0:05:35	30.0	603	1317	2027	2419	2937	3457	4262	4846	5500	6374	6845	7852
0:05:40	30.0	586	1313	1953	2381	2958	3519	4205	4738	5523	6377	6895	7835
0:05:45	30.0	591	1277	1957	2367	2933	3517	4169	4751	5485	6330	6984	7894
0:05:50	30.0	612	1312	1916	2348	2944	3503	4171	4808	5463	6332	6875	7895
0:05:55	30.0	586	1322	1983	2363	2930	3450	4187	4747	5478	6357	7053	7905
0:06:00	30.0	612	1373	1948	2328	2931	3467	4217	4766	5513	6294	6942	7796
0:06:05	30.0	608	1324	1999	2346	2908	3477	4197	4740	5449	6328	6900	7836
0:06:10	30.0	576	1303	1974	2314	2895	3489	4081	4759	5485	6241	6837	7882
0:06:15	30.0	584	1310	1918	2388	2951	3399	4159	4718	5411	6266	6797	7792
0:06:20	30.0	604	1287	1938	2355	2920	3477	4158	4808	5413	6367	6790	7732
0:06:25	30.0	575	1313	1982	2353	2886	3448	4084	4691	5339	6345	6809	7787
0:06:30	30.0	590	1303	1940	2316	2947	3403	4119	4689	5413	6290	6835	7719
0:06:35	30.0	590	1351	1981	2281	2880	3476	4054	4664	5352	6300	6768	7730
0:06:40	30.0	577	1316	1932	2348	2871	3383	4110	4653	5316	6218	6699	7770
0:06:45	30.0	600	1288	1957	2327	2867	3422	4157	4717	5318	6221	6723	7777
0:06:50	30.0	582	1311	1959	2379	2855	3392	4066	4640	5398	6185	6689	7679
0:06:55	30.0	608	1293	1959	2288	2906	3434	4023	4707	5324	6198	6743	7657
0:07:00	30.0	574	1290	1924	2354	2844	3427	4060	4666	5355	6130	6679	7643
0:07:05	30.0	583	1338	1924	2293	2891	3427	4061	4629	5365	6250	6758	7667
0:07:10	30.0	592	1289	1944	2367	2850	3414	4076	4585	5378	6203	6713	7646
0:07:15	30.0	593	1307	1947	2306	2826	3435	4097	4623	5272	6118	6643	7555
0:07:20	30.0	581	1276	1956	2296	2824	3370	4110	4644	5170	6185	6703	7606
0:07:25	30.0	593	1330	2008	2318	2846	3381	4035	4637	5231	6120	6697	7556
0:07:30	30.0	577	1312	1949	2262	2855	3379	3970	4605	5246	6146	6695	7496
0:07:35	30.0	596	1300	1973	2324	2825	3336	3976	4635	5226	6088	6665	7551
0:07:40	30.1	592	1288	1973	2269	2843	3391	4028	4667	5252	6117	6647	7556
0:07:45	30.0	588	1284	1962	2324	2899	3341	4016	4599	5249	6025	6574	7448
0:07:50	30.0	577	1300	1948	2303	2842	3373	3958	4567	5264	6066	6637	7398
0:07:55	30.0	574	1299	1986	2316	2875	3311	4004	4580	5142	6111	6627	7475
0:08:00	30.0	597	1312	1920	2296	2833	3388	4014	4488	5287	6019	6493	7550
0:08:05	30.0	577	1332	1947	2277	2829	3368	4048	4577	5262	6001	6553	7459
0:08:10	30.0	597	1312	1971	2290	2826	3367	3997	4531	5094	6073	6597	7391
0:08:15	30.0	598	1289	1953	2301	2840	3411	3975	4651	5121	6025	6503	7456
0:08:20	29.9	609	1272	1932	2322	2816	3377	4059	4488	5208	6099	6568	7389
0:08:25	30.0	614	1308	1903	2279	2852	3365	4013	4513	5221	5964	6613	7366
0:08:30	30.0	618	1298	1952	2339	2796	3301	3950	4507	5190	6046	6530	7439
0:08:35	30.1	612	1309	1949	2268	2843	3331	4046	4570	5253	5996	6516	7429
0:08:40	30.0	578	1330	1950	2314	2906	3372	3933	4571	5105	6010	6545	7401
0:08:45	30.0	587	1293	1957	2309	2794	3305	3923	4460	5089	5991	6535	7399
0:08:50	30.0	585	1237	1950	2251	2816	3397	3952	4526	5143	5932	6433	7278
0:08:55	30.0	577	1297	1919	2292	2870	3270	3965	4507	5146	5932	6542	7297
0:09:00	30.0	598	1309	1950	2322	2779	3313	4000	4496	5075	5898	6501	7366
0:09:05	30.0	590	1285	2025	2355	2809	3317	3983	4515	5153	5859	6461	7343
0:09:10	30.0	590	1305	1945	2322	2823	3355	3921	4451	5131	5975	6400	7383
0:09:15	30.0	593	1299	2006	2308	2798	3311	3984	4547	5123	5869	6379	7335
0:09:20	30.0	579	1320	1961	2263	2853	3315	3956	4428	5131	5888	6383	7248
0:09:25	30.0	589	1270	1945	2272	2840	3265	3923	4600	5086	5849	6337	7335
0:09:30	30.1	588	1299	1935	2290	2841	3357	3986	4473	5121	5862	6279	7247
0:09:35	30.0	583	1299	1974	2292	2861	3306	3936	4521	5124	5864	6409	7273
0:09:40	30.0	572	1292	1933	2296	2799	3378	3964	4532	5063	5869	6381	7201
0:09:45	30.0	574	1263	1963	2280	2790	3335	3960	4455	5027	5857	6308	7260
0:09:50	30.0	577	1270	1934	2304	2780	3381	3937	4451	5114	5829	6354	7234
0:09:55	30.0	592	1272	1992	2342	2827	3305	3883	4454	4973	5811	6194	7170
0:10:00	30.0	581	1294	1952	2289	2879	3384	3976	4460	5043	5835	6298	7211
0:10:05	30.0	570	1289	1948	2286	2854	3346	3913	4429	5003	5819	6322	7202
0:10:10	30.0	582	1282	1908	2295	2861	3303	3922	4477	4991	5787	6255	7167
0:10:15	30.0	560	1262	1927	2315	2752	3304	3979	4523	5002	5807	6329	7297
0:10:20	30.0	588	1312	1928	2317	2771	3370	3894	4421	4946	5816	6219	7154
0:10:25	30.0	573	1276	1917	2292	2763	3343	3922	4430	4988	5776	6302	7256
0:10:30	30.0	610	1264	1956	2289	2818	3378	3808	4438	5059	5735	6216	7126
0:10:35	30.0	588	1288	1992	2287	2783	3273	3873	4441	4985	5851	6247	7103
0:10:40	30.0	591	1290	1928	2324	2840	3319	3874	4403	5019	5817	6277	7147
0:10:45	30.0	617	1295	1912	2276	2821	3343	3927	4346	5049	5747	6182	7039
0:10:50	30.0	603	1334	1918	2281	2804	3301	3933	4406	4941	5700	6282	7078
0:10:55	30.0	558	1267	1948	2259	2808	3322	3861	4441	4998	5747	6226	7182
0:11:00	30.0	593	1273	1936	2242	2814	3296	3962	4391	5050	5728	6172	7200
0:11:05	30.0	607	1302	1965	2242	2846	3342	3847	4363	4950	5798	6240	7030
0:11:10	30.0	608	1299	1936	2272	2765	3342	3848	4439	4917	5847	6259	7038
0:11:15	30.0	556	1297	1960	2279	2803	3234	3929	4389	4933	5728	6185	7031
0:11:20	30.0	593	1337	1929	2365	2753	3245	3946	4429	4928	5787	6180	7073
