

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:00:00 (HH:MM:SS), Interval 0:00:05, 721 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	3390	7885	12755	15909	20433	24594	28805	32916	37626	41844	46927	49756
0:00:05	30.0	3174	7623	12503	16090	20256	24751	28965	32778	37524	42012	47160	50141
0:00:10	30.1	3108	7536	12526	15838	20136	24479	28675	32676	37308	41287	47307	50077
0:00:15	30.1	3082	7523	12390	15618	20102	24244	28316	32656	37196	41655	46515	50079
0:00:20	30.0	3038	7431	12320	15525	20132	24492	28613	32510	37372	41474	46698	50121
0:00:25	30.0	2952	7226	11842	15309	19654	23948	28235	32388	37129	41370	46504	49467
0:00:30	30.0	2822	7114	11876	15417	19602	24113	27839	32425	37013	41179	46211	49646
0:00:35	30.0	2806	7093	11598	15179	19403	23675	27690	31973	37064	40702	46151	49742
0:00:40	30.0	2678	6939	11620	15002	19468	23588	27682	31878	36914	41032	45745	49658
0:00:45	30.0	2658	6743	11340	14894	19216	23598	27798	31676	36342	40846	45804	50084
0:00:50	30.0	2602	6704	11288	14934	19027	23348	27300	31461	36247	40297	45734	49301
0:00:55	30.0	2557	6652	11167	14644	18849	23054	27295	31173	36100	40542	45455	49712
0:01:00	30.0	2586	6629	11162	14492	18824	22960	27206	31379	35928	40162	45040	49255
0:01:05	30.0	2539	6448	11021	14373	18469	22819	27296	31093	35794	39867	45086	49302
0:01:10	30.0	2455	6407	10675	14256	18414	22691	26983	30881	35714	40189	45092	49189
0:01:15	30.0	2416	6373	10651	14140	18289	22710	26795	31087	35612	40326	44366	48722
0:01:20	30.0	2422	6261	10516	14004	18257	22325	26668	30772	35389	39472	44896	48561
0:01:25	30.0	2320	6214	10671	13924	18406	22312	26469	30461	35635	39702	45223	48566
0:01:30	30.0	2348	6114	10538	13967	18094	22240	26449	29975	35463	39425	44579	48747
0:01:35	30.0	2278	6073	10246	13850	18030	22112	26369	30162	35493	39431	44031	48759
0:01:40	30.0	2294	5999	10247	13667	17863	22075	25787	30297	35022	38846	44457	48428
0:01:45	30.0	2270	5970	10093	13448	17635	21869	26176	29796	35255	39035	44124	48202
0:01:50	30.0	2226	5891	10053	13414	17739	21606	26033	30263	34726	38868	44072	48035
0:01:55	30.0	2251	5859	9864	13315	17503	21453	26114	29534	34701	38809	43731	47651
0:02:00	30.0	2274	5733	9662	13520	17345	21591	26091	29411	34344	38858	43730	48281
0:02:05	30.0	2259	5683	9645	13183	17411	21514	25697	29474	34575	38554	43490	47958
0:02:10	30.0	2203	5600	9676	13149	17135	21619	25712	29504	34625	38777	43637	47815
0:02:15	30.0	2198	5522	9494	13163	17082	21190	25346	29388	33783	38478	43489	48092
0:02:20	30.0	2164	5494	9603	13063	16796	21086	25428	29220	33576	37974	43346	47316
0:02:25	30.0	2156	5424	9340	12708	16744	21211	25397	29089	34190	38339	43600	47820
0:02:30	30.0	2116	5419	9363	12780	16965	20831	24914	28954	33529	37752	43228	47819
0:02:35	30.0	2143	5402	9180	12625	16773	20938	24805	28616	34029	37723	43015	47622
0:02:40	30.0	2135	5381	9183	12644	16816	20774	25030	28563	33674	38133	42750	47267
0:02:45	30.0	2140	5340	9133	12399	16684	20483	24671	28741	33619	37422	42889	47002
0:02:50	30.0	2111	5280	9081	12427	16326	20769	24498	28869	33795	37413	42823	47357
0:02:55	30.0	2119	5276	8930	12436	16427	20490	24475	28328	33573	37276	42340	46788
0:03:00	30.0	2111	5250	8924	12245	16266	20397	24443	28397	33088	37309	42573	47205
0:03:05	30.0	2134	5079	8920	12215	16124	20497	24347	28313	33201	37181	42026	46997
0:03:10	30.0	2080	5135	9005	12079	16264	20145	24040	28315	32615	36683	42180	47161
0:03:15	30.0	2099	5073	8856	12123	16155	19901	24252	28021	33143	36571	42611	46801
0:03:20	30.0	2067	5146	8694	12132	16012	19890	24040	28023	32387	36919	41902	46695
0:03:25	30.0	2122	5019	8649	12050	15950	20036	24043	27887	32597	36551	41757	46570
0:03:30	30.0	2034	4994	8584	11945	15897	19809	23977	27830	32654	36877	41742	46119
0:03:35	30.0	2066	4928	8560	11779	15877	19701	23892	27461	32536	36562	41690	46710
0:03:40	30.0	2080	4976	8663	11824	15742	19662	24034	27652	32366	36251	41597	45790
0:03:45	30.0	2063	4994	8511	11832	15550	19586	23748	27197	32399	36256	41446	46241
0:03:50	30.0	2080	4973	8388	11579	15860	19410	23516	27394	32472	36053	41170	46753
0:03:55	30.0	2005	4976	8331	11510	15450	19456	23415	27303	31742	36232	41314	46421
0:04:00	30.0	2045	4850	8414	11573	15277	19085	23248	27288	32092	35614	41641	45898
0:04:05	30.0	2102	4901	8437	11441	15400	19072	23130	27166	31347	36081	41536	46080
0:04:10	30.0	2079	4879	8245	11564	15269	19105	22976	26829	31980	35595	40717	45755
0:04:15	30.0	2022	4813	8209	11427	15116	18999	23063	26874	31650	35622	41067	45941
0:04:20	30.0	2047	4820	8151	11473	15150	19210	23062	26889	31614	35612	40940	45406
0:04:25	30.1	2037	4832	8106	11311	15074	19051	23035	26829	31874	35128	40863	45683
0:04:30	30.0	2021	4744	8066	11168	15064	19056	22979	26656	31269	35575	40342	45671
0:04:35	30.0	2072	4761	8002	11219	15135	18888	22724	26601	31282	35481	40371	44985
0:04:40	30.0	2012	4713	8059	11164	14710	18809	22743	26455	31406	34966	40441	45047
0:04:45	30.0	2084	4671	7973	11020	14898	18684	22551	26288	31091	35316	40539	45234
0:04:50	30.0	2008	4633	8017	11071	14915	18667	22549	26223	31008	34938	39946	44794
0:04:55	30.0	2027	4718	7887	11060	14572	18572	22513	26232	30938	34505	40162	44774
0:05:00	30.0	2077	4724	7889	10967	14683	18350	22403	26038	30897	35203	39924	45219
0:05:05	30.0	1981	4695	7735	11001	14684	18465	22444	26238	30974	35122	39824	44681
0:05:10	30.0	2048	4651	7856	10903	14579	18528	21874	26041	30876	34668	39529	45085
0:05:15	30.0	2007	4682	7750	10864	14526	18362	22445	25785	30561	34726	40049	44695
0:05:20	30.0	2041	4581	7720	10804	14336	18119	21968	25774	30242	34369	39867	45225
0:05:25	30.0	2043	4574	7759	10841	14410	18299	22008	25709	30303	34545	39832	44722
0:05:30	30.0	2025	4555	7672	10640	14293	18115	22059	25743	30407	34432	39119	44579
0:05:35	30.0	2042	4634	7731	10581	14328	18084	21759	25636	30237	34364	39330	44502
0:05:40	30.0	2039	4555	7603	10475	14185	17803	21763	25747	30025	33833	39055	44465
0:05:45	30.0	2014	4571	7696	10492	14081	17931	21893	25350	30512	33913	39386	44298
0:05:50	30.0	2057	4563	7580	10446	14283	17778	21676	25460	30109	33850	39301	44459
0:05:55	30.0	2024	4511	7702	10546	14147	17926	21580	25179	30048	33772	39532	44388
0:06:00	30.0	2036	4554	7575	10336	14030	17560	21451	25192	30138	33785	38922	44024
0:06:05	30.0	2031	4531	7606	10292	14066	18059	21355	25079	29734	33497	39218	44648
0:06:10	30.0	2018	4522	7493	10307	13885	17618	21465	24800	29614	33356	39114	44192
0:06:15	30.0	2019	4458	7402	10362	14025	17598	21232	25123	29389	33371	38599	43750
0:06:20	30.0	1941	4508	7478	10357	13899	17473	21263	24834	29856	33099	38716	43616
0:06:25	30.0	1984	4444	7408	10199	13845	17433	21193	24721	29435	33101	38358	43700
0:06:30	30.0	2058	4488	7416	10232	13731	17293	20918	24870	29505	33472	38223	43710
0:06:35	30.0	1954	4511	7462	10030	13681	17599	21145	24382	29710	33176	38277	43904
0:06:40	30.0	2003	4497	7217	10194	13681	17346	21087	24864	29347	33274	38084	43615
0:06:45	30.0	2051	4513	7357	10185	13782	17473	21013	24667	29306	33101	37949	43654
0:06:50	30.0	2005	4407	7249	9981	13490	17217	21381	24471	29133	33061	38325	43348
0:06:55	30.0	2049	4440	7285	10025	13578	17178	20860	24450	29220	33304	38568	43248
0:07:00	30.0	1998	4422	7326	10011	13530	17040	20585	24404	28784	32762	38288	43453
0:07:05	30.0	1986	4436	7230	10134	13264	17034	20790	24286	29048	32617	38525	43472
0:07:10	30.0	2018	4433	7191	10026	13308	16796	20505	23952	28918	32148	37875	42848
0:07:15	30.0	2035	4417	7214	9894	13387	16774	20381	24407	28956	32697	37475	42988
0:07:20	30.0	2028	4411	7162	9916	13380	17083	20655	23870	28716	32373	38033	42811
0:07:25	30.0	2067	4390	7141	9887	13308	17016	20451	23943	28606	32217	37602	42907
0:07:30	30.0	1985	4369	7295	9885	13187	16888	20347	23823	28546	32766	37493	42783
0:07:35	30.0	2009	4444	7251	9889	13296	16793	20364	24185	28556	32298	37640	43122
0:07:40	30.0	2012	4282	7215	9956	13251	16876	20382	23650	28598	32120	37542	42796
0:07:45	30.0	2008	4344	7260	9728	13025	16755	20067	23943	28329	32362	37461	42630
0:07:50	30.0	1959	4369	7185	9855	13092	16701	20327	23837	28451	32004	37309	42626
0:07:55	30.0	1959	4351	7190	9759	12961	16518	20057	23686	28329	31687	36926	42904
0:08:00	30.0	2011	4398	7121	9650	12985	16543	20253	23696	28241	32102	36907	42154
0:08:05	30.0	1987	4352	7133	9786	13062	16601	20104	23623	27993	31882	37089	42429
0:08:10	30.0	1970	4383	7050	9795	12944	16537	19990	23297	28068	31812	36727	42251
0:08:15	30.0	2005	4368	7123	9615	12827	16443	20122	23506	28072	31902	36845	42299
0:08:20	30.0	1971	4385	7114	9781	12972	16438	19927	23467	27851	31764	36898	42052
0:08:25	30.0	2028	4397	7032	9476	12583	16474	19960	23270	27793	31669	37055	41882
0:08:30	30.0	1983	4318	7093	9575	12809	16377	19984	23545	27831	31606	36956	42337
0:08:35	30.0	2004	4295	6982	9533	12904	16320	19852	23412	27984	31469	36731	42092
0:08:40	30.0	1987	4341	6953	9569	13007	16248	19696	23050	27415	31639	36517	42091
0:08:45	30.0	2012	4444	7110	9615	12839	16062	19590	22970	27833	31435	36807	41976
0:08:50	30.0	1960	4305	7002	9480	12770	16131	19518	23240	27563	31456	36547	41507
0:08:55	30.1	2029	4389	7025	9645	12892	16102	19362	23082	27663	31294	36437	41758
0:09:00	30.0	1950	4344	7000	9450	12730	15895	19697	23242	27564	31420	36353	41734
0:09:05	30.0	1993	4333	7017	9488	12703	16034	19558	23184	27295	31422	36059	42021
0:09:10	30.0	1972	4289	6991	9378	12515	15852	19433	23108	27526	30894	36067	41786
0:09:15	30.0	1974	4363	7059	9478	12604	15990	19439	23068	27305	31051	36049	41690
0:09:20	30.0	1964	4348	7028	9384	12509	15793	19287	22818	27342	31137	35676	41901
0:09:25	30.0	1978	4273	6888	9420	12560	16062	19167	22328	27116	31013	36050	41752
0:09:30	30.0	1950	4358	6989	9272	12569	15853	19369	22701	27090	30786	35689	41314
0:09:35	30.0	1969	4340	6946	9499	12360	15763	19294	22897	27291	30923	36069	40994
0:09:40	30.0	1991	4368	6958	9401	12469	15646	19151	22608	26959	30588	35702	41468
0:09:45	30.0	1954	4273	6956	9402	12526	15703	19097	22645	27015	30620	35700	41315
0:09:50	30.0	1944	4319	6830	9291	12406	15658	19262	22716	27026	30892	35750	41227
0:09:55	30.0	1981	4338	6902	9417	12549	15699	19189	22464	26795	30645	35305	41063
0:10:00	30.0	1937	4374	6924	9332	12296	15738	19067	22293	27263	30586	35500	41103
0:10:05	30.0	1918	4319	6864	9217	12183	15767	19030	22476	26941	30295	35766	40924
0:10:10	30.0	1923	4308	6842	9236	12170	15498	18926	22463	26914	30239	35412	41027
0:10:15	30.0	1963	4324	6990	9335	12240	15649	18806	22365	26725	30320	35556	40835
0:10:20	30.0	2017	4336	6829	9351	12356	15649	18985	22021	26743	30003	35085	40473
0:10:25	30.1	1947	4406	6837	9252	12145	15555	18999	22378	26406	30141	35200	40772
0:10:30	30.1	1964	4296	6814	9249	12453	15359	18668	21905	26455	30567	34989	40673
0:10:35	30.0	1966	4280	6844	9195	12322	15451	18725	22188	26457	30225	35259	41241
0:10:40	30.0	1930	4244	6795	9194	12201	15400	18809	22047	26634	30176	35050	40495
0:10:45	30.0	1948	4378	6895	9344	12105	15425	18583	22015	26478	30280	34993	41058
0:10:50	30.0	1970	4295	6984	9034	12170	15204	18613	21963	26265	30053	35009	40666
0:10:55	30.0	1957	4319	6966	9286	12168	15130	18687	21905	26423	29763	35184	40552
0:11:00	30.0	1966	4275	6880	9183	12173	15221	18656	21893	26213	29598	34815	40622
0:11:05	30.0	1984	4337	6752	9195	12032	15276	18790	21824	26478	29821	35007	40434
