

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:05:00 (HH:MM:SS), Interval 0:00:01, 301 Reads
    Read	Fluorescence Endpoint
	C2
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C		SPL1											Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C2
0:03:56	30.0	436
0:03:57	30.0	451
0:03:58	30.0	451
0:03:59	30.0	450
0:04:00	30.0	436
0:04:01	30.0	450
0:04:02	30.0	447
0:04:03	30.0	443
0:04:04	30.0	440
0:04:05	30.0	442
0:04:06	30.0	468
0:04:07	30.0	462
0:04:08	30.0	467
0:04:09	30.0	448
0:04:10	30.0	451
0:04:11	30.0	421
0:04:12	30.0	446
0:04:13	30.0	457
0:04:14	30.0	461
0:04:15	30.0	458
0:04:16	30.0	432
0:04:17	30.0	442
0:04:18	30.0	445
0:04:19	30.0	441
0:04:20	30.0	445
0:04:21	30.0	453
0:04:22	30.0	455
0:04:23	30.0	453
0:04:24	30.0	437
0:04:25	30.0	411
0:04:26	30.0	458
0:04:27	30.0	436
0:04:28	30.0	450
0:04:29	30.0	451
0:04:30	30.0	448
0:04:31	30.0	433
0:04:32	30.0	458
0:04:33	30.0	439
0:04:34	30.0	449
0:04:35	30.0	436
0:04:36	30.0	424
0:04:37	30.0	461
0:04:38	30.0	424
0:04:39	30.0	441
0:04:40	30.0	440
0:04:41	30.0	443
0:04:42	30.0	428
0:04:43	30.0	453
0:04:44	30.0	444
0:04:45	30.0	444
0:04:46	30.0	452
0:04:47	30.0	456
0:04:48	30.0	427
0:04:49	30.0	447
0:04:50	30.0	447
0:04:51	30.0	453
0:04:52	30.0	439
0:04:53	30.0	440
0:04:54	30.0	441
0:04:55	30.0	454
0:04:56	30.0	432
0:04:57	30.0	439
0:04:58	30.0	449
0:04:59	30.0	462
0:05:00	30.0	443

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C		2880000.000											Max V [295,335]
		1.000											R-Squared [295,335]
		0:03:25											t at Max V [295,335]
		0:03:28											Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
