

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	12399	18180	21531	23452	25691	30799	14164	20225	23468	26244	28361	33103
0:00:05	30.0	12587	18133	21707	24145	25735	31071	13902	20356	23520	26136	28219	33451
0:00:10	30.0	12382	18249	21352	23959	25501	31130	13824	19969	23375	25832	28012	33002
0:00:15	30.0	12294	18057	21547	23549	25296	30819	13723	20041	23072	25878	28037	32910
0:00:20	30.0	12077	17778	21362	23482	25130	30650	13570	19941	22970	25711	27765	32280
0:00:25	30.0	12177	17843	21200	23563	25109	30769	13371	19622	22992	25757	27835	32405
0:00:30	30.0	12042	17606	21032	23379	25166	30693	13295	19345	22829	25421	27890	32525
0:00:35	30.0	11986	17572	20829	23492	24879	30556	13215	19403	22354	25235	27387	32203
0:00:40	30.0	11798	17567	20711	23082	24811	30555	12926	19270	22445	24926	27390	32307
0:00:45	30.0	11704	17127	20587	22951	24870	30151	12911	18928	22177	24854	27017	31915
0:00:50	30.0	11766	17156	20550	22695	24619	30011	12791	19108	22368	24630	27217	32051
0:00:55	30.0	11513	17005	20432	22596	24688	30050	12695	19050	22006	24462	27096	31992
0:01:00	30.0	11645	17323	20515	22631	24387	30181	12689	18901	21822	24401	26977	31885
0:01:05	30.0	11557	16965	20161	22464	24235	29480	12430	18784	21640	24365	26848	31546
0:01:10	30.0	11427	16994	20106	22732	23985	29599	12407	18363	21430	24331	26644	31423
0:01:15	30.0	11193	16892	20150	22312	24062	29771	12436	18243	21454	23857	26792	31649
0:01:20	30.0	11198	16736	19983	22338	23952	29678	12314	18408	21380	23838	26545	31599
0:01:25	30.0	11276	16584	20080	22326	24186	29427	12001	18144	21222	23822	26350	30958
0:01:30	30.0	11203	16449	19952	22229	23827	29263	11939	17966	20976	23901	26179	30966
0:01:35	30.0	10915	16341	19805	22305	23836	29149	11964	18036	21042	23673	25899	30556
0:01:40	30.0	11033	16463	19741	22041	23610	29150	11950	17824	20979	23479	25985	30931
0:01:45	30.0	10994	16214	19573	22027	23400	29266	11717	17953	20817	23506	25754	30915
0:01:50	30.0	10917	16303	19403	21548	23455	29076	11853	17499	20825	23187	25898	30470
0:01:55	30.0	10901	16294	19398	21666	23404	28862	11697	17487	20903	23264	25765	30296
0:02:00	30.0	10715	16119	19368	21832	23051	28869	11609	17775	20400	23298	25552	30287
0:02:05	30.0	10802	16002	19258	21529	23173	28783	11474	17405	20427	23027	25437	30296
0:02:10	30.0	10690	16072	19250	21534	23201	28731	11510	17338	20353	22799	25097	30256
0:02:15	30.0	10601	16018	19175	21441	22854	28732	11394	17173	20252	22712	25265	30276
0:02:20	30.0	10524	15813	18978	21382	22859	28247	11388	17235	20084	22734	25300	29655
0:02:25	30.0	10368	15788	19196	21332	22855	28258	11118	17050	20102	22465	24885	29762
0:02:30	30.0	10377	15735	19098	21029	22785	27991	11421	17222	20068	22493	24930	29815
0:02:35	30.0	10320	15680	18908	21252	22879	28325	11155	17013	19837	22517	24951	29865
0:02:40	30.0	10450	15797	18839	21031	22399	28158	11287	16881	19985	22181	24980	29517
0:02:45	30.0	10320	15420	18794	20933	22627	28211	11017	16745	19783	22325	24391	29467
0:02:50	30.0	10418	15698	18777	20802	22537	27946	11057	16833	19602	22246	24696	29209
0:02:55	30.0	10174	15536	18602	20859	22419	28011	10938	16668	19677	22135	24528	29090
0:03:00	30.0	10123	15549	18352	20796	22384	27872	10849	16608	19708	22049	24448	29080
0:03:05	30.0	10182	15157	18416	20596	22484	27708	10836	16413	19357	21726	24697	29213
0:03:10	30.1	10120	15159	18212	20593	22301	27680	10922	16585	19259	21676	24145	29175
0:03:15	30.0	10038	15058	18320	20700	22230	27462	10813	16442	19408	21859	24401	29080
0:03:20	30.0	10066	15233	18237	20465	22097	27373	10786	16367	19210	21615	24195	28914
0:03:25	30.0	10044	15105	18401	20596	22072	27410	10782	16397	19321	21839	24462	28897
0:03:30	30.0	9957	14978	18263	20424	22130	27232	10661	16202	19356	21665	24055	28598
0:03:35	30.0	9919	14950	18041	20424	21973	26953	10696	16315	19026	21414	23901	28566
0:03:40	30.0	9955	15001	18142	20207	21850	27294	10824	16020	19121	21549	23810	28352
0:03:45	30.0	9903	14897	17956	20242	22118	27452	10639	16075	18849	21438	24104	28424
0:03:50	30.0	9767	14945	17989	20271	22057	26930	10629	16088	18916	21424	23965	28329
0:03:55	30.0	9807	14901	17932	20147	22142	26982	10531	15987	18914	21292	23744	28195
0:04:00	30.0	9834	14944	17841	20056	21812	26826	10562	15806	18851	21212	23715	28168
0:04:05	30.0	9654	14832	17941	20024	22072	26839	10501	15989	18740	21129	23669	28222
0:04:10	30.0	9653	14602	17904	19867	21548	26976	10507	16018	18770	21145	23464	28236
0:04:15	30.0	9856	14735	17697	20127	21884	26714	10565	15985	18790	21072	23506	27957
0:04:20	30.0	9628	14605	17566	19950	21542	26725	10478	15947	18589	21003	23202	27881
0:04:25	30.0	9651	14584	17607	20072	21373	26637	10475	15825	18621	20846	23413	27889
0:04:30	30.0	9630	14695	17680	19780	21658	26493	10469	15724	18654	20559	23344	27715
0:04:35	30.0	9612	14657	17850	19755	21587	26706	10290	15583	18488	20933	23179	27759
0:04:40	30.0	9487	14630	17534	19787	21219	26711	10315	15692	18554	20768	23235	27807
0:04:45	30.0	9595	14432	17599	19753	21211	26686	10289	15632	18522	20638	23040	27658
0:04:50	30.0	9624	14492	17597	19326	21196	26637	10345	15652	18492	20699	23219	27844
0:04:55	30.0	9538	14405	17420	19726	21469	26335	10323	15427	18391	20699	23103	27769
0:05:00	30.0	9422	14412	17504	19357	21197	26308	10283	15505	18170	20781	22858	27283
0:05:05	30.0	9450	14448	17389	19455	21070	26449	10314	15390	18265	20438	22881	27564
0:05:10	30.0	9454	14478	17371	19627	21128	26479	10244	15548	18341	20696	22896	27267
0:05:15	30.0	9359	14179	16963	19608	20830	26283	10272	15597	18283	20581	22845	27385
0:05:20	30.0	9464	14350	17074	19304	20897	26299	10186	15340	18110	20417	22604	27395
0:05:25	30.0	9286	14452	17309	19355	20980	26314	10342	15405	18246	20352	22878	27115
0:05:30	30.0	9382	14213	17306	19499	21159	25990	10314	15324	18338	20383	22652	27040
0:05:35	30.0	9304	14289	17026	19517	20857	25764	10274	15478	18129	20129	22614	27221
0:05:40	30.0	9435	14095	17012	19406	21054	25756	10116	15365	18148	20349	22559	27307
0:05:45	30.0	9350	14105	17112	19366	20724	26105	10212	15498	17918	20446	22648	27055
0:05:50	30.0	9293	14287	17321	19163	20781	25816	10207	15332	18006	19911	22756	26801
0:05:55	30.0	9260	14057	17116	19110	20616	25848	10207	15117	17756	20267	22392	27078
0:06:00	30.0	9349	14161	16980	19134	20610	25909	10150	15197	17686	20377	22326	27024
0:06:05	30.0	9279	13976	16946	19071	20446	25700	10040	15208	18125	20065	22533	26795
0:06:10	30.0	9362	14071	17051	19041	20688	25482	10173	15204	17690	20106	22375	26673
0:06:15	30.0	9270	13982	16959	19105	20633	25745	10131	15251	17798	20008	22289	26480
0:06:20	30.0	9190	14021	16707	18960	20365	25806	10143	15262	17742	20122	22383	26941
0:06:25	30.0	9270	13847	17063	19016	20706	25584	10135	14951	17925	19953	22367	26624
0:06:30	30.0	9066	13942	16908	18990	20665	25579	10129	15176	17646	20011	22287	26750
0:06:35	30.0	9143	13914	16937	19017	20433	25319	10126	14941	17842	19957	22257	26501
0:06:40	30.0	9207	13907	16821	18887	20191	25447	9982	15046	17740	19845	22182	26726
0:06:45	30.0	9124	13685	16822	18821	20320	25554	10016	15158	17655	19843	22366	26454
0:06:50	30.0	9187	13887	17020	18860	20198	25552	10141	14877	17719	19792	21929	26471
0:06:55	30.0	9080	13675	16795	18953	20429	25328	10132	14978	17627	19741	22070	26456
0:07:00	30.0	9105	13857	16778	18853	20356	25216	10029	14924	17549	19699	22189	26049
0:07:05	30.0	9130	13822	16491	18730	20472	25368	10042	15042	17561	19496	22117	26394
0:07:10	30.0	9094	13872	16711	18696	20360	25218	9835	14966	17736	19805	21669	26454
0:07:15	30.0	9106	13698	16783	18907	20277	25128	10043	15054	17639	19719	22216	26329
0:07:20	30.0	9080	13762	16622	18811	20273	25068	10072	14974	17364	19908	21880	26172
0:07:25	30.0	8962	13811	16586	18841	20131	25221	10026	14849	17620	19538	21748	26147
0:07:30	30.0	9107	13679	16672	18681	20363	24958	9973	15060	17437	19868	21735	25933
0:07:35	30.0	9054	13814	16637	18611	20345	25200	10042	15059	17511	19672	21697	25911
0:07:40	30.0	9106	13901	16583	18693	20070	25021	10093	14860	17607	19642	21807	26273
0:07:45	30.0	8983	13808	16600	18591	20166	25096	10014	14782	17285	19721	21801	26187
0:07:50	30.0	8980	13630	16632	18451	20172	25235	9946	14874	17398	19672	21666	25986
0:07:55	30.0	8963	13798	16376	18590	20169	25002	10023	15016	17593	19582	21986	25770
0:08:00	30.0	8964	13593	16393	18635	20062	24899	10149	14885	17337	19475	21778	25690
0:08:05	30.0	8938	13668	16545	18373	19963	25273	10033	14776	17409	19635	21859	25794
0:08:10	30.0	8962	13520	16277	18433	20082	25122	9845	14845	17198	19595	21700	25712
0:08:15	30.0	8979	13461	16340	18626	19856	25043	9953	14790	17211	19189	21520	25915
0:08:20	30.0	8933	13541	16501	18436	19970	24849	9959	14901	17417	19587	21529	25784
0:08:25	30.0	9060	13582	16544	18313	20216	24691	10073	14834	17230	19626	21511	25872
0:08:30	30.0	8888	13562	16307	18406	19885	24772	10013	14937	17546	19561	21412	25899
0:08:35	30.0	8830	13528	16438	18336	20056	24890	9927	14769	17347	19483	21511	25585
0:08:40	30.0	8951	13632	16279	17909	19630	24644	9996	14725	17305	19390	21449	25438
0:08:45	30.0	8874	13513	16369	18557	19857	25063	10062	14856	17330	19466	21467	25376
0:08:50	30.0	8930	13382	16267	18361	19783	24997	9984	14508	17184	19345	21407	25698
0:08:55	30.0	8904	13453	16382	18435	19652	24820	9953	15064	17372	19451	21429	25554
0:09:00	30.0	8927	13508	16318	18379	19922	25050	9936	15003	17348	19324	21392	25554
0:09:05	30.0	8917	13466	16352	18125	19726	24755	10027	14724	17350	19350	21460	25561
0:09:10	30.0	8821	13563	16077	18130	19684	24699	9926	14850	17196	19269	21376	25603
0:09:15	30.0	8835	13372	16206	18168	19595	24551	10044	14724	17095	19375	21363	25452
0:09:20	30.0	8726	13378	16346	18497	19596	24682	9845	14663	17139	19265	21452	25257
0:09:25	30.0	8916	13417	16228	18308	19674	24763	9916	14654	17253	19092	21256	25436
0:09:30	30.0	8873	13371	16315	18296	19574	24317	9933	14601	16982	19272	21252	25429
0:09:35	30.0	8949	13434	16225	18103	19647	24658	9899	14630	17313	19357	21256	25412
0:09:40	30.0	8910	13337	16243	18048	19811	24537	9921	14578	17333	19145	21417	25486
0:09:45	30.0	8847	13337	15976	18088	19494	24595	9918	14609	17282	19191	21482	25224
0:09:50	30.0	8775	13449	16229	18122	19623	24542	9782	14585	16875	19167	21154	25560
0:09:55	30.0	8839	13410	16144	18099	19672	24504	9933	14771	17097	19193	21110	25302
0:10:00	30.0	8878	13416	16038	18025	19698	24577	9975	14704	17152	19253	21232	25364
0:10:05	30.0	8852	13436	16179	18076	19607	24478	9814	14762	17048	19097	21198	25389
0:10:10	30.0	8909	13223	15999	18002	19602	24393	9984	14610	16866	19211	21073	25359
0:10:15	30.0	8892	13365	16029	17943	19413	24364	10107	14740	16943	19106	21182	25262
0:10:20	30.0	8732	13322	15957	18077	19617	24320	9947	14614	17148	19217	21008	25197
0:10:25	30.0	8852	13228	16083	17998	19557	24579	9860	14608	17137	19277	21042	25264
0:10:30	30.0	8811	13413	16069	17914	19560	24649	9873	14520	16968	19147	20807	25202
0:10:35	30.0	8768	13290	16011	17929	19414	24375	9929	14718	17060	19190	20926	25287
0:10:40	30.0	8786	13332	15886	17976	19523	24207	10025	14712	17141	19117	21055	24783
0:10:45	30.0	8895	13262	15809	18007	19606	24336	9941	14550	17087	18935	21098	25129
0:10:50	30.0	8886	13236	16183	17819	19320	24275	9984	14653	16925	19117	21097	25163
0:10:55	30.0	8899	13149	16063	18129	19451	24448	9912	14673	17145	19270	21110	25133
0:11:00	30.0	8742	13210	16055	17958	19253	24127	9922	14676	16960	19142	20918	25115
0:11:05	30.0	8760	13366	15833	18019	19478	24322	9936	14443	16951	19006	21024	25238
