

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 3:00:00 (HH:MM:SS), Interval 0:00:18, 601 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.1	16888	22814	26621	179	30276	34134		23216	25560	28176	29541	30469
0:00:18	30.0	16267	22615	26348	176	30689	33050	16660	23252	25572	27976	29545	29958
0:00:36	30.1	15739	21985	25572	174	30283	32048	16554	22910	25687	27666	29245	29797
0:00:54	30.0	15506	21405	25413	163	29566	31431	16583	22768	25710	27890	29073	30050
0:01:12	30.0	14902	20960	24599	156	29354	31265	16297	22776	25371	27560	28942	29944
0:01:30	30.0	14647	20643	24201	164	28979	30793	16518	22487	25358	27458	29052	29816
0:01:48	30.1	14087	20249	23656	167	28661	30417	16210	22373	24974	27038	29211	29843
0:02:06	30.0	13903	19840	23401	168	28209	29794	16223	22422	25335	27308	28724	29727
0:02:24	30.1	13420	19695	22848	165	27744	29532	16152	22209	24961	26924	28781	29413
0:02:42	30.1	13250	19260	22560	165	27577	28999	15916	22255	24746	27206	28481	29428
0:03:00	30.1	13218	19152	22173	159	26910	28744	16007	22320	24716	26648	28284	29388
0:03:18	30.1	12941	18738	21947	165	26674	28613	15823	22011	24334	26538	28095	29174
0:03:36	30.1	12846	18663	21805	160	26323	28119	15836	21741	24515	26377	28447	29160
0:03:54	30.1	12692	18310	21468	165	26019	28130	15646	21729	24108	26451	27829	29469
0:04:12	30.0	12579	18214	21296	176	25540	27827	15719	21582	24279	26311	27956	28769
0:04:30	30.0	12536	18105	21042	168	25847	27362	15614	21476	23926	26096	27960	28752
0:04:48	30.0	12383	17777	20804	167	25235	27445	15476	21242	23894	26382	27682	28688
0:05:06	30.1	12203	17443	20552	167	25138	26848	15300	21193	23786	25921	27551	28441
0:05:24	30.0	12317	17442	20422	165	25005	26792	15303	21169	23342	25797	27816	28516
0:05:42	30.1	12289	17577	20109	148	24606	26814	15270	20952	23458	25855	27174	27993
0:06:00	30.0	12061	17217	20133	163	24371	26704	15269	20917	23538	25637	27446	27794
0:06:18	30.1	11971	17023	20142	161	24224	26272	15078	20883	23100	25519	27228	28206
0:06:36	30.1	11958	17138	20094	159	24147	26571	14995	20784	23187	25530	26897	28017
0:06:54	30.1	11901	16999	19668	170	23872	25892	15035	20879	23043	25075	26640	27853
0:07:12	30.1	11833	16849	19763	157	23693	26091	14755	20260	22866	24960	26464	27617
0:07:30	30.0	11849	16821	19585	160	23811	25856	14652	20362	22789	25138	26641	27672
0:07:48	30.1	11799	16831	19708	158	23707	25844	14775	20145	22702	24841	26571	27595
0:08:06	30.1	11829	16797	19611	163	23509	25524	14484	20262	22739	24641	26291	27366
0:08:24	30.1	11686	16675	19331	163	23652	25439	14476	20134	22334	25083	26313	27070
0:08:42	30.1	11745	16761	19302	161	23661	25578	14354	19970	22146	24785	25930	27062
0:09:00	30.1	11674	16712	19350	156	23142	25450	14395	19869	22162	24467	26327	27070
0:09:18	30.1	11640	16770	19315	164	23382	25530	14327	19721	22348	24666	26138	26966
0:09:36	30.1	11615	16552	19348	152	23517	25354	14095	19846	22117	24614	26150	26858
0:09:54	30.1	11461	16652	19376	162	23142	25341	14050	19969	22069	24359	25971	26895
0:10:12	30.1	11542	16591	19268	157	23092	25038	14122	19795	21933	24306	25692	26723
0:10:30	30.0	11603	16881	19161	166	22979	25363	13979	19385	22012	24458	25680	26762
0:10:48	30.1	11629	16705	19104	158	23196	25280	13964	19647	21863	24499	25590	26760
0:11:06	30.1	11577	16691	19101	154	23013	25415	13903	19573	21821	24029	25336	26414
0:11:24	30.1	11465	16437	19026	156	22741	25191	13816	19323	21882	24028	25448	26426
0:11:42	30.1	11420	16636	19209	149	23141	25067	13870	19262	21823	24074	25536	26395
0:12:00	30.0	11711	16611	19148	166	23051	24994	13656	19189	21463	23717	25342	26092
0:12:18	30.0	11429	16603	19015	163	23032	24890	13493	19382	21664	23896	25425	25970
0:12:36	30.1	11544	16418	18869	162	22976	24847	13692	19280	21540	23735	25394	26024
0:12:54	30.1	11557	16618	19064	157	22801	24711	13507	19048	21442	23671	25072	25899
0:13:12	30.1	11662	16468	19069	162	23018	24938	13654	18912	21134	23744	24926	25946
0:13:30	30.1	11727	16523	19068	157	22993	24861	13551	18921	21098	23633	24979	25881
0:13:48	30.1	11717	16389	18959	160	22908	24539	13618	18991	21009	23573	24791	25842
0:14:06	30.1	11657	16562	19020	162	23109	24847	13363	19005	20837	23469	24662	25746
0:14:24	30.1	11702	16410	19023	153	23208	24976	13309	18860	20960	23416	24731	25653
0:14:42	30.1	11788	16513	18995	158	22892	24562	13382	18849	20904	23421	24761	25393
0:15:00	30.1	11674	16372	18817	158	22989	24883	13301	18802	21000	23361	24737	25492
0:15:18	30.1	11544	16330	18894	148	22762	24703	13226	18874	20843	23217	24389	25780
0:15:36	30.1	11355	16363	18886	155	23032	24942	13244	18493	20805	23115	24611	25319
0:15:54	30.1	11536	16415	18953	154	22838	24729	13156	18564	20722	23115	24493	25485
0:16:12	30.1	11565	16338	19068	146	22693	24687	13128	18498	20923	23122	24362	25043
0:16:30	30.1	11620	16246	18887	139	22857	24840	13028	18519	20846	22875	24333	25185
0:16:48	30.1	11509	16440	18941	164	22857	24753	13128	18479	20568	22906	24157	25475
0:17:06	30.1	11610	16489	18893	161	22691	24982	13072	18546	20572	22919	24160	25000
0:17:24	30.1	11605	16387	19191	163	22583	24410	13082	18403	20538	22873	24138	25083
0:17:42	30.1	11760	16270	19001	149	22839	24694	12951	18464	20374	22644	24030	25220
0:18:00	30.1	11636	16277	18882	155	22701	24805	12786	18127	20496	22769	23938	25056
0:18:18	30.1	11535	16400	19097	161	22930	24641	12789	18059	20442	22708	23929	25074
0:18:36	30.1	11674	16208	18846	147	22733	24668	12881	18048	20272	22444	23949	24841
0:18:54	30.1	11670	16440	19220	160	22809	24709	12901	18087	20201	22869	23726	24965
0:19:12	30.1	11468	16317	18965	162	22769	24640	12958	18293	20249	22567	23825	25011
0:19:30	30.1	11546	16086	19105	148	22676	24554	12926	18032	20437	22501	23865	24927
0:19:48	30.1	11462	16346	18988	155	22756	24684	12902	18206	20205	22369	23649	24691
0:20:06	30.1	11493	16214	19055	163	22916	24653	12838	18014	20195	22502	23860	24710
0:20:24	30.1	11492	16357	18877	171	22460	24800	12682	17862	19897	22096	23631	24842
0:20:42	30.1	11520	16452	18975	164	22941	24663	12844	17973	20014	22322	23541	24651
0:21:00	30.1	11589	16176	19110	158	22591	24743	12671	17829	20007	22261	23485	24545
0:21:18	30.1	11482	16544	19207	155	22480	24717	12666	17604	20119	22041	23480	24520
0:21:36	30.1	11415	16340	18993	164	22982	24743	12737	17870	20272	22041	23541	24516
0:21:54	30.1	11489	16353	18896	156	22814	24734	12701	17832	19909	22241	23435	24482
0:22:12	30.1	11365	16461	19132	153	22773	24649	12544	17780	19841	22330	23398	24298
0:22:30	30.1	11567	16380	18927	141	22917	24606	12521	17844	20011	22185	23480	24313
0:22:48	30.1	11340	16220	18906	151	22808	24755	12638	17718	19895	22159	23614	24527
0:23:06	30.1	11350	16461	18864	150	22829	24829	12471	17718	19942	22190	23264	24051
0:23:24	30.1	11500	16395	19080	152	22847	24971	12693	17766	19706	21970	23339	24252
0:23:42	30.1	11451	16281	19047	163	23028	24801	12651	17552	19729	21878	23190	24103
0:24:00	30.1	11436	16528	19115	147	23028	24536	12546	17648	19743	21778	23374	24246
0:24:18	30.1	11372	16457	19060	140	22484	24364	12377	17659	19690	21784	23222	24412
0:24:36	30.1	11351	16310	19034	155	22635	24679	12335	17636	19646	21749	23259	23989
0:24:54	30.1	11462	16241	19094	165	22667	24469	12399	17756	19747	21520	23006	23826
0:25:12	30.1	11470	16239	19151	152	22765	24872	12549	17456	19573	22035	23372	24146
0:25:30	30.1	11349	16186	18895	153	22640	24796	12548	17498	19589	21742	23090	23961
0:25:48	30.1	11390	16347	18940	146	22844	24739	12483	17660	19567	21738	23222	23943
0:26:06	30.1	11493	16312	19179	150	22753	24566	12551	17502	19508	21689	23215	24103
0:26:24	30.1	11380	16299	18999	146	23072	24478	12518	17516	19492	21707	23159	23811
0:26:42	30.1	11459	16150	19220	142	23081	24706	12621	17507	19368	21559	23032	23806
0:27:00	30.1	11258	16273	19168	158	22875	24561	12572	17601	19344	21564	22679	23883
0:27:18	30.1	11372	16148	19147	146	22959	24836	12480	17581	19523	21759	22937	23869
0:27:36	30.1	11329	16126	19303	153	22866	24882	12422	17528	19366	21441	22857	23623
0:27:54	30.1	11397	16109	19491	161	22926	25087	12580	17444	19460	21601	23018	23573
0:28:12	30.1	11306	16219	19208	154	23257	25167	12482	17303	19425	21474	22907	23742
0:28:30	30.1	11410	16158	18954	152	22993	25094	12559	17223	19355	21524	22730	23568
0:28:48	30.1	11210	16492	19158	152	23125	24882	12432	17425	19324	21405	22932	23630
0:29:06	30.1	11384	16281	19371	141	23065	24868	12435	17369	19308	21313	22753	23768
0:29:24	30.1	11269	15955	19405	140	22973	24936	12467	17412	19220	21329	22787	23635
0:29:42	30.1	11360	16182	19392	153	23345	25011	12396	17137	19215	21313	22773	23575
0:30:00	30.0	11222	16293	19416	148	23174	25102	12468	16941	19201	21262	22562	23489
0:30:18	30.1	11329	16308	19097	151	22877	24955	12344	17302	19030	21297	22827	23477
0:30:36	30.1	11473	16108	19313	156	23097	24880	12367	17260	19276	21410	22658	23559
0:30:54	30.0	11294	16203	19348	156	23125	24879	12458	17036	19095	21241	22691	23314
0:31:12	30.1	11226	16210	19151	150	23060	24967	12347	17091	19212	21216	22858	23305
0:31:30	30.0	11244	16181	19251	159	23035	25089	12255	17151	19101	21215	22458	23358
0:31:48	30.1	11266	16222	19423	162	23168	25330	12393	17157	19000	21158	22433	23524
0:32:06	30.0	11232	16076	19386	154	22864	24823	12501	17095	18976	21383	22699	23043
0:32:24	30.1	11272	16094	19288	161	22941	25235	12348	17045	19182	21316	22578	23299
0:32:42	30.1	11337	15979	19334	149	23195	24940	12349	16969	19097	21301	22531	23660
0:33:00	30.0	11304	16061	19405	145	23302	24851	12380	16896	19175	21125	22622	23346
0:33:18	30.1	11333	16137	19522	156	23187	25203	12236	17018	18903	21172	22412	23268
0:33:36	30.1	11358	16361	19246	152	23018	24998	12348	16976	19023	21090	22546	23514
0:33:54	30.0	11388	16220	19157	162	23651	24926	12323	16840	18951	21235	22488	23282
0:34:12	30.1	11331	16118	19048	161	23036	24978	12336	16868	18954	21116	22524	23132
0:34:30	30.0	11440	16143	19252	167	23331	24980	12297	16910	18974	21038	22525	23174
0:34:48	30.1	11305	16139	19358	150	23013	25010	12316	16943	19238	21053	22288	23287
0:35:06	30.1	11268	16409	19124	145	23145	24989	12318	17157	18830	20993	22334	23301
0:35:24	30.1	11436	16056	19343	158	23204	25078	12285	16854	18887	21131	22337	23280
0:35:42	30.1	11417	16116	19173	153	23599	25193	12231	16970	18891	20971	22245	23266
0:36:00	30.0	11323	16216	19410	152	22900	24966	12153	17086	18888	21058	22439	22988
0:36:18	30.1	11215	16091	19227	141	23044	24680	12188	16853	18839	21039	22441	23295
0:36:36	30.1	11366	16196	19135	158	23117	24939	12179	16803	19021	20898	22135	23209
0:36:54	30.1	11279	16060	19117	166	23247	25092	12251	16989	18885	20916	22332	23052
0:37:12	30.1	11300	15947	19251	161	23157	25019	12025	16844	19076	20883	22497	23097
0:37:30	30.0	11291	16146	19477	149	23001	25021	12413	16963	18688	20999	22490	23193
0:37:48	30.1	11238	16164	19455	160	23045	24978	12113	16916	18967	20974	22354	23114
0:38:06	30.1	11252	16047	19239	159	23097	25017	12100	16668	18852	20824	22479	23062
0:38:24	30.1	11330	16096	19330	160	23042	24948	12005	16949	18848	20948	21972	23007
0:38:42	30.0	11352	16298	19127	157	23180	24860	12049	16703	18807	20913	22105	22924
0:39:00	30.0	11347	16229	19268	156	23194	24926	12058	16918	18921	21007	22258	22973
0:39:18	30.0	11341	16104	19242	159	22993	24954	12085	16765	18858	20808	22232	22888
0:39:36	30.0	11365	16269	19165	154	22988	25026	12060	16759	18844	21098	22292	22916
0:39:54	30.0	11513	16118	19108	157	23227	24790	12087	16715	18922	20740	22062	22972
0:40:12	30.0	11170	15876	19186	157	23205	24727	12122	16858	18961	21087	22053	22954
0:40:30	30.0	11371	16116	19182	168	22953	24817	11972	16859	18835	20924	21900	22813
0:40:48	30.0	11389	16076	19132	152	23031	24830	12104	16620	18664	20733	21914	22902
