

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:00:00 (HH:MM:SS), Interval 0:00:05, 721 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 67
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	223	368	476	681	961	2445	3756	4006	4512	4946	5547	5888
0:00:05	30.0	219	359	460	710	938	2390	3680	3959	4530	4893	5570	5948
0:00:10	30.0	201	368	464	690	934	2432	3705	3935	4494	4914	5531	5893
0:00:15	30.0	213	359	450	678	919	2434	3720	3969	4547	4947	5496	5873
0:00:20	30.0	206	348	434	667	932	2456	3674	3960	4506	4900	5485	5892
0:00:25	30.0	196	365	435	673	888	2404	3725	3946	4563	4903	5451	5869
0:00:30	30.0	186	334	427	663	907	2403	3655	3941	4532	4978	5550	5827
0:00:35	30.0	191	326	438	640	892	2394	3673	3963	4498	4895	5472	5816
0:00:40	30.0	193	328	408	663	886	2411	3639	3945	4488	4894	5499	5835
0:00:45	30.0	186	333	415	636	884	2360	3656	3915	4481	4814	5451	5785
0:00:50	30.0	180	319	392	636	849	2395	3630	3892	4415	4922	5471	5836
0:00:55	30.0	181	319	405	619	866	2368	3642	3802	4433	4878	5378	5760
0:01:00	30.0	178	319	399	610	864	2352	3643	3858	4461	4875	5370	5810
0:01:05	30.0	176	304	383	606	832	2347	3611	3842	4466	4877	5407	5737
0:01:10	30.0	171	313	387	617	856	2320	3567	3848	4436	4814	5365	5736
0:01:15	30.0	173	310	378	609	823	2346	3580	3832	4375	4822	5363	5758
0:01:20	30.0	167	298	384	607	827	2314	3583	3790	4391	4812	5407	5723
0:01:25	30.0	167	292	372	594	835	2324	3561	3806	4339	4733	5311	5689
0:01:30	30.0	168	294	381	592	819	2263	3542	3772	4371	4754	5353	5719
0:01:35	30.0	160	302	371	588	804	2250	3521	3815	4348	4753	5395	5657
0:01:40	30.0	161	280	367	567	810	2250	3549	3796	4350	4742	5350	5717
0:01:45	30.0	158	290	354	574	791	2258	3527	3760	4293	4751	5240	5605
0:01:50	30.0	154	291	368	593	789	2228	3493	3711	4310	4777	5306	5615
0:01:55	30.0	153	282	356	557	800	2239	3503	3767	4288	4724	5248	5639
0:02:00	30.0	170	284	360	562	761	2218	3518	3754	4283	4656	5302	5586
0:02:05	30.0	152	288	339	565	778	2193	3463	3717	4256	4679	5214	5582
0:02:10	30.0	165	289	361	530	775	2217	3462	3686	4222	4634	5252	5611
0:02:15	30.0	149	275	336	553	762	2183	3443	3650	4262	4693	5197	5643
0:02:20	30.0	146	263	344	542	772	2171	3453	3700	4250	4615	5201	5585
0:02:25	30.0	153	269	338	525	761	2166	3476	3638	4228	4568	5245	5553
0:02:30	30.0	151	270	328	535	750	2168	3455	3647	4249	4647	5163	5569
0:02:35	30.0	140	271	335	535	745	2169	3393	3627	4238	4640	5198	5535
0:02:40	30.0	145	259	328	528	739	2173	3422	3641	4196	4579	5212	5520
0:02:45	30.0	146	261	327	528	736	2158	3371	3616	4115	4555	5207	5533
0:02:50	30.0	150	264	313	525	742	2110	3388	3597	4178	4590	5176	5549
0:02:55	30.0	151	253	322	507	739	2153	3365	3645	4112	4596	5106	5548
0:03:00	30.0	142	264	321	516	727	2167	3389	3595	4128	4607	5112	5453
0:03:05	30.0	144	251	321	522	722	2135	3333	3652	4122	4532	5157	5426
0:03:10	30.0	147	246	315	500	716	2113	3306	3593	4159	4566	5158	5469
0:03:15	30.0	146	246	327	526	729	2097	3349	3629	4155	4569	5174	5475
0:03:20	30.0	133	257	310	513	710	2091	3385	3567	4102	4560	5045	5468
0:03:25	30.0	148	240	310	487	707	2064	3292	3521	4108	4575	5039	5446
0:03:30	30.0	146	245	313	502	709	2080	3306	3554	4106	4523	5024	5482
0:03:35	30.0	141	245	308	501	702	2084	3341	3496	4106	4480	5050	5422
0:03:40	30.0	132	254	321	507	690	2085	3288	3556	4046	4457	5059	5413
0:03:45	30.0	142	243	305	491	690	2068	3284	3459	4033	4474	5041	5391
0:03:50	30.0	154	250	307	478	690	2052	3234	3513	4080	4477	5101	5441
0:03:55	30.0	140	242	300	492	691	2058	3257	3476	4061	4477	5010	5346
0:04:00	30.0	133	240	304	486	688	2022	3211	3491	4040	4460	5020	5349
0:04:05	30.0	139	235	304	478	689	2038	3223	3528	4028	4420	5078	5327
0:04:10	30.0	137	243	316	486	672	2033	3210	3482	4015	4410	4999	5383
0:04:15	30.0	131	246	307	474	674	2013	3201	3484	3972	4426	5004	5391
0:04:20	30.0	135	239	308	482	657	2023	3217	3462	4000	4415	4995	5338
0:04:25	30.0	141	231	306	486	676	2028	3204	3414	3971	4403	4946	5290
0:04:30	30.0	136	228	294	472	664	1996	3198	3445	4023	4385	4985	5321
0:04:35	30.0	141	229	304	468	675	1991	3145	3430	3972	4374	4953	5271
0:04:40	30.0	136	230	289	469	649	1971	3165	3406	3933	4402	4961	5288
0:04:45	30.0	139	237	299	467	659	1940	3196	3448	3963	4293	4957	5315
0:04:50	30.0	143	232	294	463	664	1981	3165	3420	3960	4313	4881	5330
0:04:55	30.0	140	233	300	461	655	1980	3125	3382	3914	4353	4946	5267
0:05:00	30.0	132	217	294	451	640	1937	3160	3415	3972	4333	4907	5295
0:05:05	30.0	135	230	292	450	652	1963	3093	3373	3909	4362	4868	5276
0:05:10	30.0	141	229	292	458	649	1943	3120	3309	3878	4296	4904	5264
0:05:15	30.0	129	232	288	457	652	1923	3122	3386	3906	4265	4863	5199
0:05:20	30.0	129	221	295	459	631	1953	3133	3334	3885	4307	4831	5189
0:05:25	30.0	139	234	290	446	639	1898	3131	3345	3907	4294	4842	5272
0:05:30	30.0	132	229	279	448	638	1896	3055	3346	3896	4311	4786	5225
0:05:35	30.0	138	231	297	451	630	1888	3081	3252	3862	4265	4814	5203
0:05:40	30.0	132	232	285	444	632	1893	3071	3322	3862	4277	4848	5185
0:05:45	30.0	143	229	279	441	633	1905	3083	3339	3871	4253	4774	5127
0:05:50	30.0	130	230	282	449	639	1925	3075	3310	3890	4241	4825	5250
0:05:55	30.0	127	219	281	432	640	1915	3054	3328	3817	4208	4776	5154
0:06:00	30.0	132	221	274	450	622	1870	3067	3287	3817	4231	4811	5083
0:06:05	30.0	132	220	273	446	626	1878	3059	3291	3841	4200	4752	5180
0:06:10	30.0	135	224	280	444	620	1881	3041	3266	3797	4211	4818	5054
0:06:15	30.0	131	225	282	449	632	1892	3064	3283	3775	4225	4719	5163
0:06:20	30.0	135	219	277	432	623	1861	3008	3269	3794	4203	4768	5144
0:06:25	30.0	133	225	281	437	602	1867	3033	3246	3829	4177	4724	5104
0:06:30	30.0	125	233	283	429	622	1879	3000	3238	3789	4184	4670	5108
0:06:35	30.0	127	219	271	441	620	1858	3038	3239	3790	4181	4713	5145
0:06:40	30.0	131	223	267	436	619	1856	2997	3271	3774	4171	4684	5098
0:06:45	30.0	136	222	278	434	609	1848	3014	3261	3756	4172	4749	5036
0:06:50	30.0	126	221	280	434	612	1838	2983	3214	3759	4163	4726	5055
0:06:55	30.0	124	227	279	441	606	1807	2970	3244	3762	4162	4647	5082
0:07:00	30.0	127	228	276	429	606	1834	2979	3206	3725	4127	4703	5053
0:07:05	30.0	135	218	285	429	603	1841	3004	3200	3667	4123	4691	5031
0:07:10	30.0	129	220	282	430	600	1844	2948	3243	3695	4134	4672	5051
0:07:15	30.0	133	214	289	428	592	1835	2956	3222	3689	4130	4615	5022
0:07:20	30.0	131	221	276	431	604	1833	2992	3159	3691	4095	4683	4992
0:07:25	30.0	133	220	279	425	592	1814	2977	3189	3711	4094	4602	5029
0:07:30	30.0	130	206	275	420	593	1804	2975	3194	3719	4084	4631	5048
0:07:35	30.0	124	226	279	411	589	1812	2943	3186	3677	4135	4643	5069
0:07:40	30.0	126	222	277	426	598	1821	2920	3154	3735	4112	4667	4995
0:07:45	30.0	135	217	271	446	604	1800	2925	3155	3670	4049	4645	5029
0:07:50	30.0	127	214	274	413	603	1811	2954	3197	3671	4130	4595	4965
0:07:55	30.0	133	209	270	406	597	1799	2945	3144	3689	4041	4569	5016
0:08:00	30.0	126	214	286	432	609	1790	2896	3155	3691	4023	4626	4967
0:08:05	30.0	124	221	274	443	592	1773	2904	3139	3677	4009	4611	4957
0:08:10	30.0	124	218	266	422	588	1822	2911	3183	3646	4044	4606	4946
0:08:15	30.0	131	209	265	417	576	1781	2897	3174	3647	4042	4583	4950
0:08:20	30.0	125	213	270	426	582	1791	2865	3133	3630	4070	4632	4955
0:08:25	30.0	124	219	263	423	594	1768	2892	3149	3618	3987	4579	4985
0:08:30	30.0	128	216	277	407	581	1761	2881	3126	3635	4069	4601	4987
