

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:00:00 (HH:MM:SS), Interval 0:00:05, 721 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 67
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL12	SPL8	SPL9	SPL10	SPL11	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	120	148	333	450	662	1390	2319	3331	4335	5311	6429	7915
0:00:05	30.0	108	146	336	429	667	1383	2356	3337	4301	5310	6338	7892
0:00:10	30.0	111	149	306	437	652	1364	2297	3355	4259	5322	6311	7854
0:00:15	30.0	104	144	295	418	623	1326	2297	3299	4299	5281	6255	7974
0:00:20	30.0	102	137	307	405	601	1337	2277	3317	4278	5237	6291	7887
0:00:25	30.0	100	127	292	387	613	1334	2261	3280	4265	5186	6185	7841
0:00:30	30.0	106	131	288	398	618	1288	2250	3249	4279	5251	6220	7792
0:00:35	30.0	90	125	279	378	601	1298	2216	3275	4223	5206	6232	7793
0:00:40	30.0	89	122	275	376	568	1285	2184	3265	4246	5188	6220	7843
0:00:45	30.0	93	120	261	369	560	1251	2167	3215	4181	5161	6217	7731
0:00:50	30.0	94	121	257	365	561	1239	2176	3199	4157	5109	6186	7828
0:00:55	30.0	95	119	258	362	554	1234	2151	3175	4139	5192	6135	7893
0:01:00	30.0	88	125	259	354	554	1219	2136	3206	4143	5048	6082	7774
0:01:05	30.0	95	121	249	337	545	1216	2140	3122	4092	5121	6100	7688
0:01:10	30.0	86	126	260	355	540	1182	2112	3135	4096	5100	6059	7720
0:01:15	30.0	84	122	250	338	529	1197	2122	3125	4108	5068	6076	7682
0:01:20	30.0	87	117	234	340	528	1159	2093	3129	4095	5022	6098	7671
0:01:25	30.0	87	116	243	330	514	1161	2075	3089	4005	4972	6017	7717
0:01:30	30.0	87	121	238	330	522	1163	2074	3076	4048	5069	5970	7663
0:01:35	30.0	87	112	242	322	514	1146	1990	3051	4019	4991	5973	7638
0:01:40	30.0	87	120	231	334	510	1121	2014	3029	4006	4962	5980	7567
0:01:45	30.0	91	119	237	322	490	1131	2020	3012	3982	4943	5993	7540
0:01:50	30.0	84	114	241	317	481	1111	2005	2998	3936	4922	5966	7578
0:01:55	30.0	90	106	234	324	503	1107	2008	2996	3989	4937	5893	7533
0:02:00	30.0	95	116	239	319	493	1091	1991	2955	3945	4879	5879	7499
0:02:05	30.0	91	121	237	321	479	1104	1987	2941	3890	4867	5904	7513
0:02:10	30.0	89	105	235	313	470	1086	1929	2931	3899	4891	5909	7445
0:02:15	30.0	91	126	226	320	477	1063	1958	2919	3827	4839	5846	7463
0:02:20	30.0	92	118	226	320	482	1057	1928	2870	3862	4876	5763	7449
0:02:25	30.0	82	118	226	322	473	1078	1944	2891	3885	4830	5734	7415
0:02:30	30.0	87	121	238	314	469	1050	1925	2867	3837	4755	5777	7412
0:02:35	30.0	90	112	230	301	463	1049	1893	2886	3784	4769	5748	7408
0:02:40	30.0	94	113	227	305	468	1028	1913	2848	3792	4802	5744	7344
0:02:45	30.0	86	117	226	308	461	1047	1878	2847	3790	4759	5707	7337
0:02:50	30.0	89	114	227	299	466	1022	1877	2835	3761	4731	5720	7409
0:02:55	30.0	86	118	235	297	462	1028	1858	2820	3759	4701	5726	7303
0:03:00	30.0	93	113	221	303	456	1024	1839	2816	3734	4706	5658	7286
0:03:05	30.0	88	114	229	305	457	1010	1851	2780	3754	4692	5689	7284
0:03:10	30.0	90	119	224	305	458	1009	1844	2772	3697	4619	5644	7223
0:03:15	30.0	83	113	237	309	461	987	1853	2793	3687	4612	5663	7295
0:03:20	30.0	87	109	234	308	453	987	1829	2761	3728	4629	5598	7222
0:03:25	30.0	89	113	238	311	444	991	1818	2765	3630	4696	5561	7205
0:03:30	30.0	87	114	231	302	452	991	1810	2703	3679	4581	5562	7203
0:03:35	30.0	91	115	233	302	447	995	1800	2717	3664	4621	5572	7137
0:03:40	30.0	85	119	227	303	443	985	1782	2711	3656	4507	5509	7238
0:03:45	30.0	90	122	231	303	454	976	1785	2717	3632	4551	5534	7108
0:03:50	30.0	90	116	227	304	456	980	1775	2670	3644	4521	5547	7113
0:03:55	30.0	93	114	231	305	442	970	1790	2693	3606	4480	5533	7105
0:04:00	30.0	83	113	227	306	445	969	1775	2685	3619	4497	5467	7173
0:04:05	30.0	93	116	221	299	442	969	1744	2633	3576	4529	5474	7102
0:04:10	30.0	80	111	218	305	449	964	1770	2663	3597	4530	5449	7085
0:04:15	30.0	86	116	219	309	440	970	1731	2634	3490	4453	5424	7044
0:04:20	30.0	80	118	234	302	452	954	1735	2625	3540	4463	5454	6983
0:04:25	30.0	89	114	218	308	443	939	1718	2628	3584	4413	5426	7068
0:04:30	30.0	92	112	236	302	444	938	1732	2615	3515	4461	5348	7030
0:04:35	30.0	89	115	224	302	445	937	1707	2618	3531	4429	5393	6994
0:04:40	30.0	90	112	225	290	442	957	1708	2586	3486	4368	5349	6924
0:04:45	30.0	87	112	224	309	427	933	1696	2570	3507	4389	5358	7006
0:04:50	30.0	86	104	236	292	427	938	1693	2594	3489	4387	5317	7023
0:04:55	30.0	92	102	228	296	437	934	1680	2591	3443	4353	5349	6912
0:05:00	30.0	83	113	217	296	440	940	1691	2551	3444	4353	5309	7002
0:05:05	30.0	85	102	215	302	430	930	1681	2573	3442	4364	5300	6886
0:05:10	30.0	87	115	227	314	439	927	1678	2550	3472	4365	5342	6889
0:05:15	30.0	90	118	217	294	443	924	1685	2576	3462	4356	5341	6926
0:05:20	30.0	92	114	225	291	430	922	1664	2519	3414	4342	5229	6898
0:05:25	30.0	90	111	214	299	440	907	1675	2533	3401	4261	5218	6889
0:05:30	30.0	91	114	223	303	432	921	1672	2546	3408	4348	5240	6931
0:05:35	30.0	87	111	227	295	432	916	1646	2523	3377	4307	5234	6769
0:05:40	30.0	89	119	229	301	444	917	1653	2502	3389	4293	5237	6877
0:05:45	30.0	89	109	228	299	447	908	1637	2510	3388	4252	5220	6815
0:05:50	30.0	92	117	220	288	435	903	1635	2535	3366	4244	5202	6802
0:05:55	30.0	89	122	231	306	426	916	1640	2484	3340	4259	5215	6744
0:06:00	30.0	85	112	221	301	446	905	1640	2509	3372	4221	5180	6745
0:06:05	30.0	88	113	220	297	426	911	1616	2476	3285	4262	5190	6701
0:06:10	30.0	85	110	218	297	439	919	1633	2467	3326	4191	5168	6737
0:06:15	30.0	91	112	225	298	426	903	1627	2483	3323	4180	5100	6790
0:06:20	30.0	89	114	224	293	428	909	1609	2442	3321	4190	5102	6791
0:06:25	30.0	87	117	226	306	438	886	1612	2480	3317	4178	5076	6729
0:06:30	30.0	88	116	230	299	437	894	1620	2455	3325	4204	5086	6652
0:06:35	30.0	85	109	222	308	430	898	1608	2423	3284	4171	5098	6721
0:06:40	30.0	88	115	229	295	426	894	1584	2415	3277	4214	5070	6636
0:06:45	30.0	86	110	226	299	431	885	1591	2469	3264	4165	5080	6607
0:06:50	30.0	82	114	223	294	435	862	1572	2438	3291	4166	5036	6577
0:06:55	30.0	87	114	219	301	437	900	1607	2435	3233	4189	5082	6680
0:07:00	30.0	86	112	227	293	421	910	1595	2438	3249	4106	5011	6623
0:07:05	30.0	86	104	233	301	432	888	1587	2384	3265	4117	5018	6607
0:07:10	30.0	93	115	233	315	427	883	1592	2423	3276	4126	5070	6646
0:07:15	30.0	90	116	236	304	431	875	1585	2416	3216	4102	4994	6648
0:07:20	30.0	87	118	220	296	433	882	1581	2372	3209	4086	5020	6665
0:07:25	30.0	83	115	210	288	435	882	1570	2405	3168	4081	4994	6605
0:07:30	30.0	81	114	220	289	434	889	1573	2387	3232	4055	4948	6614
0:07:35	30.0	86	115	224	303	429	886	1581	2387	3237	4073	4932	6574
0:07:40	30.0	83	113	223	299	433	891	1573	2379	3248	4060	4984	6520
0:07:45	30.0	89	114	223	301	439	878	1570	2373	3187	4082	4961	6558
0:07:50	30.0	96	113	226	300	437	893	1576	2353	3224	4022	4937	6494
0:07:55	30.0	87	113	225	303	431	880	1582	2388	3188	4032	4960	6488
0:08:00	30.0	89	111	225	294	420	878	1540	2333	3199	4022	4946	6495
0:08:05	30.0	86	113	212	291	446	891	1555	2342	3195	4047	4959	6527
0:08:10	30.0	94	110	230	306	423	900	1529	2344	3194	4049	4895	6509
0:08:15	30.0	85	100	225	293	429	893	1548	2304	3182	3999	4903	6463
0:08:20	30.0	85	104	220	286	428	884	1558	2324	3169	3981	4849	6473
0:08:25	30.0	91	108	213	294	429	876	1553	2347	3153	3963	4860	6479
0:08:30	30.0	86	112	218	294	424	886	1529	2320	3187	3994	4862	6495
0:08:35	30.0	89	109	223	294	439	881	1546	2342	3119	3965	4841	6368
0:08:40	30.0	90	103	216	291	428	880	1518	2297	3132	3959	4857	6419
