

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:45:00 (HH:MM:SS), Interval 0:00:05, 541 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	544	1620	2420	3947	5791	8267	785	2139	2933	4253	6606	9167
0:00:05	30.0	528	1558	2355	3735	5624	8121	693	2141	2864	4110	6569	9228
0:00:10	30.0	519	1522	2241	3739	5432	7937	682	2024	2785	4099	6628	9092
0:00:15	30.0	502	1448	2169	3718	5301	7728	665	2101	2714	4082	6568	8980
0:00:20	30.0	462	1428	2059	3626	5208	7602	597	2011	2697	4149	6478	9024
0:00:25	30.0	464	1313	2047	3582	5156	7466	588	1911	2604	4056	6389	9020
0:00:30	30.0	462	1285	2009	3333	5037	7295	616	1952	2591	3954	6385	8946
0:00:35	30.0	465	1275	1923	3386	4954	7292	582	1897	2491	3874	6324	8770
0:00:40	30.0	439	1229	1873	3239	4806	7159	568	1898	2472	3831	6251	8826
0:00:45	30.0	428	1191	1800	3174	4780	7033	580	1827	2411	3736	6152	8676
0:00:50	30.0	431	1199	1837	3048	4701	6981	563	1807	2455	3759	6114	8613
0:00:55	30.0	443	1200	1724	3043	4551	6718	539	1768	2367	3666	5938	8609
0:01:00	30.0	437	1212	1716	2957	4576	6650	520	1784	2306	3667	5917	8561
0:01:05	30.0	418	1181	1707	2873	4420	6639	538	1768	2352	3562	5882	8511
0:01:10	30.0	422	1159	1634	2909	4429	6562	521	1711	2311	3566	5751	8496
0:01:15	30.0	434	1164	1688	2833	4377	6509	498	1684	2293	3477	5654	8366
0:01:20	30.0	433	1169	1676	2813	4207	6342	494	1682	2235	3538	5729	8373
0:01:25	30.0	423	1138	1620	2800	4275	6290	513	1625	2169	3417	5708	8329
0:01:30	30.0	433	1129	1626	2773	4253	6278	513	1642	2167	3440	5545	8276
0:01:35	30.0	431	1124	1591	2765	4191	6252	489	1601	2155	3376	5557	8249
0:01:40	30.0	427	1128	1613	2721	4193	6068	479	1595	2086	3370	5507	8167
0:01:45	30.0	438	1131	1590	2707	4095	6124	500	1566	2081	3369	5495	8045
0:01:50	30.0	424	1108	1602	2663	4099	6144	492	1588	2051	3289	5471	7954
0:01:55	30.0	424	1112	1609	2654	4016	5991	471	1541	2084	3321	5380	7925
0:02:00	30.0	416	1126	1607	2653	3990	5943	463	1529	2078	3257	5300	8009
0:02:05	30.0	426	1119	1564	2640	4001	5975	493	1541	2026	3184	5280	7894
0:02:10	30.0	435	1112	1566	2580	3897	5893	458	1483	2039	3225	5249	7873
0:02:15	30.0	418	1089	1605	2624	3986	5869	486	1510	2010	3206	5300	7752
0:02:20	30.0	406	1129	1574	2588	3893	5761	473	1492	1989	3174	5202	7765
0:02:25	30.0	412	1079	1587	2574	3907	5728	478	1477	1973	3141	5179	7795
0:02:30	30.0	434	1107	1551	2605	3879	5773	451	1433	1949	3117	5144	7679
0:02:35	30.0	406	1106	1550	2586	3849	5683	456	1428	1978	3173	5140	7680
0:02:40	30.0	429	1077	1553	2551	3792	5561	453	1438	1932	3063	5080	7548
0:02:45	30.0	418	1091	1538	2540	3817	5642	464	1406	1934	3070	5062	7432
0:02:50	30.0	440	1088	1545	2481	3747	5554	470	1433	1928	3131	5081	7531
0:02:55	30.0	421	1044	1514	2500	3819	5549	461	1403	1857	3010	5037	7482
0:03:00	30.0	414	1105	1573	2479	3739	5576	465	1368	1833	3026	5013	7400
0:03:05	30.0	434	1065	1468	2473	3764	5514	457	1402	1878	3028	4950	7414
0:03:10	30.0	421	1083	1494	2454	3746	5474	455	1359	1854	2994	4908	7378
0:03:15	30.0	397	1125	1530	2535	3668	5394	455	1361	1883	2930	4863	7271
0:03:20	30.0	414	1107	1527	2432	3637	5345	439	1421	1893	2923	4857	7221
0:03:25	30.0	401	1085	1509	2505	3677	5468	459	1370	1809	2887	4864	7288
0:03:30	30.0	426	1092	1483	2464	3702	5408	419	1361	1794	2908	4855	7288
0:03:35	30.0	408	1096	1518	2470	3687	5318	443	1350	1816	2858	4727	7208
0:03:40	30.0	416	1112	1482	2454	3588	5337	437	1324	1825	2836	4784	7071
0:03:45	30.0	401	1044	1493	2431	3622	5308	457	1334	1776	2863	4695	7018
0:03:50	30.0	415	1069	1492	2442	3616	5209	436	1313	1772	2826	4665	7087
0:03:55	30.0	421	1095	1480	2440	3602	5277	434	1310	1773	2802	4662	7120
0:04:00	30.0	418	1083	1468	2435	3566	5196	439	1327	1761	2788	4674	7036
0:04:05	30.0	423	1065	1485	2403	3538	5263	431	1296	1795	2836	4741	6999
0:04:10	30.0	418	1063	1480	2380	3605	5204	425	1282	1747	2809	4573	6952
0:04:15	30.0	420	1078	1498	2390	3651	5188	436	1295	1721	2844	4628	6980
0:04:20	30.0	429	1067	1456	2431	3568	5227	436	1286	1753	2777	4573	7011
0:04:25	30.0	404	1064	1465	2417	3609	5149	434	1266	1751	2814	4539	6883
0:04:30	30.0	418	1084	1480	2466	3580	5187	442	1275	1743	2720	4592	6964
0:04:35	30.0	394	1073	1492	2423	3573	5103	420	1270	1733	2741	4525	6872
0:04:40	30.0	420	1066	1506	2425	3481	5112	440	1279	1707	2730	4480	6801
0:04:45	30.0	398	1049	1461	2405	3558	5152	456	1254	1745	2732	4502	6853
0:04:50	30.0	415	1044	1459	2401	3518	5094	444	1283	1728	2692	4483	6710
0:04:55	30.0	429	1064	1476	2385	3501	5153	431	1291	1723	2687	4532	6802
0:05:00	30.0	397	1068	1471	2409	3536	5034	429	1260	1695	2699	4453	6837
0:05:05	30.0	418	1054	1493	2441	3525	5069	417	1267	1692	2715	4396	6786
0:05:10	30.0	400	1040	1430	2382	3509	5090	410	1255	1707	2671	4390	6721
0:05:15	30.0	414	1039	1475	2384	3500	5100	439	1217	1722	2752	4395	6741
0:05:20	30.0	419	1067	1483	2440	3525	5107	429	1244	1706	2657	4380	6705
0:05:25	30.0	409	1054	1478	2379	3485	5154	416	1228	1643	2640	4389	6697
0:05:30	30.0	422	1043	1479	2352	3542	5107	425	1268	1705	2670	4382	6684
0:05:35	30.0	397	1081	1472	2423	3451	5008	419	1248	1668	2677	4375	6680
0:05:40	30.0	410	1049	1432	2326	3502	5054	429	1255	1642	2651	4356	6656
0:05:45	30.0	397	1068	1506	2379	3518	5008	446	1235	1687	2671	4298	6445
0:05:50	30.0	405	1069	1449	2389	3488	5001	432	1231	1642	2649	4246	6581
0:05:55	30.0	406	1053	1458	2352	3473	5006	420	1261	1664	2604	4289	6529
0:06:00	30.0	419	1088	1448	2380	3508	4962	427	1241	1643	2633	4293	6526
0:06:05	30.0	405	1048	1471	2343	3478	5024	434	1211	1650	2588	4231	6540
0:06:10	30.0	403	1048	1461	2359	3479	4988	427	1239	1649	2624	4210	6443
0:06:15	30.0	398	1055	1445	2403	3524	4984	417	1235	1652	2638	4225	6493
0:06:20	30.0	406	1047	1470	2354	3507	5049	442	1207	1623	2606	4275	6408
0:06:25	30.0	405	1052	1473	2378	3500	4969	411	1225	1637	2547	4201	6523
0:06:30	30.0	426	1053	1432	2425	3498	5056	429	1240	1609	2570	4185	6403
0:06:35	30.0	412	1076	1460	2328	3506	4905	413	1195	1613	2570	4209	6335
0:06:40	30.0	407	1025	1443	2331	3446	4909	418	1187	1622	2578	4258	6324
0:06:45	30.0	409	1021	1407	2379	3429	4998	429	1228	1643	2585	4214	6325
0:06:50	30.0	416	1028	1435	2368	3478	4961	417	1208	1615	2602	4181	6455
0:06:55	30.0	407	1041	1447	2353	3426	4971	420	1235	1636	2557	4188	6339
0:07:00	30.0	408	1047	1457	2373	3489	5002	419	1204	1589	2571	4150	6298
0:07:05	30.0	409	1018	1468	2321	3435	5001	413	1230	1595	2527	4185	6338
0:07:10	30.0	406	1020	1458	2370	3424	4951	419	1215	1617	2552	4112	6293
0:07:15	30.0	402	1056	1443	2390	3424	4932	407	1227	1594	2544	4157	6333
0:07:20	30.0	417	1079	1456	2398	3457	4876	419	1236	1632	2563	4159	6300
0:07:25	30.0	400	1032	1446	2380	3531	4901	430	1165	1620	2487	4092	6309
0:07:30	30.0	412	1058	1450	2357	3476	4894	410	1191	1611	2528	4133	6316
0:07:35	30.0	412	1032	1418	2339	3514	4910	414	1200	1595	2491	4137	6270
0:07:40	30.0	379	1070	1471	2364	3442	4918	392	1208	1599	2560	4133	6314
0:07:45	30.0	383	1051	1443	2346	3456	4885	422	1203	1577	2513	4117	6223
0:07:50	30.0	394	1029	1435	2363	3469	4944	418	1190	1598	2515	4104	6226
0:07:55	30.0	391	1006	1406	2342	3400	4911	406	1214	1586	2525	4079	6125
