

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:00:00 (HH:MM:SS), Interval 0:00:05, 721 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 59
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	701	2377	4407	15314	20173	24563	715	2529	4298	15165	20036	23683
0:00:05	30.0	709	2414	4427	15349	20369	24711	713	2578	4314	15297	20215	24160
0:00:10	30.0	715	2386	4466	15557	20438	24725	708	2592	4329	15336	20412	24159
0:00:15	30.0	729	2406	4480	15605	20592	24959	709	2594	4366	15393	20524	24263
0:00:20	30.0	700	2402	4458	15491	20560	24891	721	2613	4321	15369	20373	24191
0:00:25	30.0	706	2392	4414	15553	20682	24769	724	2615	4373	15493	20367	24240
0:00:30	30.0	694	2386	4470	15504	20732	24982	701	2590	4356	15457	20470	24379
0:00:35	30.0	694	2397	4445	15500	20708	25054	725	2593	4314	15390	20432	24435
0:00:40	30.0	694	2379	4414	15514	20419	24942	704	2581	4355	15435	20393	24369
0:00:45	30.0	690	2407	4444	15615	20707	25020	710	2567	4369	15456	20519	24291
0:00:50	30.0	694	2361	4409	15548	20540	24872	707	2611	4336	15473	20457	24352
0:00:55	30.0	679	2348	4386	15486	20503	24781	709	2596	4321	15424	20438	24176
0:01:00	30.0	677	2358	4399	15398	20596	24968	711	2592	4341	15516	20286	24402
0:01:05	30.0	672	2332	4380	15462	20637	24863	694	2613	4363	15351	20613	24338
0:01:10	30.0	666	2323	4364	15436	20618	24874	695	2578	4350	15412	20548	24308
0:01:15	30.0	676	2327	4393	15354	20544	25022	706	2590	4350	15459	20341	24233
0:01:20	30.0	658	2329	4392	15422	20527	24852	689	2592	4363	15351	20307	24309
0:01:25	30.0	659	2316	4316	15424	20357	24957	680	2594	4322	15492	20550	24205
0:01:30	30.0	647	2282	4323	15399	20298	24847	702	2570	4316	15366	20560	24197
0:01:35	30.0	646	2297	4358	15303	20404	24910	706	2575	4327	15253	20535	24036
0:01:40	30.0	641	2297	4298	15317	20326	24725	693	2588	4293	15413	20489	24162
0:01:45	30.0	642	2270	4326	15312	20372	24796	699	2567	4288	15295	20467	24022
0:01:50	30.0	629	2273	4298	15226	20337	24643	691	2574	4290	15438	20469	24192
0:01:55	30.0	630	2273	4230	15281	20297	24764	696	2580	4315	15309	20453	24147
0:02:00	30.0	632	2257	4255	15300	20294	24526	690	2559	4310	15396	20413	24235
0:02:05	30.0	627	2267	4241	15193	20436	24732	690	2571	4309	15289	20332	24182
0:02:10	30.0	627	2239	4191	15250	20335	24747	695	2554	4276	15369	20399	24099
0:02:15	30.0	624	2246	4257	15246	20290	24562	694	2554	4303	15309	20240	24019
0:02:20	30.0	639	2201	4228	15220	20419	24627	691	2557	4300	15435	20422	24126
0:02:25	30.0	609	2187	4214	15167	20285	24438	690	2564	4294	15257	20445	24098
0:02:30	30.0	611	2183	4191	15113	20141	24528	681	2564	4314	15310	20239	24132
0:02:35	30.0	604	2170	4148	15167	20238	24611	670	2560	4278	15245	20165	24029
0:02:40	30.0	599	2190	4175	15067	20157	24615	677	2546	4269	15354	20290	24013
0:02:45	30.0	603	2186	4163	15197	20181	24447	680	2507	4275	15215	20279	24001
0:02:50	30.0	607	2173	4193	15263	20160	24137	686	2549	4225	15265	20288	23900
0:02:55	30.0	602	2167	4181	15098	20269	24556	676	2525	4265	15210	20238	23968
0:03:00	30.0	596	2155	4173	15134	20025	24476	680	2553	4271	15173	20156	23951
0:03:05	30.0	591	2177	4141	15151	20013	24330	671	2524	4290	15292	20264	23929
0:03:10	30.0	588	2157	4131	14970	20021	24431	669	2532	4248	15282	20359	23801
0:03:15	30.0	598	2135	4139	15068	20092	24428	675	2516	4217	15275	20287	23975
0:03:20	30.0	581	2142	4133	15073	20041	24374	665	2538	4234	15222	20272	23872
0:03:25	30.0	586	2129	4085	15053	19929	24202	668	2510	4264	15170	20059	23747
0:03:30	30.0	574	2122	4086	14942	20039	24278	674	2540	4253	15237	20154	23631
0:03:35	30.0	581	2118	4077	14986	19865	24454	664	2521	4243	15126	20247	23871
0:03:40	30.0	572	2107	4038	14952	19897	24444	667	2514	4261	15154	19935	23953
0:03:45	30.0	573	2105	4088	14951	19830	24238	664	2537	4212	15198	20083	23689
0:03:50	30.0	570	2085	4039	14830	19883	23981	651	2548	4247	15192	20157	23883
0:03:55	30.0	568	2085	4034	14881	19909	24202	660	2510	4216	15221	20024	23844
0:04:00	30.0	564	2085	4045	14803	19923	24235	656	2499	4222	15087	20116	24027
0:04:05	30.0	572	2073	4035	14820	19852	23919	656	2511	4202	15198	20068	23718
0:04:10	30.0	569	2092	4042	14769	19744	24005	663	2514	4242	15150	20133	23570
0:04:15	30.0	552	2065	3999	14778	19738	24155	661	2500	4238	14863	20019	23445
0:04:20	30.0	550	2062	4004	14757	19633	24034	651	2492	4213	15014	20083	23344
0:04:25	30.0	558	2059	3977	14780	19831	24183	654	2494	4212	15072	19915	23343
0:04:30	30.0	550	2059	3941	14640	19698	23882	657	2485	4248	15113	19894	23651
0:04:35	30.0	558	2043	4009	14819	19675	24059	651	2498	4183	15091	19623	23735
0:04:40	30.0	550	2040	3954	14716	19688	24117	656	2479	4198	15069	20037	23638
0:04:45	30.0	549	2056	3967	14717	19628	23905	645	2493	4188	15020	20075	23566
0:04:50	30.0	545	2005	3957	14597	19641	23957	650	2482	4194	15077	20014	23711
0:04:55	30.0	541	2035	3928	14666	19504	23959	638	2455	4160	15018	19912	23708
0:05:00	30.0	534	1990	3937	14459	19536	23824	640	2472	4211	15078	19996	23457
0:05:05	30.0	533	1997	3892	14618	19574	23941	659	2501	4202	14940	19910	23450
0:05:10	30.1	529	2018	3913	14514	19604	23897	643	2465	4183	15026	19864	23521
0:05:15	30.0	538	1983	3870	14495	19414	23857	649	2492	4162	14993	19773	23546
0:05:20	30.0	539	2006	3921	14488	19533	23917	637	2459	4142	14907	19509	23617
0:05:25	30.0	528	1993	3908	14471	19353	23759	637	2474	4121	15005	19725	23594
0:05:30	30.0	540	1978	3872	14422	19521	23555	641	2465	4176	15021	19730	23521
0:05:35	30.0	525	1990	3858	14522	19470	23568	627	2432	4144	14974	19689	23519
0:05:40	30.0	527	1955	3904	14492	19331	23624	632	2470	4142	14913	19939	23712
0:05:45	30.0	530	1967	3864	14400	19354	23607	627	2441	4129	14818	19940	23477
0:05:50	30.0	514	1987	3858	14450	19365	23711	639	2460	4144	14788	19865	23500
0:05:55	30.0	514	1969	3849	14500	19348	23484	641	2468	4155	14979	19824	23522
0:06:00	30.0	519	1944	3818	14421	19459	23660	630	2424	4152	14808	19874	23556
0:06:05	30.0	513	1949	3819	14348	19445	23520	637	2442	4112	14885	19793	23453
0:06:10	30.0	518	1957	3793	14509	19289	23710	628	2461	4126	14829	19654	23430
0:06:15	30.0	514	1942	3807	14341	19251	23575	622	2448	4119	14896	19504	23532
0:06:20	30.0	514	1931	3839	14291	19312	23623	629	2421	4137	14815	19788	23269
0:06:25	30.0	517	1931	3810	14364	19266	23509	627	2418	4140	14870	19875	23360
0:06:30	30.0	503	1936	3780	14437	19227	23482	615	2409	4145	14657	19770	23251
0:06:35	30.0	508	1922	3777	14185	19164	23565	621	2431	4141	14652	19708	23494
0:06:40	30.0	508	1920	3775	14359	19189	23336	619	2468	4103	14699	19862	23429
0:06:45	30.0	509	1954	3767	14291	19149	23344	622	2400	4146	14882	19664	23463
0:06:50	30.0	500	1916	3744	14289	19291	23477	615	2437	4112	14778	19746	23445
0:06:55	30.0	495	1926	3756	14403	19024	23259	614	2434	4100	14819	19668	23290
0:07:00	30.0	502	1918	3719	14190	19043	23497	611	2452	4071	14783	19617	23405
0:07:05	30.0	500	1898	3733	14086	19024	23241	617	2418	4125	14840	19758	23132
0:07:10	30.0	506	1881	3731	14232	19037	23266	617	2411	4111	14813	19786	23264
0:07:15	30.0	502	1896	3743	14199	19055	23272	611	2423	4096	14653	19732	23211
0:07:20	30.0	505	1903	3662	14160	19143	23433	614	2413	4118	14591	19529	23346
0:07:25	30.0	484	1882	3705	14204	18983	23394	615	2404	4070	14823	19580	23206
0:07:30	30.0	498	1882	3701	14232	19152	23412	612	2394	4070	14747	19554	23122
0:07:35	30.0	503	1855	3658	14095	19014	23324	602	2373	4066	14745	19653	23307
0:07:40	29.9	496	1858	3693	14073	18995	22957	614	2401	4088	14804	19641	23237
0:07:45	30.0	495	1847	3702	14195	18982	23227	613	2409	4058	14729	19698	23284
0:07:50	30.0	492	1862	3651	14118	18987	23265	598	2406	4107	14728	19454	22962
0:07:55	30.0	488	1850	3680	14180	18871	22954	612	2389	4049	14627	19550	23262
0:08:00	30.0	490	1858	3688	14075	18918	23154	603	2400	4065	14595	19544	22971
0:08:05	30.0	482	1846	3659	13995	18955	23196	607	2407	4047	14635	19480	23154
0:08:10	29.9	495	1850	3621	14016	19030	23230	604	2377	4077	14721	19474	23104
0:08:15	30.0	489	1863	3692	14008	18851	23308	598	2389	4035	14687	19497	23144
0:08:20	30.0	482	1872	3638	13983	18794	23169	610	2362	4054	14672	19554	23142
0:08:25	30.0	491	1823	3617	14041	19056	23233	592	2364	4034	14581	19481	23206
0:08:30	30.0	482	1844	3627	13884	18852	23159	600	2363	4038	14649	19596	23184
0:08:35	30.0	481	1826	3625	14019	18735	23013	597	2390	4036	14491	19530	22945
0:08:40	30.0	477	1832	3651	13951	18705	23113	600	2377	4015	14474	19517	22992
0:08:45	30.0	475	1835	3629	13900	18820	22858	588	2347	4027	14549	19546	22878
0:08:50	30.0	482	1819	3637	13969	18784	22936	596	2365	3985	14640	19272	23067
0:08:55	30.0	483	1799	3607	13856	18565	23039	601	2362	4007	14610	19574	23016
0:09:00	30.0	486	1803	3594	13886	18693	22917	587	2374	4002	14642	19446	22913
0:09:05	30.0	477	1813	3568	13980	18783	22886	598	2378	4029	14604	19343	22753
0:09:10	30.0	474	1809	3594	13910	18720	23133	600	2345	4025	14589	19416	22931
0:09:15	30.0	467	1795	3567	13846	18599	22773	590	2351	4001	14462	19376	22972
0:09:20	30.0	482	1788	3589	13810	18568	22924	594	2376	4005	14586	19407	23075
0:09:25	30.0	479	1803	3588	13889	18593	22833	582	2372	3999	14432	19430	22817
0:09:30	30.0	473	1799	3594	13923	18584	22792	586	2341	3999	14523	19347	22979
0:09:35	30.0	475	1801	3577	13744	18672	22838	590	2347	3996	14494	19255	22788
0:09:40	30.0	470	1795	3557	13825	18640	22861	592	2346	4014	14603	19293	22919
0:09:45	30.0	472	1796	3546	13733	18770	22867	585	2346	3974	14551	19335	22731
0:09:50	30.0	476	1786	3543	13813	18491	22819	579	2334	3971	14586	19446	22824
0:09:55	30.0	472	1790	3551	13839	18558	22955	585	2352	3988	14524	19246	22786
0:10:00	30.0	461	1771	3536	13782	18617	22767	583	2337	4004	14586	19429	22851
0:10:05	30.0	471	1775	3533	13815	18497	22885	579	2324	3950	14479	19166	22891
0:10:10	30.0	455	1770	3505	13677	18382	22788	578	2290	3980	14387	19172	22733
0:10:15	30.0	465	1784	3517	13682	18464	22817	579	2324	3944	14209	19359	22643
0:10:20	30.0	460	1778	3539	13772	18389	22767	578	2312	3984	14199	19262	22786
0:10:25	30.0	461	1756	3547	13712	18458	22644	575	2327	3967	14290	19143	22727
0:10:30	30.0	464	1767	3490	13721	18722	22681	569	2320	3981	14366	19306	22769
0:10:35	30.0	471	1793	3493	13728	18545	22597	568	2347	3930	14417	19222	22837
0:10:40	30.0	463	1763	3540	13640	18480	22545	570	2310	3928	14432	19180	22714
0:10:45	30.0	460	1782	3497	13779	18421	22578	572	2319	3919	14471	19297	22726
0:10:50	30.0	459	1767	3486	13801	18434	22765	572	2306	3969	14488	19120	22846
0:10:55	30.0	458	1750	3446	13626	18291	22504	573	2328	3946	14459	19201	22928
0:11:00	30.0	459	1748	3502	13660	18505	22822	580	2298	3954	14389	19215	22710
0:11:05	30.0	455	1739	3451	13640	18405	22484	576	2310	3968	14295	19115	22543
0:11:10	30.0	467	1742	3499	13668	18399	22601	568	2292	3971	14353	19234	22761
0:11:15	30.0	455	1748	3476	13666	18330	22588	561	2309	3920	14418	19094	22756
0:11:20	30.0	451	1748	3503	13672	18384	22690	560	2278	3972	14473	19172	22752
0:11:25	30.0	462	1760	3459	13613	18448	22341	565	2303	3938	14425	19218	22551
0:11:30	30.0	455	1744	3450	13567	18421	22472	559	2305	3954	14343	19120	22562
0:11:35	30.0	455	1744	3495	13549	18312	22494	562	2279	3925	14250	19176	22640
