

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:30:00 (HH:MM:SS), Interval 0:00:05, 361 Reads
    Read	Fluorescence Endpoint
	A1..A12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
0:02:10	30.0	630	1223	1580	2604	505	1074	1727	2365	547	1330	1756	2549
0:02:15	30.0	602	1212	1550	2582	499	1032	1751	2314	543	1311	1736	2506
0:02:20	30.0	608	1208	1537	2588	523	1018	1674	2326	550	1334	1741	2481
0:02:25	30.0	603	1267	1551	2549	508	1060	1734	2291	543	1270	1715	2520
0:02:30	30.0	605	1209	1522	2581	515	1009	1723	2275	558	1306	1713	2489
0:02:35	30.0	589	1233	1497	2557	508	1007	1707	2243	550	1271	1691	2495
0:02:40	30.0	581	1163	1536	2512	522	1004	1722	2253	536	1282	1716	2391
0:02:45	30.0	607	1202	1493	2476	490	1001	1675	2279	550	1284	1707	2460
0:02:50	30.0	566	1193	1511	2445	496	971	1655	2215	558	1282	1673	2481
0:02:55	30.0	555	1181	1478	2454	510	1048	1646	2205	558	1256	1668	2449
0:03:00	30.0	583	1175	1468	2425	478	997	1622	2209	556	1281	1679	2372
0:03:05	30.0	577	1170	1438	2428	498	998	1606	2193	539	1258	1696	2343
0:03:10	30.0	558	1153	1447	2463	513	993	1629	2198	542	1273	1688	2363
0:03:15	30.0	572	1138	1426	2447	494	1009	1580	2253	532	1287	1666	2370
0:03:20	30.0	559	1129	1429	2398	510	958	1574	2161	539	1251	1675	2368
0:03:25	30.0	550	1140	1426	2380	502	982	1588	2165	552	1282	1647	2354
0:03:30	30.0	550	1131	1394	2393	495	976	1546	2149	538	1204	1650	2400
0:03:35	30.0	582	1109	1397	2355	474	990	1586	2141	552	1230	1678	2334
0:03:40	30.0	566	1101	1407	2353	510	993	1564	2103	551	1257	1640	2335
0:03:45	30.0	555	1108	1403	2323	510	977	1575	2058	544	1236	1626	2368
0:03:50	30.0	557	1125	1405	2331	502	996	1545	2142	538	1228	1611	2316
0:03:55	30.0	548	1105	1389	2360	494	998	1587	2129	531	1263	1602	2314
0:04:00	30.0	559	1091	1369	2325	501	961	1535	2091	535	1257	1582	2300
0:04:05	30.0	548	1093	1391	2248	495	946	1554	2049	533	1236	1646	2321
0:04:10	30.1	548	1098	1374	2283	494	965	1532	2086	533	1243	1604	2288
0:04:15	30.1	535	1080	1365	2277	498	949	1552	2031	549	1248	1570	2281
0:04:20	30.0	549	1061	1307	2240	462	962	1512	2083	508	1213	1578	2269
0:04:25	30.0	524	1065	1360	2301	510	966	1523	2088	514	1237	1617	2260
0:04:30	30.0	526	1063	1356	2261	504	959	1507	2039	537	1227	1607	2251
0:04:35	30.0	526	1034	1341	2274	473	944	1483	2028	540	1196	1576	2280
0:04:40	30.0	527	1091	1314	2214	493	957	1501	2058	513	1222	1601	2266
0:04:45	30.0	524	1029	1321	2219	492	943	1498	2016	533	1205	1611	2258
0:04:50	30.0	518	1060	1320	2193	469	967	1511	1986	537	1235	1591	2241
0:04:55	30.0	524	1072	1273	2194	497	922	1496	2058	534	1218	1593	2173
0:05:00	30.0	506	1049	1302	2211	480	963	1523	1984	543	1230	1574	2281
0:05:05	30.0	535	1062	1329	2210	487	950	1476	2001	534	1220	1616	2194
0:05:10	30.0	494	1056	1320	2171	477	929	1486	2020	515	1225	1573	2243
0:05:15	30.0	510	1038	1287	2179	485	966	1495	1989	534	1233	1550	2174
0:05:20	30.0	518	1028	1290	2160	477	944	1524	1974	541	1209	1585	2193
0:05:25	30.0	498	1044	1313	2145	487	919	1468	1976	515	1207	1510	2231
0:05:30	30.0	524	1022	1327	2168	492	954	1479	2014	557	1234	1567	2206
0:05:35	30.0	512	1033	1250	2144	492	958	1467	1969	518	1246	1561	2176
0:05:40	30.0	487	1020	1263	2120	483	963	1460	1948	509	1209	1577	2175
0:05:45	30.0	506	969	1250	2177	472	918	1451	1929	548	1207	1568	2208
0:05:50	30.0	505	1022	1277	2115	500	937	1454	1942	512	1205	1571	2212
0:05:55	30.0	494	1039	1257	2113	492	924	1518	1907	524	1212	1587	2171
0:06:00	30.0	507	1014	1272	2092	512	934	1467	1928	529	1188	1540	2172
0:06:05	30.0	496	1026	1261	2151	475	912	1462	1930	530	1180	1551	2171
0:06:10	30.0	524	1002	1269	2110	493	942	1412	1946	481	1203	1593	2218
0:06:15	30.0	504	973	1253	2124	484	936	1474	1912	517	1193	1590	2174
0:06:20	30.0	517	1025	1271	2112	488	922	1463	1896	509	1198	1530	2154
0:06:25	30.0	485	983	1236	2103	460	930	1436	1947	523	1206	1545	2156
0:06:30	30.0	499	1017	1239	2088	481	905	1468	1908	535	1207	1532	2132
0:06:35	30.0	486	1003	1257	2106	501	930	1414	1933	533	1195	1524	2138
0:06:40	30.0	494	994	1204	2044	498	940	1459	1945	538	1211	1543	2139
0:06:45	30.0	496	978	1259	2076	470	917	1474	1905	520	1182	1620	2145
0:06:50	30.0	486	969	1254	2079	475	931	1450	1943	511	1199	1563	2125
0:06:55	30.0	464	1001	1226	2044	477	945	1449	1903	522	1172	1528	2134
0:07:00	30.0	506	987	1233	2015	487	939	1450	1945	545	1164	1541	2116
0:07:05	30.0	486	979	1226	2050	471	928	1423	1915	520	1145	1584	2176
0:07:10	30.0	490	988	1207	2081	486	912	1422	1908	512	1181	1554	2093
0:07:15	30.0	479	992	1212	2041	491	922	1451	1909	524	1195	1570	2126
0:07:20	30.0	477	970	1198	2028	493	938	1442	1885	532	1185	1536	2091
0:07:25	30.0	479	961	1191	2023	505	928	1455	1867	519	1191	1570	2117
0:07:30	30.0	479	959	1198	2001	484	946	1441	1898	522	1191	1503	2099
0:07:35	30.0	504	953	1180	2049	477	881	1431	1898	507	1203	1570	2109
0:07:40	30.0	476	951	1198	2004	491	922	1414	1887	516	1139	1522	2098
0:07:45	30.0	485	985	1214	2010	484	959	1435	1917	523	1202	1536	2128
0:07:50	30.0	482	959	1171	1996	479	910	1409	1895	511	1183	1521	2121
0:07:55	30.0	495	969	1159	2005	492	872	1432	1873	544	1144	1535	2114
0:08:00	30.0	472	960	1168	1990	485	914	1423	1937	512	1197	1513	2105
0:08:05	30.0	472	951	1193	2026	488	941	1388	1877	509	1184	1554	2166
0:08:10	30.0	469	955	1161	1985	468	885	1454	1885	521	1196	1549	2125
0:08:15	30.0	488	961	1190	1960	495	914	1449	1853	520	1172	1547	2084
0:08:20	30.0	480	956	1182	1992	480	922	1433	1876	521	1185	1527	2104
0:08:25	30.0	482	935	1212	2016	451	928	1447	1861	503	1194	1506	2142
0:08:30	30.0	489	958	1149	2003	469	929	1415	1889	518	1182	1539	2078
0:08:35	30.0	481	947	1142	1984	465	922	1397	1848	498	1156	1531	2138
0:08:40	30.0	475	960	1174	1956	478	899	1435	1910	522	1187	1512	2133
0:08:45	30.0	477	940	1169	1940	481	918	1427	1909	507	1187	1523	2120
0:08:50	30.0	465	919	1178	2003	479	918	1428	1872	496	1175	1521	2092
0:08:55	30.0	479	941	1183	1973	487	930	1431	1884	502	1205	1540	2077
0:09:00	30.0	467	964	1157	1996	477	932	1415	1858	516	1189	1482	2080
0:09:05	30.0	461	936	1153	1947	468	921	1379	1865	508	1185	1533	2060
0:09:10	30.0	473	937	1200	1934	459	899	1412	1917	498	1173	1506	2101
0:09:15	30.0	455	921	1165	1938	480	902	1406	1853	511	1172	1506	2096
0:09:20	30.0	459	939	1144	1896	480	930	1432	1908	520	1169	1501	2118
0:09:25	30.0	448	941	1175	1927	460	907	1381	1894	501	1164	1503	2103
0:09:30	30.0	470	905	1176	1956	479	904	1432	1839	508	1140	1544	2066
0:09:35	30.0	462	931	1160	1915	483	923	1394	1898	533	1179	1496	2104
0:09:40	30.0	467	908	1164	1950	475	934	1395	1894	541	1146	1535	2100
0:09:45	30.0	471	944	1145	1930	464	914	1379	1857	487	1178	1522	2084
0:09:50	30.0	468	925	1170	1958	466	912	1423	1899	514	1186	1524	2110
0:09:55	30.0	467	918	1127	1901	453	912	1433	1871	511	1198	1517	2096
0:10:00	30.0	463	937	1155	1908	475	932	1432	1852	513	1181	1510	2083
0:10:05	30.0	463	935	1161	1915	482	957	1405	1864	512	1180	1547	2088
0:10:10	30.0	464	936	1127	1892	499	910	1394	1857	529	1155	1520	2062
0:10:15	30.0	470	935	1147	1905	455	890	1414	1850	508	1166	1494	2076
0:10:20	30.0	481	953	1124	1898	504	918	1439	1861	498	1158	1516	2094
0:10:25	30.0	456	946	1173	1922	467	909	1392	1834	529	1152	1519	2121
0:10:30	30.0	474	921	1124	1905	464	926	1408	1872	544	1166	1493	2084
0:10:35	30.0	449	905	1123	1893	480	919	1377	1846	516	1150	1514	2085
0:10:40	30.0	448	879	1148	1944	466	935	1422	1893	532	1164	1520	2080
0:10:45	30.0	463	922	1122	1949	481	905	1401	1843	510	1165	1535	2073
0:10:50	30.0	475	915	1135	1921	478	912	1423	1823	518	1166	1543	2054
0:10:55	30.0	450	953	1166	1907	472	939	1397	1876	503	1198	1522	2125
0:11:00	30.0	480	918	1151	1940	492	911	1401	1808	510	1166	1476	2076
0:11:05	30.0	461	917	1149	1981	474	926	1380	1850	499	1191	1508	2128
0:11:10	30.0	451	926	1140	1853	477	908	1399	1823	511	1151	1487	2093
0:11:15	30.0	465	908	1136	1888	485	904	1396	1905	524	1142	1517	2076
0:11:20	30.0	455	935	1133	1882	479	902	1412	1889	521	1164	1495	2049
0:11:25	30.0	473	884	1136	1871	465	901	1367	1823	517	1157	1526	2091
0:11:30	30.0	473	919	1093	1903	471	916	1429	1879	500	1135	1501	2068
0:11:35	30.0	455	907	1125	1900	450	906	1391	1805	506	1159	1469	2087
0:11:40	30.0	449	922	1152	1930	481	921	1405	1848	530	1162	1523	2053
0:11:45	30.0	486	920	1125	1921	474	917	1384	1840	496	1134	1523	2052
0:11:50	30.0	468	926	1144	1879	462	880	1421	1873	510	1166	1490	2087
0:11:55	30.0	433	909	1139	1873	484	894	1388	1851	528	1177	1497	2022
0:12:00	30.0	471	889	1139	1875	487	905	1405	1873	505	1184	1533	2042
0:12:05	30.0	465	921	1124	1858	470	910	1407	1883	492	1148	1516	2062
0:12:10	30.0	478	930	1125	1895	444	897	1396	1846	517	1163	1534	2037
0:12:15	30.0	459	903	1155	1877	490	912	1394	1888	512	1130	1508	2059
0:12:20	30.0	466	914	1148	1890	472	937	1444	1863	505	1174	1504	2077
0:12:25	30.0	467	913	1092	1904	476	911	1383	1858	497	1172	1475	2066
0:12:30	30.0	466	926	1109	1922	468	916	1395	1795	499	1148	1521	2041
0:12:35	30.0	453	905	1147	1830	474	913	1419	1829	490	1178	1501	2076
0:12:40	30.0	450	901	1159	1884	491	907	1392	1838	515	1136	1478	2067
0:12:45	30.0	464	923	1151	1894	482	917	1420	1820	499	1189	1506	2070
0:12:50	30.0	454	891	1099	1870	483	946	1403	1830	521	1158	1517	2055
0:12:55	30.0	454	912	1126	1855	467	905	1415	1873	517	1162	1495	2048
0:13:00	30.0	466	907	1115	1828	468	908	1437	1841	500	1165	1528	2058
0:13:05	30.0	471	907	1122	1883	460	926	1410	1873	511	1165	1519	2010
0:13:10	30.0	461	902	1125	1869	456	902	1423	1807	490	1163	1468	2030
0:13:15	30.0	472	908	1128	1869	463	898	1405	1835	519	1172	1501	2033
0:13:20	30.0	455	886	1123	1899	471	900	1414	1845	508	1139	1476	2021
0:13:25	30.0	455	909	1116	1841	466	897	1396	1838	514	1159	1508	2090
0:13:30	30.0	454	913	1153	1827	477	916	1397	1848	512	1148	1495	2087
0:13:35	30.0	455	892	1138	1896	483	929	1413	1838	511	1112	1520	2012
0:13:40	30.0	453	921	1085	1841	471	904	1402	1861	520	1166	1461	2029
0:13:45	30.0	466	919	1126	1866	499	897	1392	1847	501	1129	1476	2046
0:13:50	30.0	455	922	1124	1859	477	897	1398	1810	506	1175	1524	2038
0:13:55	30.0	459	914	1100	1848	475	909	1381	1820	534	1138	1501	2026
0:14:00	30.0	459	922	1143	1868	483	932	1406	1812	535	1154	1521	2052
0:14:05	30.0	459	908	1131	1899	488	906	1415	1827	512	1183	1514	2024
0:14:10	30.0	447	922	1142	1871	466	901	1385	1884	502	1129	1489	2071
0:14:15	30.0	462	944	1086	1876	473	918	1373	1859	503	1186	1485	2049
0:14:20	30.0	454	913	1168	1875	482	909	1396	1826	511	1174	1489	2044
0:14:25	30.0	459	902	1116	1852	483	907	1400	1851	504	1128	1505	2031
0:14:30	30.0	475	890	1129	1884	501	885	1442	1852	523	1172	1468	2007
0:14:35	30.0	441	886	1073	1857	490	893	1400	1846	503	1151	1504	2044
0:14:40	30.0	458	891	1102	1857	497	925	1425	1835	508	1164	1454	2099
0:14:45	30.0	482	890	1120	1873	474	908	1371	1856	493	1151	1471	2014
0:14:50	30.0	468	894	1111	1853	477	925	1365	1843	506	1142	1482	2067
0:14:55	30.0	463	930	1115	1846	465	912	1393	1819	493	1156	1468	2024
0:15:00	30.0	462	916	1113	1869	478	890	1398	1877	498	1129	1507	2081
0:15:05	30.0	462	900	1106	1831	463	912	1406	1867	513	1160	1468	2068
0:15:10	30.0	470	882	1132	1878	477	897	1396	1854	527	1166	1473	2050
0:15:15	30.0	442	910	1142	1837	478	907	1401	1800	517	1126	1478	2024
0:15:20	30.0	454	898	1128	1821	464	919	1408	1838	494	1125	1473	2034
0:15:25	30.0	454	911	1088	1886	469	858	1391	1860	520	1124	1491	2081
0:15:30	30.0	461	923	1100	1863	474	914	1381	1863	534	1168	1465	2025
0:15:35	30.0	460	922	1144	1859	466	924	1362	1834	516	1144	1461	2027
0:15:40	30.0	463	891	1113	1857	474	894	1397	1819	519	1151	1483	2064
0:15:45	30.0	458	890	1095	1860	471	897	1421	1854	511	1163	1500	2029
0:15:50	30.0	459	905	1128	1861	480	930	1396	1855	527	1136	1475	2076
0:15:55	30.0	452	921	1126	1876	480	893	1381	1851	507	1177	1475	2063
0:16:00	30.0	438	943	1142	1858	476	891	1389	1837	514	1154	1464	2066
0:16:05	30.0	454	907	1120	1871	503	899	1417	1869	513	1138	1494	2032
0:16:10	30.0	440	917	1097	1895	473	926	1366	1841	502	1153	1489	2052
0:16:15	30.0	472	907	1113	1835	454	927	1411	1875	510	1123	1484	2024
0:16:20	30.0	450	936	1145	1882	471	894	1371	1805	517	1141	1473	2042
0:16:25	30.0	454	912	1122	1875	486	905	1398	1821	506	1144	1469	2026
0:16:30	30.0	455	899	1116	1881	474	897	1400	1891	517	1136	1474	1996
0:16:35	30.0	463	887	1089	1840	470	935	1403	1878	521	1140	1457	2066
0:16:40	30.0	449	898	1112	1847	466	923	1387	1843	512	1138	1482	2041
0:16:45	30.0	446	921	1112	1853	489	912	1328	1828	523	1122	1449	2011
0:16:50	30.0	431	918	1086	1841	483	904	1391	1815	522	1156	1461	2028
0:16:55	30.0	438	914	1105	1831	480	924	1394	1851	512	1155	1439	2014
0:17:00	30.0	449	913	1119	1844	494	912	1443	1861	523	1123	1434	2046
0:17:05	30.0	449	899	1109	1880	489	922	1354	1826	521	1127	1476	2030
0:17:10	30.0	446	917	1135	1835	471	919	1461	1847	520	1155	1510	2032
0:17:15	30.0	451	930	1104	1850	481	932	1425	1860	495	1168	1463	2005
0:17:20	30.0	456	921	1129	1859	470	908	1400	1869	522	1122	1506	2041
0:17:25	30.0	459	921	1103	1845	499	912	1429	1871	521	1143	1445	2027
0:17:30	30.0	435	911	1109	1883	467	911	1429	1853	529	1117	1457	2020
0:17:35	30.0	459	931	1152	1850	497	914	1401	1863	508	1115	1436	2016
0:17:40	30.0	452	889	1077	1873	497	911	1386	1838	489	1153	1479	1994
0:17:45	30.0	468	909	1105	1851	489	924	1418	1874	516	1124	1443	2004
0:17:50	30.0	451	910	1099	1903	475	926	1421	1828	519	1111	1477	2022
0:17:55	30.0	454	899	1139	1867	489	899	1382	1846	516	1142	1441	2043
0:18:00	30.0	459	883	1123	1878	469	944	1393	1876	514	1129	1469	2016
0:18:05	30.0	459	904	1104	1849	479	915	1402	1878	505	1156	1484	1999
0:18:10	30.0	449	896	1158	1890	483	918	1393	1856	521	1150	1483	2013
0:18:15	30.0	456	901	1122	1878	484	909	1408	1877	506	1111	1493	2019
0:18:20	30.0	446	923	1124	1849	509	924	1419	1846	514	1090	1459	2016
0:18:25	30.0	436	941	1116	1849	470	918	1436	1874	531	1149	1463	2001
0:18:30	30.0	438	899	1120	1873	466	909	1370	1856	491	1162	1464	2009
0:18:35	30.0	469	894	1117	1918	456	890	1391	1856	533	1132	1465	2043
0:18:40	30.0	455	889	1123	1902	469	912	1379	1904	514	1131	1424	2032
0:18:45	30.0	436	920	1128	1905	481	957	1439	1859	523	1133	1442	1978
0:18:50	30.0	455	930	1116	1905	475	934	1429	1857	508	1113	1467	2020
0:18:55	30.0	438	911	1141	1852	482	902	1418	1843	506	1147	1505	1941
0:19:00	30.0	436	908	1116	1846	501	919	1402	1875	521	1121	1500	2016
0:19:05	30.0	461	921	1145	1837	475	919	1452	1826	521	1123	1466	2039
0:19:10	30.0	458	922	1130	1865	474	908	1434	1849	517	1116	1475	2034
0:19:15	30.0	446	915	1121	1874	474	921	1421	1887	527	1155	1477	2032
0:19:20	30.0	448	915	1166	1888	479	896	1429	1869	505	1127	1480	1994
0:19:25	30.0	446	906	1136	1866	475	924	1395	1866	509	1130	1420	2054
0:19:30	30.0	456	892	1144	1826	485	910	1426	1816	510	1132	1474	2025
0:19:35	30.0	469	916	1146	1863	497	908	1451	1845	531	1120	1444	2014
0:19:40	30.0	456	921	1140	1873	485	945	1389	1818	519	1130	1473	2053
0:19:45	30.0	457	904	1145	1896	471	899	1372	1818	527	1114	1490	2016
0:19:50	30.0	444	903	1101	1870	474	901	1424	1855	510	1131	1452	2022
0:19:55	30.0	451	915	1152	1856	518	913	1438	1859	498	1137	1457	2003
0:20:00	30.0	460	899	1147	1896	468	911	1421	1878	529	1139	1470	2032
0:20:05	30.0	459	901	1148	1858	488	944	1442	1821	523	1107	1438	1958
0:20:10	30.0	450	904	1128	1914	477	907	1431	1855	526	1132	1472	2040
0:20:15	30.0	464	934	1148	1882	489	932	1386	1869	519	1145	1413	2024
0:20:20	30.0	441	902	1148	1865	480	888	1399	1827	509	1128	1479	1981
0:20:25	30.0	439	928	1173	1884	471	918	1422	1845	508	1116	1456	2026
0:20:30	30.0	450	915	1131	1875	470	945	1399	1876	530	1103	1433	2085
0:20:35	30.0	452	897	1147	1891	486	908	1414	1811	520	1120	1427	1987
0:20:40	30.0	452	903	1136	1869	478	923	1414	1826	538	1101	1448	2024
0:20:45	30.0	449	926	1141	1910	497	909	1454	1879	529	1111	1487	1922
0:20:50	30.0	456	932	1139	1899	460	911	1409	1875	532	1106	1483	1995
0:20:55	30.0	460	926	1161	1917	467	943	1429	1800	545	1162	1466	1995
0:21:00	30.0	442	908	1133	1905	481	938	1427	1864	518	1117	1505	1981
0:21:05	30.0	466	936	1187	1883	479	916	1439	1848	534	1122	1446	2013
0:21:10	30.0	434	924	1134	1870	467	908	1398	1882	534	1098	1450	1992
0:21:15	30.0	453	928	1155	1888	481	921	1383	1844	514	1136	1449	2019
0:21:20	30.0	462	918	1154	1876	466	924	1427	1852	502	1097	1482	1980
0:21:25	30.0	448	915	1126	1877	468	925	1391	1836	513	1160	1455	1985
0:21:30	30.0	441	922	1155	1896	476	922	1441	1882	521	1121	1463	2035
0:21:35	30.0	455	932	1164	1872	469	934	1415	1887	527	1119	1489	1938
0:21:40	30.0	448	908	1157	1914	471	956	1409	1856	526	1151	1463	1983
0:21:45	30.0	452	919	1182	1909	480	936	1412	1874	514	1134	1429	1995
0:21:50	30.0	463	935	1117	1904	497	951	1443	1885	537	1101	1414	1987
0:21:55	30.0	444	910	1130	1944	475	930	1404	1839	505	1129	1434	1991
0:22:00	30.0	433	923	1140	1913	468	916	1427	1854	495	1132	1429	1967
0:22:05	30.0	453	906	1172	1900	487	902	1404	1870	519	1125	1453	1966
0:22:10	30.0	456	913	1138	1877	481	917	1421	1851	525	1117	1472	2031
0:22:15	30.0	446	907	1148	1918	481	906	1401	1842	513	1150	1480	1957
0:22:20	30.0	456	937	1143	1828	487	902	1396	1829	529	1117	1411	1957
0:22:25	30.0	450	917	1129	1893	478	922	1404	1811	526	1119	1420	1996
0:22:30	30.0	449	950	1164	1909	479	933	1405	1854	509	1143	1452	1942
0:22:35	30.0	433	918	1151	1915	464	910	1394	1821	524	1112	1447	2010
0:22:40	30.0	460	932	1165	1882	482	907	1416	1863	515	1162	1444	1958
0:22:45	30.0	432	944	1128	1957	469	936	1423	1832	537	1103	1438	2009
0:22:50	30.0	440	925	1163	1891	493	917	1433	1797	520	1096	1466	1975
0:22:55	30.0	464	943	1151	1850	483	941	1408	1820	504	1117	1482	2001
0:23:00	30.0	438	959	1137	1876	493	976	1421	1865	524	1131	1437	1961
0:23:05	30.0	444	919	1142	1899	479	918	1414	1837	512	1121	1464	1976
0:23:10	30.0	451	966	1159	1887	482	950	1382	1843	507	1109	1443	1999
0:23:15	30.0	454	937	1146	1870	489	928	1437	1831	514	1106	1444	1966
0:23:20	30.0	438	946	1186	1884	480	920	1401	1851	517	1135	1464	1979
0:23:25	30.0	445	947	1157	1914	452	941	1435	1802	510	1110	1453	1995
0:23:30	30.0	447	949	1134	1875	456	938	1437	1869	506	1105	1469	2022
0:23:35	30.0	423	943	1147	1911	466	910	1419	1850	522	1131	1453	1963
0:23:40	30.0	438	953	1191	1897	478	937	1419	1811	519	1137	1426	1925
0:23:45	30.0	447	939	1164	1916	460	935	1439	1831	512	1124	1443	2008
0:23:50	30.0	463	934	1159	1828	452	931	1420	1818	513	1154	1417	1988
0:23:55	30.0	463	945	1149	1943	479	933	1430	1856	517	1113	1452	1971
0:24:00	30.0	465	949	1149	1903	471	929	1382	1818	520	1095	1442	1992
0:24:05	30.0	455	938	1149	1918	480	937	1442	1811	531	1117	1447	2034
0:24:10	30.0	449	951	1136	1894	496	919	1399	1829	489	1120	1441	1960
0:24:15	30.0	455	940	1166	1878	484	905	1439	1844	508	1131	1410	2011
0:24:20	30.0	437	933	1136	1872	496	922	1402	1865	483	1112	1431	1973
0:24:25	30.0	443	903	1188	1933	478	914	1450	1844	514	1141	1483	1982
0:24:30	30.0	442	926	1176	1900	491	918	1411	1839	517	1115	1428	1975
0:24:35	30.0	444	931	1163	1935	474	930	1388	1857	543	1121	1462	1997
0:24:40	30.0	431	941	1161	1905	467	945	1384	1837	538	1136	1469	1990
0:24:45	30.0	461	945	1154	1883	492	928	1399	1841	548	1116	1429	2004
0:24:50	30.0	454	952	1168	1902	484	926	1438	1810	515	1124	1447	1968
0:24:55	30.0	456	928	1150	1871	474	946	1411	1823	521	1115	1459	1987
0:25:00	30.0	455	926	1180	1903	474	953	1451	1854	506	1123	1441	1980
0:25:05	30.0	457	950	1138	1915	483	922	1426	1837	502	1112	1466	1980
0:25:10	30.0	436	944	1137	1896	478	874	1439	1823	491	1132	1421	2002
0:25:15	30.0	446	951	1145	1930	466	930	1428	1827	511	1094	1426	1938
0:25:20	30.0	458	953	1182	1917	504	923	1414	1884	518	1110	1451	1963
0:25:25	30.0	438	938	1156	1910	492	901	1425	1834	506	1109	1426	1989
0:25:30	30.0	441	942	1149	1871	475	933	1446	1820	536	1109	1421	1974
0:25:35	30.0	449	954	1165	1897	497	929	1421	1820	553	1150	1426	1968
0:25:40	30.0	438	950	1131	1905	451	952	1414	1840	507	1117	1466	1935
0:25:45	30.0	437	943	1129	1880	497	913	1445	1843	500	1080	1443	1954
0:25:50	30.0	440	961	1143	1897	474	915	1428	1796	515	1125	1419	1998
0:25:55	30.0	442	920	1145	1876	465	909	1433	1812	520	1091	1451	1986
0:26:00	30.0	439	958	1137	1890	454	929	1446	1839	506	1127	1431	1948
0:26:05	30.0	471	951	1135	1861	485	949	1429	1811	509	1148	1412	1999
0:26:10	30.0	454	968	1129	1880	487	900	1431	1845	532	1116	1415	1970
0:26:15	30.0	458	962	1163	1880	491	936	1423	1819	524	1143	1448	1969
0:26:20	30.0	443	941	1119	1925	495	907	1439	1886	520	1067	1417	2009
0:26:25	30.0	441	948	1135	1886	493	913	1414	1796	527	1141	1420	2002
0:26:30	30.0	451	953	1150	1914	489	920	1429	1865	515	1114	1472	1947
0:26:35	30.0	442	946	1128	1872	495	906	1416	1832	511	1137	1461	2020
0:26:40	30.0	412	955	1147	1910	488	898	1430	1839	501	1102	1410	1964
