

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20180827_GEF_FRET_assay6.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GEF_FRET_assay.prt



Plate Number	Plate 1
Date	8/27/2018
Time	3:40:49 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:10:00 (HH:MM:SS), Interval 0:00:05, 841 Reads
    Read	Fluorescence Endpoint
	A1..A12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
0:01:40	30.0	14692	19272	25253	32879	10049	14291	17580	23699	15970	19663	25925	35802
0:01:45	30.0	14471	19210	25121	32523	10028	14164	17815	23502	15785	19748	26327	35899
0:01:50	30.0	14685	19052	25120	32411	9799	14032	17802	23945	15663	19669	26073	36035
0:01:55	30.0	14556	19265	24938	32322	9754	13955	17599	23339	15557	19489	25879	35699
0:02:00	30.0	14564	19186	24752	32183	9775	13737	17417	23666	15429	19420	26173	35621
0:02:05	30.0	14352	18968	24884	31967	9816	13771	17544	23473	15470	19213	25860	35653
0:02:10	30.0	14264	18992	25001	31929	9708	13700	17206	23464	15245	19225	25427	35531
0:02:15	30.0	14224	18931	24751	31561	9594	13618	17341	23120	15338	19296	25555	35331
0:02:20	30.0	14232	18803	24669	31448	9478	13625	17461	23227	15047	19276	25336	35449
0:02:25	30.0	13994	18840	24696	31563	9483	13525	17179	22690	15058	19318	25526	35466
0:02:30	30.0	13843	18763	24650	31349	9496	13491	17064	22877	15106	18997	25701	35385
0:02:35	30.0	13913	18525	24269	31044	9304	13518	16963	23191	15076	19071	25333	34834
0:02:40	30.0	14084	18479	24229	31346	9359	13223	16824	22714	14849	19007	25150	34627
0:02:45	30.0	14017	18489	24326	31104	9233	13299	16837	22745	14762	18721	25223	34770
0:02:50	30.0	13832	18414	24251	30994	9172	13151	16821	22489	14894	18542	25216	34773
0:02:55	30.0	13751	18257	24009	30868	9147	13111	16587	22634	14571	18613	25093	34986
0:03:00	30.0	13620	18396	24091	30669	9112	12983	16716	22435	14778	18501	24994	34929
0:03:05	30.0	13736	18174	24016	30730	9099	12952	16356	22808	14589	18389	24890	34422
0:03:10	30.0	13729	18101	23888	30226	9048	12882	16453	22452	14405	18340	24789	34729
0:03:15	30.0	13664	17982	23832	30265	9066	12822	16255	22413	14426	18467	24695	34252
0:03:20	30.0	13468	18139	23974	30347	9010	12792	16252	22394	14402	18498	24781	34390
0:03:25	30.0	13419	17866	23536	30525	8937	12792	16209	22110	14484	18341	24815	34226
0:03:30	30.0	13308	17824	23509	29842	9049	12599	16252	22503	14231	18281	24625	34072
0:03:35	30.0	13399	17980	23493	30182	8856	12436	16256	22146	14256	18290	24487	34009
0:03:40	30.0	13362	17785	23549	29863	8888	12582	16276	21933	14232	18141	24678	34001
0:03:45	30.0	13201	17712	23500	29550	8888	12292	16202	22060	13981	18139	24359	33815
0:03:50	30.0	13112	17900	23696	29691	8772	12318	16172	21939	14047	18148	24474	33907
0:03:55	30.0	13262	17566	23716	29884	8770	12318	15951	22062	14039	18170	24200	33711
0:04:00	30.0	13185	17517	23246	29487	8933	12273	16117	21831	14034	17991	24093	33683
0:04:05	30.0	13110	17522	23329	29467	8671	12157	15900	21880	14096	17789	24320	33874
0:04:10	30.0	12927	17433	22955	29440	8676	12202	16132	21640	14126	17794	24282	34059
0:04:15	30.0	13083	17619	23554	29367	8799	12171	15807	21933	13928	17724	24087	33698
0:04:20	30.0	12770	17498	23144	29015	8599	12016	15761	21884	13865	17715	23880	33590
0:04:25	30.0	12877	17566	23070	29174	8539	11996	15826	21922	13716	17796	23964	33393
0:04:30	30.0	13033	17276	22905	28913	8716	11905	15699	21558	13765	17859	23868	33239
0:04:35	30.0	12945	17157	22880	28924	8501	11839	15745	21472	13750	17821	23682	33499
0:04:40	30.0	12744	17214	22753	28840	8601	11946	15683	21474	13540	17628	23770	33200
0:04:45	30.0	12871	17240	22568	28657	8567	11701	15595	21333	13634	17359	23996	33012
0:04:50	30.0	12830	17157	22702	28592	8514	11849	15565	21144	13581	17331	23699	33031
0:04:55	30.0	12716	17070	22710	28493	8568	11732	15599	21309	13551	17430	23616	33146
0:05:00	30.0	12670	17189	22720	28286	8460	11678	15478	21368	13651	17580	23677	33205
0:05:05	30.0	12690	16865	22338	28254	8535	11768	15528	21246	13577	17304	23378	33040
0:05:10	30.0	12711	17067	22786	28673	8431	11664	15319	21167	13517	17310	23324	32563
0:05:15	30.0	12751	17090	22550	28277	8553	11564	15328	21235	13375	17341	23222	32705
0:05:20	30.0	12569	16989	22729	28314	8391	11584	15411	20993	13588	17207	23355	32647
0:05:25	30.0	12578	16835	22421	28222	8397	11621	15464	21270	13441	17340	23174	32796
0:05:30	30.0	12412	17096	22328	28324	8446	11535	15290	20881	13500	17412	23306	32792
0:05:35	30.0	12473	16738	22531	28123	8552	11517	15408	21135	13305	17199	23455	32556
0:05:40	30.0	12321	16793	22478	27915	8343	11512	15361	21036	13326	17206	23336	32334
0:05:45	30.0	12532	16799	22241	27752	8255	11351	15226	20878	13353	17336	23269	32587
0:05:50	30.0	12360	16750	22182	27894	8401	11322	15297	20899	13279	17183	22945	32445
0:05:55	30.0	12455	16897	22203	28346	8310	11352	15267	20814	13352	17176	23344	32223
0:06:00	30.0	12376	16820	22281	27790	8277	11387	15116	20950	13125	16986	23186	32473
0:06:05	30.0	12335	16660	22204	27629	8413	11386	15305	20726	13112	16949	23094	32512
0:06:10	30.0	12342	16706	22179	27845	8282	11281	15226	20672	13124	16937	22954	32221
0:06:15	30.0	12175	16500	21952	27626	8259	11172	15163	20720	13138	16839	22965	32231
0:06:20	30.0	12253	16524	22153	27795	8213	11171	14997	20739	13107	16763	22757	32324
0:06:25	30.0	12164	16697	22033	27515	8282	11230	15003	20475	13072	16811	23005	32132
0:06:30	30.0	12283	16413	22081	27474	8211	11311	14952	20521	13089	16881	22789	31908
0:06:35	30.0	12213	16452	21945	27791	8337	11311	14870	20496	13100	16808	22671	31922
0:06:40	30.0	12116	16520	22002	27558	8315	11253	14866	20624	12954	16875	22709	31829
0:06:45	30.0	12114	16438	21841	26967	8350	11076	15027	20471	12909	16555	22841	32125
0:06:50	30.0	11982	16177	21692	27130	8255	11150	14998	20366	12914	16525	22856	31497
0:06:55	30.0	12095	16341	21547	27227	8128	11217	15030	20635	12961	16772	22537	31735
0:07:00	30.0	12077	16258	21615	26806	8279	11106	14803	20413	12882	16664	22763	31870
0:07:05	30.0	12014	16179	21793	27110	8175	11110	14898	20414	12910	16725	22778	31730
0:07:10	30.0	12071	16009	21860	27058	8194	10969	14971	20570	12953	16899	22701	31481
0:07:15	30.0	11966	16276	21654	27082	8219	10930	14839	20401	12845	16501	22606	31508
0:07:20	30.0	11865	16350	21576	27053	8083	10971	14814	20541	12948	16626	22514	31505
0:07:25	30.0	11955	16138	21600	26951	8248	11014	14805	20438	12933	16536	22664	31594
0:07:30	30.0	12005	16299	21519	26840	8168	10915	14767	20393	12720	16717	22103	31422
0:07:35	30.0	11903	16161	21432	26937	8164	11066	14774	20325	12942	16498	22418	31393
0:07:40	30.0	11850	16171	21521	26770	8162	11033	14569	20574	12717	16491	22125	31398
0:07:45	30.0	11821	16064	21633	26648	8224	10933	14772	20305	12851	16473	22359	31567
0:07:50	30.0	11998	16017	21434	26504	8129	10934	14865	20256	12735	16386	22306	31287
0:07:55	30.0	11917	15813	21459	26487	8092	10915	14822	20175	12602	16280	22325	31546
0:08:00	30.0	11909	16034	21125	26553	8184	10821	14713	20168	12665	16339	22277	31433
0:08:05	30.0	11658	15957	21325	26578	8174	10942	14791	20276	12704	16273	22073	31218
0:08:10	30.0	11655	15702	21413	26788	8190	10807	14729	20184	12609	16492	22296	31255
0:08:15	30.0	11767	16040	21248	26410	8183	10907	14696	20091	12760	16295	22037	31152
0:08:20	30.0	11647	15796	21392	26321	8103	10915	14575	19959	12646	16312	21957	31135
0:08:25	30.0	11834	15846	21213	26268	8026	10874	14761	20147	12574	16346	22044	30827
0:08:30	30.0	11780	15872	21107	26112	8236	10858	14723	20180	12523	16193	22173	30924
0:08:35	30.0	11775	16080	21040	26689	8230	10763	14663	19908	12580	16163	21894	31023
0:08:40	30.0	11821	15735	21152	26174	8159	10821	14686	20295	12539	16322	22018	30600
0:08:45	30.0	11584	15809	21179	26066	8154	10757	14530	20150	12567	16456	21969	30742
0:08:50	30.0	11778	15881	20973	26318	8115	10796	14654	20038	12493	16219	21954	30608
0:08:55	30.0	11672	15906	21020	26305	8189	10715	14546	20091	12604	16145	22112	30770
0:09:00	30.0	11554	16009	20902	26115	8182	10633	14558	19901	12664	16332	21752	30870
0:09:05	30.0	11631	15713	20976	26172	8135	10780	14587	19899	12595	16086	22006	31186
0:09:10	30.0	11581	15595	21104	25838	8048	10623	14499	19955	12513	16243	21965	30861
0:09:15	30.0	11629	15758	21009	26215	8109	10708	14605	19946	12412	16150	21691	30535
0:09:20	30.0	11545	15669	20963	25947	8118	10762	14619	19861	12449	16242	21957	31035
0:09:25	30.0	11562	15611	21083	26183	8096	10696	14551	19876	12586	16132	21687	30713
0:09:30	30.0	11572	15523	20851	26147	8120	10755	14578	19767	12436	16111	21880	30549
0:09:35	30.0	11365	15428	21028	26000	8139	10512	14506	19710	12525	16054	21760	30396
0:09:40	30.0	11512	15593	20609	26100	8075	10600	14686	19784	12363	16076	21693	30486
0:09:45	30.0	11496	15582	20759	25670	8173	10553	14522	19768	12521	16124	21924	30161
0:09:50	30.0	11552	15585	20802	25770	8164	10681	14506	19795	12487	16207	21685	30605
0:09:55	30.0	11410	15519	20932	25601	8193	10703	14547	19634	12543	16181	21543	30657
0:10:00	30.0	11367	15471	20846	25601	8141	10584	14385	19957	12395	15978	21900	30386
0:10:05	30.0	11418	15489	20574	25704	8048	10652	14508	19877	12528	16102	21768	30534
0:10:10	30.0	11491	15520	20733	25731	8139	10757	14321	19758	12377	15970	21434	30300
0:10:15	30.0	11428	15477	20684	25698	8022	10748	14364	19705	12353	16007	21645	30488
0:10:20	30.0	11213	15300	20562	25721	8051	10579	14439	19653	12404	15999	21567	30351
0:10:25	30.0	11438	15486	20773	25830	8059	10584	14610	19686	12600	15886	21613	30256
0:10:30	30.0	11394	15270	20652	25552	8130	10696	14301	19761	12410	15947	21681	29928
0:10:35	30.0	11396	15291	20426	25537	8090	10608	14412	19599	12285	15884	21557	30200
0:10:40	30.0	11260	15430	20705	25610	8194	10541	14374	19624	12443	15906	21454	30539
0:10:45	30.0	11488	15321	20493	25391	8065	10596	14454	19681	12347	15767	21401	30284
0:10:50	30.0	11440	15370	20442	25715	7941	10640	14376	19568	12460	15957	21592	30059
0:10:55	30.0	11286	15331	20370	25325	8047	10495	14362	19744	12380	15850	21692	29788
0:11:00	30.0	11321	15115	20475	25427	8047	10475	14233	19630	12385	15951	21618	29914
0:11:05	30.0	11239	15188	20592	25204	8051	10551	14487	19334	12339	15846	21431	29645
0:11:10	30.0	11267	15346	20614	25363	8055	10395	14424	19597	12229	15521	21427	29981
0:11:15	30.0	11318	15290	20576	25407	8066	10604	14470	19583	12266	15814	21156	29895
0:11:20	30.0	11287	15318	20544	25139	8144	10603	14382	19519	12223	15825	21445	30076
0:11:25	30.0	11185	15132	20346	25239	8052	10525	14487	19655	12301	15807	21345	29786
0:11:30	30.0	11404	15258	20431	25168	8008	10536	14475	19621	12161	15781	21159	29876
0:11:35	30.0	11352	15245	20347	25291	7942	10571	14466	19637	12259	15739	21246	30046
0:11:40	30.0	11305	14972	20445	25126	8019	10698	14293	19377	12163	15746	21159	29872
0:11:45	30.0	11190	15341	20401	25058	8082	10551	14450	19673	12360	15724	21357	29622
0:11:50	30.0	11328	15182	20534	24988	8059	10507	14306	19550	12332	15895	21089	30046
0:11:55	30.0	11219	15218	20254	25077	8025	10628	14332	19236	12208	15740	21334	29621
0:12:00	30.0	11260	14969	20409	25323	8062	10587	14402	19477	12281	15732	21173	29592
0:12:05	30.0	11202	15198	20281	25079	8210	10538	14309	19447	12346	15638	21312	29749
0:12:10	30.0	11156	15117	20041	25173	8072	10588	14203	19320	12298	15653	21252	29579
0:12:15	30.0	11225	15080	20235	25206	8024	10630	14290	19534	12215	15703	21038	29622
0:12:20	30.0	11353	15120	20393	25100	8104	10567	14375	19563	12234	15591	21071	29674
0:12:25	30.0	11252	15198	20253	25157	8083	10540	14314	19374	12263	15559	21093	29616
0:12:30	30.0	11126	15102	20173	25075	8173	10451	14264	19393	12265	15518	21164	29852
0:12:35	30.0	11178	14992	20252	24930	8050	10501	14208	19393	12177	15474	21281	29434
0:12:40	30.0	11216	14892	20110	25120	8053	10571	14323	19346	12253	15587	21163	29314
0:12:45	30.0	11152	15134	19917	25178	7982	10519	14447	19457	12181	15553	21028	29618
0:12:50	30.0	11006	14972	20131	24991	8008	10468	14310	19383	12331	15510	21094	29647
0:12:55	30.0	11055	15019	20097	25053	8027	10509	14355	19319	12203	15623	21059	29638
0:13:00	30.0	11085	14994	20070	25167	8017	10512	14223	19236	12108	15748	20895	29822
0:13:05	30.0	11199	14996	20207	24895	8104	10465	14293	19405	12195	15542	21069	29480
0:13:10	30.0	11202	14998	20108	24838	7980	10573	14209	19518	12156	15730	21121	29357
0:13:15	30.0	11029	15053	20317	24698	8159	10371	14208	19355	12274	15602	20987	29471
0:13:20	30.0	11212	15045	20013	24692	8038	10366	14241	19087	12174	15453	20838	29434
0:13:25	30.0	11266	15054	19878	24742	8114	10440	14359	19023	12184	15515	21121	29180
0:13:30	30.0	11016	14872	20127	24779	8088	10502	14141	19194	12217	15681	21054	29544
0:13:35	30.0	10928	15034	20063	24656	8056	10454	14267	19281	12207	15479	20963	29275
0:13:40	30.0	10970	15004	19910	24544	7949	10631	14135	19464	12088	15484	20945	29247
0:13:45	30.0	11045	14846	19849	24717	8069	10557	14328	19111	12226	15504	21064	29179
0:13:50	30.0	11069	15012	19788	24872	7973	10415	14242	19226	12164	15547	21038	29347
0:13:55	30.0	11255	15096	19996	24775	7991	10383	14237	19206	12173	15382	21256	29253
0:14:00	30.0	11100	14658	19933	24710	8036	10421	14220	19058	12280	15575	20880	29504
0:14:05	30.0	11149	15031	20005	24540	8038	10247	14108	19192	12128	15504	20661	29517
0:14:10	30.0	10850	14844	19840	24690	8132	10535	14366	19268	12282	15484	20883	29299
0:14:15	30.0	11095	15040	19767	24666	8104	10371	14239	19409	12241	15326	21009	29096
0:14:20	30.0	10924	14933	19764	24586	8036	10534	14084	19059	12051	15561	20983	29213
0:14:25	30.0	11068	14941	19996	24590	8129	10413	14134	19480	12174	15410	20874	29323
0:14:30	30.0	11058	14752	19861	24675	8049	10386	14191	19379	12065	15367	20778	28762
0:14:35	30.0	11117	14806	19741	24601	8076	10473	14368	19245	12089	15372	20793	28982
0:14:40	30.0	11023	14842	19917	24557	8169	10453	14189	19030	12188	15347	20536	28860
0:14:45	30.0	10916	14832	19863	24565	8065	10513	14234	19058	12173	15370	20741	29068
0:14:50	30.0	10948	14942	20097	24409	8017	10416	14345	19207	12155	15314	20858	29165
0:14:55	30.0	10987	14915	19833	24686	8006	10388	14322	19379	12106	15295	20560	29257
0:15:00	30.0	10931	14699	19835	24387	8029	10310	14251	19060	12057	15491	20780	29107
0:15:05	30.0	11005	14978	19691	24741	8058	10281	14286	19277	12325	15545	20965	29059
0:15:10	30.0	10998	14722	19820	24488	8104	10466	14327	19126	12241	15459	20766	29000
0:15:15	30.0	10989	14822	19866	24580	8042	10518	14256	19201	12247	15452	20557	29073
0:15:20	30.0	11023	14777	19552	24334	8091	10517	14274	19426	12302	15337	20638	28743
0:15:25	30.0	10951	14931	19690	24609	8042	10446	14094	18829	12195	15341	20844	29014
0:15:30	30.0	10885	14746	19862	24510	8087	10461	14299	19144	12100	15402	20740	28956
0:15:35	30.0	10871	14913	19762	24474	8115	10398	14301	19119	12149	15394	20684	29003
0:15:40	30.0	10981	14750	19669	24551	8146	10473	14350	19216	12247	15482	20708	28694
0:15:45	30.0	10922	14628	19675	24591	8083	10373	14401	19070	12208	15514	20704	28942
0:15:50	30.0	11084	14723	19652	24363	8044	10384	14458	19075	12216	15404	20258	28803
0:15:55	30.0	10954	14504	19831	24318	8089	10315	14220	19528	12192	15577	20820	28679
0:16:00	30.0	10918	14582	19717	24349	8063	10404	14403	19059	12227	15389	20641	29021
0:16:05	30.0	10853	14704	19694	24148	8012	10291	14306	19094	12254	15295	20596	28851
0:16:10	30.0	11090	14719	19535	24222	8095	10391	14262	19219	12268	15177	20653	28590
0:16:15	30.0	10980	14648	19406	24419	8067	10397	14521	19324	12248	15306	20524	28963
0:16:20	30.0	10936	14720	19668	24471	8066	10287	14272	18998	12060	15403	20615	28907
0:16:25	30.0	10822	14698	19518	24285	8014	10407	14304	19007	12070	15163	20498	28766
0:16:30	30.0	10736	14614	19451	24302	8115	10400	14381	19162	12102	15332	20647	28943
0:16:35	30.0	10912	14533	19613	24565	8004	10364	14201	19181	12235	15431	20422	28848
0:16:40	30.0	10947	14640	19641	24189	7979	10349	14191	19045	12200	15416	20467	28698
0:16:45	30.0	10861	14559	19566	24197	8061	10396	14308	18936	12121	15336	20487	28538
0:16:50	30.0	10846	14711	19534	24273	8072	10356	14284	18855	12320	15373	20287	28740
0:16:55	30.0	10914	14658	19387	24582	8142	10292	14341	19087	12203	15250	20484	28669
0:17:00	30.0	11067	14585	19384	24432	7991	10366	14307	19120	12137	15376	20579	28907
0:17:05	30.0	10864	14776	19471	24325	7968	10462	14381	18966	12160	15271	20648	28506
0:17:10	30.0	10757	14604	19552	24332	7968	10538	14503	18930	12142	15316	20590	28595
0:17:15	30.0	10856	14568	19430	24287	8042	10372	14404	19133	12174	15330	20569	28630
0:17:20	30.0	10801	14706	19416	24244	8120	10464	14491	19114	12142	15195	20641	28466
0:17:25	30.0	10842	14646	19318	24277	8120	10266	14378	19139	12177	15157	20543	28703
0:17:30	30.0	10883	14617	19334	24364	8077	10409	14447	18972	12228	15292	20654	28840
0:17:35	30.0	10806	14672	19385	24399	8057	10404	14204	18926	12313	15323	20261	28514
0:17:40	30.0	10905	14735	19541	24441	8197	10364	14416	19016	12201	15329	20463	28525
0:17:45	30.0	10803	14541	19662	24286	8024	10359	14438	19039	12090	15383	20425	28448
0:17:50	30.0	10880	14390	19525	23960	8055	10479	14470	18801	12242	15352	20412	28346
0:17:55	30.0	10928	14563	19402	24429	8016	10295	14408	19164	12148	15271	20356	28800
0:18:00	30.0	10782	14683	19525	23991	8016	10378	14404	19141	12301	15184	20387	28372
0:18:05	30.0	10767	14666	19502	24145	8082	10466	14583	18821	12063	15229	20450	28510
0:18:10	30.0	10847	14683	19406	24312	8073	10364	14393	19105	12232	15264	20253	28333
0:18:15	30.0	10764	14677	19402	24214	8043	10316	14388	18963	12198	15252	20538	28720
0:18:20	30.0	10749	14608	19331	24125	7963	10325	14327	18921	12377	15273	20249	28328
0:18:25	30.0	10840	14560	19497	24253	7988	10523	14316	19096	12169	15146	20539	28550
0:18:30	30.0	10774	14497	19324	24193	8179	10486	14399	18775	12252	15363	20414	28560
0:18:35	30.0	10757	14659	19253	24297	8069	10362	14404	18946	12220	15248	20400	28341
0:18:40	30.0	10767	14431	19264	24015	8008	10378	14437	18862	12313	15345	20384	28513
0:18:45	30.0	10717	14405	19543	24249	8106	10387	14467	18738	12161	15072	20528	28338
0:18:50	30.0	10757	14598	19277	24306	8101	10359	14351	18813	12189	15132	20500	28252
0:18:55	30.0	10715	14506	19204	24092	8071	10385	14542	18952	12105	15230	20356	28250
0:19:00	30.0	10768	14509	19510	24271	8113	10484	14457	19124	12174	15233	20667	28523
0:19:05	30.0	10860	14503	19401	24058	8074	10295	14270	18951	12350	15202	20269	28210
0:19:10	30.0	10663	14670	19352	24313	8056	10421	14365	18865	12263	15206	20587	28375
0:19:15	30.0	10815	14507	19394	23940	8169	10298	14467	18831	12103	15102	20293	28329
0:19:20	30.0	10738	14515	19165	24179	8129	10387	14560	18750	12321	15188	20211	28356
0:19:25	30.0	10653	14523	19331	23834	8143	10516	14295	18984	12409	15270	20504	28416
0:19:30	30.0	10765	14495	19228	24015	8031	10392	14512	19029	12365	15290	20224	28435
0:19:35	30.0	10732	14617	19151	23961	8074	10236	14380	18871	12352	15217	20215	28258
0:19:40	30.0	10677	14499	19218	24054	8111	10401	14471	18931	12210	15063	20334	28371
0:19:45	30.0	10685	14410	19355	24222	8102	10377	14230	18881	12305	15225	20273	28406
0:19:50	30.0	10691	14748	19467	24277	8028	10325	14431	18876	12230	15147	20230	28326
0:19:55	30.0	10849	14523	19363	23988	8101	10490	14343	18933	12230	15134	20182	28125
0:20:00	30.0	10701	14499	19333	24104	8175	10366	14563	19073	12266	15093	20229	28085
0:20:05	30.0	10777	14509	19290	24114	8121	10327	14442	18845	12423	15202	20353	28249
0:20:10	30.0	10763	14661	19204	23932	8231	10227	14674	18943	12197	15149	20289	28102
0:20:15	30.0	10651	14295	19447	23993	7992	10286	14272	18736	12310	15118	20241	28337
0:20:20	30.0	10710	14382	19228	24351	8090	10484	14457	18641	12319	15093	20305	28023
0:20:25	30.0	10841	14532	19283	24079	7965	10288	14274	18870	12308	15105	20217	28264
0:20:30	30.0	10759	14668	19108	24104	8080	10347	14438	18700	12389	15336	20196	28400
0:20:35	30.0	10760	14406	19063	24175	7998	10358	14488	18673	12288	15152	20091	27865
0:20:40	30.0	10632	14456	19218	24334	8052	10338	14342	18843	12390	15058	19983	28246
0:20:45	30.0	10600	14491	19228	24189	8116	10323	14539	18973	12230	14886	20153	28254
0:20:50	30.0	10681	14416	19292	23922	8156	10318	14275	18833	12373	15143	20050	28016
0:20:55	30.0	10842	14470	19163	24322	8130	10284	14421	18710	12224	15176	20180	28016
0:21:00	30.0	10780	14354	19195	24165	8032	10411	14381	18838	12314	15010	20206	28107
0:21:05	30.0	10685	14509	19165	24180	8099	10451	14428	18832	12343	15208	20233	28170
0:21:10	30.0	10766	14463	19345	23936	8066	10437	14196	18827	12493	14958	20143	27824
0:21:15	30.0	10755	14381	19286	23970	8179	10381	14349	18768	12496	15096	20180	27937
0:21:20	30.0	10660	14351	19006	24154	8102	10374	14310	18818	12409	15257	20367	27883
0:21:25	30.0	10740	14261	19475	24062	8045	10455	14515	18986	12325	15037	20392	27920
0:21:30	30.0	10564	14354	19123	24017	8095	10417	14420	18625	12169	14993	20313	28134
0:21:35	30.0	10666	14397	19101	23869	8121	10252	14541	18617	12372	15080	20251	28140
0:21:40	30.0	10744	14281	19144	24021	8056	10352	14389	18816	12286	15014	20223	27955
0:21:45	30.0	10711	14327	19181	23895	8116	10410	14340	18844	12461	15139	20249	28243
0:21:50	30.0	10546	14267	19186	23938	8025	10372	14544	18592	12326	15020	20239	28319
0:21:55	30.0	10599	14264	19076	24053	8124	10369	14501	18830	12312	15146	20368	28180
0:22:00	30.0	10574	14386	19071	24254	8012	10273	14403	18733	12244	15067	20208	27852
0:22:05	30.0	10627	14265	18909	24219	7980	10295	14432	18576	12356	15077	20166	27979
0:22:10	30.0	10729	14334	19106	24159	8077	10443	14558	18850	12401	15128	20134	28125
0:22:15	30.0	10643	14202	18976	23885	8105	10316	14456	18721	12296	14868	20299	27935
0:22:20	30.1	10812	14469	19014	24059	7965	10338	14476	18704	12225	15026	20077	27966
0:22:25	30.1	10690	14436	18910	23978	8139	10330	14451	18765	12295	15143	20198	27916
0:22:30	30.0	10493	14460	18964	24132	8113	10295	14352	18776	12513	14987	20110	28112
0:22:35	30.1	10712	14282	19139	23940	7961	10293	14565	18713	12226	15097	20043	27790
0:22:40	30.1	10499	14240	19133	23905	8018	10420	14317	18674	12420	14976	20158	27820
0:22:45	30.1	10705	14385	18973	23971	8065	10282	14442	18823	12370	15133	19822	28100
0:22:50	30.0	10616	14388	19054	24219	8160	10358	14379	18641	12168	15044	20107	27899
0:22:55	30.1	10649	14306	18991	24080	8112	10356	14326	18817	12175	15058	20011	28024
0:23:00	30.1	10680	14287	19022	24320	8000	10248	14422	18698	12416	15002	20213	27978
0:23:05	30.1	10536	14110	19192	24135	8085	10425	14274	18615	12263	14857	19978	27864
0:23:10	30.0	10708	14245	18997	23749	8148	10234	14346	18676	12297	15116	19996	27696
0:23:15	30.1	10652	14320	18951	24015	8084	10272	14347	18754	12516	15047	20178	27887
0:23:20	30.1	10733	14258	19133	23947	8208	10392	14404	18821	12348	14944	19966	27717
