Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:30:00 (HH:MM:SS), Interval 0:00:05, 361 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:04:55	30.0	3098	3825	4326	6135	7677	8147	3408	4314	5357	5177	8211	8283
0:05:00	30.0	3053	3796	4451	6130	7551	8225	3436	4314	5316	5252	8105	8182
0:05:05	30.0	3053	3764	4352	6129	7660	8204	3501	4239	5274	5133	8083	8205
0:05:10	30.0	3095	3777	4334	6073	7444	8108	3494	4291	5263	5191	8072	8211
0:05:15	30.0	3064	3831	4315	6128	7597	8149	3497	4183	5255	5213	8208	8215
0:05:20	30.0	3115	3823	4351	6085	7524	8075	3455	4305	5248	5166	8108	8214
0:05:25	30.0	3127	3800	4334	6038	7492	8072	3487	4281	5313	5166	8136	8142
0:05:30	30.0	2987	3836	4326	6104	7493	8016	3476	4171	5231	5268	8047	8098
0:05:35	30.0	3012	3796	4319	6046	7492	8089	3442	4301	5276	5183	8115	8151
0:05:40	30.0	3011	3740	4357	5989	7426	8098	3501	4245	5335	5141	8030	8244
0:05:45	30.0	2965	3761	4261	6007	7448	8059	3482	4256	5267	5188	8119	8098
0:05:50	30.0	3040	3816	4238	5958	7491	7995	3454	4215	5296	5116	8094	8150
0:05:55	30.0	3023	3735	4247	6003	7425	8026	3508	4328	5265	5228	7927	8066
0:06:00	30.0	2985	3760	4272	6001	7396	8004	3427	4220	5300	5175	8088	8119
0:06:05	30.0	3020	3778	4308	5978	7449	7955	3536	4211	5214	5160	8022	7956
0:06:10	30.0	3073	3763	4249	6017	7365	8037	3452	4244	5278	5129	8121	8007
0:06:15	30.0	2966	3701	4242	6027	7378	7969	3507	4222	5223	5219	7984	8103
0:06:20	30.0	2958	3730	4356	5994	7325	7941	3450	4302	5182	5141	7954	7951
0:06:25	30.0	3009	3776	4225	5989	7368	7924	3536	4299	5204	5127	7995	7971
0:06:30	30.0	2988	3752	4274	5959	7408	7960	3437	4256	5203	5152	7934	8007
0:06:35	30.0	2931	3721	4285	5890	7424	7828	3432	4276	5257	5100	8027	7959
0:06:40	30.0	2942	3724	4247	5909	7244	7875	3424	4366	5254	5101	7914	7986
0:06:45	30.0	3008	3726	4209	5898	7333	7810	3402	4226	5266	5145	8009	7935
0:06:50	30.0	2967	3662	4226	5857	7254	7885	3444	4267	5245	5188	7917	7993
0:06:55	30.0	3032	3709	4180	6063	7244	7787	3422	4202	5235	5183	7957	7991
0:07:00	30.0	3000	3682	4244	5841	7335	7887	3474	4183	5263	5080	8031	7918
0:07:05	30.1	2983	3747	4211	5900	7263	7860	3399	4205	5280	5089	7966	7874
0:07:10	30.0	2989	3715	4201	5930	7296	7849	3452	4235	5136	5081	7975	7962
0:07:15	30.0	2992	3668	4186	5978	7175	7782	3462	4199	5242	5064	7893	7979
0:07:20	30.0	3008	3736	4189	5922	7206	7776	3432	4252	5218	5150	7929	7968
0:07:25	30.0	2994	3704	4088	5837	7229	7786	3441	4276	5239	4991	7938	7929
0:07:30	30.0	2934	3667	4151	5834	7252	7789	3469	4244	5196	5100	7897	8039
0:07:35	30.0	2969	3739	4217	5823	7306	7810	3441	4242	5175	5076	7871	7972
0:07:40	30.0	2964	3669	4096	5876	7155	7686	3496	4239	5197	5155	7995	7895
0:07:45	30.0	2942	3692	4167	5939	7199	7746	3432	4208	5221	5081	7908	7931
0:07:50	30.0	2922	3698	4088	5786	7098	7790	3512	4190	5280	5154	7910	7920
0:07:55	30.0	2997	3588	4143	5903	7125	7755	3383	4264	5173	5129	7769	7964
0:08:00	30.0	2919	3707	4055	5898	7160	7724	3418	4239	5185	5048	7902	7832
0:08:05	30.0	2945	3642	4124	5884	7086	7668	3394	4253	5197	5121	7952	7837
0:08:10	30.0	2981	3658	4070	5798	7096	7627	3409	4248	5158	5159	7787	7817
0:08:15	30.0	2975	3636	4101	5774	7103	7668	3426	4320	5196	5170	7891	7731
0:08:20	30.0	2938	3642	4074	5898	7052	7667	3455	4284	5143	5090	7887	7806
0:08:25	30.0	2950	3674	4146	5757	7167	7788	3473	4304	5276	5106	7900	7829
0:08:30	30.0	2982	3700	4189	5790	7180	7609	3433	4185	5134	5103	7864	7849
0:08:35	30.0	2904	3593	4078	5745	7083	7688	3385	4281	5177	5125	7909	7846
0:08:40	30.0	2941	3627	4148	5827	7131	7732	3426	4318	5245	5173	7904	7954
0:08:45	30.0	2955	3629	4113	5801	7046	7650	3475	4257	5215	5127	7833	7884
0:08:50	30.0	2966	3597	4098	5789	7093	7694	3436	4235	5202	5036	7863	7813
0:08:55	30.0	2936	3688	4049	5728	7094	7636	3444	4226	5210	5140	7805	7883
0:09:00	30.0	2895	3687	4115	5702	7069	7681	3432	4248	5163	5066	7920	8017
0:09:05	30.0	3015	3697	4165	5810	7046	7577	3386	4226	5206	5047	7898	7787
0:09:10	30.0	2932	3665	4089	5744	6990	7556	3448	4189	5213	5149	7734	7865
0:09:15	30.0	2916	3615	4060	5762	6981	7661	3474	4257	5263	4992	7815	7895
0:09:20	30.0	2952	3644	4118	5764	6939	7503	3493	4228	5176	5048	7708	7822
0:09:25	30.0	2904	3642	4119	5719	6983	7573	3422	4300	5210	5079	7871	7828
0:09:30	30.0	2937	3634	4049	5733	6953	7591	3432	4205	5239	5110	7867	7745
0:09:35	30.0	2907	3620	4083	5757	7057	7653	3394	4203	5191	5038	7801	7932
0:09:40	30.0	2923	3698	4110	5728	7020	7576	3410	4265	5147	5039	7834	7772
0:09:45	30.0	2947	3656	4060	5749	7028	7642	3369	4267	5206	5125	7824	7944
0:09:50	30.0	2900	3587	4044	5822	6987	7499	3426	4197	5239	5059	7726	7854
0:09:55	30.0	2906	3609	4079	5660	6959	7485	3442	4229	5201	5147	7877	7921
0:10:00	30.0	2913	3650	4050	5775	7029	7589	3401	4227	5114	5132	7891	7744
0:10:05	30.0	2862	3639	4133	5673	7069	7592	3402	4204	5178	5108	7759	7736
0:10:10	30.0	2924	3653	4014	5704	7092	7520	3413	4209	5229	5056	7798	7778
0:10:15	30.0	2866	3658	4016	5803	7039	7508	3402	4240	5257	5041	7832	7817
0:10:20	30.0	2883	3637	4071	5758	7039	7546	3476	4253	5144	5114	7779	7762
0:10:25	30.0	2873	3633	4018	5694	7013	7607	3395	4237	5196	5103	7767	7819
0:10:30	30.0	2929	3632	4074	5702	7060	7482	3427	4212	5127	5136	7819	7743
0:10:35	30.0	2841	3599	4101	5755	7028	7458	3410	4281	5179	5099	7748	7747
0:10:40	30.0	2905	3568	4109	5739	7002	7370	3449	4217	5193	5085	7865	7825
0:10:45	30.0	2940	3638	4085	5596	6884	7535	3426	4145	5150	5109	7729	7864
0:10:50	30.0	2936	3603	4060	5689	6922	7399	3444	4273	5175	5122	7790	7812
0:10:55	30.0	2883	3621	4058	5632	6956	7453	3394	4191	5143	5009	7810	7730
0:11:00	30.0	2854	3655	4023	5666	6976	7512	3441	4194	5265	5091	7743	7811
0:11:05	30.0	2871	3597	4048	5700	6943	7555	3395	4185	5223	5073	7770	7781
0:11:10	30.0	2884	3598	4019	5719	6885	7482	3441	4229	5139	5071	7791	7812
0:11:15	30.0	2845	3599	4092	5625	6929	7429	3432	4267	5147	5092	7736	7801
0:11:20	30.0	2872	3596	4077	5585	6915	7439	3450	4235	5178	5112	7761	7717
0:11:25	30.0	2854	3579	4100	5662	6990	7451	3417	4220	5161	5070	7778	7796
0:11:30	30.0	2890	3626	4050	5623	7017	7481	3509	4210	5146	5038	7843	7607
0:11:35	30.0	2921	3577	4004	5672	6914	7365	3404	4141	5176	5018	7790	7840
0:11:40	30.0	2891	3557	4029	5672	7016	7407	3429	4185	5124	5029	7796	7729
0:11:45	30.0	2891	3590	4037	5663	6978	7403	3346	4218	5194	4940	7719	7695
0:11:50	30.0	2907	3608	4152	5691	7016	7342	3402	4163	5172	5094	7785	7819
0:11:55	30.1	2895	3513	4030	5709	7020	7439	3431	4193	5220	5068	7703	7715
0:12:00	30.0	2900	3614	4038	5597	6989	7364	3395	4218	5207	5086	7632	7841
0:12:05	30.0	2902	3576	4091	5711	6859	7395	3397	4245	5121	5102	7820	7743
0:12:10	30.0	2840	3617	4046	5646	6877	7355	3481	4286	5194	5151	7723	7694
0:12:15	30.0	2844	3554	3979	5606	6941	7475	3448	4233	5112	5025	7809	7833
0:12:20	30.0	2876	3577	4089	5608	6884	7503	3442	4215	5226	5057	7777	7759
0:12:25	30.0	2898	3527	4029	5641	6979	7542	3425	4202	5178	5087	7827	7819
0:12:30	30.0	2915	3550	3993	5680	6874	7528	3404	4186	5174	5065	7733	7852
0:12:35	30.0	2879	3624	4065	5652	6825	7374	3474	4188	5159	5076	7764	7786
0:12:40	30.0	2847	3577	4058	5665	6833	7320	3406	4157	5141	5041	7705	7821
0:12:45	30.1	2890	3661	4086	5493	6856	7413	3448	4211	5212	5114	7713	7748
0:12:50	30.1	2838	3625	4083	5601	6980	7364	3377	4244	5254	5020	7818	7639
0:12:55	30.0	2897	3611	4052	5662	6905	7367	3424	4144	5117	5089	7741	7776
0:13:00	30.0	2841	3559	4129	5608	6827	7428	3380	4199	5138	5016	7720	7749
0:13:05	30.0	2853	3572	4076	5617	6958	7436	3381	4237	5179	5074	7734	7728
0:13:10	30.0	2872	3659	4056	5681	6946	7442	3401	4217	5168	5123	7707	7759
0:13:15	30.0	2870	3583	4082	5603	6856	7428	3447	4149	5126	5129	7779	7838
0:13:20	30.0	2884	3599	4061	5635	6938	7332	3471	4153	5153	5062	7779	7757
0:13:25	30.0	2877	3618	4014	5658	6993	7478	3376	4221	5164	4950	7752	7761
0:13:30	30.0	2846	3568	4028	5636	6830	7282	3380	4227	5142	4994	7741	7775
0:13:35	30.0	2907	3583	4035	5607	6868	7391	3428	4264	5213	4988	7773	7725
0:13:40	30.0	2835	3595	3958	5592	6796	7479	3402	4169	5223	5074	7770	7795
0:13:45	30.0	2896	3562	4072	5501	6766	7406	3406	4143	5117	5050	7807	7730
0:13:50	30.0	2876	3583	4036	5644	6822	7485	3379	4207	5175	5098	7826	7658
0:13:55	30.0	2838	3576	3986	5644	6819	7374	3377	4176	5164	5039	7701	7731
0:14:00	30.0	2828	3560	4019	5666	6873	7325	3457	4106	5154	4997	7689	7692
0:14:05	30.0	2832	3554	4088	5504	6808	7405	3356	4220	5124	5020	7708	7787
0:14:10	30.0	2896	3595	4023	5574	6886	7293	3402	4165	5137	5041	7759	7828
0:14:15	30.0	2837	3582	4074	5604	6866	7303	3436	4177	5075	5144	7747	7776
0:14:20	30.0	2808	3551	4065	5560	6859	7405	3417	4249	5153	5044	7735	7694
0:14:25	30.0	2849	3497	4110	5553	6838	7318	3376	4112	5143	5016	7715	7673
0:14:30	30.0	2929	3516	4085	5552	6847	7386	3404	4179	5218	5116	7765	7779
0:14:35	30.0	2915	3581	4098	5638	6840	7299	3404	4171	5142	5060	7645	7690
0:14:40	30.0	2855	3521	4023	5608	6812	7274	3422	4199	5179	5056	7758	7796
0:14:45	30.0	2849	3580	4128	5668	6912	7252	3377	4098	5113	5059	7808	7741
0:14:50	30.0	2858	3541	4081	5604	6848	7302	3418	4152	5164	5045	7691	7749
0:14:55	30.0	2866	3548	4060	5562	6831	7378	3335	4206	5179	5081	7712	7816
0:15:00	30.0	2872	3528	4042	5593	6834	7320	3392	4135	5182	5062	7695	7740
0:15:05	30.0	2867	3560	4122	5604	6881	7343	3404	4151	5141	5125	7735	7787
0:15:10	30.0	2868	3508	4050	5535	6877	7268	3412	4163	5155	5003	7705	7699
0:15:15	30.0	2815	3592	4095	5571	6865	7372	3372	4053	5146	5035	7799	7745
0:15:20	30.0	2869	3475	4113	5482	6827	7341	3401	4146	5128	5044	7761	7702
0:15:25	30.0	2858	3475	4021	5555	6764	7324	3369	4090	5139	5088	7710	7859
0:15:30	30.0	2862	3544	4090	5581	6825	7241	3376	4174	5125	5024	7725	7795
0:15:35	30.0	2826	3547	4112	5623	6808	7270	3372	4112	5114	4982	7688	7742
0:15:40	30.0	2849	3522	4059	5609	6836	7401	3414	4159	5061	5079	7646	7665
0:15:45	30.0	2815	3487	4120	5563	6769	7262	3391	4162	5195	4937	7790	7727
0:15:50	30.0	2859	3528	4101	5537	6862	7291	3358	4150	5153	4994	7728	7714
0:15:55	30.0	2851	3607	4084	5528	6846	7235	3440	4179	5161	5018	7622	7767
0:16:00	29.9	2863	3571	4025	5573	6779	7351	3368	4249	5071	4987	7819	7798
0:16:05	30.0	2849	3518	4070	5516	6694	7278	3437	4165	5080	5073	7822	7659
0:16:10	30.0	2816	3519	4093	5585	6799	7256	3430	4184	5120	5063	7630	7787
0:16:15	30.0	2824	3546	4090	5575	6843	7216	3385	4161	5084	4997	7699	7656
0:16:20	30.0	2796	3520	4040	5593	6704	7323	3322	4139	5144	5002	7664	7699
0:16:25	30.0	2828	3529	4095	5605	6778	7313	3349	4147	5103	5048	7635	7667
0:16:30	30.0	2812	3551	4115	5625	6893	7294	3370	4179	5077	4992	7714	7601
0:16:35	29.9	2871	3503	3968	5486	6808	7263	3416	4115	5154	4974	7612	7714
0:16:40	30.0	2849	3475	4060	5596	6794	7269	3369	4195	5125	4951	7635	7755
0:16:45	30.0	2804	3516	4031	5565	6703	7329	3409	4069	5136	5049	7704	7708
0:16:50	30.0	2787	3519	4031	5560	6724	7318	3407	4144	5099	4972	7692	7682
0:16:55	30.0	2826	3512	4065	5494	6729	7185	3417	4200	5127	4981	7722	7644
0:17:00	30.0	2822	3564	4009	5495	6727	7206	3447	4101	5110	4978	7563	7627
0:17:05	30.0	2789	3555	4074	5578	6820	7206	3384	4263	5046	4961	7575	7649
0:17:10	30.0	2814	3519	3977	5601	6764	7380	3365	4202	5091	5010	7650	7630
0:17:15	30.0	2788	3520	4042	5463	6819	7260	3322	4174	5074	5017	7721	7734
0:17:20	30.0	2864	3454	4044	5492	6819	7173	3335	4178	5152	4948	7661	7837
0:17:25	30.0	2806	3447	4039	5518	6777	7151	3377	4157	5028	5020	7737	7691
0:17:30	30.0	2782	3544	4058	5560	6789	7244	3370	4102	5086	4974	7660	7610
0:17:35	30.0	2820	3544	3975	5526	6729	7191	3340	4116	5074	4971	7635	7679
0:17:40	30.0	2824	3560	4041	5592	6787	7218	3387	4147	5032	4948	7736	7719
0:17:45	30.0	2840	3531	3967	5473	6783	7187	3345	4151	5092	4992	7656	7578
0:17:50	30.0	2842	3541	4013	5569	6736	7238	3359	4185	5064	5012	7598	7651
0:17:55	30.0	2821	3523	4007	5579	6725	7241	3342	4181	5067	5037	7651	7629
0:18:00	30.1	2824	3485	4096	5558	6713	7275	3368	4166	5001	4997	7715	7707
0:18:05	30.1	2772	3475	4009	5490	6799	7279	3298	4136	5091	4941	7633	7738
0:18:10	30.1	2825	3486	4069	5535	6804	7346	3430	4141	5097	5045	7616	7773
0:18:15	30.0	2843	3462	4015	5589	6766	7274	3362	4171	5175	5006	7620	7687
0:18:20	30.0	2879	3503	4044	5601	6806	7250	3422	4064	5101	4941	7634	7615
0:18:25	30.0	2817	3499	3984	5562	6771	7241	3357	4159	5140	5018	7586	7723
0:18:30	30.0	2813	3517	4032	5468	6681	7230	3396	4135	5166	4918	7725	7728
0:18:35	30.0	2785	3527	4050	5512	6747	7223	3382	4178	5103	4967	7712	7721
0:18:40	30.0	2862	3497	4025	5517	6685	7181	3335	4153	5100	4942	7694	7688
0:18:45	30.0	2762	3550	4027	5478	6745	7222	3327	4109	5044	4961	7693	7727
0:18:50	30.0	2781	3456	4022	5555	6792	7228	3385	4141	5105	4967	7523	7654
0:18:55	30.0	2824	3496	4044	5520	6789	7302	3340	4083	5141	4957	7707	7661
0:19:00	30.0	2751	3491	4037	5489	6712	7145	3348	4050	5097	4991	7623	7704
0:19:05	30.0	2807	3482	4015	5514	6767	7258	3319	4128	5060	4982	7652	7633
0:19:10	30.0	2768	3483	3989	5474	6817	7180	3307	4122	5048	5050	7671	7588
0:19:15	30.0	2827	3490	3998	5583	6724	7337	3344	4118	5090	5023	7646	7618
0:19:20	30.0	2768	3494	4014	5527	6774	7188	3312	4101	5075	5044	7708	7625
0:19:25	30.0	2772	3458	4037	5437	6662	7252	3358	4117	5139	4943	7604	7771
0:19:30	30.0	2825	3497	4005	5511	6709	7201	3379	4174	5052	4933	7725	7762
0:19:35	30.0	2806	3482	4060	5455	6789	7296	3343	4163	5127	4929	7714	7545
0:19:40	30.0	2806	3524	4003	5480	6708	7307	3309	4102	5069	5029	7660	7791
0:19:45	30.0	2792	3533	4063	5453	6735	7312	3382	4172	5013	4998	7635	7653
0:19:50	30.0	2809	3463	4004	5503	6803	7162	3323	4112	5116	4911	7717	7585
0:19:55	30.0	2807	3442	3934	5625	6686	7215	3318	4170	5013	4868	7640	7705
0:20:00	30.0	2772	3482	4032	5390	6715	7319	3317	4073	5019	4960	7636	7647
0:20:05	30.0	2837	3499	4038	5498	6689	7118	3274	4141	5052	5004	7490	7671
0:20:10	30.0	2853	3515	4023	5501	6682	7088	3374	4141	5110	4952	7690	7669
0:20:15	30.0	2750	3563	4001	5477	6726	7240	3347	4140	5098	4987	7561	7754
0:20:20	30.0	2787	3540	3991	5501	6641	7167	3305	4129	5043	4971	7639	7656
0:20:25	30.0	2794	3536	4045	5497	6767	7194	3308	4071	5090	4916	7640	7578
0:20:30	30.0	2773	3522	3947	5526	6694	7225	3380	4108	5086	4888	7567	7673
0:20:35	30.0	2821	3484	4000	5524	6862	7149	3405	4146	5025	5008	7679	7696
0:20:40	30.0	2783	3490	3977	5524	6660	7191	3343	4097	5018	4933	7735	7734
0:20:45	30.0	2769	3538	3999	5527	6640	7157	3332	4133	5103	5007	7617	7593
0:20:50	30.0	2831	3542	4019	5572	6716	7157	3357	4110	5036	4984	7593	7565
0:20:55	30.0	2796	3490	4037	5495	6683	7183	3337	4074	5048	4942	7660	7603
0:21:00	30.0	2813	3396	3972	5400	6727	7203	3319	4121	5000	4989	7540	7655
