

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20180827_GEF_FRET_assay7.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GEF_FRET_assay.prt



Plate Number	Plate 1
Date	8/27/2018
Time	5:07:55 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	C3..C11
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C			SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9		Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C3	C4	C5	C6	C7	C8	C9	C10	C11
0:23:55	30.1	13560	18805	23477	27085	9009	11753	15143	21208	12012
0:24:00	30.1	13437	18956	23346	27038	8990	11814	15381	21399	11954
0:24:05	30.1	13387	18851	23326	27459	9172	11735	15377	21207	11777
0:24:10	30.1	13395	18901	23494	27164	8993	11834	15336	21349	12104
0:24:15	30.1	13447	18952	23653	27092	9128	11798	15342	21396	12052
0:24:20	30.0	13234	19031	23427	27093	9107	11837	15292	21212	12034
0:24:25	30.1	13393	18913	23223	27070	9092	11859	15220	21282	11784
0:24:30	30.0	13344	18946	23563	27201	9183	11754	15092	21091	11950
0:24:35	30.1	13429	18947	23434	26676	9161	11696	15175	21193	12056
0:24:40	30.1	13450	18885	23274	27028	9081	11613	15092	20989	11988
0:24:45	30.1	13484	18713	23294	27068	9082	11728	15296	21408	11978
0:24:50	30.1	13342	19120	23563	27175	9091	11835	15343	21367	11815
0:24:55	30.1	13441	19135	23426	26854	9087	11744	15258	21228	11926
0:25:00	30.0	13292	18890	23485	26944	9115	11783	15149	21437	11897
0:25:05	30.1	13305	18930	23506	27056	9046	11717	15142	21251	11940
0:25:10	30.1	13351	18883	23398	27041	9054	11712	15260	21182	11939
0:25:15	30.0	13206	18900	23341	26911	9091	11692	15229	21188	11924
0:25:20	30.1	13376	18856	23406	26990	9101	11768	15028	21202	11728
0:25:25	30.1	13673	19110	23330	27051	9068	11783	15114	21201	11749
0:25:30	30.1	13440	18927	23317	26988	8998	11739	15309	21285	11912
0:25:35	30.1	13368	18891	23268	27141	9022	11754	15315	21270	11921
0:25:40	30.1	13418	18877	23282	27022	9064	11594	15246	21492	11790
0:25:45	30.1	13376	19037	23366	27089	9032	11733	15325	21153	11877
0:25:50	30.1	13515	19070	23289	27022	8993	11750	15054	21280	11919
0:25:55	30.0	13428	18965	23553	26901	8969	11753	14922	21023	11972
0:26:00	30.1	13467	18855	23227	27003	9118	11657	15311	21329	11757
0:26:05	30.1	13320	18871	23026	27134	9044	11855	15189	21089	11810
0:26:10	30.1	13298	18857	23291	27080	8930	11663	15154	21245	11881
0:26:15	30.1	13335	18836	23137	27095	8984	11879	15095	20948	11827
0:26:20	30.1	13234	19043	23470	26943	9037	11788	15317	21166	11893
0:26:25	30.1	13315	18793	23345	26770	9066	11574	15283	21182	12093
0:26:30	30.1	13284	19048	23349	27109	9005	11745	15188	21018	11846
0:26:35	30.1	13387	18873	22945	26842	9206	11746	15060	21240	11898
0:26:40	30.0	13235	18917	23354	26940	8913	11797	14956	21163	11950
0:26:45	30.1	13185	18704	23414	26722	8998	11837	15164	21092	11825
0:26:50	30.1	13310	18903	23259	26531	8946	11756	15255	20996	11791
0:26:55	30.1	13177	18728	23443	26922	9065	11761	15002	21127	11798
0:27:00	30.1	13445	19111	23328	26929	8967	11621	15125	21120	11842
0:27:05	30.1	13356	18791	23373	26833	9129	11740	15173	21132	11861
0:27:10	30.1	13283	18987	23136	26751	9077	11793	15156	21226	11869
0:27:15	30.1	13422	18956	23282	26870	8961	11721	15068	21110	11920
0:27:20	30.1	13505	18803	23131	26874	8985	11708	15150	21334	11702
0:27:25	30.0	13316	19094	23489	26817	9144	11600	15037	21272	11869
0:27:30	30.1	13123	18864	23128	26648	8819	11629	15253	21030	11659
0:27:35	30.0	13212	18860	23376	26909	8779	11592	15107	21117	11985
0:27:40	30.1	13334	18635	22991	26843	9077	11683	15052	21571	11738
0:27:45	30.1	13287	19052	23204	26893	8968	11682	14953	21285	11725
0:27:50	30.1	13323	18873	23251	27079	9001	11717	15013	21021	11773
0:27:55	30.1	13215	18984	23617	26651	9004	11768	15137	21178	11948
0:28:00	30.1	13300	18964	23021	26849	8999	11525	15266	21029	11644
0:28:05	30.0	13192	18813	23028	26820	9002	11609	15165	21288	11899
0:28:10	30.1	13389	18859	23470	26568	9060	11763	15138	21053	12102
0:28:15	30.1	13242	18886	23467	26824	9014	11715	15011	21344	11757
0:28:20	30.1	13206	18939	23050	26791	8982	11774	15245	21195	11803
0:28:25	30.0	13402	18876	23039	26920	9105	11705	15368	21389	11731
0:28:30	30.1	13518	19148	23454	26623	9099	11675	15110	20998	11756
0:28:35	30.1	13260	19009	22996	26779	9043	11721	15162	21076	11780
0:28:40	30.1	13307	19026	22972	26839	9025	11763	15064	21097	11829
0:28:45	30.1	13398	18690	23134	26782	8946	11642	15102	21039	11840
0:28:50	30.0	13538	18953	23186	26401	8973	11574	15046	21203	11924
0:28:55	30.1	13285	19079	23054	26586	8980	11682	15149	21076	11984
0:29:00	30.1	13354	18949	23372	26649	9051	11638	14996	21068	11764
0:29:05	30.1	13231	18789	23419	26958	9043	11520	14847	21132	11891
0:29:10	30.1	13377	18920	23091	26724	9038	11650	15081	21164	11767
0:29:15	30.1	13259	18785	23257	26841	8888	11787	15056	20868	11852
0:29:20	30.1	13364	18955	22963	26804	9030	11628	14967	21006	11723
0:29:25	30.1	13092	18817	23350	26705	8987	11716	14905	20993	11792
0:29:30	30.1	13268	18869	23184	27077	8931	11775	14888	20984	11857
0:29:35	30.1	13361	18793	23615	26768	9036	11733	15088	21138	11702
0:29:40	30.1	13323	18769	23476	26541	8985	11617	15027	21017	11808
0:29:45	30.1	13313	18613	23244	26924	9065	11577	15231	20947	11657
0:29:50	30.1	13290	18906	23181	26773	9077	11587	15096	21093	11749
0:29:55	30.1	13163	18904	23141	26651	8914	11639	15162	21072	11683
0:30:00	30.1	13323	18881	22932	26444	8980	11710	15079	21044	11760
0:30:05	30.1	13243	18698	23206	26766	8973	11704	15127	21021	11760
0:30:10	30.1	13298	18877	23154	26879	8985	11542	15151	20965	11824
0:30:15	30.1	13214	18806	23228	26692	8851	11481	15123	21019	11749
0:30:20	30.1	13344	18877	23129	26736	9040	11562	15104	21106	11691
0:30:25	30.1	13211	18745	23063	26788	8985	11561	15215	21009	11754
0:30:30	30.1	13200	18733	23201	26590	8997	11437	15037	20902	11771
0:30:35	30.1	13257	18772	23026	26745	8908	11696	14998	20937	11742
0:30:40	30.1	13183	18849	23097	26637	9014	11780	14983	21000	11743
0:30:45	30.1	13273	18869	23067	26620	8872	11505	15038	21035	11734
0:30:50	30.1	13128	18715	22935	26584	8983	11612	14914	21101	11813
0:30:55	30.1	13182	18945	23135	26541	9000	11682	14982	21118	11803
0:31:00	30.1	13197	18882	22958	26799	8984	11693	14865	20881	11866
0:31:05	30.1	13199	18946	23125	26799	9008	11543	14945	21053	11831
0:31:10	30.1	13176	18769	22855	26359	8897	11769	14931	20945	11852
0:31:15	30.1	13178	19132	22919	26822	8959	11564	15165	21136	11616
0:31:20	30.1	13126	18908	23085	26763	8976	11610	14959	20843	11683
0:31:25	30.1	13116	18883	22924	26572	9038	11468	14983	21075	11718
0:31:30	30.1	13099	18885	22899	26540	8832	11594	15062	20865	11789
0:31:35	30.1	13238	18767	23020	26439	8933	11683	15085	20795	11638
0:31:40	30.1	13212	18970	23120	26555	8880	11469	14854	21040	11673
0:31:45	30.1	13114	18672	22868	26550	8927	11593	14897	20948	11889
0:31:50	30.1	13222	18801	23239	26872	8887	11514	15012	20896	11699
0:31:55	30.1	13192	18677	22943	26478	8941	11377	14958	20871	11753
0:32:00	30.1	13178	18865	22844	26345	8867	11602	14975	21005	11653
0:32:05	30.1	13137	18670	22945	26548	8895	11399	15030	21095	11677
0:32:10	30.1	13218	18923	22880	26468	8902	11577	14822	20965	11601
0:32:15	30.1	13222	18677	22881	26745	9085	11453	15045	20735	11524
0:32:20	30.1	13098	18540	23050	26308	8964	11556	14871	21017	11671
0:32:25	30.1	13123	18740	23010	26238	8842	11684	14872	20846	11754
0:32:30	30.1	13184	18845	22645	26525	8922	11539	14831	20871	11754
0:32:35	30.1	13240	18800	22930	26337	8849	11528	14972	20959	11674
0:32:40	30.1	13057	18620	22794	26694	8839	11608	14978	21040	11806
0:32:45	30.1	13083	18592	23094	26376	8972	11463	14956	20971	11804
0:32:50	30.1	13060	18759	22885	26165	8833	11500	14988	20699	11649
0:32:55	30.1	13020	18810	23016	26433	8892	11515	14932	20744	11684
0:33:00	30.1	13081	18592	22726	26518	8820	11539	14990	20969	11596
0:33:05	30.1	13057	18838	23014	26323	8814	11587	14788	20907	11676
0:33:10	30.1	13104	18736	22873	26309	8881	11487	14976	20766	11626
0:33:15	30.1	13126	18655	22854	26314	8888	11566	14752	20828	11624
0:33:20	30.1	12942	18746	23072	26292	8878	11504	14849	20807	11719
0:33:25	30.1	13101	18440	22713	26432	8933	11590	14959	20766	11652
0:33:30	30.1	13179	18630	23322	26134	9001	11400	15020	20689	11622
0:33:35	30.1	13049	18751	22721	26339	8854	11441	15042	20716	11724
0:33:40	30.1	13166	18526	22776	26467	9014	11389	14858	20897	11477
0:33:45	30.1	13124	18879	22752	26583	8826	11464	14805	20999	11705
0:33:50	30.1	13023	18744	23062	26209	8900	11535	14813	20791	11747
0:33:55	30.1	12924	18698	22687	26272	8831	11496	14996	20823	11505
0:34:00	30.1	13167	18426	22604	26412	8919	11411	14905	20699	11851
0:34:05	30.1	13007	18616	22513	26341	8711	11600	15002	20758	11793
0:34:10	30.1	12976	18729	22927	26030	8904	11410	14972	20829	11663
0:34:15	30.1	13086	18712	22731	26334	8835	11443	14976	20733	11661
0:34:20	30.1	12975	18603	22857	26398	8810	11599	14932	20614	11538
0:34:25	30.1	13002	18558	22982	26471	8764	11393	14847	20775	11597
0:34:30	30.1	12935	18546	22714	26200	8809	11383	14652	20725	11491
0:34:35	30.1	12945	18644	22564	26386	8900	11510	14921	20774	11551
0:34:40	30.1	13186	18547	22702	26203	8860	11528	14726	20691	11589
0:34:45	30.1	13054	18496	22615	26273	8804	11436	14794	20629	11586
0:34:50	30.1	13224	18643	22652	26419	8704	11389	14834	20702	11581
0:34:55	30.1	12970	18680	22594	26321	8930	11383	14839	20691	11609
0:35:00	30.1	13131	18535	22799	26392	8890	11468	14746	20566	11601
0:35:05	30.1	12866	18598	22563	26269	8821	11405	14805	20799	11521
0:35:10	30.1	13122	18596	22722	26418	8795	11449	14852	20761	11503
0:35:15	30.1	12891	18725	22731	26501	8743	11585	14925	20677	11589
0:35:20	30.1	12992	18617	22707	26196	8759	11496	14631	20769	11511
0:35:25	30.1	13122	18778	22606	26229	8866	11484	14684	20564	11632
0:35:30	30.1	12974	18540	22799	26235	8816	11397	14875	20950	11613
0:35:35	30.1	13059	18491	22923	26210	8836	11454	14741	20735	11454
0:35:40	30.1	12991	18432	22898	26280	8840	11451	14784	20637	11531
0:35:45	30.1	13017	18485	22938	26240	8923	11384	14848	20598	11587
0:35:50	30.1	13148	18505	22634	25984	8805	11487	14753	20706	11579
0:35:55	30.1	12943	18502	22622	26142	8828	11514	14724	20660	11587
0:36:00	30.1	12957	18430	22765	26001	8907	11386	14848	20508	11579
0:36:05	30.1	13026	18528	22945	26233	8790	11455	14730	20618	11671
0:36:10	30.1	13075	18724	22638	26498	8668	11440	14719	20576	11583
0:36:15	30.1	12881	18734	22603	26119	8814	11500	14914	20719	11571
0:36:20	30.1	13027	18357	22858	26136	8759	11447	14816	20763	11519
0:36:25	30.1	13142	18440	22569	26316	8814	11436	14880	20563	11612
0:36:30	30.1	12908	18599	22878	26057	8776	11431	14816	20709	11462
0:36:35	30.1	12945	18611	22799	26180	8757	11472	14840	20590	11506
0:36:40	30.1	13037	18459	22826	26372	8739	11381	14807	20678	11552
0:36:45	30.1	12840	18643	22711	25908	8727	11395	14775	20423	11567
0:36:50	30.1	12873	18442	22759	26277	8819	11527	14855	20812	11658
0:36:55	30.1	13071	18503	22959	26252	8759	11362	14652	20670	11507
0:37:00	30.1	12894	18458	22856	26069	8825	11387	14777	20678	11624
0:37:05	30.1	13021	18588	22587	26014	8677	11412	14792	20795	11743
0:37:10	30.1	12859	18576	22882	26044	8894	11558	14756	20612	11580
0:37:15	30.1	12998	18668	22710	25956	8814	11517	14870	20560	11585
0:37:20	30.1	13070	18722	22684	26159	8752	11318	14883	20706	11616
0:37:25	30.1	12875	18550	22770	26014	8813	11342	14784	20568	11609
0:37:30	30.1	13164	18509	22707	26376	8819	11454	14800	20898	11629
0:37:35	30.1	13011	18462	22662	26307	8738	11466	14767	20600	11509
0:37:40	30.1	12922	18418	22538	26172	8726	11495	14588	20589	11469
0:37:45	30.1	13111	18786	22472	26012	8816	11428	14809	20555	11522
0:37:50	30.1	13161	18549	22627	26284	8919	11475	14540	20402	11498
0:37:55	30.1	12862	18516	22328	26368	8742	11540	14722	20539	11514
0:38:00	30.1	13011	18621	22689	25583	8809	11498	14706	20530	11509
0:38:05	30.1	12972	18651	22624	25849	8826	11369	14699	20815	11521
0:38:10	30.1	13026	18566	22712	26069	8745	11431	14734	20638	11597
0:38:15	30.1	12904	18418	22775	26144	8825	11358	14867	20463	11381
0:38:20	30.1	12748	18528	22657	25927	8894	11429	14833	20503	11494
0:38:25	30.1	12782	18569	22443	25953	8778	11386	14716	20459	11519
0:38:30	30.1	13011	18454	22749	26167	8799	11314	14541	20692	11422
0:38:35	30.1	13009	18578	22669	26006	8747	11380	14731	20470	11520
0:38:40	30.1	12961	18437	22583	26061	8689	11498	14873	20844	11645
0:38:45	30.1	13025	18432	22621	25915	8776	11449	14719	20612	11591
0:38:50	30.1	13080	18494	22580	25817	8723	11335	14748	20551	11502
0:38:55	30.1	13018	18593	22597	25888	8727	11364	14678	20647	11537
0:39:00	30.1	12809	18310	22670	25797	8874	11304	14709	20431	11685
0:39:05	30.1	13045	18431	22599	26221	8731	11299	14660	20383	11464
0:39:10	30.1	12962	18509	22764	26154	8783	11487	14523	20645	11618
0:39:15	30.1	12889	18411	22579	26254	8724	11362	14696	20575	11399
0:39:20	30.1	12956	18415	22816	26154	8747	11327	14634	20598	11443
0:39:25	30.1	12982	18387	22611	26094	8753	11323	14744	20744	11576
0:39:30	30.1	12892	18489	22572	25951	8777	11403	14681	20602	11554
0:39:35	30.1	12829	18317	22573	25899	8672	11431	14560	20509	11578
0:39:40	30.1	12809	18464	22563	26207	8851	11281	14694	20458	11451
0:39:45	30.1	13025	18315	22370	25909	8774	11527	14460	20531	11666
0:39:50	30.1	12837	18389	22823	26005	8642	11383	14592	20507	11368
0:39:55	30.1	12857	18586	22657	25883	8660	11406	14751	20564	11452
0:40:00	30.1	12921	18388	22497	26154	8759	11405	14770	20495	11459
0:40:05	30.1	13022	18350	22729	25847	8774	11439	14651	20507	11362
0:40:10	30.1	12834	18574	22470	26000	8765	11294	14643	20680	11504
0:40:15	30.1	12901	18496	22466	25864	8677	11369	14786	20409	11465
0:40:20	30.1	12903	18517	22559	26210	8773	11488	14663	20398	11550
0:40:25	30.1	12902	18657	22708	26197	8648	11313	14766	20738	11372
0:40:30	30.1	12856	18361	22575	26128	8829	11236	14725	20564	11442
0:40:35	30.1	13044	18172	22570	25897	8718	11397	14697	20710	11401
0:40:40	30.1	12952	18222	22602	25945	8757	11288	14763	20416	11531
0:40:45	30.1	12829	18567	22505	26032	8693	11341	14733	20538	11550
0:40:50	30.1	12805	18230	22780	25958	8855	11437	14677	20538	11401
0:40:55	30.1	12860	18398	22628	26133	8652	11366	14759	20481	11538
0:41:00	30.1	12933	18521	22427	25790	8782	11252	14593	20531	11611
0:41:05	30.1	12923	18409	22574	25948	8757	11335	14646	20455	11326
0:41:10	30.1	12866	18427	22550	25960	8712	11374	14620	20575	11527
0:41:15	30.1	12885	18401	22681	26101	8715	11322	14587	20404	11363
0:41:20	30.1	12869	18488	22524	26123	8572	11292	14612	20355	11454
0:41:25	30.1	12964	18274	22721	25985	8757	11170	14732	20376	11558
0:41:30	30.1	13007	18378	22565	26319	8807	11298	14587	20432	11559
0:41:35	30.1	12655	18563	22237	26298	8726	11410	14548	20524	11431
0:41:40	30.1	12804	18503	22618	25859	8672	11340	14594	20419	11561
0:41:45	30.1	12766	18583	22534	26106	8756	11363	14553	20530	11584
0:41:50	30.1	12740	18410	22808	25760	8652	11242	14496	20345	11419
0:41:55	30.1	12920	18327	22493	26208	8769	11423	14630	20456	11424
0:42:00	30.1	12794	18502	22491	26037	8733	11256	14681	20425	11321
0:42:05	30.1	12742	18287	22330	26098	8668	11262	14605	20382	11546
0:42:10	30.1	12820	18293	22620	25935	8665	11263	14406	20187	11496
0:42:15	30.1	12908	18570	22780	26115	8624	11309	14480	20498	11482
0:42:20	30.1	12955	18370	22572	25867	8756	11279	14519	20664	11412
0:42:25	30.1	12856	18230	22489	26105	8651	11388	14434	20367	11493
0:42:30	30.1	12997	18221	22479	26116	8684	11159	14592	20487	11489
0:42:35	30.1	12908	18408	22454	26035	8693	11140	14509	20606	11481
0:42:40	30.1	12836	18521	22532	26281	8677	11265	14665	20418	11574
0:42:45	30.1	12944	18222	22610	25949	8724	11270	14576	20326	11449
0:42:50	30.1	13046	18469	22541	25735	8689	11363	14527	20494	11551
0:42:55	30.1	12815	18298	22507	25974	8724	11404	14671	20449	11493
0:43:00	30.1	12887	18053	22462	26019	8648	11286	14682	20388	11432
0:43:05	30.1	12667	18252	22488	25868	8687	11464	14558	20292	11526
0:43:10	30.1	12782	18363	22572	26211	8802	11445	14569	20367	11498
0:43:15	30.1	12739	18310	22220	25783	8816	11281	14529	20329	11441
0:43:20	30.1	12717	18450	22419	26110	8622	11257	14519	20172	11429
0:43:25	30.1	12900	18400	22581	25875	8742	11336	14650	20362	11522
0:43:30	30.1	12922	18209	22483	26121	8641	11282	14610	20529	11489
0:43:35	30.1	12877	18302	22680	26101	8734	11308	14678	20552	11468
0:43:40	30.1	12925	18280	22734	25842	8596	11334	14491	20383	11494
0:43:45	30.1	12879	18330	22387	25793	8730	11140	14418	20360	11476
0:43:50	30.1	12908	18314	22463	25860	8650	11341	14615	20278	11446
0:43:55	30.1	12896	18578	22407	25702	8708	11203	14516	20422	11586
0:44:00	30.1	12836	18218	22646	25762	8669	11319	14523	20295	11498
0:44:05	30.1	12838	18239	22436	25959	8715	11188	14397	20135	11414
0:44:10	30.1	12906	18232	22341	25828	8710	11275	14542	20354	11479
0:44:15	30.1	12741	18398	22589	25869	8795	11259	14588	20381	11363
0:44:20	30.1	12834	18287	22431	25846	8769	11237	14621	20427	11304
0:44:25	30.1	12822	18578	22687	26048	8675	11276	14514	20189	11469
0:44:30	30.1	12936	18343	22339	25964	8699	11212	14541	20391	11345
0:44:35	30.1	12713	18124	22315	25958	8645	11178	14723	20503	11519
0:44:40	30.1	12899	18164	22616	25863	8644	11288	14662	20424	11460
0:44:45	30.1	12778	18342	22357	25831	8771	11289	14627	20349	11377
0:44:50	30.1	12890	18481	22544	25729	8704	11279	14516	20206	11429
0:44:55	30.1	12917	18376	22431	25750	8722	11253	14442	20380	11316
0:45:00	30.1	12702	18191	22483	25946	8792	11256	14586	20289	11657
0:45:05	30.1	12821	18520	22211	25912	8653	11284	14527	20242	11433
0:45:10	30.1	12734	18312	22458	25935	8648	11206	14547	20319	11433
0:45:15	30.1	12756	18368	22494	25725	8673	11369	14528	20206	11454
0:45:20	30.1	12766	18325	22309	25759	8618	11139	14871	20293	11379
0:45:25	30.1	12758	18389	22479	25727	8572	11154	14570	20606	11410
0:45:30	30.1	12757	18589	22698	25823	8589	11315	14484	20556	11341
0:45:35	30.1	12895	18373	22539	25845	8588	11266	14491	20359	11354
0:45:40	30.1	12779	18372	22339	25935	8610	11295	14647	20484	11453
0:45:45	30.1	12922	18439	22559	25763	8625	11441	14435	20229	11425
0:45:50	30.1	12800	18122	22371	25825	8607	11231	14575	20539	11277
0:45:55	30.1	12891	18494	22455	26080	8771	11265	14383	20433	11425
0:46:00	30.1	12545	18370	22374	26108	8757	11268	14514	20203	11455
0:46:05	30.1	12884	18389	22404	25855	8715	11177	14559	20447	11337
0:46:10	30.1	12744	18311	22708	25621	8639	11279	14583	20339	11505
0:46:15	30.1	12679	18096	22619	25625	8603	11177	14513	20267	11541
0:46:20	30.1	12834	18377	22574	25912	8672	11282	14477	20209	11443
0:46:25	30.1	12818	18147	22496	25834	8628	11285	14509	20176	11376
0:46:30	30.1	12788	18207	22558	25847	8642	11204	14410	20258	11468
0:46:35	30.1	12800	18516	22517	25646	8599	11280	14540	20376	11312
0:46:40	30.1	12692	18135	22704	25807	8600	11167	14608	20225	11588
0:46:45	30.1	12815	18175	22365	25749	8662	11197	14529	20399	11458
0:46:50	30.1	12732	18331	22670	25823	8682	11111	14412	20321	11371
0:46:55	30.1	12804	18142	22378	25678	8579	11262	14581	20336	11299
0:47:00	30.1	12827	18243	22412	25696	8691	11225	14481	20351	11454
0:47:05	30.1	12803	18032	22354	25899	8628	11275	14530	20226	11333
0:47:10	30.1	12710	18290	22332	25712	8678	11192	14447	20267	11405
0:47:15	30.1	12734	18148	22342	25892	8700	11206	14599	20047	11332
0:47:20	30.1	12828	18166	22395	25934	8747	11135	14490	20185	11355
0:47:25	30.1	12764	18168	22347	26117	8673	11265	14502	20266	11286
0:47:30	30.1	12669	18229	22464	25923	8627	11153	14475	20112	11328
0:47:35	30.1	12788	18316	22457	25930	8643	11142	14578	20302	11392
0:47:40	30.1	12626	18227	22283	26144	8675	11186	14585	20111	11319
0:47:45	30.1	12757	18054	22400	25780	8662	11170	14505	20231	11489
0:47:50	30.1	12781	18317	22504	25797	8684	11213	14369	20387	11370
0:47:55	30.1	12746	18139	22267	25555	8790	11270	14525	20289	11236
0:48:00	30.1	12700	18138	22539	25692	8554	11122	14558	20447	11440
0:48:05	30.1	12646	18232	22592	25623	8635	11165	14382	19989	11392
0:48:10	30.1	12714	18153	22528	25590	8610	11318	14304	20297	11353
0:48:15	30.1	12658	18141	22550	25711	8647	11212	14566	20237	11445
0:48:20	30.1	12692	18249	22025	25988	8541	11279	14474	20132	11459
0:48:25	30.1	12846	18042	22566	25754	8640	11259	14424	20310	11501
0:48:30	30.1	12777	18319	22306	25717	8521	11021	14493	20200	11384
0:48:35	30.1	12800	18147	22388	25701	8591	11126	14458	20266	11492
0:48:40	30.1	12684	18096	22249	25771	8559	11357	14518	20093	11437
0:48:45	30.1	12713	18133	22309	25463	8694	11209	14466	20225	11281
0:48:50	30.1	12896	18231	22268	25429	8562	11202	14508	20097	11344
0:48:55	30.1	12767	18141	22458	25468	8563	11169	14501	20291	11417
0:49:00	30.1	12790	17918	22134	25528	8597	11348	14539	20210	11279
0:49:05	30.1	12750	18184	22439	25541	8632	11195	14383	20313	11414
0:49:10	30.1	12566	18048	22468	25849	8682	11178	14357	20212	11437
0:49:15	30.1	12773	18165	22374	25900	8642	11234	14329	20139	11289
0:49:20	30.1	12698	18212	22329	25924	8570	11093	14356	20225	11169
0:49:25	30.1	12723	18244	22146	25792	8629	11238	14474	20144	11420
0:49:30	30.1	12721	18209	22615	25706	8602	11065	14535	20334	11182
0:49:35	30.1	12729	18336	22313	25523	8607	11230	14389	20139	11185
0:49:40	30.1	12706	18134	22464	25856	8665	11203	14611	20277	11339
0:49:45	30.1	12679	18270	22463	25617	8598	11266	14288	20218	11437
0:49:50	30.1	12851	18221	22432	25990	8620	11108	14651	20084	11348
0:49:55	30.1	12597	18169	22219	25945	8539	11173	14213	20134	11428
0:50:00	30.1	12843	18163	22138	25649	8543	11235	14394	20069	11371
0:50:05	30.1	12614	18203	22173	25609	8563	11077	14446	20188	11359
0:50:10	30.1	12762	18055	22007	25631	8596	11164	14401	20103	11312
0:50:15	30.1	12707	18135	22179	25615	8607	11259	14318	20036	11311
0:50:20	30.1	12696	18164	22520	25657	8734	11164	14420	20215	11365
0:50:25	30.1	12733	18128	22365	25547	8623	11207	14238	20348	11438
0:50:30	30.1	12818	18154	22359	25879	8528	11017	14344	20226	11353
0:50:35	30.1	12736	18138	22261	25589	8525	11236	14479	20023	11453
0:50:40	30.1	12784	17902	22338	25381	8560	11215	14402	20175	11298
0:50:45	30.1	12699	18171	22219	25732	8575	11053	14226	20030	11327
0:50:50	30.1	12779	18187	22287	25538	8575	11027	14334	20376	11452
0:50:55	30.1	12648	18140	22284	25471	8468	11073	14455	19957	11349
0:51:00	30.1	12626	18248	22413	25719	8541	11128	14408	20132	11385
0:51:05	30.1	12709	18073	22368	25750	8584	11194	14434	20278	11243
0:51:10	30.1	12683	18320	22392	25781	8534	11120	14458	20022	11295
0:51:15	30.1	12575	18236	22253	25470	8611	11193	14450	19984	11367
0:51:20	30.1	12716	17955	22446	25558	8608	11218	14333	20083	11242
0:51:25	30.1	12775	18159	22348	26216	8546	11204	14282	20285	11222
0:51:30	30.1	12617	17973	21983	25674	8660	11123	14543	20185	11409
0:51:35	30.1	12650	18153	22391	25493	8617	11207	14284	19989	11368
0:51:40	30.1	12540	18099	22397	25552	8579	11106	14486	20088	11328
0:51:45	30.1	12719	18224	22220	25775	8500	11200	14356	20242	11244
0:51:50	30.1	12573	18136	22466	25811	8566	11134	14374	20026	11352
0:51:55	30.1	12814	18083	22170	25939	8447	11122	14376	20228	11316
0:52:00	30.1	12659	18279	22328	25770	8526	11138	14389	20188	11216
0:52:05	30.1	12638	18101	22506	25657	8622	11194	14506	20149	11443
0:52:10	30.1	12646	18082	22192	25844	8611	11031	14496	19903	11379
0:52:15	30.1	12808	17951	22130	25649	8617	11257	14426	20096	11342
0:52:20	30.1	12668	18359	21900	26016	8507	11104	14455	20047	11326
0:52:25	30.1	12532	18085	22447	25446	8630	11193	14272	20263	11378
0:52:30	30.1	12781	18107	22219	25529	8648	11193	14348	20174	11364
0:52:35	30.1	12528	18120	22166	25919	8602	11198	14425	20195	11249
0:52:40	30.1	12694	18143	22314	25636	8606	11048	14459	20133	11524
0:52:45	30.1	12759	17964	22091	26015	8555	11163	14346	20057	11475
0:52:50	30.1	12659	18068	22395	25488	8567	11062	14447	19959	11272
0:52:55	30.1	12555	18005	22329	25571	8544	11004	14497	20121	11339
0:53:00	30.1	12650	18245	22386	25675	8539	11152	14477	19886	11315
0:53:05	30.1	12581	18111	22343	25767	8678	10981	14406	20126	11324
0:53:10	30.1	12803	18136	22403	25744	8587	11071	14249	20161	11351
0:53:15	30.1	12533	18070	22229	25596	8542	11130	14499	20029	11382
0:53:20	30.1	12741	17996	22147	25464	8615	11061	14356	20030	11253
0:53:25	30.1	12594	18135	22279	25397	8583	11270	14330	19970	11430
0:53:30	30.1	12629	18102	22189	25492	8423	11285	14397	20116	11379
0:53:35	30.1	12822	18192	22298	25497	8672	11168	14318	19959	11260
0:53:40	30.1	12757	18098	22430	25654	8655	11087	14348	20036	11317
0:53:45	30.1	12554	18191	22316	25868	8606	11012	14431	20245	11383
0:53:50	30.1	12733	18043	22014	25655	8521	11256	14372	20128	11269
0:53:55	30.1	12683	18192	22469	25466	8582	11116	14388	20055	11308
0:54:00	30.1	12823	18296	22133	25649	8462	11008	14339	19920	11318
