

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:10:00 (HH:MM:SS), Interval 0:00:05, 121 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	3213	5887	11273	16933	22238	25979	32441	37024	42280	46718	50474	56754
0:00:05	30.0	3303	5987	11410	17232	22527	26216	32624	37411	42782	47136	50445	57097
0:00:10	30.0	3352	5973	11426	17245	22576	26345	32865	37505	42902	47216	50323	57609
0:00:15	30.0	3312	6040	11483	17224	22470	26506	33058	37873	42958	47428	50993	57996
0:00:20	30.0	3305	5926	11264	17274	22676	26567	33328	37769	42881	47884	50804	57637
0:00:25	30.0	3354	6010	11319	17229	22466	26675	32802	37613	42877	47897	50882	57539
0:00:30	30.0	3290	6122	11377	17236	22582	26798	33182	38059	42663	47134	50872	57926
0:00:35	30.0	3295	5974	11563	17321	22643	26328	33169	37956	43241	47659	50949	58354
0:00:40	30.0	3366	5988	11538	17331	22579	26624	32865	37896	43054	47380	50561	57701
0:00:45	30.0	3386	5995	11361	17176	22745	26649	33164	37875	42984	47688	50974	57863
0:00:50	30.0	3375	6026	11433	17480	22413	26541	33443	37811	43013	47678	50576	57699
0:00:55	30.0	3270	5988	11448	17145	22515	26454	33524	38120	42986	47224	50800	58085
0:01:00	30.0	3296	5943	11383	17006	22650	26652	33458	37972	43241	47777	50777	57596
0:01:05	30.0	3297	6047	11513	17232	22689	26693	33107	37951	43298	47346	50466	57385
0:01:10	30.0	3327	5931	11435	17218	22719	26512	32920	37750	43013	47554	51090	57902
0:01:15	30.0	3359	6041	11446	17088	22632	26481	33293	37973	42982	47614	51099	57981
0:01:20	30.0	3253	5956	11522	17323	22709	26608	33322	37890	43069	47253	50692	58112
0:01:25	30.0	3320	6017	11656	17314	22756	26632	33189	37986	43039	47850	51163	57817
0:01:30	30.0	3337	5991	11386	17031	22556	26368	33183	37556	42897	47627	50960	58104
0:01:35	30.0	3298	6024	11328	17110	22529	26631	33177	37724	42692	47439	51037	57718
0:01:40	30.0	3320	6067	11280	17008	22617	26518	33288	37835	42916	47306	50632	58006
0:01:45	30.0	3282	6044	11481	17092	22521	26687	33121	37696	42665	47376	50580	57581
0:01:50	30.0	3315	5849	11378	17072	22488	26515	32944	37400	43025	47242	50782	57558
0:01:55	30.0	3272	6014	11496	17153	22449	26592	32755	37679	42741	47577	50682	57308
0:02:00	30.0	3287	5957	11414	17129	22582	26734	33050	37879	42853	46611	50931	57620
0:02:05	30.0	3277	6033	11323	17072	22447	26344	32961	37512	42921	47085	51140	57647
0:02:10	30.0	3247	5946	11402	16896	22549	26577	33100	37628	42871	46757	50816	57009
0:02:15	30.0	3306	5930	11620	17004	22391	26552	33238	37507	42722	47666	50533	57341
0:02:20	30.0	3296	5992	11346	16985	22257	26481	33182	38124	42937	47702	50982	57089
0:02:25	30.0	3328	6039	11425	16779	22636	26541	33417	37548	42931	47210	50603	57583
0:02:30	30.0	3384	5980	11385	17174	22376	26438	32905	37555	42835	47112	50741	56975
0:02:35	30.0	3293	5847	11506	17151	22537	26515	33241	37630	42909	47589	50030	57015
0:02:40	30.0	3313	5945	11248	16835	22372	26683	33043	37354	42914	46896	50702	57315
0:02:45	30.0	3273	5936	11493	17147	22519	26304	32731	37705	42574	46931	50649	57503
0:02:50	30.0	3329	5968	11296	17030	22176	26248	32827	37675	43289	47025	50441	57418
0:02:55	30.0	3277	5960	11375	16886	22379	26543	32882	37425	42685	46975	50422	56946
0:03:00	30.0	3307	5939	11357	16874	22449	26474	32709	37605	42571	47238	49957	56686
0:03:05	30.0	3210	6017	11199	16941	22278	26233	32922	37557	42592	47006	50313	56714
0:03:10	30.0	3283	5897	11293	17158	22206	26389	32839	37505	42426	46949	50677	56937
0:03:15	30.0	3291	5890	11364	17037	22268	26306	32230	37462	42302	46544	50066	57206
0:03:20	30.0	3298	5924	11352	17040	22379	26490	32529	37430	42456	46549	49859	56667
0:03:25	30.0	3310	5924	11328	17005	22035	26418	32543	37322	42500	46963	49983	56971
0:03:30	30.0	3236	6005	11351	16921	22320	26420	32506	37363	42327	47021	50451	56427
0:03:35	30.0	3292	5918	11349	17065	22119	26252	32486	37053	42494	46706	50230	56719
0:03:40	30.0	3272	6087	11207	16941	22252	26460	32521	37464	42551	47002	49768	56892
0:03:45	30.0	3240	5849	11095	16993	21951	26372	32523	36946	42390	46586	50130	56743
0:03:50	30.0	3212	5895	11241	17004	22257	26234	32658	37313	42326	46172	49740	56984
0:03:55	30.0	3217	5899	11345	16901	21872	26309	32871	37099	42406	46593	49759	56739
0:04:00	30.0	3207	5864	11210	16785	22210	26315	32484	37162	42446	46761	50092	56741
0:04:05	30.0	3257	5938	11230	16781	22124	25904	32348	36775	42245	46348	49996	56926
0:04:10	30.1	3218	5885	11086	16963	22103	26366	32346	36913	42172	46479	50105	56756
0:04:15	30.0	3289	5753	11145	17005	22232	26034	32438	37172	42349	46554	49862	56651
0:04:20	30.0	3238	5907	11217	16744	22203	26111	32710	37344	42173	47006	50255	56352
0:04:25	30.0	3215	5806	11371	16616	21980	26102	32154	37230	42770	46294	49963	56863
0:04:30	30.0	3239	5865	11162	16781	22010	26263	32678	36778	42330	47094	50065	56683
0:04:35	30.0	3247	5814	11165	16923	21943	25702	32373	37086	42106	46135	49643	56633
0:04:40	30.0	3261	5898	11169	16689	22105	25987	32381	36803	42380	46575	49927	56512
0:04:45	30.0	3222	5869	11193	16990	22051	26213	32328	36681	41917	46625	49937	57008
0:04:50	30.0	3245	5849	11161	16841	21775	26142	32418	37142	42368	46461	50196	56224
0:04:55	30.0	3256	5854	11230	16726	21892	26179	32280	37076	42298	46583	49931	56645
0:05:00	30.0	3208	5903	11158	16766	21976	25916	32296	37057	42119	46625	49963	56354
0:05:05	30.0	3229	5838	11151	16867	21979	26020	32240	37092	41927	46409	49362	56640
0:05:10	30.0	3247	5911	11159	16597	21798	25960	32237	36929	42120	46395	49897	56340
0:05:15	30.0	3278	5830	11221	16763	21945	26028	31998	36827	42055	46095	49396	56266
0:05:20	30.0	3206	5812	11092	16833	21983	25802	32295	37116	42161	46157	49271	56448
0:05:25	30.1	3294	5786	11146	16863	21793	25953	32284	36902	41821	46304	49610	56132
0:05:30	30.0	3335	5859	11133	16540	21939	25931	32152	36861	41875	46137	49536	56624
0:05:35	30.0	3237	5897	11100	16769	21812	25916	32162	36867	41626	45830	49153	56367
0:05:40	30.0	3204	5874	11045	16787	21840	25873	32406	36929	42044	45915	49404	56242
0:05:45	30.0	3211	5808	10999	16569	21651	25887	31890	37227	42195	45869	49570	56480
0:05:50	29.9	3270	5789	11067	16490	21815	25785	32391	36554	41933	45963	49144	56014
0:05:55	30.0	3200	5865	11066	16627	21775	26189	32063	36946	41770	45906	49505	56549
0:06:00	30.0	3213	5873	10965	16445	21732	25920	32253	36519	41958	45724	49192	55964
0:06:05	30.1	3198	5777	11114	16499	21677	25695	31937	36638	41779	45824	49453	55860
0:06:10	30.0	3196	5905	11027	16702	21904	25728	32028	36774	41944	46124	49608	55741
0:06:15	30.0	3262	5863	11103	16684	21642	25843	31862	36573	41573	45955	48955	56847
0:06:20	30.0	3224	5861	11100	16729	21781	25820	32246	36588	41760	45807	49342	55899
0:06:25	30.0	3279	5828	11091	16764	21575	25798	31843	36373	42098	45813	49422	55870
0:06:30	29.9	3194	5844	11078	16501	21753	25931	32058	36657	41635	46008	49448	55716
0:06:35	30.0	3262	5919	11064	16556	21920	25867	32038	36879	42062	45948	49047	55631
0:06:40	30.0	3225	5787	11055	16642	21727	25841	31805	36884	41483	45681	48833	56488
0:06:45	30.0	3209	5776	10903	16600	21428	25674	31681	36886	41336	45625	48852	55577
0:06:50	30.0	3199	5783	11085	16501	21674	25881	31979	36683	41415	45709	49158	55637
0:06:55	30.0	3214	5807	11166	16566	21599	25715	32027	36694	41691	45603	49200	55819
0:07:00	30.0	3203	5812	11050	16540	21633	25744	31810	36430	41616	45915	48901	56153
0:07:05	30.0	3225	5756	11011	16600	21707	25715	31984	36445	41996	45778	48799	55833
0:07:10	30.0	3204	5801	10970	16717	21662	25736	31710	36415	40936	45664	49235	56239
0:07:15	30.0	3131	5746	11077	16587	21547	25857	32102	36683	41581	45637	48384	55947
0:07:20	30.0	3220	5803	10947	16532	21701	25864	31855	36657	41873	45595	49291	56231
0:07:25	30.0	3233	5815	11003	16560	21527	25690	31881	36404	41674	45821	49008	56382
0:07:30	30.0	3210	5704	10996	16449	21567	25962	31919	36173	41357	45803	48948	55466
0:07:35	30.0	3174	5761	11051	16458	21537	25626	31741	36359	41630	46004	48733	55957
