

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:45:00 (HH:MM:SS), Interval 0:00:05, 541 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 67
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL12	SPL8	SPL9	SPL10	SPL11	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	497	1301	2140	3768	6339	10070	12791	15454	17629	21897	26109	29295
0:00:05	30.0	489	1302	2133	3776	6379	10075	12855	15470	17807	21963	26140	29416
0:00:10	30.0	506	1311	2125	3816	6321	10089	12843	15634	17919	22157	26195	29406
0:00:15	30.0	502	1312	2128	3772	6387	10148	12887	15567	18033	22122	26412	29696
0:00:20	30.0	486	1314	2166	3759	6357	10165	12821	15582	17936	22201	26209	29815
0:00:25	30.0	518	1302	2158	3761	6381	10183	12855	15547	18040	22253	26293	29567
0:00:30	30.0	493	1280	2165	3800	6421	10241	12813	15511	18009	22077	26264	29509
0:00:35	30.0	504	1282	2150	3796	6370	10129	12790	15508	17937	22201	26505	29592
0:00:40	30.1	501	1305	2167	3801	6390	10233	12897	15529	17833	22035	26316	29880
0:00:45	30.0	492	1285	2143	3789	6336	10119	12765	15630	18021	22210	25936	29534
0:00:50	30.0	490	1276	2134	3762	6364	10151	12946	15666	18019	22235	26108	29515
0:00:55	30.0	482	1285	2129	3740	6358	10113	12864	15432	17810	22002	25842	29266
0:01:00	30.0	485	1285	2113	3783	6406	10171	12891	15639	17868	22068	26066	29113
0:01:05	30.0	489	1299	2105	3755	6328	10125	12756	15387	17846	21931	26256	29183
0:01:10	30.0	487	1291	2112	3729	6326	10118	12774	15417	17933	22177	26011	29427
0:01:15	30.0	493	1288	2108	3714	6368	10111	12755	15487	17766	22071	26006	29292
0:01:20	30.0	483	1257	2108	3704	6283	10200	12769	15416	17792	22326	26016	29434
0:01:25	30.0	497	1284	2121	3730	6326	10025	12769	15385	17742	22061	26225	29422
0:01:30	30.0	492	1302	2120	3785	6302	10019	12780	15617	17803	21969	25808	29278
0:01:35	30.0	488	1282	2112	3677	6336	10042	12905	15445	17816	22075	25850	29114
0:01:40	30.0	482	1279	2086	3717	6292	9950	12658	15396	17895	22144	25855	29173
0:01:45	30.0	481	1255	2064	3733	6295	10150	12758	15362	17674	22118	26087	29267
0:01:50	30.0	484	1261	2117	3724	6301	10039	12639	15446	17894	22154	25921	29032
0:01:55	30.0	480	1250	2101	3669	6320	9969	12651	15398	17764	22111	25922	29265
0:02:00	30.0	480	1281	2083	3702	6314	10064	12761	15316	17743	21992	25758	29298
0:02:05	30.0	485	1267	2068	3686	6232	9983	12731	15384	17645	21801	25794	29401
0:02:10	30.0	474	1258	2070	3687	6262	9995	12610	15350	17688	22065	25844	29255
0:02:15	30.0	491	1274	2065	3701	6278	10098	12605	15390	17504	22088	25973	29282
0:02:20	30.0	481	1256	2052	3633	6176	9957	12550	15491	17611	21905	25903	28847
0:02:25	30.0	475	1256	2051	3687	6260	9923	12687	15297	17569	21871	25791	29167
0:02:30	30.0	477	1253	2060	3683	6221	9971	12772	15249	17685	21858	25912	29286
0:02:35	30.0	464	1246	2076	3650	6254	10037	12550	15179	17531	21841	25709	28717
0:02:40	30.0	478	1250	2041	3668	6189	9846	12668	15385	17599	21937	25550	28686
0:02:45	30.0	474	1247	2050	3663	6171	9842	12698	15272	17544	21850	25380	28752
0:02:50	30.0	466	1250	2070	3670	6181	9827	12649	15149	17539	21759	25540	28686
0:02:55	30.0	462	1244	2048	3657	6204	9946	12586	15185	17722	21796	25271	28395
0:03:00	30.0	467	1231	2078	3606	6167	9928	12604	15190	17591	21730	25607	28175
0:03:05	30.0	462	1233	2068	3656	6213	9845	12421	15212	17493	21597	25530	28313
0:03:10	30.0	475	1243	2025	3640	6208	9825	12448	15239	17427	21670	25472	28676
0:03:15	30.0	466	1240	2012	3591	6151	9799	12534	14982	17417	21758	25262	28665
0:03:20	30.0	459	1222	2053	3604	6151	9869	12504	15063	17507	21612	25471	28270
0:03:25	30.0	454	1222	2024	3614	6163	9902	12399	15116	17637	21853	25139	28482
0:03:30	30.0	462	1227	2048	3605	6189	9803	12538	15292	17520	21743	25337	28430
0:03:35	30.0	463	1210	2008	3605	6150	9829	12503	15089	17487	21502	25466	28662
0:03:40	30.0	460	1223	2011	3578	6150	9909	12456	15080	17601	21526	25260	28334
0:03:45	30.0	463	1213	2042	3633	6136	9822	12574	15027	17646	21847	25207	28485
0:03:50	30.0	474	1245	1989	3576	6149	9853	12443	15039	17476	21665	25069	28855
0:03:55	30.0	475	1213	1976	3556	6144	9752	12495	14940	17493	21526	25306	28797
0:04:00	30.0	453	1212	2047	3627	6075	9782	12423	14872	17561	21544	25376	28689
0:04:05	30.0	460	1239	1998	3606	6009	9759	12503	14965	17300	21624	25061	28643
0:04:10	30.0	455	1207	2044	3581	6102	9750	12472	14838	17460	21645	24869	28482
0:04:15	30.0	451	1218	2011	3583	6116	9780	12469	14936	17309	21610	25116	28410
0:04:20	30.0	458	1206	2022	3526	6080	9732	12407	14842	17414	21441	25092	28229
0:04:25	30.0	452	1217	2006	3574	6014	9639	12390	15077	17462	21480	25003	28376
0:04:30	30.0	460	1195	2018	3566	6030	9763	12392	14945	17497	21759	25016	28186
0:04:35	30.0	444	1194	1958	3509	6037	9712	12452	15064	17333	21390	25154	28116
0:04:40	30.0	448	1184	1995	3554	6018	9659	12345	15026	17324	21569	25106	28289
0:04:45	30.0	452	1193	1980	3549	6051	9819	12310	14918	17292	21420	25126	28423
0:04:50	30.0	447	1177	1975	3538	6034	9628	12431	14997	17302	21384	25392	28683
0:04:55	30.0	458	1205	1948	3520	6095	9633	12315	14919	17553	21241	24938	28750
0:05:00	30.0	448	1195	1977	3518	6045	9703	12320	14999	17284	21184	25200	28798
0:05:05	30.0	448	1194	2001	3506	6035	9681	12382	14968	17281	21271	24883	28085
0:05:10	30.0	448	1180	1984	3537	6066	9743	12328	14978	17339	21305	24831	28272
0:05:15	30.0	449	1205	1976	3503	5997	9694	12285	14881	17245	21291	24941	27854
0:05:20	30.0	439	1186	1980	3472	6032	9622	12371	14919	17229	21546	24987	28243
0:05:25	30.0	434	1186	1953	3459	6042	9591	12332	14893	17396	21392	24854	28162
0:05:30	30.0	445	1167	1989	3527	5977	9633	12250	14858	17165	21477	25126	28066
0:05:35	30.0	433	1182	1960	3459	6049	9607	12192	14888	17257	21231	24892	28133
0:05:40	30.0	431	1164	1959	3469	6018	9594	12290	14834	17157	21170	24943	28147
0:05:45	30.0	445	1181	1955	3477	6000	9645	12308	14907	17253	21210	24940	28305
0:05:50	30.0	446	1162	1944	3482	5993	9572	12212	14931	17216	21275	24816	28276
0:05:55	30.0	439	1172	1932	3500	5966	9516	12207	14811	17104	21287	24726	28091
0:06:00	30.0	442	1171	1949	3472	5976	9607	12270	14737	17205	20996	24863	28185
0:06:05	30.0	444	1157	1957	3468	5918	9558	12197	14717	17209	21084	24936	28342
0:06:10	30.0	429	1176	1966	3508	5994	9517	12181	14778	17111	21312	24900	28160
0:06:15	30.0	428	1169	1905	3496	5978	9628	12280	14773	17059	21194	24911	28128
0:06:20	30.0	438	1155	1965	3457	5969	9490	12259	14806	17028	21314	24776	28182
0:06:25	30.0	439	1159	1949	3511	5966	9525	12105	14812	17229	21191	24788	28029
0:06:30	30.0	424	1160	1927	3477	5907	9581	12283	14703	17198	21187	24855	28043
0:06:35	30.0	432	1145	1928	3438	5940	9618	12188	14759	17144	21166	24829	27945
0:06:40	30.0	424	1166	1926	3451	5891	9449	12175	14649	17177	21048	24728	27958
0:06:45	30.0	436	1158	1933	3421	5880	9519	12222	14713	17049	21160	24526	27996
0:06:50	30.0	432	1147	1930	3430	5943	9529	12194	14723	17128	21200	24649	28098
0:06:55	30.0	435	1147	1909	3422	5922	9545	12183	14676	16907	21003	24720	28181
0:07:00	30.0	440	1135	1918	3438	5876	9543	12052	14733	16998	21133	24630	27844
0:07:05	30.0	443	1164	1933	3451	5909	9483	12041	14721	16827	21137	25045	27761
0:07:10	30.0	430	1159	1928	3399	5931	9421	11965	14596	16961	21091	24805	28104
0:07:15	30.0	418	1140	1899	3410	5864	9432	12079	14660	17063	21039	24802	27793
0:07:20	30.0	426	1126	1899	3406	5878	9478	12105	14599	16992	21150	24643	28296
0:07:25	30.0	435	1155	1886	3366	5907	9552	12080	14589	17019	20930	24904	28296
0:07:30	30.0	427	1154	1921	3404	5864	9396	12108	14593	16827	20932	24478	27981
0:07:35	30.0	420	1141	1889	3416	5920	9505	12075	14640	17155	21045	24576	28163
0:07:40	30.0	430	1151	1890	3406	5911	9578	12082	14674	16857	20948	24434	27954
0:07:45	30.0	424	1145	1921	3398	5862	9392	12041	14674	16947	20890	24320	27917
