

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:45:00 (HH:MM:SS), Interval 0:00:05, 541 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.1	6389	8657	10750		7315	8533	10551	12803	7220	8825	10352	12235
0:00:05	30.1	6534	8792	10763	11140	7250	8618	10414	12799	7132	9016	10306	12293
0:00:10	30.0	6574	8842	10902	11261	7226	8522	10476	12763	7110	8845	10318	12055
0:00:15	30.1	6440	8362	10858	11194	7138	8376	10372	12648	7009	8693	10132	12140
0:00:20	30.1	6354	8343	10976	11159	7030	8299	10405	12645	6848	8589	10045	11795
0:00:25	30.1	6388	8452	10838	11122	6976	8303	10229	12574	6721	8629	10253	11830
0:00:30	30.1	6223	8260	10681	10966	6800	8200	10126	12540	6814	8454	10040	11756
0:00:35	30.1	6247	8260	10585	11025	6871	7986	9996	12488	6750	8327	9928	11567
0:00:40	30.1	6050	8131	10592	10894	6748	8069	9894	12389	6622	8343	9848	11429
0:00:45	30.1	6096	8057	10518	10946	6627	7893	9840	12267	6524	8295	9756	11431
0:00:50	30.0	6083	8141	10444	10754	6619	7723	9700	12250	6429	8235	9712	11342
0:00:55	30.1	5953	8042	10423	10710	6589	7726	9635	12184	6479	8082	9651	11391
0:01:00	30.0	5990	7951	10456	10623	6424	7721	9590	12053	6372	8037	9449	11236
0:01:05	30.1	5850	7986	10285	10577	6444	7784	9599	12101	6304	7944	9350	11157
0:01:10	30.1	5907	7664	10286	10370	6428	7610	9368	12028	6217	7831	9335	11227
0:01:15	30.1	5860	7815	10150	10569	6400	7644	9282	12036	6120	7742	9223	10982
0:01:20	30.1	5799	7768	10013	10295	6303	7432	9333	11857	6263	7760	9127	10836
0:01:25	30.1	5731	7696	9997	10476	6274	7467	9304	11672	6054	7700	9160	10925
0:01:30	30.1	5670	7533	10130	10308	6127	7382	9250	11654	6018	7662	9103	10893
0:01:35	30.0	5658	7619	9974	10195	6223	7298	9196	11655	6031	7705	9009	10859
0:01:40	30.1	5645	7607	9769	10104	6141	7443	9075	11674	5897	7496	8859	10726
0:01:45	30.1	5671	7480	9842	10117	6165	7237	8967	11458	5935	7509	8822	10741
0:01:50	30.0	5620	7474	9806	10016	6101	7203	8971	11533	5792	7470	8754	10716
0:01:55	30.1	5599	7419	9717	10189	5987	7168	8895	11258	5877	7467	8790	10576
0:02:00	30.1	5508	7344	9593	9947	6166	7036	9030	11369	5815	7252	8692	10440
0:02:05	30.1	5538	7336	9665	9899	5920	7177	9004	11389	5744	7328	8703	10552
0:02:10	30.1	5470	7312	9540	9890	5941	7136	8890	11110	5864	7296	8542	10298
0:02:15	30.0	5427	7306	9588	9857	5880	7121	8809	11283	5813	7326	8609	10392
0:02:20	30.1	5442	7277	9591	9723	5946	7056	8759	11163	5686	7253	8522	10492
0:02:25	30.1	5429	7117	9548	9911	5964	6991	8808	11284	5703	7302	8497	10369
0:02:30	30.1	5352	7209	9489	9802	5846	6967	8691	11101	5589	7154	8393	10368
0:02:35	30.1	5405	7276	9444	9755	5846	7022	8636	11127	5613	7228	8353	10299
0:02:40	30.1	5332	7188	9509	9731	5826	6857	8711	11115	5556	7099	8449	10396
0:02:45	30.1	5370	7172	9308	9604	5730	6856	8462	11002	5593	7152	8413	10111
0:02:50	30.1	5345	7162	9346	9578	5673	6842	8572	10936	5648	7026	8315	10171
0:02:55	30.0	5313	7143	9216	9621	5696	6764	8470	10875	5568	7046	8292	10103
0:03:00	30.1	5181	6977	9270	9565	5721	6868	8551	10773	5505	6959	8300	10156
0:03:05	30.1	5326	7040	9212	9518	5678	6729	8377	11080	5509	6930	8276	10095
0:03:10	30.1	5194	7053	9185	9377	5727	6728	8456	10789	5554	6936	8193	10027
0:03:15	30.1	5222	7111	9168	9484	5587	6693	8336	10783	5580	6824	8311	10009
0:03:20	30.0	5154	6983	9123	9477	5544	6779	8300	10617	5546	6937	8168	9998
0:03:25	30.1	5181	6958	8971	9256	5589	6633	8361	10712	5373	6978	8071	9917
0:03:30	30.0	5109	6922	9028	9193	5575	6622	8258	10595	5361	6860	8075	9910
0:03:35	30.1	5116	6890	9121	9300	5512	6685	8234	10632	5377	6830	8006	9825
0:03:40	30.1	5127	6925	8999	9206	5495	6607	8191	10618	5379	6844	7862	9717
0:03:45	30.1	5053	6996	8852	9242	5437	6518	8124	10549	5360	6835	8076	9747
0:03:50	30.1	5138	6869	8970	9216	5452	6513	8125	10615	5334	6800	7956	9762
0:03:55	30.1	5021	6743	8908	9146	5323	6568	8060	10581	5373	6734	7946	9649
0:04:00	30.1	5060	6841	8922	9296	5451	6467	8063	10481	5414	6734	7817	9643
0:04:05	30.0	5050	6838	8782	9170	5467	6513	8135	10396	5353	6798	7861	9642
0:04:10	30.0	4997	6734	8861	9058	5412	6490	8057	10415	5278	6729	7806	9530
0:04:15	30.0	4974	6770	8879	9192	5336	6433	7971	10491	5302	6832	7832	9647
0:04:20	30.0	4909	6755	8725	9036	5341	6401	7999	10430	5385	6682	7749	9510
0:04:25	30.0	4955	6753	8807	9084	5339	6474	7933	10370	5289	6655	7729	9505
0:04:30	30.0	4980	6684	8634	9074	5358	6436	7922	10249	5307	6641	7713	9453
0:04:35	30.0	4892	6644	8608	8998	5314	6457	7978	10498	5283	6683	7776	9519
0:04:40	30.0	4915	6609	8657	9094	5241	6340	7861	10316	5268	6609	7660	9482
0:04:45	30.0	4984	6624	8658	8970	5302	6340	7955	10304	5269	6635	7754	9438
0:04:50	30.0	4939	6569	8538	8970	5248	6366	7933	10282	5246	6573	7702	9357
0:04:55	30.0	4805	6581	8564	8961	5296	6339	7887	10297	5284	6718	7695	9500
0:05:00	30.0	4870	6614	8620	8960	5276	6323	7821	10282	5145	6487	7555	9410
0:05:05	30.0	4846	6469	8671	8880	5251	6355	7793	10265	5262	6578	7646	9417
0:05:10	30.0	4817	6503	8597	8801	5218	6399	7826	10337	5193	6632	7667	9317
0:05:15	30.0	4889	6582	8582	8736	5194	6256	7894	10177	5204	6580	7642	9283
0:05:20	30.0	4865	6601	8467	8928	5312	6328	7756	10116	5225	6533	7590	9305
0:05:25	30.0	4830	6514	8336	8767	5268	6286	7726	10114	5170	6463	7600	9249
0:05:30	30.0	4800	6503	8434	8900	5184	6209	7673	10144	5217	6515	7555	9225
0:05:35	30.0	4751	6534	8466	8702	5165	6248	7671	10084	5178	6502	7620	9240
0:05:40	30.0	4791	6454	8530	8686	5200	6231	7712	10208	5195	6400	7698	9259
0:05:45	30.0	4791	6452	8391	8753	5134	6160	7618	10084	5158	6540	7554	9218
0:05:50	30.0	4762	6547	8326	8623	5208	6220	7675	10030	5170	6668	7565	9070
0:05:55	30.0	4733	6487	8466	8751	5153	6183	7724	10065	5167	6426	7487	9136
0:06:00	30.0	4721	6488	8140	8661	5089	6149	7560	10024	5196	6408	7483	9032
0:06:05	30.0	4680	6409	8335	8570	5202	6250	7544	9977	5188	6446	7546	9176
0:06:10	30.0	4788	6371	8332	8554	5167	6287	7586	10058	5158	6545	7465	9084
0:06:15	30.0	4728	6404	8258	8613	5135	6108	7587	9819	5196	6478	7537	9191
0:06:20	30.0	4628	6392	8378	8531	5064	6136	7575	10048	5144	6460	7421	9039
0:06:25	30.0	4749	6507	8187	8563	5077	6148	7508	9857	5117	6462	7451	9070
0:06:30	30.0	4666	6305	8437	8491	5174	6204	7540	9864	5053	6464	7453	9053
0:06:35	30.0	4749	6382	8248	8552	5102	6188	7471	9845	5131	6426	7486	9113
0:06:40	30.0	4644	6293	8230	8607	5093	6121	7519	9827	5026	6339	7512	9036
0:06:45	30.0	4647	6324	8281	8518	5126	6143	7481	9854	5113	6422	7615	8964
0:06:50	30.0	4724	6349	8166	8513	5061	6131	7504	9937	5113	6467	7457	9011
0:06:55	30.0	4691	6366	8248	8516	4990	6099	7495	9847	5004	6414	7463	9047
0:07:00	30.0	4655	6359	8115	8492	5074	6068	7420	9799	5022	6404	7538	8950
0:07:05	30.0	4658	6275	8201	8572	4993	6137	7446	9705	5096	6454	7464	8956
0:07:10	30.0	4624	6251	8061	8512	5019	6054	7469	9898	5091	6468	7444	9029
0:07:15	30.0	4629	6298	8267	8480	5109	6095	7371	9763	5038	6377	7340	8896
0:07:20	30.0	4588	6233	8050	8484	5016	6084	7478	9842	5033	6434	7437	8929
0:07:25	30.0	4659	6294	8192	8450	4972	6076	7451	9777	5069	6351	7305	8978
0:07:30	30.0	4635	6263	8036	8419	5031	6074	7409	9937	5055	6387	7502	8872
0:07:35	30.0	4591	6180	8012	8277	5031	6116	7435	9655	5054	6295	7262	9050
0:07:40	30.0	4610	6333	8030	8573	4994	6003	7430	9702	5117	6447	7392	8997
0:07:45	30.0	4532	6249	7982	8428	5024	6024	7326	9591	4983	6377	7430	8896
0:07:50	30.0	4634	6138	8214	8420	4999	5912	7458	9601	5044	6285	7406	9024
0:07:55	30.0	4575	6206	8043	8386	5070	5948	7417	9688	5097	6353	7280	8926
0:08:00	30.0	4502	6112	8053	8488	5003	6023	7338	9588	5043	6336	7443	8911
0:08:05	30.0	4542	6215	7943	8355	4990	5954	7316	9634	4957	6428	7342	8870
0:08:10	30.0	4570	6072	8063	8387	4994	6048	7300	9630	5013	6302	7415	8819
0:08:15	30.0	4451	6015	8106	8298	5015	5933	7231	9542	5045	6262	7385	8856
0:08:20	30.0	4538	6206	8105	8464	4949	6010	7401	9626	5116	6295	7354	8725
0:08:25	30.0	4547	6157	7983	8286	4980	5981	7344	9546	4996	6329	7374	8863
0:08:30	30.0	4507	6156	8062	8358	4932	5965	7344	9551	5004	6306	7305	8860
0:08:35	30.0	4615	6148	8109	8387	4935	6027	7287	9529	4973	6231	7386	8780
0:08:40	30.0	4571	6152	7979	8367	4987	5889	7340	9562	5091	6280	7338	8786
0:08:45	30.0	4646	6134	7940	8283	5033	5905	7264	9555	5005	6395	7250	8714
0:08:50	30.0	4544	6147	7932	8329	4985	6021	7284	9489	4998	6299	7280	8767
0:08:55	30.1	4565	6185	8016	8327	4954	5935	7378	9486	4982	6288	7225	8797
0:09:00	30.0	4465	6156	8009	8200	4888	5926	7326	9528	5014	6395	7341	8826
0:09:05	30.0	4548	6083	7857	8306	4915	5897	7241	9461	4962	6313	7182	8827
0:09:10	30.0	4504	6054	7873	8279	4993	5968	7320	9425	4906	6181	7270	8839
0:09:15	30.0	4509	6073	7925	8159	5027	5849	7338	9452	5036	6257	7330	8630
0:09:20	30.0	4459	5964	7976	8225	4935	5934	7300	9493	5061	6228	7302	8778
0:09:25	30.0	4488	6120	7949	8286	4945	5937	7343	9560	5096	6249	7298	8869
0:09:30	30.0	4522	6054	7895	8255	4933	5870	7295	9508	4952	6231	7379	8815
0:09:35	30.0	4445	6082	7795	8102	4940	5996	7219	9593	4965	6234	7314	8735
0:09:40	30.0	4561	6015	7841	8375	4962	5920	7185	9497	5026	6303	7286	8733
0:09:45	30.0	4471	6183	7758	8270	4897	5911	7283	9426	5029	6305	7311	8673
0:09:50	30.0	4544	6060	7863	8266	4936	5934	7215	9552	4978	6405	7362	8696
0:09:55	30.0	4479	6113	7878	8173	4924	5893	7244	9549	4961	6270	7224	8661
0:10:00	30.0	4381	6095	7886	8250	4959	5914	7235	9443	5048	6256	7239	8781
0:10:05	30.0	4515	6075	7845	8218	4896	6000	7279	9478	4988	6360	7311	8709
0:10:10	30.0	4476	6044	7925	8206	4811	5881	7239	9490	5001	6194	7237	8694
0:10:15	30.1	4495	6048	7945	8229	4822	5898	7278	9457	5039	6303	7211	8727
0:10:20	30.0	4463	5953	7825	8110	4958	5817	7148	9387	4995	6175	7376	8757
0:10:25	30.0	4399	6099	7818	8306	4973	5857	7251	9445	5019	6255	7159	8577
0:10:30	30.0	4448	6059	7875	8230	4864	5894	7152	9327	4926	6337	7320	8603
0:10:35	30.0	4520	6052	7863	8144	4879	5842	7136	9411	5017	6302	7196	8726
0:10:40	30.0	4460	6029	7827	8155	4909	5898	7259	9431	5070	6286	7212	8695
0:10:45	30.0	4425	6072	7867	8158	4901	5918	7245	9440	5012	6227	7226	8696
0:10:50	30.0	4484	6055	7866	8151	4931	5809	7196	9323	5017	6261	7272	8642
0:10:55	30.0	4381	6122	7828	8079	4911	5975	7186	9475	5013	6329	7222	8582
0:11:00	30.0	4503	6055	7950	8139	4914	5943	7286	9464	5008	6232	7251	8726
0:11:05	30.0	4423	6060	7826	8167	4887	5967	7121	9426	4946	6273	7263	8769
