

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 72
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	421	1134	1993	2871	3554	4511	6208	7873	9455	11184	12584	
0:00:05	30.0	429	1162	2024	2864	3655	4515	6180	7847	9569	11194	12600	14179
0:00:10	30.0	426	1166	1996	2893	3625	4508	6236	7912	9497	11264	12614	14133
0:00:15	30.0	425	1144	2011	2893	3675	4550	6242	8070	9547	11275	12694	14312
0:00:20	30.0	419	1169	1990	2907	3692	4501	6264	7939	9508	11273	12632	14184
0:00:25	30.0	401	1143	2034	2892	3661	4581	6221	7923	9391	11316	12704	14217
0:00:30	30.0	413	1146	1999	2895	3691	4535	6210	7972	9430	11301	12715	14216
0:00:35	30.0	412	1121	2017	2926	3661	4549	6232	7916	9510	11373	12692	14182
0:00:40	30.0	412	1125	1994	2863	3606	4527	6215	7895	9393	11260	12683	14279
0:00:45	30.0	411	1152	1986	2883	3654	4443	6227	7885	9511	11383	12732	14363
0:00:50	30.0	397	1118	1962	2900	3638	4508	6208	7951	9547	11419	12724	14270
0:00:55	30.0	407	1169	1980	2857	3639	4466	6249	7868	9440	11280	12668	14167
0:01:00	30.0	404	1115	1969	2884	3621	4490	6197	7937	9459	11337	12669	14305
0:01:05	30.0	388	1119	1981	2869	3669	4496	6223	7951	9504	11270	12726	14248
0:01:10	30.0	397	1095	1968	2879	3614	4449	6191	7856	9468	11161	12682	14154
0:01:15	30.0	405	1124	1986	2863	3571	4518	6205	7811	9400	11233	12761	14225
0:01:20	30.0	393	1087	1970	2850	3632	4512	6216	7891	9407	11225	12672	14193
0:01:25	30.0	402	1102	1966	2877	3657	4518	6133	7935	9427	11340	12709	14095
0:01:30	30.0	391	1094	1928	2839	3608	4485	6164	7842	9309	11301	12541	14158
0:01:35	30.0	376	1135	1971	2808	3624	4471	6181	7858	9358	11294	12706	14170
0:01:40	30.0	376	1066	1936	2859	3571	4499	6166	7878	9408	11277	12687	14189
0:01:45	30.0	381	1098	1940	2854	3578	4466	6183	7791	9256	11377	12648	14218
0:01:50	30.0	403	1090	1944	2829	3618	4454	6188	7980	9351	11162	12563	14128
0:01:55	30.0	387	1071	1920	2824	3564	4437	6104	7835	9433	11221	12559	14120
0:02:00	30.0	393	1065	1929	2784	3556	4416	6150	7829	9345	11210	12562	14086
0:02:05	30.0	377	1084	1902	2833	3581	4467	6115	7775	9326	11281	12579	14072
0:02:10	30.0	375	1057	1925	2790	3576	4434	6125	7942	9316	11247	12488	14023
0:02:15	30.0	382	1068	1918	2809	3613	4404	6096	7844	9261	11343	12495	14030
0:02:20	30.0	372	1081	1926	2786	3526	4455	6068	7871	9295	11277	12566	14108
0:02:25	30.0	366	1056	1906	2830	3554	4428	6138	7830	9291	11214	12414	14032
0:02:30	30.0	368	1048	1937	2774	3561	4373	6164	7789	9321	11147	12541	14072
0:02:35	30.0	382	1058	1891	2785	3528	4415	6120	7802	9335	11200	12470	14030
0:02:40	30.0	366	1076	1905	2770	3520	4322	6111	7786	9302	11148	12381	13939
0:02:45	30.0	365	1049	1869	2784	3506	4378	6093	7807	9281	11155	12434	13991
0:02:50	30.0	368	1060	1895	2777	3516	4384	6045	7792	9347	11105	12441	14067
0:02:55	30.0	353	1058	1916	2762	3463	4434	6119	7834	9212	11162	12468	14038
0:03:00	30.0	352	1038	1873	2777	3504	4377	6128	7720	9254	10972	12398	14071
0:03:05	30.0	367	1045	1877	2791	3503	4392	6018	7631	9227	11073	12356	14099
0:03:10	30.0	345	1034	1853	2737	3531	4412	6069	7794	9145	11103	12414	13973
0:03:15	30.0	354	1053	1862	2739	3461	4370	5999	7725	9274	11073	12350	14009
0:03:20	30.0	357	1022	1867	2775	3502	4389	5993	7741	9256	11018	12373	13862
0:03:25	30.0	331	1021	1814	2716	3491	4329	6153	7662	9220	10996	12396	13810
0:03:30	30.0	364	1031	1841	2748	3507	4333	6022	7708	9170	11189	12340	13865
0:03:35	30.0	372	1023	1845	2714	3481	4306	6051	7780	9313	11057	12442	13941
0:03:40	30.0	353	1024	1843	2734	3470	4300	6025	7692	9161	11040	12349	13872
0:03:45	30.0	350	1023	1863	2773	3466	4419	5998	7650	9221	10938	12345	13919
0:03:50	30.0	346	1012	1865	2754	3468	4329	6057	7753	9199	10976	12324	13843
0:03:55	30.0	344	995	1830	2689	3455	4300	6001	7720	9205	11071	12340	13801
0:04:00	30.0	351	1003	1813	2721	3463	4319	5972	7763	9226	10897	12408	13812
0:04:05	30.0	343	999	1827	2712	3414	4265	5923	7734	9194	10943	12191	13866
0:04:10	30.0	342	1004	1805	2682	3397	4324	5988	7617	9123	11001	12417	13653
0:04:15	30.0	326	1021	1846	2660	3393	4280	6012	7667	9223	10976	12443	13786
0:04:20	30.0	355	980	1817	2715	3406	4285	5956	7750	9112	11001	12348	13809
0:04:25	30.0	322	1004	1838	2668	3436	4278	6022	7632	9146	11025	12291	13804
0:04:30	30.0	337	981	1801	2677	3399	4257	5908	7668	9171	10988	12180	13790
0:04:35	30.0	322	994	1840	2688	3400	4318	5921	7590	9078	11000	12332	13803
0:04:40	30.0	324	982	1759	2673	3405	4298	5979	7685	9128	10968	12359	13771
0:04:45	30.0	328	980	1788	2685	3368	4201	5843	7625	9170	10937	12240	13833
0:04:50	30.0	328	975	1794	2651	3469	4203	5975	7663	9129	10954	12228	13676
0:04:55	30.0	338	967	1832	2652	3406	4200	5902	7597	9046	10917	12135	13661
0:05:00	30.0	309	987	1831	2667	3393	4267	5824	7597	9095	10923	12197	13728
0:05:05	30.0	328	968	1803	2658	3354	4225	5909	7545	9068	10867	12268	13634
0:05:10	30.0	336	977	1783	2620	3328	4267	5875	7541	9057	10822	12300	13718
0:05:15	30.0	320	970	1792	2577	3378	4208	5900	7557	9203	10960	12251	13732
0:05:20	30.0	337	977	1744	2615	3342	4235	5897	7624	9122	10806	12211	13707
0:05:25	30.0	343	974	1755	2626	3414	4259	5917	7628	9130	10899	12181	13702
0:05:30	30.0	341	969	1766	2597	3373	4270	5816	7575	9071	10876	12125	13738
0:05:35	30.0	316	981	1751	2602	3378	4244	5878	7568	9037	10921	12276	13581
0:05:40	30.0	317	959	1780	2623	3367	4244	5866	7486	9097	10914	12251	13655
0:05:45	30.0	321	951	1728	2605	3350	4204	5819	7543	9016	10902	12063	13629
0:05:50	30.0	317	949	1759	2628	3343	4187	5790	7526	9061	10752	12135	13621
0:05:55	30.0	321	950	1769	2605	3344	4148	5786	7540	9038	10643	12175	13561
0:06:00	30.0	313	966	1755	2595	3357	4191	5797	7588	9068	10813	12095	13511
0:06:05	30.0	328	965	1751	2581	3294	4220	5747	7519	8924	10859	12160	13569
0:06:10	30.0	304	952	1742	2537	3330	4119	5786	7657	8959	10752	12032	13665
0:06:15	30.0	322	939	1739	2590	3278	4173	5893	7497	9036	10848	12098	13595
0:06:20	30.0	309	948	1741	2558	3333	4185	5830	7508	8956	10792	12233	13648
0:06:25	30.0	317	959	1720	2581	3277	4173	5853	7500	9038	10732	11982	13485
0:06:30	30.0	299	951	1740	2614	3227	4148	5800	7470	8974	10678	12100	13477
0:06:35	30.0	301	929	1706	2538	3248	4161	5741	7446	8963	10748	12072	13512
0:06:40	30.0	316	909	1724	2560	3282	4066	5836	7474	8900	10774	12067	13545
0:06:45	30.0	316	924	1727	2571	3320	4086	5815	7447	8998	10760	12101	13462
0:06:50	30.0	321	936	1706	2567	3255	4143	5757	7470	8968	10809	12165	13549
0:06:55	30.0	303	918	1651	2525	3237	4081	5809	7500	8992	10719	12139	13364
0:07:00	30.0	313	943	1689	2554	3253	4145	5766	7445	8979	10745	11984	13570
0:07:05	30.0	313	936	1706	2544	3289	4120	5761	7433	8934	10673	11972	13387
0:07:10	30.0	307	906	1710	2561	3241	4034	5783	7416	8832	10624	12079	13470
0:07:15	30.0	301	926	1685	2518	3296	4112	5742	7358	8899	10665	12075	13380
0:07:20	30.0	309	928	1677	2544	3269	4117	5726	7426	8953	10595	12133	13525
0:07:25	30.0	299	903	1688	2556	3218	4043	5698	7395	8986	10792	12015	13387
0:07:30	30.0	300	917	1676	2507	3269	4091	5742	7372	8922	10579	11951	13426
0:07:35	30.0	294	924	1695	2490	3234	4085	5691	7441	8879	10736	11943	13454
0:07:40	30.0	299	903	1693	2534	3234	4080	5719	7356	8931	10746	11988	13393
0:07:45	30.0	294	903	1684	2520	3202	4063	5673	7463	8970	10606	11963	13400
0:07:50	30.0	299	899	1662	2451	3247	4047	5752	7310	8796	10675	11967	13498
0:07:55	30.0	292	872	1697	2519	3240	4096	5732	7383	8885	10547	11930	13364
0:08:00	30.0	305	891	1664	2525	3244	4082	5698	7357	8756	10588	11932	13336
0:08:05	30.0	293	893	1666	2534	3191	4066	5615	7335	8935	10621	11913	13483
0:08:10	30.0	292	912	1679	2534	3170	4043	5736	7323	8857	10529	11918	13329
0:08:15	30.0	295	892	1698	2467	3205	4066	5628	7369	8894	10483	11938	13312
0:08:20	30.0	298	929	1647	2505	3201	4024	5717	7315	9010	10645	11886	13381
0:08:25	30.0	299	887	1667	2474	3207	4024	5716	7345	8887	10578	11895	13310
0:08:30	30.0	289	892	1631	2481	3179	4012	5628	7433	8815	10602	11772	13330
0:08:35	30.0	307	881	1629	2507	3212	4025	5699	7316	8753	10607	11784	13264
0:08:40	30.0	283	901	1635	2445	3155	4021	5645	7354	8960	10639	11919	13338
0:08:45	30.0	290	894	1653	2488	3138	4015	5650	7278	8878	10532	11863	13341
0:08:50	30.0	281	894	1627	2459	3175	4012	5649	7322	8883	10652	11957	13132
0:08:55	30.0	276	881	1660	2465	3160	3947	5642	7277	8840	10539	11828	13226
0:09:00	30.0	290	895	1662	2483	3138	3949	5609	7238	8946	10601	11893	13309
0:09:05	30.0	301	879	1622	2461	3131	3976	5596	7338	8781	10611	11837	13216
0:09:10	30.0	289	872	1637	2453	3136	3987	5614	7354	8857	10460	11740	13266
0:09:15	30.0	287	874	1628	2475	3150	4017	5602	7325	8737	10445	11808	13183
0:09:20	30.0	288	864	1661	2462	3121	3995	5598	7335	8815	10424	11760	13232
0:09:25	30.0	282	871	1633	2420	3165	3921	5600	7281	8770	10496	11790	13195
0:09:30	30.0	292	871	1637	2437	3186	4014	5580	7439	8828	10576	11733	13191
0:09:35	30.0	287	867	1606	2466	3136	3920	5603	7317	8900	10606	11884	13115
0:09:40	30.0	277	850	1630	2446	3083	3931	5520	7304	8701	10672	11660	13193
0:09:45	30.0	286	861	1629	2440	3102	3932	5549	7284	8746	10535	11728	13194
0:09:50	30.0	291	865	1606	2398	3132	3946	5566	7310	8777	10525	11708	13231
0:09:55	30.0	279	839	1596	2423	3077	3947	5584	7324	8781	10532	11800	13179
0:10:00	30.0	278	840	1589	2397	3102	3934	5598	7251	8793	10491	11790	13132
0:10:05	30.0	285	831	1596	2422	3123	3939	5589	7278	8803	10369	11668	13136
0:10:10	30.0	276	846	1598	2446	3101	3913	5550	7225	8860	10474	11715	13123
0:10:15	30.0	275	857	1602	2412	3095	3913	5562	7256	8830	10425	11715	13184
0:10:20	30.0	288	865	1596	2421	3059	3911	5542	7238	8756	10464	11617	13099
0:10:25	30.0	278	832	1576	2418	3087	3857	5448	7220	8713	10455	11630	13172
0:10:30	30.0	279	850	1578	2371	3080	3833	5500	7251	8891	10469	11642	13191
0:10:35	30.0	287	834	1572	2391	3063	3876	5568	7185	8728	10494	11667	13118
0:10:40	30.0	273	855	1550	2411	3070	3885	5505	7266	8777	10467	11792	13111
0:10:45	30.0	283	847	1610	2363	3082	3924	5553	7263	8808	10444	11617	13141
0:10:50	30.0	279	841	1572	2385	3037	3845	5518	7285	8804	10496	11603	13020
0:10:55	30.0	291	838	1552	2409	3110	3866	5470	7204	8713	10394	11639	13032
0:11:00	30.0	287	832	1560	2409	3039	3899	5450	7293	8737	10436	11537	13095
0:11:05	30.0	264	840	1569	2408	3077	3871	5410	7216	8799	10405	11529	12946
0:11:10	30.0	282	855	1563	2379	3038	3899	5417	7229	8719	10306	11739	12964
0:11:15	30.0	273	834	1534	2399	3031	3930	5478	7219	8684	10449	11723	13036
0:11:20	30.0	280	825	1539	2360	3015	3846	5411	7243	8717	10366	11600	12989
0:11:25	30.0	272	819	1571	2351	3035	3894	5414	7196	8714	10466	11735	12958
0:11:30	30.0	271	825	1593	2359	3056	3877	5449	7204	8746	10324	11590	12907
