TITLE	PE29_GEF_Assay_Scan
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/09/13
TIME	16:07:37
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-715, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	280.0000
LASTX	195.0000
NPOINTS	426
FIRSTY	-0.63026
MAXY	6.92449
MINY	-10.15248
XYDATA
246.0000	-0.837165	256.671
245.8000	-0.850318	256.82
245.6000	-0.866025	256.971
245.4000	-0.881905	257.123
245.2000	-0.903819	257.279
245.0000	-0.918488	257.438
244.8000	-0.942214	257.597
244.6000	-0.942886	257.76
244.4000	-0.954325	257.924
244.2000	-0.960389	258.092
244.0000	-1.00929	258.264
243.8000	-1.0335	258.439
243.6000	-1.05461	258.616
243.4000	-1.07399	258.798
243.2000	-1.10263	258.986
243.0000	-1.13036	259.178
242.8000	-1.14914	259.374
242.6000	-1.15403	259.572
242.4000	-1.18912	259.772
242.2000	-1.2102	259.979
242.0000	-1.23008	260.189
241.8000	-1.27327	260.406
241.6000	-1.31224	260.628
241.4000	-1.35591	260.853
241.2000	-1.38116	261.08
241.0000	-1.41364	261.312
240.8000	-1.46011	261.548
240.6000	-1.50272	261.786
240.4000	-1.52959	262.027
240.2000	-1.57811	262.272
240.0000	-1.63577	262.523
239.8000	-1.6993	262.781
239.6000	-1.74595	263.044
239.4000	-1.80691	263.312
239.2000	-1.87712	263.584
239.0000	-1.93038	263.858
238.8000	-1.98808	264.137
238.6000	-2.04197	264.419
238.4000	-2.10364	264.708
238.2000	-2.16786	264.999
238.0000	-2.23079	265.295
237.8000	-2.28645	265.592
237.6000	-2.35806	265.897
237.4000	-2.42273	266.205
237.2000	-2.48427	266.516
237.0000	-2.55526	266.83
236.8000	-2.62422	267.146
236.6000	-2.7011	267.468
236.4000	-2.77577	267.796
236.2000	-2.84977	268.128
236.0000	-2.91842	268.464
235.8000	-3.00191	268.805
235.6000	-3.08793	269.151
235.4000	-3.18912	269.5
235.2000	-3.28971	269.856
235.0000	-3.37198	270.217
234.8000	-3.45837	270.579
234.6000	-3.54281	270.948
234.4000	-3.64924	271.317
234.2000	-3.73791	271.695
234.0000	-3.81588	272.076
233.8000	-3.90592	272.46
233.6000	-4.00534	272.849
233.4000	-4.11079	273.24
233.2000	-4.20235	273.634
233.0000	-4.28788	274.031
232.8000	-4.37664	274.428
232.6000	-4.4489	274.829
232.4000	-4.52519	275.23
232.2000	-4.62298	275.631
232.0000	-4.70655	276.037
231.8000	-4.79796	276.445
231.6000	-4.87692	276.855
231.4000	-4.97152	277.263
231.2000	-5.05664	277.674
231.0000	-5.13221	278.086
230.8000	-5.23315	278.502
230.6000	-5.32797	278.922
230.4000	-5.44431	279.346
230.2000	-5.54273	279.774
230.0000	-5.61087	280.205
229.8000	-5.70152	280.638
229.6000	-5.79642	281.075
229.4000	-5.88018	281.513
229.2000	-5.97421	281.954
229.0000	-6.05145	282.395
228.8000	-6.12216	282.84
228.6000	-6.22303	283.286
228.4000	-6.28664	283.734
228.2000	-6.35865	284.18
228.0000	-6.43721	284.623
227.8000	-6.51423	285.065
227.6000	-6.55247	285.509
227.4000	-6.6182	285.956
227.2000	-6.67336	286.407
227.0000	-6.75521	286.859
226.8000	-6.8331	287.315
226.6000	-6.89439	287.778
226.4000	-6.96154	288.243
226.2000	-7.03469	288.714
226.0000	-7.10028	289.191
225.8000	-7.17237	289.674
225.6000	-7.24043	290.165
225.4000	-7.3006	290.661
225.2000	-7.34237	291.164
225.0000	-7.38388	291.673
224.8000	-7.45029	292.188
224.6000	-7.50251	292.707
224.4000	-7.54956	293.233
224.2000	-7.58725	293.766
224.0000	-7.63878	294.305
223.8000	-7.67333	294.851
223.6000	-7.70049	295.402
223.4000	-7.73827	295.956
223.2000	-7.78874	296.517
223.0000	-7.80318	297.083
222.8000	-7.84748	297.655
222.6000	-7.85765	298.232
222.4000	-7.88259	298.817
222.2000	-7.92171	299.408
222.0000	-7.94532	300.005
221.8000	-7.98779	300.607
221.6000	-8.01921	301.212
221.4000	-8.03559	301.823
221.2000	-8.05199	302.44
221.0000	-8.08049	303.064
220.8000	-8.11237	303.694
220.6000	-8.14441	304.331
220.4000	-8.16801	304.977
220.2000	-8.1934	305.631
220.0000	-8.21151	306.292
219.8000	-8.27658	306.96
219.6000	-8.29959	307.634
219.4000	-8.34839	308.322
219.2000	-8.36952	309.022
219.0000	-8.39421	309.733
218.8000	-8.41936	310.452
218.6000	-8.43435	311.181
218.4000	-8.44681	311.92
218.2000	-8.47477	312.672
218.0000	-8.50029	313.434
217.8000	-8.49619	314.204
217.6000	-8.51704	314.985
217.4000	-8.52935	315.774
217.2000	-8.56564	316.574
217.0000	-8.55109	317.386
216.8000	-8.54269	318.206
216.6000	-8.52725	319.032
216.4000	-8.52809	319.863
216.2000	-8.53894	320.704
216.0000	-8.54926	321.558
215.8000	-8.57777	322.425
215.6000	-8.57254	323.301
215.4000	-8.60186	324.189
215.2000	-8.63428	325.094
215.0000	-8.6488	326.016
214.8000	-8.69447	326.957
214.6000	-8.74343	327.916
214.4000	-8.74749	328.893
214.2000	-8.80472	329.891
214.0000	-8.86037	330.912
213.8000	-8.92651	331.956
213.6000	-9.00111	333.027
213.4000	-9.05286	334.121
213.2000	-9.07981	335.237
213.0000	-9.10236	336.379
212.8000	-9.18999	337.544
212.6000	-9.22671	338.732
212.4000	-9.23024	339.94
212.2000	-9.27272	341.17
212.0000	-9.31507	342.42
211.8000	-9.39052	343.694
211.6000	-9.43582	344.99
211.4000	-9.50433	346.31
211.2000	-9.55429	347.656
211.0000	-9.62274	349.029
210.8000	-9.66028	350.426
210.6000	-9.70706	351.85
210.4000	-9.82824	353.308
210.2000	-9.88474	354.794
210.0000	-9.94622	356.313
209.8000	-10.0036	357.866
209.6000	-10.0684	359.453
209.4000	-10.0952	361.076
209.2000	-10.1242	362.736
209.0000	-10.1525	364.437
208.8000	-10.1401	366.175
208.6000	-10.1397	367.95
208.4000	-10.1453	369.761
208.2000	-10.1462	371.605
208.0000	-10.0941	373.49
207.8000	-10.063	375.419
207.6000	-10.0305	377.388
207.4000	-9.96436	379.402
207.2000	-9.90124	381.458
207.0000	-9.84457	383.562
206.8000	-9.80501	385.712
206.6000	-9.76241	387.907
206.4000	-9.60403	390.149
206.2000	-9.50079	392.44
206.0000	-9.37366	394.781
205.8000	-9.27584	397.166
205.6000	-9.17127	399.602
205.4000	-9.03439	402.091
205.2000	-8.9039	404.63
205.0000	-8.77094	407.222
204.8000	-8.5895	409.869
204.6000	-8.42473	412.57
204.4000	-8.2578	415.328
204.2000	-8.06565	418.143
204.0000	-7.80553	421.024
203.8000	-7.62746	423.965
203.6000	-7.46854	426.97
203.4000	-7.20661	430.043
203.2000	-7.05175	433.193
203.0000	-6.81865	436.417
202.8000	-6.4702	439.711
202.6000	-6.22118	443.079
202.4000	-5.87102	446.525
202.2000	-5.65538	450.041
202.0000	-5.30824	453.628
201.8000	-5.05842	457.294
