Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YGR192C	H141I	-2.04258367969214	0.802116919257168	-2.54649120427949	36	0.0153021193120293	0.0323431158186074	NA	0.471428571428571	0.338095238095238
YGR204W	H141I	-0.552672450211612	1.6311993917908	-0.338813546028156	23	0.737823975055789	0.797879414885912	NA	0.942857142857143	0.491428571428571
YGR253C	H141I	-2.64959286538745	0.970660137266566	-2.72968134124561	14	0.01628143453187	0.0336482980325314	NA	0.732142857142857	0.232142857142857
YGR254W	H141I	-0.672322825548649	1.07948893483989	-0.622815856513033	33	0.537686132717686	0.61734333756475	NA	0.838095238095238	0.552380952380952
YHL020C	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.80952380952381	0.166666666666667
YHR122W	H141I	-2.56008761533947	1.27735765565862	-2.00420579467187	20	0.0587787241813107	0.109328426977238	NA	0.714285714285714	0.428571428571429
YHR179W	H141I	-1.86447597063477	0.877941634780825	-2.123690114207	36	0.0406364833452495	0.0787331864814209	NA	0.645320197044335	0.541871921182266
YIL003W	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.880952380952381	0.238095238095238
YIL110W	H141I	-1.41489230801061	1.38988606035981	-1.01799158101083	11	0.330549806053848	0.432973689619829	NA	0.934065934065934	0.131868131868132
YJL123C	H141I	-3.32313876179897	0.647441327784505	-5.13272573002175	36	1.000890489955e-05	9.30828155658148e-05	NA	0.597744360902256	0.492481203007519
YJL165C	H141I	-1.78794493958146	0.986184507487356	-1.81299232142356	10	0.09991336505874	0.168944417281142	NA	0.839285714285714	0.267857142857143
YJL176C	H141I	-1.1627063298347	0.731088146705101	-1.59037776097839	27	0.123391954111716	0.19125752887316	NA	0.775510204081633	0.489795918367347
YJL196C	H141I	-1.74947245698554	1.49712786241213	-1.1685524669662	30	0.251786339488884	0.360248147268711	NA	0.666666666666667	0.238095238095238
YJR072C	H141I	-3.80885972434278	0.515073133603106	-7.3947940124513	36	1.00311834394518e-08	1.55483343311502e-07	NA	0.592857142857143	0.492857142857143
YJR074W	H141I	0.700540804235436	0.43400047228211	1.61414756198714	36	0.115227850487729	0.185918293796727	NA	0.396428571428571	0.346428571428571
YKL029C	H141I	-1.39836203771997	0.692329904897401	-2.01979147199657	14	0.0629709323368872	0.114829347202559	NA	0.888198757763975	0.31055900621118
YKL033W	H141I	-0.942129416195439	0.766481352378328	-1.22916156182024	18	0.234838040065818	0.341249026970642	NA	0.857142857142857	0.492063492063492
YKL035W	H141I	-0.263493623262913	0.825399092373466	-0.319231782173672	35	0.751448343247874	0.803272366920142	NA	0.825396825396825	0.714285714285714
YKL104C	H141I	-4.00563992182311	0.795612386287211	-5.03466259558345	36	1.35133543766042e-05	9.66724582326298e-05	NA	0.675324675324675	0.584415584415584
YKL106W	H141I	1.29411522217173	1.03276510430272	1.25305862560631	24	0.222255680256287	0.328091718473566	NA	0.967619047619048	0.508571428571429
YKR025W	H141I	0.197531408970617	0.866649416085818	0.227925393249278	32	0.821154375015627	0.858060189623071	NA	0.766917293233083	0.556390977443609
YKR026C	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.196428571428571
YLL021W	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.892857142857143	0.160714285714286
YLL034C	H141I	-4.82372012676583	0.689340170192369	-6.99759035574512	36	3.30678022741893e-08	4.39329373071372e-07	NA	0.721311475409836	0.475409836065574
YLL040C	H141I	-4.25150659336034	0.461436378769687	-9.21363548469237	35	6.90985046958303e-11	1.60654023417806e-09	NA	0.714285714285714	0.551020408163265
YLR032W	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.767857142857143	0.142857142857143
YLR048W	H141I	-3.39837801662994	0.782561596513427	-4.34263325950423	30	0.000147803478816932	0.00065455826333213	NA	0	0
YLR060W	H141I	-2.682128093842	0.803391945632713	-3.33850508263397	29	0.00232363621430109	0.00675306774781256	NA	0.833333333333333	0.488095238095238
YLR071C	H141I	-2.39785736654749	0.769532336698077	-3.11599298976344	17	0.00628533074514248	0.0149880963922628	NA	0.79047619047619	0.247619047619048
YLR104W	H141I	-3.23587675764017	1.13036254957525	-2.86268928394353	17	0.0107812526185453	0.0244550364274321	NA	0.673469387755102	0.0816326530612245
YLR106C	H141I	-5.08562131169068	0.41906012826165	-12.1357794949066	36	2.77555756156289e-14	2.58126853225349e-12	NA	0.687537993920973	0.585410334346505
YLR196W	H141I	-1.48071356336802	0.879001696340749	-1.68454005212069	28	0.103193969116384	0.171375698711137	NA	0.839285714285714	0.375
YLR243W	H141I	-4.83774028720392	0.529135775674362	-9.14272009114942	36	6.43765041274946e-11	1.60654023417806e-09	NA	0.555555555555556	0.555555555555556
YLR249W	H141I	-4.86143690539334	0.465618764216929	-10.4408096902393	36	1.93778326718075e-12	9.01069219239048e-11	NA	0.523364485981308	0.439252336448598
YLR259C	H141I	-4.1124360128872	0.758030860548866	-5.42515645063515	36	4.07748288333565e-06	4.21339897944684e-05	NA	0.576441102756892	0.558897243107769
YLR293C	H141I	0.698145736442972	0.406415264685215	1.7178137661333	36	0.0944222679422779	0.165684356955318	NA	0.496598639455782	0.413265306122449
YLR301W	H141I	-1.13875640410435	1.12246670015646	-1.01451241622189	16	0.325435066308832	0.432363730953162	NA	0.828571428571429	0.4
YLR304C	H141I	-1.34818800126062	1.33664503433309	-1.00863577586497	28	0.32178675095149	0.432363730953162	NA	0.930232558139535	0.687707641196013
YLR314C	H141I	-3.08392034505832	0.768989199380178	-4.01035586396276	19	0.000748280507057775	0.00267654181370666	NA	0.792857142857143	0.278571428571429
YLR347C	H141I	-2.4098819844202	0.563043116565003	-4.28010202686135	36	0.000132087173567719	0.000614205357089892	NA	0.460764587525151	0.41851106639839
YLR397C	H141I	-4.53134710699727	0.525034229255791	-8.63057464542878	33	5.64686519766155e-10	1.05031692676505e-08	NA	0.749034749034749	0.49034749034749
YML041C	H141I	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.0357142857142857
YML085C	H141I	-2.47317283100025	0.817442793733151	-3.0254995823079	36	0.00456159679841694	0.0117483408184487	NA	0.543956043956044	0.39010989010989
YML124C	H141I	-3.43883598715632	0.818309393920754	-4.20236650428742	36	0.000166326849396103	0.000703108954265346	NA	0.585034013605442	0.489795918367347
YMR039C	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.904761904761905	0.0952380952380952
YMR083W	H141I	-1.41944112858406	1.22777014964418	-1.15611307946803	25	0.258564115233641	0.364340344192858	NA	0.828571428571429	0.542857142857143
YMR157C	H141I	0.347648311170793	1.14673640469829	0.303163228922046	24	0.764377814196145	0.807808371820926	NA	0.885714285714286	0.342857142857143
YMR185W	H141I	-3.26519223946778	0.971906408450412	-3.35957476057158	14	0.00467407107830753	0.0117483408184487	NA	0.755102040816326	0.36734693877551
YMR214W	H141I	-4.25733185010361	0.765838097966059	-5.55904944061988	35	2.94547192503103e-06	3.42411111284857e-05	NA	0.665178571428571	0.415178571428571
YMR235C	H141I	-4.23734271239968	0.925484713282796	-4.5785118344844	36	5.40477691608476e-05	0.000335096168797255	NA	0.430528375733855	0.389432485322896
YMR308C	H141I	1.71128628423098	0.607911384309134	2.81502588765596	36	0.00786005441246518	0.0182746265089815	NA	0.454332552693208	0.405152224824356
YMR318C	H141I	0.0630261552171909	1.5760575620006	0.0399897546490543	23	0.968446399437407	0.972577681760324	NA	0.767857142857143	0.482142857142857
YNL007C	H141I	-0.315321091398597	0.571115103638841	-0.552114782798667	30	0.584959800289802	0.647634064606566	NA	0.920634920634921	0.436507936507937
YNL014W	H141I	-3.72842456803654	0.786072212281585	-4.74310694333634	22	9.83141675461319e-05	0.000544954896285847	NA	0.285714285714286	0
YNL032W	H141I	-3.42608765881826	0.95395024895119	-3.59147414929137	19	0.0019458244388999	0.00593527981533115	NA	0.701298701298701	0.415584415584416
YNL037C	H141I	-0.967510778557216	1.54206058159563	-0.627414246952666	31	0.534982160338662	0.61734333756475	NA	0.932330827067669	0.421052631578947
YNL099C	H141I	-3.12753693959787	0.51417935968674	-6.08257970818452	10	0.000118387534751907	0.000579475827996176	NA	0.766233766233766	0.233766233766234
YNL134C	H141I	0.453704496668592	1.3314442123666	0.340761176814271	25	0.736130466284739	0.797879414885912	NA	0.841269841269841	0.436507936507937
YNL141W	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.753246753246753	0.181818181818182
YNL262W	H141I	-1.45138184727321	0.890304879780509	-1.6302076740622	17	0.121444491333645	0.19125752887316	NA	0.75	0.392857142857143
YOL038W	H141I	-1.75239329623596	1.08629429590538	-1.61318466169005	34	0.11594904344312	0.185918293796727	NA	0.779220779220779	0.402597402597403
YOL098C	H141I	-3.5976545170249	1.08249132289818	-3.32349501647073	29	0.0024157085059775	0.00680790578957295	NA	0.688888888888889	0.412698412698413
YOR027W	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.107142857142857
YOR136W	H141I	0.216808211806466	1.24319787392426	0.174395578012126	36	0.862531660213341	0.891282715553786	NA	0.778571428571429	0.728571428571429
YOR224C	H141I	-0.327510643848796	0.592498448430164	-0.552762027844193	32	0.584267411199306	0.647634064606566	NA	0.877551020408163	0.489795918367347
YOR230W	H141I	-2.11377320220576	1.3556240362707	-1.55926211519583	20	0.134618600346694	0.20523819397119	NA	0.828571428571429	0.4
YOR375C	H141I	-2.6647665333494	0.608889121021985	-4.37643971841169	35	0.000103723374124343	0.000544954896285847	NA	0.688311688311688	0.642857142857143
YPL051W	H141I	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.742857142857143	0.171428571428571
YPL070W	H141I	0.488219299803472	0.591889662372872	0.82484849937438	12	0.425550774659045	0.532270020895341	NA	0.80952380952381	0.19047619047619
YPL235W	H141I	-0.85174575041633	0.620649906041865	-1.37234492767147	36	0.178446741923523	0.267670112885285	NA	0.557422969187675	0.439775910364146
YPL239W	H141I	-0.842232600463666	1.25319679595117	-0.672067310724662	11	0.515408599712077	0.606746832572445	NA	0.685714285714286	0.142857142857143
YPR019W	H141I	-1.64554393217526	0.861543294199952	-1.90999563603284	25	0.0676709728503195	0.121026932213071	NA	0.863945578231292	0.625850340136054
YPR103W	H141I	-1.71873343905841	0.762498973670961	-2.25407967539126	20	0.0355646238861156	0.0703725536469947	NA	0.857142857142857	0.376623376623377
YPR128C	H141I	-2.15276880831982	0.77428867819254	-2.78031807638611	19	0.0119236402861227	0.0264023463478431	NA	0.885714285714286	0.228571428571429
YAL005C	H141V	-0.696224117876469	0.818163275461668	-0.850959874095556	36	0.40041653561917	0.471778036224796	NA	0.782608695652174	0.521739130434783
YAL036C	H141V	-2.47069786252969	0.815296072484098	-3.03043022763719	30	0.00499202650603903	0.0122173280279376	NA	0.797619047619048	0.392857142857143
YBL039C	H141V	-4.3929492183701	0.773190263950467	-5.68158889627654	35	2.0298601750568e-06	2.35971245350353e-05	NA	0.628571428571429	0.53968253968254
YBL056W	H141V	-2.42204869540511	1.22116748191549	-1.98338780820297	25	0.0584103638509745	0.100595626632234	NA	0.833333333333333	0.488095238095238
YBR081C	H141V	3.01497889095917	1.10919120388014	2.71817778613124	19	0.0136431361354974	0.0288366286500286	NA	0.785714285714286	0.142857142857143
YBR117C	H141V	-0.909905048369628	1.11425552815581	-0.816603575551115	36	0.419526152890844	0.48167817554134	NA	0.285714285714286	0.285714285714286
YBR121C	H141V	-2.87460705182058	0.685267733253604	-4.1948670750513	36	0.000170057248558564	0.000790766205797322	NA	0.626822157434402	0.545189504373178
YBR231C	H141V	0.641880864882013	1.97736853573513	0.324613673820485	32	0.747586079484367	0.764016542769737	NA	0.761904761904762	0.428571428571429
YCL043C	H141V	-2.61522462199365	0.556330062024603	-4.70085080873805	36	3.73417260843834e-05	0.000231518701723177	NA	0.704433497536946	0.635467980295567
YCL050C	H141V	-3.54991545764039	0.650526651494626	-5.45698696507551	31	5.79199904215955e-06	4.89687191746216e-05	NA	0.669172932330827	0.526315789473684
YCL054W	H141V	-0.765910324287077	0.847165941380977	-0.904085359048495	6	0.400791458892716	0.471778036224796	NA	0.952380952380952	0.142857142857143
YDL089W	H141V	-1.78569120746763	1.48458095244974	-1.20282508307884	28	0.239116729907725	0.317683655448835	NA	0.743589743589744	0.564102564102564
YDL156W	H141V	2.86466151684412	0.971508187903341	2.9486745994663	17	0.00898469148553849	0.0194320071663972	NA	0.857142857142857	0.285714285714286
YDL164C	H141V	-3.37193616980904	0.844992342322467	-3.99049316889813	29	0.00041052391237395	0.00159078016044906	NA	0.747899159663866	0.630252100840336
YDR002W	H141V	-1.77886900357085	0.548745039231462	-3.24170402717849	36	0.0025618799766467	0.00700749523023949	NA	0.490683229813665	0.447204968944099
YDR037W	H141V	-3.11944031073352	0.830466815615713	-3.7562491987362	35	0.000627951700335139	0.00201377614245407	NA	0.62406015037594	0.481203007518797
YDR071C	H141V	-3.97579895641757	1.02679286065474	-3.87205551262051	31	0.000520633778562818	0.00172924790736936	NA	0.721428571428571	0.45
YDR143C	H141V	-2.86935472335823	0.940676669714959	-3.05030922498343	23	0.00567682679471826	0.013064537473767	NA	0.821428571428571	0.476190476190476
YDR171W	H141V	0.513408480778466	1.2029426705693	0.426793806005311	28	0.672793328319634	0.695219772596955	NA	0.904761904761905	0.666666666666667
YDR182W	H141V	0.974832279610194	1.70560219600042	0.571547270457405	30	0.571886439312151	0.62571104536506	NA	0.857142857142857	0.36734693877551
YDR190C	H141V	-0.670061274816785	0.603620028047515	-1.11007130923767	36	0.274328302312372	0.354340723820148	NA	0.489795918367347	0.387755102040816
YER023W	H141V	-3.52617363828967	0.916742154525779	-3.8464181240948	36	0.000470776927786964	0.00168393285708414	NA	0.554621848739496	0.436974789915966
YFL037W	H141V	-3.04761088362312	0.745045683091518	-4.09050203603255	36	0.000231301441833143	0.000977774276840103	NA	0.425170068027211	0.329931972789116
YGL097W	H141V	-0.598513370143838	1.31087517774926	-0.456575408782604	36	0.650719169668544	0.687691849763348	NA	0.536299765807962	0.339578454332553
YGL164C	H141V	1.2370861808242	0.552919840957137	2.23736984855297	35	0.0317289250759931	0.0578586280797522	NA	0.453781512605042	0.42436974789916
YGL171W	H141V	-1.09654888305552	0.934031540317485	-1.17399556195157	32	0.249060398377023	0.326234042944552	NA	0.732142857142857	0.482142857142857
YGL201C	H141V	-1.30056833992284	0.693735968563863	-1.8747310199516	11	0.0876122601608127	0.145498932052778	NA	0.928571428571429	0.345238095238095
YGL234W	H141V	-3.75062876606091	0.764166581060029	-4.90812979659245	36	1.98871755403562e-05	0.000142269794250241	NA	0.486140724946695	0.456289978678038
YGR155W	H141V	-2.63859016963408	0.794445158640103	-3.32129932562079	36	0.00206295493931341	0.00581378210170143	NA	0.657142857142857	0.628571428571429
YGR163W	H141V	-2.08919127084577	1.21304286068875	-1.72227325064141	15	0.105568777338528	0.168346111224459	NA	0.803571428571429	0.178571428571429
YGR192C	H141V	-2.45542470302315	0.802116919257168	-3.06118053873878	36	0.00415230885792717	0.0104368844266818	NA	0.466666666666667	0.333333333333333
YGR204W	H141V	-1.38130327021994	1.6311993917908	-0.846802222445342	23	0.405830568795523	0.471778036224796	NA	0.885714285714286	0.434285714285714
YGR253C	H141V	-3.15912028185317	0.970660137266566	-3.25461009530013	14	0.00575963480026287	0.013064537473767	NA	0.696428571428571	0.196428571428571
YGR254W	H141V	0.531355942675458	0.965524255704337	0.55032894257829	33	0.585800012564156	0.633481408935657	NA	0.838095238095238	0.695238095238095
YHL020C	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.880952380952381	0
YHR122W	H141V	-2.96312896853482	1.27735765565862	-2.31973320503333	20	0.0310490730970623	0.0577512759605359	NA	0.7	0.414285714285714
YHR179W	H141V	-1.8637846060805	0.877941634780826	-2.12290263070368	36	0.0407068198203084	0.071428947986579	NA	0.640394088669951	0.536945812807882
YIL003W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.166666666666667
YIL110W	H141V	-1.29063548720337	1.20367663663747	-1.07224436191503	11	0.306570978983457	0.380148013939487	NA	0.901098901098901	0.197802197802198
YJL123C	H141V	-3.3491711812958	0.647441327784506	-5.17293388229696	36	8.84829536063059e-06	6.8574289044887e-05	NA	0.597744360902256	0.492481203007519
YJL165C	H141V	-1.66832717609549	0.986184507487356	-1.6916988285956	10	0.121578005857061	0.179472294360423	NA	0.821428571428571	0.25
YJL176C	H141V	-0.528107324126614	1.07020346355197	-0.493464413181622	27	0.625674614434078	0.668824587843325	NA	0.857142857142857	0.36734693877551
YJL196C	H141V	-1.62562070434489	1.49712786241213	-1.08582623111812	30	0.286204235034157	0.364616354221597	NA	0.666666666666667	0.238095238095238
YJR072C	H141V	-3.92630105785675	0.515073133603106	-7.62280305787061	36	5.09193021080989e-09	7.89249182675533e-08	NA	0.614285714285714	0.514285714285714
YJR074W	H141V	1.33327981572017	0.434000472282111	3.07206996506101	36	0.00403447683595815	0.0104223984928919	NA	0.425	0.375
YKL029C	H141V	-2.4536756296023	0.692329904897401	-3.54408442022437	14	0.00323875431395804	0.00860583289137421	NA	0.826086956521739	0.248447204968944
YKL033W	H141V	-2.28444994402358	0.839638253209352	-2.72075496238019	18	0.0140192693048271	0.0289731565633094	NA	0.825396825396825	0.333333333333333
YKL035W	H141V	-1.31039967889269	0.825399092373467	-1.58759525058912	35	0.121372166400118	0.179472294360423	NA	0.753968253968254	0.642857142857143
YKL104C	H141V	-3.68906542833309	0.795612386287211	-4.63676218711024	36	4.53327221452415e-05	0.000263496447469216	NA	0.701298701298701	0.61038961038961
YKL106W	H141V	1.3460271780608	0.730275208625286	1.84317797203419	24	0.0776880318478073	0.131363399306292	NA	0.963809523809524	0.775238095238095
YKR025W	H141V	0.800262855169453	0.866649416085819	0.923398597305704	32	0.362710258545158	0.443842816377628	NA	0.781954887218045	0.571428571428571
YKR026C	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.857142857142857	0.125
YLL021W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.839285714285714	0.107142857142857
YLL034C	H141V	-4.86059846578458	0.68934017019237	-7.05108838271845	36	2.81372907195987e-08	3.73824005274668e-07	NA	0.718969555035129	0.473067915690867
YLL040C	H141V	-3.91237523651407	0.461436378769687	-8.4786883230696	35	5.27613508438662e-10	1.04546992396592e-08	NA	0.743440233236152	0.580174927113703
YLR032W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.758928571428571	0.133928571428571
YLR048W	H141V	-3.28254553019113	0.782561596513427	-4.19461617438929	30	0.000223095391125971	0.000977774276840103	NA	0	0
YLR060W	H141V	-3.465159495903	0.803391945632713	-4.31316185672488	29	0.000169950624199	0.000790766205797322	NA	0.755952380952381	0.410714285714286
YLR071C	H141V	-2.33210612213154	0.769532336698078	-3.03054986894791	17	0.00754638822866127	0.0167098596491785	NA	0.80952380952381	0.266666666666667
YLR104W	H141V	-2.94584531508461	1.13036254957525	-2.60610661260102	17	0.0184455449435887	0.0372920799946468	NA	0.714285714285714	0.122448979591837
YLR106C	H141V	-5.63640815109025	0.419060128261651	-13.4501179448192	36	1.33226762955019e-15	1.23900889548167e-13	NA	0.655927051671733	0.553799392097264
YLR196W	H141V	-2.16310478162184	0.879001696340749	-2.46086530961973	28	0.020288282709878	0.0393085477503887	NA	0.8125	0.348214285714286
YLR243W	H141V	-5.01725814045247	0.529135775674362	-9.48198623322753	36	2.52298182346067e-11	7.82124365272807e-10	NA	0.555555555555556	0.555555555555556
YLR249W	H141V	-4.84991318575144	0.46561876421693	-10.4160604307001	36	2.06723527185204e-12	9.61264401411199e-11	NA	0.530040053404539	0.445927903871829
YLR259C	H141V	-3.36443789051976	0.758030860548867	-4.43839171413638	36	8.23573210602113e-05	0.000425512825477758	NA	0.62406015037594	0.606516290726817
YLR293C	H141V	0.509070933240022	0.406415264685216	1.25258812223581	36	0.218431667586151	0.299758820984073	NA	0.486394557823129	0.403061224489796
YLR301W	H141V	-1.86034417456822	1.12246670015646	-1.65737137173771	16	0.11691891115146	0.179472294360423	NA	0.714285714285714	0.285714285714286
YLR304C	H141V	-1.40524517500593	1.33664503433309	-1.05132263159685	28	0.302099679470277	0.379665813388321	NA	0.920265780730897	0.677740863787375
YLR314C	H141V	-3.09544374466201	0.768989199380178	-4.02534098938842	19	0.000723101168530693	0.00224161362244515	NA	0.778571428571429	0.264285714285714
YLR347C	H141V	-2.65597648849403	0.563043116565004	-4.71718134962298	36	3.55388586368299e-05	0.000231518701723177	NA	0.456740442655936	0.414486921529175
YLR397C	H141V	-4.53225245166049	0.525034229255791	-8.63229899902855	33	5.62080604282755e-10	1.04546992396592e-08	NA	0.756756756756757	0.498069498069498
YML041C	H141V	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.0357142857142857
YML085C	H141V	-2.40916643232792	0.817442793733152	-2.94719881415258	36	0.00559691725362499	0.013064537473767	NA	0.516483516483516	0.362637362637363
YML124C	H141V	-3.3159696741083	0.818309393920754	-4.05221997785035	36	0.000258790528437247	0.00104641387585496	NA	0.591836734693878	0.496598639455782
YMR039C	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.952380952380952	0.0476190476190476
YMR083W	H141V	-0.989163994756367	1.22777014964418	-0.805658937907098	25	0.428036529719063	0.485456064193571	NA	0.857142857142857	0.571428571428571
YMR157C	H141V	-1.40935193789468	1.14673640469829	-1.22901124628156	24	0.230982085291733	0.311323680175814	NA	0.857142857142857	0.314285714285714
YMR185W	H141V	-1.7379006365863	0.971906408450412	-1.78813579319554	14	0.0954099934460488	0.155668936675132	NA	0.857142857142857	0.469387755102041
YMR214W	H141V	-4.30925524902698	0.765838097966059	-5.62684888682302	35	2.39714232508348e-06	2.47704706925293e-05	NA	0.647321428571429	0.397321428571429
YMR235C	H141V	-4.97568584109792	0.925484713282797	-5.37630256846557	36	4.73848357396278e-06	4.40678972378539e-05	NA	0.416829745596869	0.37573385518591
YMR308C	H141V	1.00555151188054	0.607911384309134	1.65410870372712	36	0.106800221099388	0.168346111224459	NA	0.416861826697892	0.36768149882904
YMR318C	H141V	-0.271542355322105	1.5760575620006	-0.17229215599043	23	0.864714925440442	0.864714925440442	NA	0.75	0.464285714285714
YNL007C	H141V	-0.849536791284556	0.625625250389788	-1.35790042162663	30	0.184621483252066	0.260148453673365	NA	0.912698412698413	0.325396825396825
YNL014W	H141V	-3.9216640329909	0.786072212281585	-4.98893609482546	22	5.41148006938386e-05	0.000296039792030999	NA	0.285714285714286	0
YNL032W	H141V	-3.40245736062311	0.95395024895119	-3.56670315287816	19	0.00205858128995673	0.00581378210170143	NA	0.714285714285714	0.428571428571429
YNL037C	H141V	-0.941795334809404	1.37926091434828	-0.682826088241915	31	0.499788184785428	0.553336918869581	NA	0.909774436090226	0.496240601503759
YNL099C	H141V	-2.63810062027623	0.51417935968674	-5.13070112709984	10	0.000443722370093713	0.00165064721674861	NA	0.818181818181818	0.285714285714286
YNL134C	H141V	0.582209662979418	1.3314442123666	0.43727679881124	25	0.66566482531548	0.695219772596955	NA	0.849206349206349	0.444444444444444
YNL141W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.714285714285714	0.142857142857143
YNL262W	H141V	-2.02898636983235	0.890304879780509	-2.27897927542818	17	0.0358584856737534	0.064131522454982	NA	0.75	0.392857142857143
YOL038W	H141V	-1.65164608033794	1.08629429590538	-1.5204407190239	34	0.137646442207689	0.200017486333048	NA	0.792207792207792	0.415584415584416
YOL098C	H141V	-3.68670859971377	1.08249132289818	-3.4057627268949	29	0.00195098129677795	0.00581378210170143	NA	0.688888888888889	0.412698412698413
YOR027W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.107142857142857
YOR136W	H141V	-0.22092992545259	1.24319787392426	-0.177710990411532	36	0.859946142791578	0.864714925440442	NA	0.757142857142857	0.707142857142857
YOR224C	H141V	-0.839972702192656	0.522534515579282	-1.60749706889977	32	0.117769082703895	0.179472294360423	NA	0.816326530612245	0.530612244897959
YOR230W	H141V	-2.05332449296056	1.3556240362707	-1.51467105777294	20	0.145500597430887	0.208177777862654	NA	0.828571428571429	0.4
YOR375C	H141V	-2.33917645072838	0.608889121021985	-3.84171168439042	35	0.000492238353401397	0.00169548766171592	NA	0.694805194805195	0.649350649350649
YPL051W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.742857142857143	0.171428571428571
YPL070W	H141V	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.904761904761905	0.0952380952380952
YPL235W	H141V	-0.549510834558929	0.620649906041866	-0.885379711185941	36	0.38182773205884	0.461168559499638	NA	0.582633053221288	0.464985994397759
YPL239W	H141V	-0.911177634126391	1.25319679595117	-0.727082639430794	11	0.482362922032719	0.540478936735456	NA	0.714285714285714	0.171428571428571
YPR019W	H141V	-2.1554490714394	0.861543294199952	-2.50184649564361	25	0.0192630920934371	0.0381163311636096	NA	0.843537414965986	0.605442176870748
YPR103W	H141V	-1.83947474355349	0.762498973670962	-2.4124291403273	20	0.025570352955423	0.0485314862215171	NA	0.857142857142857	0.376623376623377
YPR128C	H141V	-0.898155138669094	0.706825625111521	-1.27068842266066	19	0.219178492762548	0.299758820984073	NA	0.857142857142857	0.285714285714286
YAL005C	K101R	-2.02707944698496	0.818163275461668	-2.47759769691585	36	0.018055048198609	0.0514295312324015	NA	0.732919254658385	0.472049689440994
YAL036C	K101R	-1.529843676824	0.815296072484098	-1.87642713911619	30	0.0703549988349579	0.140709997669916	NA	0.857142857142857	0.452380952380952
YBL039C	K101R	-1.36514274694522	0.773190263950466	-1.76559743519051	35	0.0861869195612228	0.165338172219489	NA	0.787301587301587	0.698412698412698
YBL056W	K101R	-1.80018206085888	1.22116748191549	-1.47414837646607	25	0.152923648239974	0.253361901874914	NA	0.821428571428571	0.476190476190476
YBR081C	K101R	0.0682549253336831	1.40302822595417	0.0486482909403081	19	0.961707334855046	0.961707334855046	NA	0.785714285714286	0.0714285714285714
YBR117C	K101R	-0.130665434507351	1.11425552815581	-0.117267028258423	36	0.907300264491048	0.927024183284331	NA	0.392857142857143	0.392857142857143
YBR121C	K101R	-1.36673258921735	0.685267733253604	-1.99445052334246	36	0.0537178375938638	0.114760834859618	NA	0.723032069970845	0.641399416909621
YBR231C	K101R	-0.646685652790531	1.97736853573513	-0.327043563758393	32	0.745764702498626	0.796612295850805	NA	0.738095238095238	0.404761904761905
YCL043C	K101R	-2.96097768620253	0.556330062024603	-5.32233989913632	36	5.59337025096696e-06	0.000262888401795447	NA	0.694581280788177	0.625615763546798
YCL050C	K101R	-3.08070364910257	0.650526651494626	-4.73570704908778	31	4.57508585536281e-05	0.000477842300449005	NA	0.706766917293233	0.56390977443609
YCL054W	K101R	-1.24239101277828	0.733667226456885	-1.69339854361246	6	0.141321565996367	0.247026111009933	NA	0.904761904761905	0.19047619047619
YDL089W	K101R	-1.08682767126159	1.68335657199661	-0.645631287714951	28	0.523774339794277	0.610748222415734	NA	0.824175824175824	0.527472527472527
YDL156W	K101R	-1.57218876032645	0.76804465981935	-2.04700174687268	17	0.0564386027608208	0.117893970211492	NA	0.732142857142857	0.267857142857143
YDL164C	K101R	-1.01493858682253	0.844992342322467	-1.20112163860913	29	0.239422517575854	0.340995706850459	NA	0.890756302521008	0.773109243697479
YDR002W	K101R	-1.66426017222331	0.548745039231462	-3.03284777672737	36	0.00447431330466275	0.0193941937011712	NA	0.490683229813665	0.447204968944099
YDR037W	K101R	-2.40418010615532	0.830466815615713	-2.89497432160832	35	0.00649044225018791	0.0260804596064065	NA	0.691729323308271	0.548872180451128
