Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YGL097W	H141V	-0.0987695565111497	1.10992433769968	-0.0889876482174003	36	0.929584948856215	0.939689133082913	NA	0.536299765807962	0.339578454332553
YGL164C	H141V	1.65287103371174	0.555742648201388	2.97416626033851	35	0.00529232778096755	0.0120045483812191	NA	0.453781512605042	0.42436974789916
YGL171W	H141V	-0.76607671743205	0.957265761186778	-0.800275898808184	32	0.42945245039637	0.562522223758626	NA	0.732142857142857	0.482142857142857
YGL201C	H141V	-0.762235494932004	0.560295660477184	-1.36041655986205	11	0.2009228874313	0.296600452874776	NA	0.928571428571429	0.345238095238095
YGL234W	H141V	-3.17940976681626	0.595838502694007	-5.33602604135344	36	5.36300287201641e-06	4.53417515543206e-05	NA	0.486140724946695	0.456289978678038
YGR155W	H141V	-2.14704769916894	0.677403610150355	-3.16952503204461	36	0.00311196828763594	0.00769136369682395	NA	0.657142857142857	0.628571428571429
YGR163W	H141V	-1.41141258053988	0.862196096487272	-1.63699718230018	15	0.122434005356307	0.196316594795458	NA	0.803571428571429	0.178571428571429
YGR192C	H141V	-1.90367917324267	0.67813933367208	-2.8072094903187	36	0.00801763522525234	0.0169463653624652	NA	0.466666666666667	0.333333333333333
YGR204W	H141V	-0.863174164834878	1.17438274039689	-0.735002427354441	23	0.469766708643927	0.57484610399849	NA	0.885714285714286	0.434285714285714
YGR253C	H141V	-2.24192581919394	0.776218058884864	-2.88826804985026	14	0.0119150504553922	0.0246244376078106	NA	0.696428571428571	0.196428571428571
YGR254W	H141V	0.824243231540043	0.819067203303388	1.00631941825503	33	0.321584173304472	0.44637803160173	NA	0.838095238095238	0.695238095238095
YHL020C	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.880952380952381	0
YHR122W	H141V	-2.24504524373202	1.05038963212746	-2.13734520511679	20	0.0451061965807904	0.080670697731029	NA	0.7	0.414285714285714
YHR179W	H141V	-1.41657955756162	0.888390848291159	-1.59454541915469	36	0.119556960013717	0.195066618969748	NA	0.640394088669951	0.536945812807882
YIL003W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.166666666666667
YIL110W	H141V	-0.531713225848331	0.996446655741444	-0.53360932347421	11	0.60422680588118	0.661095211140585	NA	0.901098901098901	0.197802197802198
YJL123C	H141V	-2.7650988660966	0.501136223722744	-5.51765914177142	36	3.06748437806093e-06	3.16973385732962e-05	NA	0.597744360902256	0.492481203007519
YJL165C	H141V	-1.16448747865696	0.721492609339859	-1.61399779233003	10	0.137602418335686	0.216898727207099	NA	0.821428571428571	0.25
YJL176C	H141V	-0.31538522367901	1.14941703477806	-0.274387114629728	27	0.785875649709789	0.812071504700115	NA	0.857142857142857	0.36734693877551
YJL196C	H141V	-1.05893962957091	1.38658925499943	-0.763701020870342	30	0.451010208654842	0.570190055999766	NA	0.666666666666667	0.238095238095238
YJR072C	H141V	-3.3812915674965	0.436661133756376	-7.74351391984203	36	3.56384566302381e-09	5.52396077768691e-08	NA	0.614285714285714	0.514285714285714
YJR074W	H141V	1.7804707187235	0.415842344157584	4.28160033180457	36	0.000131500326885803	0.000611476520018983	NA	0.425	0.375
YKL029C	H141V	-2.27374760775739	0.630428530574522	-3.60666990385933	14	0.00286037770042169	0.0073893090594227	NA	0.826086956521739	0.248447204968944
YKL033W	H141V	-1.83438141750145	0.752183689572664	-2.43874128478326	18	0.0253252967079614	0.0480663794661307	NA	0.825396825396825	0.333333333333333
YKL035W	H141V	-0.9095610993432	0.718809369419193	-1.26537179124159	35	0.214097533543439	0.311110478430309	NA	0.753968253968254	0.642857142857143
YKL104C	H141V	-2.97257328270251	0.645841632711368	-4.60263496830186	36	5.0254385780546e-05	0.000274921051622987	NA	0.701298701298701	0.61038961038961
YKL106W	H141V	1.39696767680273	0.703411985671827	1.9859878780264	24	0.0585711057813514	0.0990384152302851	NA	0.963809523809524	0.775238095238095
YKR025W	H141V	1.1753619605899	0.892527347039383	1.31689181792436	32	0.197228232310966	0.295842348466449	NA	0.781954887218045	0.571428571428571
YKR026C	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.857142857142857	0.125
YLL021W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.839285714285714	0.107142857142857
YLL034C	H141V	-4.18546875131729	0.583529293200289	-7.1726797610496	36	1.9511703808206e-08	2.59226922023308e-07	NA	0.718969555035129	0.473067915690867
YLL040C	H141V	-3.15812248859093	0.385960970375637	-8.1824918346466	35	1.21998011692881e-09	2.26916301748759e-08	NA	0.743440233236152	0.580174927113703
YLR032W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.758928571428571	0.133928571428571
YLR048W	H141V	-2.71731077479517	0.72219956896321	-3.7625483198448	30	0.000730089954702251	0.00251475428841886	NA	0	0
YLR060W	H141V	-2.89607591416391	0.764662007243966	-3.78739349768677	29	0.000710312267512281	0.00251475428841886	NA	0.755952380952381	0.410714285714286
YLR071C	H141V	-1.84405280324842	0.569638779591102	-3.23723185519799	17	0.00484330793825416	0.0112606909564409	NA	0.80952380952381	0.266666666666667
YLR104W	H141V	-2.35503350262609	0.871796546352097	-2.7013567700863	17	0.0151321202850145	0.0293184830522157	NA	0.714285714285714	0.122448979591837
YLR106C	H141V	-4.91059444836971	0.378732858327248	-12.9658526858704	36	3.99680288865056e-15	3.71702668644502e-13	NA	0.655927051671733	0.553799392097264
YLR196W	H141V	-1.66777454036623	0.801117879644024	-2.08180916035391	28	0.0466182733467748	0.0818018758726426	NA	0.8125	0.348214285714286
YLR243W	H141V	-4.43459797919083	0.514672486720837	-8.61634941367324	36	2.8344748770337e-10	8.78687211880447e-09	NA	0.555555555555556	0.555555555555556
YLR249W	H141V	-4.3181163411186	0.401128342980496	-10.7649245352093	36	8.36219982147668e-13	3.88842291698666e-11	NA	0.530040053404539	0.445927903871829
YLR259C	H141V	-2.85320800031278	0.588236721847406	-4.85044182782749	36	2.37081742608947e-05	0.000146990680417547	NA	0.62406015037594	0.606516290726817
YLR293C	H141V	0.954038344424782	0.528119942639107	1.8064804363518	36	0.0792086494901321	0.131542935760398	NA	0.486394557823129	0.403061224489796
YLR301W	H141V	-1.25187157858558	1.11687754134661	-1.120867357648	16	0.278886548580178	0.392976500272069	NA	0.714285714285714	0.285714285714286
YLR304C	H141V	-1.12641677072464	1.13143681970186	-0.99556312037066	28	0.327988798813294	0.448572916024064	NA	0.920265780730897	0.677740863787375
YLR314C	H141V	-2.93493211089831	0.621671435944882	-4.72103420102854	19	0.000148695733030557	0.00065850967484961	NA	0.778571428571429	0.264285714285714
YLR347C	H141V	-2.28498618867177	0.675665792348326	-3.38182902634472	36	0.00174717857385387	0.00492386688995181	NA	0.456740442655936	0.414486921529175
YLR397C	H141V	-3.68599370423443	0.434582241457279	-8.48169426314852	33	8.43070946388025e-10	1.96013995035216e-08	NA	0.756756756756757	0.498069498069498
YML041C	H141V	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.0357142857142857
YML085C	H141V	-1.83175144392587	0.640757784383738	-2.85872678969885	36	0.00703100850929506	0.015206599799173	NA	0.516483516483516	0.362637362637363
YML124C	H141V	-2.67742887174578	0.652436581698597	-4.10373812083802	36	0.000222477778868413	0.000940474247034655	NA	0.591836734693878	0.496598639455782
YMR039C	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.952380952380952	0.0476190476190476
YMR083W	H141V	-0.647238615744159	1.02009555670628	-0.634488221705411	25	0.531526127439202	0.625720631036022	NA	0.857142857142857	0.571428571428571
YMR157C	H141V	-0.732276643563553	0.964880127361544	-0.758930174638332	24	0.45528387933892	0.570190055999766	NA	0.857142857142857	0.314285714285714
YMR185W	H141V	-1.41657524737981	0.945536595260532	-1.4981707259987	14	0.156294758106856	0.242256875065626	NA	0.857142857142857	0.469387755102041
YMR214W	H141V	-3.58952558349982	0.610806560081474	-5.87669782561114	35	1.122357511818e-06	1.30474060748842e-05	NA	0.647321428571429	0.397321428571429
YMR235C	H141V	-4.29105173507586	0.827344341056195	-5.18653663551728	36	8.48677590337132e-06	6.57725132511278e-05	NA	0.416829745596869	0.37573385518591
YMR308C	H141V	1.4276210425406	0.486904909221732	2.93203254989255	36	0.00582145187433358	0.0128903577217386	NA	0.416861826697892	0.36768149882904
YMR318C	H141V	0.0321083421605796	1.36481320981505	0.0235258143236544	23	0.981433766105542	0.981433766105542	NA	0.75	0.464285714285714
YNL007C	H141V	-0.417630465419534	0.580875471383409	-0.718967293325208	30	0.477724320686181	0.576991711997596	NA	0.912698412698413	0.325396825396825
YNL014W	H141V	-3.43976756987617	0.610872257286192	-5.63091142026548	22	1.16067443192147e-05	7.7101944406212e-05	NA	0.285714285714286	0
YNL032W	H141V	-2.21834483181805	0.594962668953167	-3.72854457527767	19	0.00142398549634004	0.00427195648902012	NA	0.714285714285714	0.428571428571429
YNL037C	H141V	-0.828490968670017	1.22829395909297	-0.674505449234493	31	0.50498948881991	0.602102852054508	NA	0.909774436090226	0.496240601503759
YNL099C	H141V	-1.72117725709301	0.348039089551528	-4.94535616476546	10	0.000582527190802207	0.00221804792127458	NA	0.818181818181818	0.285714285714286
YNL134C	H141V	0.705256978041798	1.21346799600728	0.581191247204156	25	0.566315116435221	0.642284217420434	NA	0.849206349206349	0.444444444444444
YNL141W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.714285714285714	0.142857142857143
YNL262W	H141V	-1.70749791105975	0.725264048567419	-2.35431208045193	17	0.0308413898868629	0.057364985189565	NA	0.75	0.392857142857143
YOL038W	H141V	-1.13818017506671	0.918104488926409	-1.23970657892943	34	0.223572632438572	0.319880843335187	NA	0.792207792207792	0.415584415584416
YOL098C	H141V	-2.92323871577235	0.878820562657782	-3.3263203434063	29	0.00239811373707477	0.00637213078708439	NA	0.688888888888889	0.412698412698413
YOR027W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.107142857142857
YOR136W	H141V	0.147043303682052	1.04374165053765	0.140880938885889	36	0.888749366947591	0.908282320067318	NA	0.757142857142857	0.707142857142857
YOR224C	H141V	-0.382703922083587	0.433073309600602	-0.883693161410783	32	0.383453145021814	0.509444892671838	NA	0.816326530612245	0.530612244897959
YOR230W	H141V	-1.51633832731919	1.0519732929019	-1.4414228360649	20	0.164940557512661	0.251466751617664	NA	0.828571428571429	0.4
YOR375C	H141V	-2.10897799861853	0.580434454116851	-3.63344729738244	35	0.000888219241151234	0.00284842722162292	NA	0.694805194805195	0.649350649350649
YPL051W	H141V	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.742857142857143	0.171428571428571
YPL070W	H141V	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.904761904761905	0.0952380952380952
YPL235W	H141V	-0.153774784847942	0.468531891103874	-0.328205588067109	36	0.744657609822	0.778125367566809	NA	0.582633053221288	0.464985994397759
YPL239W	H141V	-0.435963747844613	0.855988264863118	-0.5093104260189	11	0.620596134337067	0.663395867739623	NA	0.714285714285714	0.171428571428571
YPR019W	H141V	-1.7386787011273	0.661422131247682	-2.62869749738721	25	0.0144458169546449	0.0285842761017441	NA	0.843537414965986	0.605442176870748
YPR103W	H141V	-1.11518137898836	0.50584843609136	-2.20457611296628	20	0.0393597088413946	0.0717735867107784	NA	0.857142857142857	0.376623376623377
YPR128C	H141V	-0.365172871965479	0.658895837414765	-0.554219424724652	19	0.585893510529661	0.656483090111548	NA	0.857142857142857	0.285714285714286
YAL005C	K101R	-1.67758986311177	0.646052470996053	-2.59667741928971	36	0.0135451368089159	0.0454729592870748	NA	0.732919254658385	0.472049689440994
YAL036C	K101R	-1.17159712966271	0.752297641250652	-1.5573585046937	30	0.129873353390682	0.254335317056753	NA	0.857142857142857	0.452380952380952
YBL039C	K101R	-0.933961544930169	0.642436007283549	-1.45378144179573	35	0.154915818159456	0.282621155289923	NA	0.787301587301587	0.698412698412698
YBL056W	K101R	-1.27827284908937	0.888381647553898	-1.43887804594907	25	0.162588380925623	0.285204922280721	NA	0.821428571428571	0.476190476190476
YBR081C	K101R	1.06550572343891	1.36457264072695	0.780834740224077	19	0.444520148296788	0.572395807395864	NA	0.785714285714286	0.0714285714285714
YBR117C	K101R	0.166646643657596	1.12984061361481	0.147495710146608	36	0.883563755939244	0.912692231409769	NA	0.392857142857143	0.392857142857143
YBR121C	K101R	-0.991951344511139	0.514207743772198	-1.92908674854688	36	0.0616324117744491	0.132601576564781	NA	0.723032069970845	0.641399416909621
YBR231C	K101R	-0.419725548353745	1.9264293462753	-0.217877468055226	32	0.8289080002114	0.871518267374199	NA	0.738095238095238	0.404761904761905
YCL043C	K101R	-2.47052472438086	0.438393248580954	-5.63540778143313	36	2.13478414146095e-06	0.000100334854648665	NA	0.694581280788177	0.625615763546798
YCL050C	K101R	-2.69545722258683	0.580561809101783	-4.64284281247695	31	5.96279249296394e-05	0.000622780549265123	NA	0.706766917293233	0.56390977443609
YCL054W	K101R	-0.897269976391048	0.65520997283946	-1.36943882661398	6	0.219904686634868	0.356397250753061	NA	0.904761904761905	0.19047619047619
YDL089W	K101R	-0.701268839239847	1.55365955290115	-0.45136583360902	28	0.655202560882439	0.751085862474991	NA	0.824175824175824	0.527472527472527
YDL156W	K101R	-0.959422229966215	0.643598355120298	-1.49071578933244	17	0.154357495114101	0.282621155289923	NA	0.732142857142857	0.267857142857143
YDL164C	K101R	-0.726884301350174	0.639866601697166	-1.13599350149266	29	0.265260374349573	0.372423156527867	NA	0.890756302521008	0.773109243697479
YDR002W	K101R	-1.33701160156428	0.431643884059881	-3.09748765345369	36	0.00377162329676661	0.0189048742083582	NA	0.490683229813665	0.447204968944099
YDR037W	K101R	-1.78767663119567	0.671603368732323	-2.66180414575642	35	0.0116584013687133	0.0405885084688538	NA	0.691729323308271	0.548872180451128
YDR071C	K101R	-1.58814673252655	0.820446144462139	-1.93571112893424	31	0.0620688230728761	0.132601576564781	NA	0.828571428571429	0.557142857142857
YDR143C	K101R	-0.803872983166659	0.704289914370141	-1.14139499482337	23	0.265450547737948	0.372423156527867	NA	0.910714285714286	0.56547619047619
YDR171W	K101R	-1.19528280479576	1.07233388624541	-1.11465544465897	28	0.274474538661759	0.379420685797137	NA	0.817460317460317	0.579365079365079
YDR182W	K101R	0.956845737251332	1.7582725574718	0.544196480338162	30	0.590328463803609	0.702416146804294	NA	0.836734693877551	0.346938775510204
YDR190C	K101R	-0.241206528725	0.432152192622171	-0.558151810503218	36	0.580195691833124	0.69921019272197	NA	0.510204081632653	0.408163265306122
YER023W	K101R	-1.32935304099862	0.768922876530159	-1.72885094406016	36	0.092404383289741	0.189268268318943	NA	0.630252100840336	0.512605042016807
YFL037W	K101R	-1.15110692543118	0.565019396809699	-2.03728744876856	36	0.0490239831933561	0.112396449272573	NA	0.517006802721088	0.421768707482993
YGL097W	K101R	-0.393247991096121	1.10992433769968	-0.354301620154694	36	0.725179814522874	0.801963559590002	NA	0.529274004683841	0.332552693208431
YGL164C	K101R	2.82153880531926	0.555742648201388	5.07706006449375	35	1.2709352269491e-05	0.000333365137429542	NA	0.529411764705882	0.5
YGL171W	K101R	1.09351084825814	0.957265761186778	1.14232733750181	32	0.261793478884522	0.372423156527867	NA	0.785714285714286	0.535714285714286
YGL201C	K101R	-2.78795244022755	0.751715510595075	-3.70878663661009	11	0.00344843148588625	0.0189048742083582	NA	0.93452380952381	0.18452380952381
YGL234W	K101R	-1.63619315384454	0.595838502694007	-2.74603461583416	36	0.00935655287304504	0.0366464987527597	NA	0.597014925373134	0.567164179104478
YGR155W	K101R	-0.782395963299284	0.677403610150355	-1.15499231414729	36	0.255702628997998	0.372423156527867	NA	0.73469387755102	0.706122448979592
YGR163W	K101R	-2.92491260167827	0.995578296802342	-2.93790313737521	15	0.0101805937245949	0.0382790324044768	NA	0.839285714285714	0.0892857142857143
YGR192C	K101R	-0.963824613732091	0.67813933367208	-1.42127814429086	36	0.16384112556552	0.285204922280721	NA	0.5	0.366666666666667
YGR204W	K101R	-0.444122999341637	1.17438274039689	-0.378175686736967	23	0.7087680269175	0.793145172979107	NA	0.88	0.428571428571429
YGR253C	K101R	-2.78639832517281	0.950669086700771	-2.93098656951474	14	0.0109502137006792	0.0395892341486093	NA	0.875	0.125
YGR254W	K101R	-1.1833420439286	0.915744972363507	-1.29221789869556	33	0.205257751425058	0.340531635566164	NA	0.79047619047619	0.504761904761905
YHL020C	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.880952380952381	0.119047619047619
YHR122W	K101R	-4.6098233467852	1.4092455721788	-3.2711284944171	20	0.00382119797828517	0.0189048742083582	NA	0.828571428571429	0.257142857142857
YHR179W	K101R	-0.256417288370586	0.888390848291159	-0.288631168211391	36	0.774519121231996	0.846567411579159	NA	0.719211822660099	0.61576354679803
YIL003W	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.904761904761905	0.0238095238095238
YIL110W	K101R	-1.67895544735614	1.15059748985085	-1.45920312026213	11	0.172467973334283	0.294763445334957	NA	0.912087912087912	0.10989010989011
YJL123C	K101R	-2.08453129037977	0.501136223722744	-4.15961008544665	36	0.00018872181633478	0.00153222451885252	NA	0.661654135338346	0.556390977443609
YJL165C	K101R	-1.07366432675584	0.883644373035927	-1.21504120833935	10	0.252259418514019	0.372423156527867	NA	0.928571428571429	0.142857142857143
YJL176C	K101R	-1.14491445061624	0.785201317661737	-1.45811580401533	27	0.156343617819958	0.282621155289923	NA	0.775510204081633	0.489795918367347
YJL196C	K101R	-1.87802547347074	1.55025391552476	-1.21143088539469	30	0.235186653755715	0.366872314094561	NA	0.666666666666667	0.142857142857143
YJR072C	K101R	-1.61792784158076	0.436661133756376	-3.70522521128122	36	0.000705682311557876	0.00473815266331717	NA	0.735714285714286	0.635714285714286
YJR074W	K101R	0.28979100132396	0.415842344157584	0.696877086702222	36	0.490355553804963	0.606492395495612	NA	0.378571428571429	0.328571428571429
YKL029C	K101R	-0.866507495442956	0.772114109600082	-1.12225315490189	14	0.280633857404076	0.382312791246132	NA	0.968944099378882	0.180124223602484
YKL033W	K101R	-0.0832706254513315	0.752183689572664	-0.110705172959334	18	0.913075175509955	0.932924635847128	NA	0.888888888888889	0.396825396825397
YKL035W	K101R	-1.52214643645454	0.718809369419193	-2.11759403982791	35	0.0413867663341312	0.0997527188566239	NA	0.738095238095238	0.626984126984127
YKL104C	K101R	-1.77780142957303	0.645841632711368	-2.75268942032968	36	0.0092014140808141	0.0366464987527597	NA	0.776623376623377	0.685714285714286
YKL106W	K101R	1.20456645872109	0.703411985671827	1.71246223160473	24	0.0997043087981346	0.199408617596269	NA	0.96	0.771428571428571
YKR025W	K101R	-2.11858630889859	1.01203088511019	-2.09340084385658	32	0.0443251486467646	0.104164099319897	NA	0.721804511278195	0.398496240601504
YKR026C	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.0178571428571429
YLL021W	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.982142857142857	0.0714285714285714
YLL034C	K101R	-1.97320055070309	0.583529293200289	-3.38149356629781	36	0.00174879376757842	0.0109591076101581	NA	0.838407494145199	0.592505854800937
YLL040C	K101R	-2.27222323549538	0.385960970375637	-5.88718396392241	35	1.08719805691493e-06	0.000100334854648665	NA	0.817784256559767	0.654518950437318
YLR032W	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.973214285714286	0.223214285714286
YLR048W	K101R	-1.6520226506884	0.72219956896321	-2.28748772733283	30	0.0293903537888107	0.0767414793374502	NA	0	0
YLR060W	K101R	-1.50103829657093	0.764662007243966	-1.96300886189057	29	0.0593004838120728	0.132601576564781	NA	0.886904761904762	0.541666666666667
YLR071C	K101R	0.423667051346544	0.569638779591102	0.743746855947309	17	0.467185586683615	0.593451961462971	NA	0.952380952380952	0.40952380952381
YLR104W	K101R	-2.74463793947696	1.06772834904163	-2.57053954026835	17	0.0198518757951311	0.060196010475559	NA	0.877551020408163	0.0816326530612245
YLR106C	K101R	-1.9007774987536	0.378732858327248	-5.01878159489193	36	1.41857505289167e-05	0.000333365137429542	NA	0.865653495440729	0.763525835866261
YLR196W	K101R	-0.169018281631041	0.801117879644025	-0.210978041965739	28	0.834432383656148	0.871518267374199	NA	0.875	0.410714285714286
YLR243W	K101R	-2.13726020448216	0.514672486720837	-4.15266069126681	36	0.000192630431021357	0.00153222451885252	NA	0.73015873015873	0.73015873015873
YLR249W	K101R	-1.94369051714033	0.401128342980496	-4.84555766540494	36	2.40632590582379e-05	0.000417586281102148	NA	0.655540720961282	0.571428571428571
YLR259C	K101R	-2.41694930225117	0.588236721847406	-4.1088038411824	36	0.000219188572269102	0.00158490198409966	NA	0.651629072681704	0.634085213032581
YLR293C	K101R	0.645038056082391	0.528119942639107	1.22138553007301	36	0.229878598397213	0.366247258463357	NA	0.488095238095238	0.404761904761905
YLR301W	K101R	-0.861376271527097	1.18462752486173	-0.727128361826339	16	0.477652565111508	0.598657881606424	NA	0.885714285714286	0.314285714285714
YLR304C	K101R	-2.60337559391412	1.13143681970186	-2.30094650322599	28	0.029051199534641	0.0767414793374502	NA	0.840531561461794	0.598006644518272
YLR314C	K101R	-0.735707237428311	0.621671435944882	-1.18343419834	19	0.251233194827636	0.372423156527867	NA	0.921428571428571	0.407142857142857
YLR347C	K101R	-1.91869280496696	0.675665792348326	-2.83970688866518	36	0.00738124683804076	0.0315380546716287	NA	0.484909456740443	0.442655935613682
YLR397C	K101R	-2.02173305354516	0.434582241457279	-4.65212993233619	33	5.12235516589854e-05	0.000622780549265123	NA	0.868725868725869	0.61003861003861
YML041C	K101R	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.964285714285714	0.0357142857142857
YML085C	K101R	-0.768742873108509	0.640757784383738	-1.1997402011243	36	0.238076714465619	0.366872314094561	NA	0.60989010989011	0.456043956043956
YML124C	K101R	-1.50382800658249	0.652436581698597	-2.30494127516167	36	0.0270450738700649	0.0767414793374502	NA	0.666666666666667	0.571428571428571
YMR039C	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.952380952380952	0.0476190476190476
YMR083W	K101R	-0.902992039552891	1.02009555670628	-0.88520338473829	25	0.384482159272261	0.516304613879893	NA	0.842857142857143	0.557142857142857
YMR157C	K101R	-2.19982836046099	0.964880127361543	-2.27989809104723	24	0.0317919928905568	0.0807688468030362	NA	0.8	0.257142857142857
YMR185W	K101R	-0.79999630210797	0.945536595260531	-0.846076509484586	14	0.411738556387048	0.537547559727535	NA	0.897959183673469	0.510204081632653
YMR214W	K101R	-1.86711727144367	0.610806560081473	-3.05680618622468	35	0.00426605927514068	0.0200504785931612	NA	0.767857142857143	0.517857142857143
YMR235C	K101R	-3.9811302942346	0.827344341056195	-4.81193874989494	36	2.66544434746052e-05	0.000417586281102148	NA	0.440313111545988	0.399217221135029
YMR308C	K101R	1.21050478321518	0.486904909221732	2.48612154095971	36	0.0176914919568023	0.0554333414646472	NA	0.423887587822014	0.374707259953162
YMR318C	K101R	-0.478722880591405	1.83108906824168	-0.261441613569953	23	0.79607891889129	0.860131245698635	NA	0.839285714285714	0.267857142857143
YNL007C	K101R	-0.0154827894398106	0.5302643312969	-0.0291982479793492	30	0.97689985843445	0.987404157987508	NA	0.928571428571429	0.444444444444444
YNL014W	K101R	-1.86400743840075	0.610872257286192	-3.05138662980314	22	0.00585262459058411	0.0261974624530908	NA	0.285714285714286	0
YNL032W	K101R	-1.60854342682135	0.651748949318256	-2.46804145753349	19	0.0232523063403578	0.068303649874801	NA	0.844155844155844	0.415584415584416
YNL037C	K101R	-2.1314573748323	1.22829395909297	-1.73529907808573	31	0.0926206419433124	0.189268268318943	NA	0.864661654135338	0.451127819548872
YNL099C	K101R	-2.83362420617797	0.426259089972032	-6.64765695991115	10	5.72608459656898e-05	0.000622780549265123	NA	0.896103896103896	0.12987012987013
YNL134C	K101R	2.49717447025101	1.62803815655563	1.53385500222806	25	0.137624485656157	0.264014319422015	NA	0.920634920634921	0.277777777777778
YNL141W	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.974025974025974	0.116883116883117
YNL262W	K101R	-1.91061870489178	0.725264048567419	-2.63437669172453	17	0.0173959683599283	0.0554333414646472	NA	0.714285714285714	0.357142857142857
YOL038W	K101R	-0.462256312494081	0.918104488926409	-0.503489872960563	34	0.617866550987715	0.725993197410565	NA	0.831168831168831	0.454545454545455
YOL098C	K101R	-0.595645685134641	0.878820562657781	-0.677778502739233	29	0.503284346781293	0.614399072694046	NA	0.825396825396825	0.549206349206349
YOR027W	K101R	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YOR136W	K101R	-0.426984643626185	1.04374165053765	-0.409090356225831	36	0.684897057960076	0.775666547569243	NA	0.728571428571429	0.678571428571429
YOR224C	K101R	-2.06545408869279	0.491058975712661	-4.20612225994902	32	0.00019560313006628	0.00153222451885252	NA	0.775510204081633	0.387755102040816
YOR230W	K101R	-2.58651229900992	1.15237900483072	-2.24449793702192	20	0.0362719246472003	0.0897252872851797	NA	0.838095238095238	0.295238095238095
YOR375C	K101R	-1.85746141369322	0.580434454116851	-3.20012259871687	35	0.00291786735659016	0.0171424707199672	NA	0.727272727272727	0.681818181818182
YPL051W	K101R	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.914285714285714	0.2
YPL070W	K101R	0.119456525062678	0.542516540528808	0.220189646100449	12	0.82942491907968	0.871518267374199	NA	0.80952380952381	0.19047619047619
YPL235W	K101R	-0.219787726029797	0.468531891103874	-0.469098753367611	36	0.64182766464407	0.744837042920279	NA	0.591036414565826	0.473389355742297
YPL239W	K101R	-0.00581937877919886	0.907912660051226	-0.00640962400377864	11	0.995000661927361	0.995000661927361	NA	0.828571428571429	0.171428571428571
YPR019W	K101R	-0.857828560029878	0.661422131247682	-1.2969456561904	25	0.206492587524163	0.340531635566164	NA	0.870748299319728	0.63265306122449
YPR103W	K101R	-1.31228810993841	0.554129198251896	-2.36819881370314	20	0.0280618313539722	0.0767414793374502	NA	0.87012987012987	0.285714285714286
YPR128C	K101R	-0.554925792119909	0.658895837414765	-0.842205642544667	19	0.410149285439738	0.537547559727535	NA	0.857142857142857	0.285714285714286
YAL005C	K132H	-1.0006020988689	0.646052470996052	-1.54879385775929	36	0.130178577654661	0.851072047519167	NA	0.745341614906832	0.484472049689441
YAL036C	K132H	0.144800352039191	0.752297641250652	0.192477477130552	30	0.84866526173661	0.993020859669835	NA	0.916666666666667	0.511904761904762
YBL039C	K132H	-0.321371169767685	0.642436007283549	-0.500238414603437	35	0.620038151298998	0.993020859669835	NA	0.847619047619048	0.758730158730159
YBL056W	K132H	-0.0342267167026235	1.19188905233627	-0.0287163613387793	25	0.977318821840686	0.995889105128182	NA	0.952380952380952	0.345238095238095
YBR081C	K132H	3.05988538358397	1.36457264072695	2.24237632520162	19	0.0370630026112058	0.532089087711227	NA	0.821428571428571	0.107142857142857
YBR117C	K132H	0.420687129978816	1.12984061361481	0.372342014359768	36	0.711821274616824	0.993020859669835	NA	0.428571428571429	0.428571428571429
YBR121C	K132H	-0.00216238339381453	0.514207743772198	-0.00420527193532989	36	0.996667905694925	0.996667905694925	NA	0.798833819241982	0.717201166180758
YBR231C	K132H	-4.05449155394269	2.18436555796336	-1.85614149571329	32	0.0726622925294906	0.632161945006569	NA	0.738095238095238	0.30952380952381
YCL043C	K132H	-0.684012785338752	0.438393248580954	-1.56027217014142	36	0.127444519799091	0.851072047519167	NA	0.812807881773399	0.74384236453202
YCL050C	K132H	-1.62557443653246	0.649087835145922	-2.50439824706777	31	0.0177368120669654	0.385775662456498	NA	0.842105263157895	0.556390977443609
